"Status","Year","Age","Parent_department","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","65+","Foreign, Commonwealth and Development Office","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Foreign, Commonwealth and Development Office","Policy","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","65+","Foreign, Commonwealth and Development Office","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Foreign, Commonwealth and Development Office","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Foreign, Commonwealth and Development Office","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Foreign, Commonwealth and Development Office","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Foreign, Commonwealth and Development Office","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Foreign, Commonwealth and Development Office","Property","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","65+","Foreign, Commonwealth and Development Office","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Foreign, Commonwealth and Development Office","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Foreign, Commonwealth and Development Office","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Foreign, Commonwealth and Development Office","Security","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","65+","Foreign, Commonwealth and Development Office","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Foreign, Commonwealth and Development Office","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Foreign, Commonwealth and Development Office","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Foreign, Commonwealth and Development Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Foreign, Commonwealth and Development Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Land Registry","Digital, Data and Technology","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","65+","HM Land Registry","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Land Registry","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Land Registry","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Land Registry","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Land Registry","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Land Registry","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Land Registry","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Land Registry","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Land Registry","Legal","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","65+","HM Land Registry","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Land Registry","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Land Registry","Operational Delivery","Heterosexual / straight","45","25","29690","27130"
"In post","2021","65+","HM Land Registry","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Land Registry","Operational Delivery","Undeclared","15","10","[c]","[c]"
"In post","2021","65+","HM Land Registry","Operational Delivery","Unknown","40","25","30170","27130"
"In post","2021","65+","HM Land Registry","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Land Registry","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Digital, Data and Technology","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Digital, Data and Technology","Undeclared","5","5","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Digital, Data and Technology","Unknown","15","10","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Finance","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Finance","Undeclared","5","5","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Finance","Unknown","5","5","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Human Resources","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Human Resources","Unknown","5","5","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Legal","Heterosexual / straight","40","25","30740","28130"
"In post","2021","65+","HM Revenue and Customs","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Legal","Undeclared","15","10","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Legal","Unknown","20","15","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Operational Delivery","Heterosexual / straight","390","290","24670","21440"
"In post","2021","65+","HM Revenue and Customs","Operational Delivery","LGBO","15","10","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Operational Delivery","Undeclared","90","65","24600","21440"
"In post","2021","65+","HM Revenue and Customs","Operational Delivery","Unknown","355","255","23580","21440"
"In post","2021","65+","HM Revenue and Customs","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Policy","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Policy","Unknown","10","5","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Project Delivery","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Project Delivery","Undeclared","5","5","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Project Delivery","Unknown","5","5","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Property","Heterosexual / straight","45","35","37520","33610"
"In post","2021","65+","HM Revenue and Customs","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Property","Undeclared","15","10","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Property","Unknown","20","15","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Tax","Heterosexual / straight","200","135","38600","35000"
"In post","2021","65+","HM Revenue and Customs","Tax","LGBO","10","5","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Tax","Undeclared","45","30","37390","35000"
"In post","2021","65+","HM Revenue and Customs","Tax","Unknown","100","65","35700","35000"
"In post","2021","65+","HM Revenue and Customs","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Revenue and Customs","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","65+","HM Treasury","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Treasury","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Treasury","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Treasury","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Treasury","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Treasury","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Treasury","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Treasury","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Treasury","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Treasury","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Treasury","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Treasury","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Treasury","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Home Office","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Home Office","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Home Office","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Home Office","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Home Office","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Home Office","Digital, Data and Technology","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","65+","Home Office","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Home Office","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Home Office","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Home Office","Finance","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","65+","Home Office","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Home Office","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Home Office","Human Resources","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","65+","Home Office","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Home Office","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Home Office","Intelligence Analysis","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","65+","Home Office","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Home Office","Intelligence Analysis","Undeclared","5","5","[c]","[c]"
"In post","2021","65+","Home Office","Operational Delivery","Heterosexual / straight","475","350","26140","25630"
"In post","2021","65+","Home Office","Operational Delivery","LGBO","5","5","[c]","[c]"
"In post","2021","65+","Home Office","Operational Delivery","Undeclared","100","65","27690","26540"
"In post","2021","65+","Home Office","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Home Office","Other","Heterosexual / straight","40","30","27850","27410"
"In post","2021","65+","Home Office","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Home Office","Other","Undeclared","5","5","[c]","[c]"
"In post","2021","65+","Home Office","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Home Office","Policy","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","65+","Home Office","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Home Office","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Home Office","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Home Office","Project Delivery","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","65+","Home Office","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Home Office","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Home Office","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Home Office","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Home Office","Security","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","65+","Home Office","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Home Office","Security","Undeclared","10","5","[c]","[c]"
"In post","2021","65+","Home Office","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Home Office","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Commercial","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Commercial","Undeclared","5","5","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Communications","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Digital, Data and Technology","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Digital, Data and Technology","Undeclared","5","5","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Finance","Heterosexual / straight","35","30","37230","33370"
"In post","2021","65+","Ministry of Defence","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Finance","Undeclared","5","5","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Human Resources","Heterosexual / straight","40","35","30070","22450"
"In post","2021","65+","Ministry of Defence","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Human Resources","Undeclared","10","5","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Intelligence Analysis","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Intelligence Analysis","Undeclared","5","5","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Knowledge and Information Management","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Medicine","Heterosexual / straight","35","30","58090","53180"
"In post","2021","65+","Ministry of Defence","Medicine","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Medicine","Undeclared","5","5","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Operational Delivery","Heterosexual / straight","50","45","31640","28960"
"In post","2021","65+","Ministry of Defence","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Operational Delivery","Undeclared","5","5","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Operational Delivery","Unknown","10","10","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Operational Research","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Other","Heterosexual / straight","570","515","25600","21580"
"In post","2021","65+","Ministry of Defence","Other","LGBO","10","10","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Other","Undeclared","115","105","27090","22080"
"In post","2021","65+","Ministry of Defence","Other","Unknown","60","55","29090","21620"
"In post","2021","65+","Ministry of Defence","Policy","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Policy","Undeclared","5","5","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Project Delivery","Heterosexual / straight","130","120","39090","36050"
"In post","2021","65+","Ministry of Defence","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Project Delivery","Undeclared","25","20","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Property","Heterosexual / straight","145","130","28470","27670"
"In post","2021","65+","Ministry of Defence","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Property","Undeclared","15","15","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Property","Unknown","25","20","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Science and Engineering","Heterosexual / straight","220","185","37070","35200"
"In post","2021","65+","Ministry of Defence","Science and Engineering","LGBO","5","5","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Science and Engineering","Undeclared","45","35","32670","30800"
"In post","2021","65+","Ministry of Defence","Science and Engineering","Unknown","50","35","39360","37320"
"In post","2021","65+","Ministry of Defence","Security","Heterosexual / straight","135","115","23400","20060"
"In post","2021","65+","Ministry of Defence","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Security","Undeclared","30","25","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Security","Unknown","10","10","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Unknown","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","65+","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Housing, Communities and Local Government","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Housing, Communities and Local Government","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Housing, Communities and Local Government","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Housing, Communities and Local Government","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Housing, Communities and Local Government","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Housing, Communities and Local Government","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Housing, Communities and Local Government","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Housing, Communities and Local Government","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Housing, Communities and Local Government","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Housing, Communities and Local Government","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Housing, Communities and Local Government","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Housing, Communities and Local Government","Operational Delivery","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","65+","Ministry of Housing, Communities and Local Government","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Housing, Communities and Local Government","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Housing, Communities and Local Government","Operational Delivery","Unknown","10","10","[c]","[c]"
"In post","2021","65+","Ministry of Housing, Communities and Local Government","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Housing, Communities and Local Government","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Housing, Communities and Local Government","Planning","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Housing, Communities and Local Government","Planning Inspectors","Heterosexual / straight","25","15","[c]","[c]"
"In post","2021","65+","Ministry of Housing, Communities and Local Government","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Housing, Communities and Local Government","Planning Inspectors","Undeclared","5","5","[c]","[c]"
"In post","2021","65+","Ministry of Housing, Communities and Local Government","Planning Inspectors","Unknown","10","5","[c]","[c]"
"In post","2021","65+","Ministry of Housing, Communities and Local Government","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Housing, Communities and Local Government","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Housing, Communities and Local Government","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Housing, Communities and Local Government","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Housing, Communities and Local Government","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Housing, Communities and Local Government","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Housing, Communities and Local Government","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Housing, Communities and Local Government","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Justice","Commercial","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","65+","Ministry of Justice","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Justice","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Justice","Digital, Data and Technology","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","65+","Ministry of Justice","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Justice","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Justice","Finance","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","65+","Ministry of Justice","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Justice","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Justice","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Justice","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Justice","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Justice","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Justice","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Justice","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Justice","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Justice","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Justice","Legal","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","65+","Ministry of Justice","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Justice","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Justice","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Justice","Operational Delivery","Heterosexual / straight","1195","910","25110","22260"
"In post","2021","65+","Ministry of Justice","Operational Delivery","LGBO","35","30","25270","21500"
"In post","2021","65+","Ministry of Justice","Operational Delivery","Undeclared","190","135","25190","21710"
"In post","2021","65+","Ministry of Justice","Operational Delivery","Unknown","385","265","25950","23500"
"In post","2021","65+","Ministry of Justice","Policy","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","65+","Ministry of Justice","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Justice","Policy","Undeclared","[c]","[c]","[c]","[c]"
