"Status","Year","Disability","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Disclosure Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Licensing Agency","West Wales and The Valleys","465","415","27160","21590"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","10","5","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","30","30","35400","32880"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","Devon","10","5","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","East Anglia","15","15","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","East Wales","5","5","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","Eastern Scotland","5","5","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","Essex","5","5","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","Greater Manchester","10","10","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","Kent","5","5","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","Lancashire","5","5","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","Merseyside","10","10","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","Northumberland and Tyne and Wear","20","20","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","Outer London - East and North East","10","10","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","Outer London - West and North West","10","10","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","10","10","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","West Midlands","5","5","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","West Wales and The Valleys","25","25","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","West Yorkshire","5","5","[c]","[c]"
"In post","2021","Undeclared","Education and Skills Funding Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Education and Skills Funding Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Education and Skills Funding Agency","Greater Manchester","10","10","[c]","[c]"
"In post","2021","Undeclared","Education and Skills Funding Agency","Inner London - West","15","15","[c]","[c]"
"In post","2021","Undeclared","Education and Skills Funding Agency","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Education and Skills Funding Agency","South Yorkshire","20","20","[c]","[c]"
"In post","2021","Undeclared","Education and Skills Funding Agency","Tees Valley and Durham","10","10","[c]","[c]"
"In post","2021","Undeclared","Education and Skills Funding Agency","West Midlands","15","15","[c]","[c]"
"In post","2021","Undeclared","Education and Skills Funding Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Education Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Education Scotland","West Central Scotland","5","5","[c]","[c]"
"In post","2021","Undeclared","ESTYN","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","FCDO Services","Berkshire, Buckinghamshire and Oxfordshire","30","30","40380","38760"
"In post","2021","Undeclared","FCDO Services","Inner London - West","5","5","[c]","[c]"
"In post","2021","Undeclared","FCDO Services","Overseas","10","10","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","East Wales","50","50","39670","37910"
"In post","2021","Undeclared","Food Standards Agency","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","Inner London - West","180","175","42910","40350"
"In post","2021","Undeclared","Food Standards Agency","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","Lancashire","5","5","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","Lincolnshire","5","5","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","North Yorkshire","80","80","36190","37350"
"In post","2021","Undeclared","Food Standards Agency","Northern Ireland","35","35","34750","37350"
"In post","2021","Undeclared","Food Standards Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","West Midlands","40","40","39600","37910"
"In post","2021","Undeclared","Food Standards Agency","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","15","15","[c]","[c]"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Inner London - West","175","175","51240","45160"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","85","85","53070","54470"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Southern Scotland","25","25","[c]","[c]"
"In post","2021","Undeclared","Government Internal Audit Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Government Internal Audit Agency","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Government Internal Audit Agency","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Government Internal Audit Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Government Internal Audit Agency","Inner London - West","25","25","[c]","[c]"
"In post","2021","Undeclared","Government Internal Audit Agency","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Government Internal Audit Agency","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Government Internal Audit Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Government Internal Audit Agency","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Government Internal Audit Agency","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Government Internal Audit Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Government Internal Audit Agency","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Government Internal Audit Agency","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Government Internal Audit Agency","West Midlands","5","5","[c]","[c]"
"In post","2021","Undeclared","Government Internal Audit Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Government Legal Department","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Government Legal Department","Inner London - West","110","105","58130","64680"
"In post","2021","Undeclared","Government Legal Department","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Government Legal Department","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Government Property Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Government Property Agency","Inner London - West","10","10","[c]","[c]"
"In post","2021","Undeclared","Government Property Agency","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Government Property Agency","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Government Property Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Health and Safety Executive","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Health and Safety Executive","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Health and Safety Executive","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Health and Safety Executive","Derbyshire and Nottinghamshire","25","25","[c]","[c]"
"In post","2021","Undeclared","Health and Safety Executive","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Health and Safety Executive","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Health and Safety Executive","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Health and Safety Executive","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Health and Safety Executive","Essex","5","5","[c]","[c]"
"In post","2021","Undeclared","Health and Safety Executive","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Health and Safety Executive","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2021","Undeclared","Health and Safety Executive","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Health and Safety Executive","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Health and Safety Executive","Merseyside","60","55","42810","42110"
"In post","2021","Undeclared","Health and Safety Executive","North Eastern Scotland","10","10","[c]","[c]"
"In post","2021","Undeclared","Health and Safety Executive","North Yorkshire","10","10","[c]","[c]"
"In post","2021","Undeclared","Health and Safety Executive","Northumberland and Tyne and Wear","5","5","[c]","[c]"
"In post","2021","Undeclared","Health and Safety Executive","South Yorkshire","5","5","[c]","[c]"
"In post","2021","Undeclared","Health and Safety Executive","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Health and Safety Executive","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Health and Safety Executive","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Health and Safety Executive","West Yorkshire","10","10","[c]","[c]"
"In post","2021","Undeclared","HM Courts and Tribunals Service","Bedfordshire and Hertfordshire","15","15","[c]","[c]"
"In post","2021","Undeclared","HM Courts and Tribunals Service","Berkshire, Buckinghamshire and Oxfordshire","35","30","26400","22080"
"In post","2021","Undeclared","HM Courts and Tribunals Service","Cheshire","5","5","[c]","[c]"
"In post","2021","Undeclared","HM Courts and Tribunals Service","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Courts and Tribunals Service","Cumbria","5","5","[c]","[c]"
"In post","2021","Undeclared","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","20","20","[c]","[c]"
"In post","2021","Undeclared","HM Courts and Tribunals Service","Devon","20","15","[c]","[c]"
"In post","2021","Undeclared","HM Courts and Tribunals Service","Dorset and Somerset","15","15","[c]","[c]"
"In post","2021","Undeclared","HM Courts and Tribunals Service","East Anglia","30","30","22340","20100"
"In post","2021","Undeclared","HM Courts and Tribunals Service","East Wales","25","20","[c]","[c]"
"In post","2021","Undeclared","HM Courts and Tribunals Service","East Yorkshire and Northern Lincolnshire","10","10","[c]","[c]"
"In post","2021","Undeclared","HM Courts and Tribunals Service","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Courts and Tribunals Service","Essex","15","15","[c]","[c]"
"In post","2021","Undeclared","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","24250","20100"
"In post","2021","Undeclared","HM Courts and Tribunals Service","Greater Manchester","110","100","23530","20650"
"In post","2021","Undeclared","HM Courts and Tribunals Service","Hampshire and Isle of Wight","20","15","[c]","[c]"
"In post","2021","Undeclared","HM Courts and Tribunals Service","Herefordshire, Worcestershire and Warwickshire","15","10","[c]","[c]"
"In post","2021","Undeclared","HM Courts and Tribunals Service","Inner London - East","60","55","27040","24130"
"In post","2021","Undeclared","HM Courts and Tribunals Service","Inner London - West","185","180","32350","26410"
"In post","2021","Undeclared","HM Courts and Tribunals Service","Kent","20","15","[c]","[c]"
"In post","2021","Undeclared","HM Courts and Tribunals Service","Lancashire","25","20","[c]","[c]"
"In post","2021","Undeclared","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","65","60","21610","20100"
"In post","2021","Undeclared","HM Courts and Tribunals Service","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Courts and Tribunals Service","Merseyside","30","25","[c]","[c]"
"In post","2021","Undeclared","HM Courts and Tribunals Service","North Yorkshire","5","5","[c]","[c]"
"In post","2021","Undeclared","HM Courts and Tribunals Service","Northumberland and Tyne and Wear","25","25","[c]","[c]"
"In post","2021","Undeclared","HM Courts and Tribunals Service","Outer London - East and North East","15","15","[c]","[c]"
"In post","2021","Undeclared","HM Courts and Tribunals Service","Outer London - South","25","20","[c]","[c]"
"In post","2021","Undeclared","HM Courts and Tribunals Service","Outer London - West and North West","30","30","23730","22450"
"In post","2021","Undeclared","HM Courts and Tribunals Service","Shropshire and Staffordshire","35","30","20710","18880"
"In post","2021","Undeclared","HM Courts and Tribunals Service","South Yorkshire","15","15","[c]","[c]"
"In post","2021","Undeclared","HM Courts and Tribunals Service","Surrey, East and West Sussex","60","50","27450","21310"
"In post","2021","Undeclared","HM Courts and Tribunals Service","Tees Valley and Durham","20","20","[c]","[c]"
"In post","2021","Undeclared","HM Courts and Tribunals Service","West Central Scotland","10","10","[c]","[c]"
"In post","2021","Undeclared","HM Courts and Tribunals Service","West Midlands","80","70","22380","20400"
"In post","2021","Undeclared","HM Courts and Tribunals Service","West Wales and The Valleys","30","30","21780","20100"
"In post","2021","Undeclared","HM Courts and Tribunals Service","West Yorkshire","45","40","22110","20100"
"In post","2021","Undeclared","HM Land Registry","Derbyshire and Nottinghamshire","20","15","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","Devon","35","35","35970","38450"
"In post","2021","Undeclared","HM Land Registry","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","East Anglia","20","20","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","East Yorkshire and Northern Lincolnshire","20","15","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","20","15","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","Lancashire","10","10","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","Leicestershire, Rutland and Northamptonshire","10","10","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","Merseyside","15","10","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","Outer London - South","5","5","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","Shropshire and Staffordshire","15","15","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","Tees Valley and Durham","30","30","28240","27130"
"In post","2021","Undeclared","HM Land Registry","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","West Wales and The Valleys","25","20","[c]","[c]"
"In post","2021","Undeclared","HM Prison and Probation Service","Bedfordshire and Hertfordshire","70","65","31050","30540"
"In post","2021","Undeclared","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","325","305","32960","33520"
"In post","2021","Undeclared","HM Prison and Probation Service","Cheshire","185","170","30610","31650"
"In post","2021","Undeclared","HM Prison and Probation Service","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Prison and Probation Service","Cumbria","30","30","29650","31650"
"In post","2021","Undeclared","HM Prison and Probation Service","Derbyshire and Nottinghamshire","270","245","30480","31650"
"In post","2021","Undeclared","HM Prison and Probation Service","Devon","130","115","29430","29340"
"In post","2021","Undeclared","HM Prison and Probation Service","Dorset and Somerset","135","125","29740","28860"
"In post","2021","Undeclared","HM Prison and Probation Service","East Anglia","600","550","30910","31650"
"In post","2021","Undeclared","HM Prison and Probation Service","East Wales","180","165","31390","31650"
"In post","2021","Undeclared","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","250","230","31520","31650"
"In post","2021","Undeclared","HM Prison and Probation Service","Essex","60","55","31020","31220"
"In post","2021","Undeclared","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","150","140","30140","31050"
"In post","2021","Undeclared","HM Prison and Probation Service","Greater Manchester","325","295","29780","31650"
"In post","2021","Undeclared","HM Prison and Probation Service","Hampshire and Isle of Wight","280","255","30290","31650"
"In post","2021","Undeclared","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","255","245","31230","31900"
"In post","2021","Undeclared","HM Prison and Probation Service","Inner London - East","225","215","33770","35900"
"In post","2021","Undeclared","HM Prison and Probation Service","Inner London - West","275","260","38680","35900"
"In post","2021","Undeclared","HM Prison and Probation Service","Kent","370","345","30710","31650"
"In post","2021","Undeclared","HM Prison and Probation Service","Lancashire","360","325","30720","31650"
"In post","2021","Undeclared","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","200","185","30650","31650"
"In post","2021","Undeclared","HM Prison and Probation Service","Lincolnshire","120","110","29910","31650"
"In post","2021","Undeclared","HM Prison and Probation Service","Merseyside","140","125","30450","31650"
"In post","2021","Undeclared","HM Prison and Probation Service","North Yorkshire","25","20","[c]","[c]"
"In post","2021","Undeclared","HM Prison and Probation Service","Northumberland and Tyne and Wear","20","20","[c]","[c]"
"In post","2021","Undeclared","HM Prison and Probation Service","Outer London - East and North East","175","165","32850","34430"
"In post","2021","Undeclared","HM Prison and Probation Service","Outer London - South","65","60","39630","33900"
"In post","2021","Undeclared","HM Prison and Probation Service","Outer London - West and North West","110","105","34470","35260"
"In post","2021","Undeclared","HM Prison and Probation Service","Shropshire and Staffordshire","305","280","30470","31420"
"In post","2021","Undeclared","HM Prison and Probation Service","South Yorkshire","195","180","31400","31650"
"In post","2021","Undeclared","HM Prison and Probation Service","Surrey, East and West Sussex","295","275","32040","33050"
"In post","2021","Undeclared","HM Prison and Probation Service","Tees Valley and Durham","515","465","30650","31650"
"In post","2021","Undeclared","HM Prison and Probation Service","West Midlands","70","70","30040","29210"
"In post","2021","Undeclared","HM Prison and Probation Service","West Wales and The Valleys","115","90","30550","31650"
"In post","2021","Undeclared","HM Prison and Probation Service","West Yorkshire","380","345","30660","31650"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","30","25","[c]","[c]"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","175","165","32970","31810"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","East Anglia","55","50","30550","28130"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","East Wales","170","155","29290","26020"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","Eastern Scotland","100","90","31130","28130"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","Essex","60","55","34190","32100"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","95","90","36060","31810"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","Greater Manchester","245","230","34780","31810"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","65","55","30790","28130"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","Inner London - East","120","110","44650","39800"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","Inner London - West","195","185","47940","41760"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","Kent","20","20","[c]","[c]"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","Lancashire","140","130","27990","25560"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","25","25","[c]","[c]"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","Merseyside","210","195","31270","28130"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","Northern Ireland","85","75","28210","25560"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","440","395","28880","25560"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","Outer London - South","125","115","40640","36160"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","Outer London - West and North West","10","10","[c]","[c]"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","35","30","38090","38630"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","Southern Scotland","55","45","28110","25560"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","45","40","33460","31810"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","Tees Valley and Durham","20","20","[c]","[c]"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","West Central Scotland","110","100","28600","25560"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","West Midlands","160","145","34450","31810"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","West Yorkshire","170","155","31830","31810"
"In post","2021","Undeclared","HM Treasury (excl. agencies)","East Anglia","10","10","[c]","[c]"
"In post","2021","Undeclared","HM Treasury (excl. agencies)","Inner London - West","320","315","44220","36990"
"In post","2021","Undeclared","Home Office (incl. agencies)","Bedfordshire and Hertfordshire","20","20","[c]","[c]"
"In post","2021","Undeclared","Home Office (incl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Home Office (incl. agencies)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Home Office (incl. agencies)","Devon","10","10","[c]","[c]"
"In post","2021","Undeclared","Home Office (incl. agencies)","Dorset and Somerset","5","5","[c]","[c]"
"In post","2021","Undeclared","Home Office (incl. agencies)","East Anglia","50","45","27560","25580"
"In post","2021","Undeclared","Home Office (incl. agencies)","East Wales","25","20","[c]","[c]"
"In post","2021","Undeclared","Home Office (incl. agencies)","East Yorkshire and Northern Lincolnshire","15","15","[c]","[c]"
"In post","2021","Undeclared","Home Office (incl. agencies)","Eastern Scotland","10","10","[c]","[c]"
"In post","2021","Undeclared","Home Office (incl. agencies)","Essex","60","55","28050","26700"
"In post","2021","Undeclared","Home Office (incl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2021","Undeclared","Home Office (incl. agencies)","Greater Manchester","80","80","30610","27370"
"In post","2021","Undeclared","Home Office (incl. agencies)","Hampshire and Isle of Wight","35","35","29810","27370"
"In post","2021","Undeclared","Home Office (incl. agencies)","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2021","Undeclared","Home Office (incl. agencies)","Inner London - East","30","25","[c]","[c]"
"In post","2021","Undeclared","Home Office (incl. agencies)","Inner London - West","195","190","46530","42410"
"In post","2021","Undeclared","Home Office (incl. agencies)","Kent","200","180","28610","27370"
"In post","2021","Undeclared","Home Office (incl. agencies)","Leicestershire, Rutland and Northamptonshire","15","15","[c]","[c]"
"In post","2021","Undeclared","Home Office (incl. agencies)","Merseyside","175","160","27190","25040"
"In post","2021","Undeclared","Home Office (incl. agencies)","North Eastern Scotland","5","5","[c]","[c]"
"In post","2021","Undeclared","Home Office (incl. agencies)","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Home Office (incl. agencies)","Northern Ireland","20","20","[c]","[c]"
"In post","2021","Undeclared","Home Office (incl. agencies)","Northumberland and Tyne and Wear","20","20","[c]","[c]"
"In post","2021","Undeclared","Home Office (incl. agencies)","Outer London - South","265","250","38470","35070"
"In post","2021","Undeclared","Home Office (incl. agencies)","Outer London - West and North West","200","180","33950","30410"
"In post","2021","Undeclared","Home Office (incl. agencies)","Overseas","25","25","[c]","[c]"
"In post","2021","Undeclared","Home Office (incl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Home Office (incl. agencies)","South Yorkshire","110","100","28280","25310"
"In post","2021","Undeclared","Home Office (incl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
