"Status","Year","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","South East (England)","Kent","EO","Heterosexual / straight","2580","2380","28130","27370"
"In post","2021","South East (England)","Kent","EO","LGBO","145","135","29040","29290"
"In post","2021","South East (England)","Kent","EO","Undeclared","445","395","28080","27370"
"In post","2021","South East (England)","Kent","EO","Unknown","415","385","29660","29290"
"In post","2021","South East (England)","Kent","G6/G7","Heterosexual / straight","190","180","55420","52580"
"In post","2021","South East (England)","Kent","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2021","South East (England)","Kent","G6/G7","Undeclared","30","25","[c]","[c]"
"In post","2021","South East (England)","Kent","G6/G7","Unknown","55","50","56300","55700"
"In post","2021","South East (England)","Kent","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","South East (England)","Kent","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Kent","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Kent","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Kent","SEO/HEO","Heterosexual / straight","985","945","36810","35850"
"In post","2021","South East (England)","Kent","SEO/HEO","LGBO","60","60","36440","35760"
"In post","2021","South East (England)","Kent","SEO/HEO","Undeclared","180","170","36740","33900"
"In post","2021","South East (England)","Kent","SEO/HEO","Unknown","150","145","37290","37320"
"In post","2021","South East (England)","Kent","Unknown","Heterosexual / straight","220","205","30050","30880"
"In post","2021","South East (England)","Kent","Unknown","LGBO","15","15","[c]","[c]"
"In post","2021","South East (England)","Kent","Unknown","Undeclared","25","25","[c]","[c]"
"In post","2021","South East (England)","Kent","Unknown","Unknown","20","20","[c]","[c]"
"In post","2021","South East (England)","Surrey, East and West Sussex","AA/AO","Heterosexual / straight","1880","1715","24280","21710"
"In post","2021","South East (England)","Surrey, East and West Sussex","AA/AO","LGBO","170","165","24980","23500"
"In post","2021","South East (England)","Surrey, East and West Sussex","AA/AO","Undeclared","250","230","23740","21440"
"In post","2021","South East (England)","Surrey, East and West Sussex","AA/AO","Unknown","625","555","24780","22000"
"In post","2021","South East (England)","Surrey, East and West Sussex","EO","Heterosexual / straight","1975","1785","28190","27570"
"In post","2021","South East (England)","Surrey, East and West Sussex","EO","LGBO","170","165","28120","27570"
"In post","2021","South East (England)","Surrey, East and West Sussex","EO","Undeclared","330","285","28410","27570"
"In post","2021","South East (England)","Surrey, East and West Sussex","EO","Unknown","520","470","28310","27570"
"In post","2021","South East (England)","Surrey, East and West Sussex","G6/G7","Heterosexual / straight","325","315","58390","54990"
"In post","2021","South East (England)","Surrey, East and West Sussex","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2021","South East (England)","Surrey, East and West Sussex","G6/G7","Undeclared","50","50","58900","57690"
"In post","2021","South East (England)","Surrey, East and West Sussex","G6/G7","Unknown","80","75","58480","57010"
"In post","2021","South East (England)","Surrey, East and West Sussex","SCS level","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","South East (England)","Surrey, East and West Sussex","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Surrey, East and West Sussex","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2021","South East (England)","Surrey, East and West Sussex","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Surrey, East and West Sussex","SEO/HEO","Heterosexual / straight","990","935","37280","35900"
"In post","2021","South East (England)","Surrey, East and West Sussex","SEO/HEO","LGBO","60","60","36840","34290"
"In post","2021","South East (England)","Surrey, East and West Sussex","SEO/HEO","Undeclared","210","200","37530","36600"
"In post","2021","South East (England)","Surrey, East and West Sussex","SEO/HEO","Unknown","225","210","37040","35500"
"In post","2021","South East (England)","Surrey, East and West Sussex","Unknown","Heterosexual / straight","275","245","30260","30210"
"In post","2021","South East (England)","Surrey, East and West Sussex","Unknown","LGBO","30","30","27800","23840"
"In post","2021","South East (England)","Surrey, East and West Sussex","Unknown","Undeclared","40","35","29630","30210"
"In post","2021","South East (England)","Surrey, East and West Sussex","Unknown","Unknown","45","40","26150","22920"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","AA/AO","Heterosexual / straight","470","430","20830","21010"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","AA/AO","LGBO","20","20","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","AA/AO","Undeclared","65","60","21150","21010"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","AA/AO","Unknown","150","130","20850","21010"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","EO","Heterosexual / straight","415","380","27250","27570"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","EO","LGBO","20","20","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","EO","Undeclared","60","55","27260","27570"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","EO","Unknown","125","115","27060","27570"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","G6/G7","Heterosexual / straight","35","35","55630","53350"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","G6/G7","Unknown","10","5","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","Heterosexual / straight","160","150","35670","34290"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","Undeclared","25","20","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","Unknown","30","30","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Unknown","Heterosexual / straight","45","35","29140","28200"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Devon","AA/AO","Heterosexual / straight","1910","1710","22220","21010"
"In post","2021","South West (England)","Devon","AA/AO","LGBO","125","115","22910","21010"
"In post","2021","South West (England)","Devon","AA/AO","Undeclared","250","225","23570","21010"
"In post","2021","South West (England)","Devon","AA/AO","Unknown","810","710","22190","21010"
"In post","2021","South West (England)","Devon","EO","Heterosexual / straight","1425","1305","26970","27570"
"In post","2021","South West (England)","Devon","EO","LGBO","80","80","27250","27570"
"In post","2021","South West (England)","Devon","EO","Undeclared","210","185","27680","27570"
"In post","2021","South West (England)","Devon","EO","Unknown","630","570","26890","27130"
"In post","2021","South West (England)","Devon","G6/G7","Heterosexual / straight","240","230","59040","56750"
"In post","2021","South West (England)","Devon","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Devon","G6/G7","Undeclared","25","25","[c]","[c]"
"In post","2021","South West (England)","Devon","G6/G7","Unknown","565","540","52850","49650"
"In post","2021","South West (England)","Devon","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","South West (England)","Devon","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Devon","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Devon","SCS level","Unknown","15","15","[c]","[c]"
"In post","2021","South West (England)","Devon","SEO/HEO","Heterosexual / straight","1045","980","37750","37240"
"In post","2021","South West (England)","Devon","SEO/HEO","LGBO","45","45","36670","36460"
"In post","2021","South West (England)","Devon","SEO/HEO","Undeclared","170","160","38770","38450"
"In post","2021","South West (England)","Devon","SEO/HEO","Unknown","1150","1090","37420","38450"
"In post","2021","South West (England)","Devon","Unknown","Heterosexual / straight","260","245","34280","32100"
"In post","2021","South West (England)","Devon","Unknown","LGBO","10","10","[c]","[c]"
"In post","2021","South West (England)","Devon","Unknown","Undeclared","25","25","[c]","[c]"
"In post","2021","South West (England)","Devon","Unknown","Unknown","15","15","[c]","[c]"
"In post","2021","South West (England)","Dorset and Somerset","AA/AO","Heterosexual / straight","1195","1115","22260","21010"
"In post","2021","South West (England)","Dorset and Somerset","AA/AO","LGBO","70","70","23740","22030"
"In post","2021","South West (England)","Dorset and Somerset","AA/AO","Undeclared","155","145","22380","21010"
"In post","2021","South West (England)","Dorset and Somerset","AA/AO","Unknown","300","275","22850","22080"
"In post","2021","South West (England)","Dorset and Somerset","EO","Heterosexual / straight","1095","1010","27340","27570"
"In post","2021","South West (England)","Dorset and Somerset","EO","LGBO","50","45","27430","27570"
"In post","2021","South West (England)","Dorset and Somerset","EO","Undeclared","170","155","27520","27570"
"In post","2021","South West (England)","Dorset and Somerset","EO","Unknown","305","260","27320","27570"
"In post","2021","South West (England)","Dorset and Somerset","G6/G7","Heterosexual / straight","135","130","59070","55070"
"In post","2021","South West (England)","Dorset and Somerset","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Dorset and Somerset","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2021","South West (England)","Dorset and Somerset","G6/G7","Unknown","50","45","59150","57940"
"In post","2021","South West (England)","Dorset and Somerset","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","South West (England)","Dorset and Somerset","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Dorset and Somerset","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Dorset and Somerset","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Dorset and Somerset","SEO/HEO","Heterosexual / straight","985","940","36650","34290"
"In post","2021","South West (England)","Dorset and Somerset","SEO/HEO","LGBO","35","35","36940","35320"
"In post","2021","South West (England)","Dorset and Somerset","SEO/HEO","Undeclared","195","185","36620","35310"
"In post","2021","South West (England)","Dorset and Somerset","SEO/HEO","Unknown","215","205","36250","33840"
"In post","2021","South West (England)","Dorset and Somerset","Unknown","Heterosexual / straight","175","155","28460","28200"
"In post","2021","South West (England)","Dorset and Somerset","Unknown","LGBO","15","15","[c]","[c]"
"In post","2021","South West (England)","Dorset and Somerset","Unknown","Undeclared","25","20","[c]","[c]"
"In post","2021","South West (England)","Dorset and Somerset","Unknown","Unknown","15","15","[c]","[c]"
"In post","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Heterosexual / straight","2615","2430","22080","21010"
"In post","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","LGBO","150","145","22420","21010"
"In post","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Undeclared","365","330","22440","21010"
"In post","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Unknown","745","680","22150","21160"
"In post","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Heterosexual / straight","4320","4045","25860","26670"
"In post","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","LGBO","265","255","25710","26670"
"In post","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Undeclared","535","495","26650","27090"
"In post","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","875","795","26060","26960"
"In post","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Heterosexual / straight","3750","3620","56150","54540"
"In post","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","LGBO","135","130","55020","52590"
"In post","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Undeclared","595","570","56430","54550"
"In post","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Unknown","630","595","55850","53500"
"In post","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Heterosexual / straight","215","210","95280","90000"
"In post","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","LGBO","5","5","[c]","[c]"
"In post","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Undeclared","25","25","[c]","[c]"
"In post","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Unknown","55","55","101860","93900"
"In post","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Heterosexual / straight","9020","8650","36010","35660"
"In post","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","LGBO","400","390","34150","33300"
"In post","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Undeclared","1370","1290","37070","37000"
"In post","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Unknown","1335","1275","35520","35550"
"In post","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","1475","1415","39190","36490"
"In post","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","60","60","32660","31340"
"In post","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","220","210","42890","39970"
"In post","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","155","145","36680","32710"
"In post","2021","Unknown","Unknown","AA/AO","Heterosexual / straight","155","140","22170","21010"
"In post","2021","Unknown","Unknown","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","AA/AO","Undeclared","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","AA/AO","Unknown","55","50","22320","21310"
"In post","2021","Unknown","Unknown","EO","Heterosexual / straight","390","370","28010","27570"
"In post","2021","Unknown","Unknown","EO","LGBO","25","25","[c]","[c]"
"In post","2021","Unknown","Unknown","EO","Undeclared","50","45","28370","27570"
"In post","2021","Unknown","Unknown","EO","Unknown","120","110","28020","27570"
"In post","2021","Unknown","Unknown","G6/G7","Heterosexual / straight","120","115","56590","54700"
"In post","2021","Unknown","Unknown","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","G6/G7","Unknown","60","55","59580","57000"
"In post","2021","Unknown","Unknown","SCS level","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","SCS level","Unknown","20","20","[c]","[c]"
"In post","2021","Unknown","Unknown","SEO/HEO","Heterosexual / straight","270","265","37030","35310"
"In post","2021","Unknown","Unknown","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","SEO/HEO","Undeclared","30","30","[c]","[c]"
"In post","2021","Unknown","Unknown","SEO/HEO","Unknown","445","440","32170","32000"
"In post","2021","Unknown","Unknown","Unknown","Heterosexual / straight","60","55","28550","27370"
"In post","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","Unknown","1845","1845","37590","34460"
"In post","2021","Wales","East Wales","AA/AO","Heterosexual / straight","3420","3120","21600","21010"
"In post","2021","Wales","East Wales","AA/AO","LGBO","225","215","21150","20600"
"In post","2021","Wales","East Wales","AA/AO","Undeclared","450","400","21550","21010"
"In post","2021","Wales","East Wales","AA/AO","Unknown","1640","1445","21060","20180"
"In post","2021","Wales","East Wales","EO","Heterosexual / straight","3440","3210","26820","27460"
"In post","2021","Wales","East Wales","EO","LGBO","255","250","26430","26860"
"In post","2021","Wales","East Wales","EO","Undeclared","560","515","27780","27570"
"In post","2021","Wales","East Wales","EO","Unknown","1250","1170","26000","25560"
"In post","2021","Wales","East Wales","G6/G7","Heterosexual / straight","1730","1660","57820","57720"
"In post","2021","Wales","East Wales","G6/G7","LGBO","80","80","57130","56460"
"In post","2021","Wales","East Wales","G6/G7","Undeclared","200","195","59690","60830"
"In post","2021","Wales","East Wales","G6/G7","Unknown","400","380","56360","55610"
"In post","2021","Wales","East Wales","SCS level","Heterosexual / straight","190","185","87180","79500"
"In post","2021","Wales","East Wales","SCS level","LGBO","15","15","[c]","[c]"
"In post","2021","Wales","East Wales","SCS level","Undeclared","25","25","[c]","[c]"
"In post","2021","Wales","East Wales","SCS level","Unknown","30","30","89120","77410"
"In post","2021","Wales","East Wales","SEO/HEO","Heterosexual / straight","4090","3895","36600","36710"
"In post","2021","Wales","East Wales","SEO/HEO","LGBO","270","265","34910","34490"
"In post","2021","Wales","East Wales","SEO/HEO","Undeclared","495","470","37640","37410"
"In post","2021","Wales","East Wales","SEO/HEO","Unknown","1125","1080","34430","32140"
"In post","2021","Wales","East Wales","Unknown","Heterosexual / straight","370","350","30300","30210"
"In post","2021","Wales","East Wales","Unknown","LGBO","20","20","[c]","[c]"
"In post","2021","Wales","East Wales","Unknown","Undeclared","30","25","[c]","[c]"
"In post","2021","Wales","East Wales","Unknown","Unknown","70","65","28590","28200"
"In post","2021","Wales","West Wales and The Valleys","AA/AO","Heterosexual / straight","4365","3840","21190","21590"
"In post","2021","Wales","West Wales and The Valleys","AA/AO","LGBO","215","200","21050","21590"
"In post","2021","Wales","West Wales and The Valleys","AA/AO","Undeclared","1325","1060","20670","21590"
"In post","2021","Wales","West Wales and The Valleys","AA/AO","Unknown","1290","1120","21160","21010"
"In post","2021","Wales","West Wales and The Valleys","EO","Heterosexual / straight","2700","2495","27390","27570"
"In post","2021","Wales","West Wales and The Valleys","EO","LGBO","125","125","27270","27570"
"In post","2021","Wales","West Wales and The Valleys","EO","Undeclared","465","420","27310","26780"
"In post","2021","Wales","West Wales and The Valleys","EO","Unknown","620","555","27280","27570"
"In post","2021","Wales","West Wales and The Valleys","G6/G7","Heterosexual / straight","570","555","61420","60830"
"In post","2021","Wales","West Wales and The Valleys","G6/G7","LGBO","20","20","[c]","[c]"
"In post","2021","Wales","West Wales and The Valleys","G6/G7","Undeclared","125","120","61090","60830"
"In post","2021","Wales","West Wales and The Valleys","G6/G7","Unknown","90","85","62750","59660"
"In post","2021","Wales","West Wales and The Valleys","SCS level","Heterosexual / straight","35","35","89370","82040"
"In post","2021","Wales","West Wales and The Valleys","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Wales","West Wales and The Valleys","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Wales","West Wales and The Valleys","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Wales","West Wales and The Valleys","SEO/HEO","Heterosexual / straight","2335","2225","38310","37410"
"In post","2021","Wales","West Wales and The Valleys","SEO/HEO","LGBO","75","75","38840","37410"
"In post","2021","Wales","West Wales and The Valleys","SEO/HEO","Undeclared","440","415","38870","37410"
"In post","2021","Wales","West Wales and The Valleys","SEO/HEO","Unknown","285","265","36250","34290"
"In post","2021","Wales","West Wales and The Valleys","Unknown","Heterosexual / straight","510","475","29780","28200"
"In post","2021","Wales","West Wales and The Valleys","Unknown","LGBO","20","20","[c]","[c]"
"In post","2021","Wales","West Wales and The Valleys","Unknown","Undeclared","30","25","[c]","[c]"
"In post","2021","Wales","West Wales and The Valleys","Unknown","Unknown","65","60","28700","28200"
"In post","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","Heterosexual / straight","1220","1140","23030","21050"
"In post","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","LGBO","70","70","23150","22850"
"In post","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","Undeclared","165","150","23180","21010"
"In post","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","Unknown","370","335","23530","21050"
"In post","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","Heterosexual / straight","780","730","27090","27570"
"In post","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","LGBO","30","30","26910","27570"
"In post","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","Undeclared","100","95","27700","27570"
"In post","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","180","165","27070","27570"
"In post","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6/G7","Heterosexual / straight","75","75","58770","54900"
"In post","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SCS level","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Heterosexual / straight","480","455","36480","35160"
"In post","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","LGBO","20","20","[c]","[c]"
"In post","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Undeclared","70","70","37220","35900"
"In post","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Unknown","90","80","36190","34290"
"In post","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","Heterosexual / straight","245","225","29540","28200"
"In post","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","LGBO","15","10","[c]","[c]"
"In post","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","25","25","[c]","[c]"
"In post","2021","West Midlands (England)","Shropshire and Staffordshire","AA/AO","Heterosexual / straight","2145","1985","22490","21020"
"In post","2021","West Midlands (England)","Shropshire and Staffordshire","AA/AO","LGBO","155","150","23190","21550"
"In post","2021","West Midlands (England)","Shropshire and Staffordshire","AA/AO","Undeclared","225","200","22360","21010"
"In post","2021","West Midlands (England)","Shropshire and Staffordshire","AA/AO","Unknown","720","655","23150","21600"
"In post","2021","West Midlands (England)","Shropshire and Staffordshire","EO","Heterosexual / straight","1720","1610","27590","27570"
"In post","2021","West Midlands (England)","Shropshire and Staffordshire","EO","LGBO","90","85","26990","27570"
"In post","2021","West Midlands (England)","Shropshire and Staffordshire","EO","Undeclared","260","235","27770","27570"
"In post","2021","West Midlands (England)","Shropshire and Staffordshire","EO","Unknown","400","360","27820","27570"
"In post","2021","West Midlands (England)","Shropshire and Staffordshire","G6/G7","Heterosexual / straight","340","325","58270","54540"
"In post","2021","West Midlands (England)","Shropshire and Staffordshire","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2021","West Midlands (England)","Shropshire and Staffordshire","G6/G7","Undeclared","40","35","59300","54540"
"In post","2021","West Midlands (England)","Shropshire and Staffordshire","G6/G7","Unknown","110","105","57220","52580"
"In post","2021","West Midlands (England)","Shropshire and Staffordshire","SCS level","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","West Midlands (England)","Shropshire and Staffordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Shropshire and Staffordshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Shropshire and Staffordshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","Heterosexual / straight","1310","1245","37420","36520"
"In post","2021","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","LGBO","45","45","36180","35310"
"In post","2021","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","Undeclared","155","145","36900","36370"
"In post","2021","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","Unknown","195","190","35920","35000"
"In post","2021","West Midlands (England)","Shropshire and Staffordshire","Unknown","Heterosexual / straight","295","270","30830","30880"
"In post","2021","West Midlands (England)","Shropshire and Staffordshire","Unknown","LGBO","10","10","[c]","[c]"
"In post","2021","West Midlands (England)","Shropshire and Staffordshire","Unknown","Undeclared","20","20","[c]","[c]"
"In post","2021","West Midlands (England)","Shropshire and Staffordshire","Unknown","Unknown","25","20","[c]","[c]"
"In post","2021","West Midlands (England)","West Midlands","AA/AO","Heterosexual / straight","3150","2810","20980","20650"
"In post","2021","West Midlands (England)","West Midlands","AA/AO","LGBO","150","145","21120","21000"
"In post","2021","West Midlands (England)","West Midlands","AA/AO","Undeclared","425","370","20820","20650"
"In post","2021","West Midlands (England)","West Midlands","AA/AO","Unknown","1550","1365","20790","20520"
"In post","2021","West Midlands (England)","West Midlands","EO","Heterosexual / straight","3685","3395","26740","27570"
"In post","2021","West Midlands (England)","West Midlands","EO","LGBO","175","165","26960","27570"
"In post","2021","West Midlands (England)","West Midlands","EO","Undeclared","475","425","26760","27570"
"In post","2021","West Midlands (England)","West Midlands","EO","Unknown","1470","1330","26900","27570"
"In post","2021","West Midlands (England)","West Midlands","G6/G7","Heterosexual / straight","1170","1135","56530","52580"
"In post","2021","West Midlands (England)","West Midlands","G6/G7","LGBO","65","65","57280","52580"
"In post","2021","West Midlands (England)","West Midlands","G6/G7","Undeclared","135","130","57380","54000"
"In post","2021","West Midlands (England)","West Midlands","G6/G7","Unknown","390","370","56340","52580"
"In post","2021","West Midlands (England)","West Midlands","SCS level","Heterosexual / straight","120","110","93180","86780"
"In post","2021","West Midlands (England)","West Midlands","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","West Midlands","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2021","West Midlands (England)","West Midlands","SCS level","Unknown","35","35","109080","103000"
"In post","2021","West Midlands (England)","West Midlands","SEO/HEO","Heterosexual / straight","2985","2860","35290","33840"
"In post","2021","West Midlands (England)","West Midlands","SEO/HEO","LGBO","135","135","34240","31990"
"In post","2021","West Midlands (England)","West Midlands","SEO/HEO","Undeclared","350","330","35640","33840"
"In post","2021","West Midlands (England)","West Midlands","SEO/HEO","Unknown","965","925","35730","33840"
"In post","2021","West Midlands (England)","West Midlands","Unknown","Heterosexual / straight","600","555","29520","28200"
"In post","2021","West Midlands (England)","West Midlands","Unknown","LGBO","30","25","[c]","[c]"
"In post","2021","West Midlands (England)","West Midlands","Unknown","Undeclared","50","50","30620","30210"
"In post","2021","West Midlands (England)","West Midlands","Unknown","Unknown","75","65","27460","28200"
"In post","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA/AO","Heterosexual / straight","1415","1280","23820","21950"
"In post","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA/AO","LGBO","80","80","23710","22350"
"In post","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA/AO","Undeclared","180","160","24260","21550"
"In post","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA/AO","Unknown","450","405","24140","22350"
"In post","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","Heterosexual / straight","1120","1030","27700","27570"
