"Status","Year","Region_ITL3","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","North Yorkshire CC","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","AO","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","AO","Female","80","[c]","20050","20100"
"Leaver CS","2021","Nottingham","AO","Male","80","[c]","20340","20500"
"Leaver CS","2021","Nottingham","EO","Female","45","[c]","23930","24500"
"Leaver CS","2021","Nottingham","EO","Male","45","[c]","25520","25500"
"Leaver CS","2021","Nottingham","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","SEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Orkney Islands","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Orkney Islands","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","HEO","Female","55","[c]","35900","36960"
"Leaver CS","2021","Overseas","HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","AA","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","AO","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","AO","Female","55","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","EO","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Powys","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Powys","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sandwell","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sandwell","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sandwell","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Sandwell","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sandwell","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sandwell","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","AO","Female","80","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","EO","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","AO","Female","105","[c]","20980","21010"
"Leaver CS","2021","Sheffield","AO","Male","50","[c]","21030","21010"
"Leaver CS","2021","Sheffield","EO","Female","70","[c]","25640","26000"
"Leaver CS","2021","Sheffield","EO","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","HEO","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","SEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shetland Islands","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shetland Islands","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shetland Islands","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shetland Islands","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shetland Islands","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shetland Islands","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shetland Islands","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shetland Islands","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","AA","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","AO","Female","35","[c]","19920","19520"
"Leaver CS","2021","South Hampshire","AO","Male","50","[c]","21210","19520"
"Leaver CS","2021","South Hampshire","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","EO","Male","50","[c]","28020","27570"
"Leaver CS","2021","South Hampshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","AO","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","EO","Male","15","[c]","[c]","[c]"
