"Status","Year","Ethnicity","Function_of_post","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Chinese","No function","Ministry of Justice","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Ministry of Justice","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Ministry of Justice","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Ministry of Justice","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Ministry of Justice","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Ministry of Justice","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Ministry of Justice","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Ministry of Justice","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Ministry of Justice","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","National Crime Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Northern Ireland Office","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Northern Ireland Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Northern Ireland Office","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Northern Ireland Office","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Northern Ireland Office","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Office for Standards in Education","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Office for Standards in Education","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Office for Standards in Education","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Office for Standards in Education","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Office of Gas and Electricity Markets","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Office of Gas and Electricity Markets","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Office of Gas and Electricity Markets","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Office of Gas and Electricity Markets","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Office of Gas and Electricity Markets","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Office of Gas and Electricity Markets","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Office of Gas and Electricity Markets","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Office of Qualifications and Examinations Regulation","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Office of Qualifications and Examinations Regulation","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Office of Qualifications and Examinations Regulation","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Office of Qualifications and Examinations Regulation","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Office of Rail and Road","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Office of Rail and Road","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Other Cabinet Office Agencies","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Scottish Government","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","The National Archives","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","The National Archives","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","United Kingdom Statistics Authority","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Wales Office","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Wales Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Wales Office","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Attorney General's Departments","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Chancellor's other departments","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Charity Commission","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Competition and Markets Authority","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Department for Business, Energy and Industrial Strategy","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Department for Business, Energy and Industrial Strategy","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Department for Business, Energy and Industrial Strategy","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Department for Digital, Culture, Media and Sport","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Department for Environment, Food and Rural Affairs","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Department for International Trade","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Department for International Trade","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Department for Transport","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Foreign, Commonwealth and Development Office","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Foreign, Commonwealth and Development Office","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Foreign, Commonwealth and Development Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Foreign, Commonwealth and Development Office","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Foreign, Commonwealth and Development Office","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Foreign, Commonwealth and Development Office","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Foreign, Commonwealth and Development Office","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Foreign, Commonwealth and Development Office","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","HM Revenue and Customs","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","HM Treasury","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Ministry of Defence","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Ministry of Defence","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Ministry of Defence","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Ministry of Defence","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Ministry of Defence","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Ministry of Defence","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Ministry of Defence","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Ministry of Defence","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Ministry of Defence","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Ministry of Defence","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Ministry of Housing, Communities and Local Government","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Ministry of Housing, Communities and Local Government","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Ministry of Justice","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Ministry of Justice","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Ministry of Justice","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Northern Ireland Office","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Northern Ireland Office","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Northern Ireland Office","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Office for Standards in Education","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Office of Gas and Electricity Markets","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Other Cabinet Office Agencies","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Scotland Office","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","UK Export Finance","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","United Kingdom Statistics Authority","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Competition and Markets Authority","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Department for Business, Energy and Industrial Strategy","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Department for Digital, Culture, Media and Sport","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Department for Environment, Food and Rural Affairs","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Department for Transport","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Foreign, Commonwealth and Development Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","HM Revenue and Customs","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","HM Revenue and Customs","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","HM Revenue and Customs","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","HM Revenue and Customs","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Ministry of Defence","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Ministry of Defence","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Ministry of Defence","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Ministry of Defence","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Ministry of Defence","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Ministry of Defence","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Ministry of Justice","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Ministry of Justice","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","United Kingdom Statistics Authority","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Attorney General's Departments","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Department for Transport","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Foreign, Commonwealth and Development Office","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Ministry of Defence","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Ministry of Justice","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","National Crime Agency","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Northern Ireland Office","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","United Kingdom Statistics Authority","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Attorney General's Departments","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Charity Commission","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Department for Education","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Department for Education","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Department for Education","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Department for Education","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Department for Education","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Department for Education","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Department for Education","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Department for Education","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Department for Education","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Department for Education","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Department of Health and Social Care","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Department of Health and Social Care","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Department of Health and Social Care","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Department of Health and Social Care","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Food Standards Agency","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Home Office","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Home Office","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Home Office","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Home Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Home Office","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Home Office","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Home Office","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Home Office","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Home Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Home Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Home Office","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Home Office","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Home Office","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Home Office","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Home Office","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Home Office","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Home Office","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Home Office","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Ministry of Defence","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Ministry of Defence","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Ministry of Defence","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Ministry of Defence","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Ministry of Defence","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Ministry of Defence","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Ministry of Defence","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Ministry of Defence","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Ministry of Defence","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Ministry of Defence","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Ministry of Defence","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Ministry of Defence","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Ministry of Defence","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Ministry of Defence","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Ministry of Defence","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Scotland Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Scotland Office","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Welsh Government","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Welsh Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Welsh Government","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Welsh Government","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Welsh Government","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Welsh Government","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Welsh Government","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Welsh Government","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Welsh Government","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Welsh Government","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Welsh Government","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Attorney General's Departments","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Chancellor's other departments","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Competition and Markets Authority","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Competition and Markets Authority","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Competition and Markets Authority","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Department for Business, Energy and Industrial Strategy","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Department for Business, Energy and Industrial Strategy","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Department for Business, Energy and Industrial Strategy","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Department for Digital, Culture, Media and Sport","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Department for Digital, Culture, Media and Sport","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Department for Digital, Culture, Media and Sport","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Department for Digital, Culture, Media and Sport","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Department for Digital, Culture, Media and Sport","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Department for Education","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Department for Education","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Department for Environment, Food and Rural Affairs","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Department for Environment, Food and Rural Affairs","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Department for International Trade","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Department for International Trade","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Department for Transport","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Department for Work and Pensions","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Department for Work and Pensions","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Food Standards Agency","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Food Standards Agency","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Food Standards Agency","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","HM Revenue and Customs","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","HM Treasury","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","HM Treasury","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Ministry of Defence","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Ministry of Defence","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Ministry of Defence","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Ministry of Defence","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Ministry of Defence","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Ministry of Housing, Communities and Local Government","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Ministry of Housing, Communities and Local Government","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Ministry of Housing, Communities and Local Government","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Ministry of Justice","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Ministry of Justice","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Ministry of Justice","Social Research","[c]","[c]","[c]","[c]"
