"Status","Year","Disability","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","West Central Scotland","AO","1400","1310","24190","21820"
"In post","2021","Unknown","West Central Scotland","EO","1365","1295","30240","30650"
"In post","2021","Unknown","West Central Scotland","G6","150","150","71570","71600"
"In post","2021","Unknown","West Central Scotland","G7","235","230","55390","53320"
"In post","2021","Unknown","West Central Scotland","HEO","570","535","34520","33620"
"In post","2021","Unknown","West Central Scotland","SCS level","15","15","[c]","[c]"
"In post","2021","Unknown","West Central Scotland","SEO","395","370","43610","43750"
"In post","2021","Unknown","West Central Scotland","Unknown","15","15","[c]","[c]"
"In post","2021","Unknown","West Midlands","AA","90","85","19260","19270"
"In post","2021","Unknown","West Midlands","AO","865","810","21140","20140"
"In post","2021","Unknown","West Midlands","EO","795","765","27190","25560"
"In post","2021","Unknown","West Midlands","G6","55","50","68960","67200"
"In post","2021","Unknown","West Midlands","G7","240","230","53100","52580"
"In post","2021","Unknown","West Midlands","HEO","515","500","33590","31810"
"In post","2021","Unknown","West Midlands","SCS level","40","35","107960","104510"
"In post","2021","Unknown","West Midlands","SEO","255","250","40280","38630"
"In post","2021","Unknown","West Midlands","Unknown","35","30","23230","19800"
"In post","2021","Unknown","West Wales and The Valleys","AA","215","180","18590","18060"
"In post","2021","Unknown","West Wales and The Valleys","AO","730","680","21940","21590"
"In post","2021","Unknown","West Wales and The Valleys","EO","255","245","27520","27130"
"In post","2021","Unknown","West Wales and The Valleys","G6","20","15","[c]","[c]"
"In post","2021","Unknown","West Wales and The Valleys","G7","55","55","57530","56740"
"In post","2021","Unknown","West Wales and The Valleys","HEO","120","120","34220","33840"
"In post","2021","Unknown","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Wales and The Valleys","SEO","75","70","42780","42470"
"In post","2021","Unknown","West Wales and The Valleys","Unknown","55","50","27320","24800"
"In post","2021","Unknown","West Yorkshire","AA","100","95","19810","20600"
"In post","2021","Unknown","West Yorkshire","AO","1080","1015","21000","20140"
"In post","2021","Unknown","West Yorkshire","EO","840","810","26170","25560"
"In post","2021","Unknown","West Yorkshire","G6","110","105","64930","62400"
"In post","2021","Unknown","West Yorkshire","G7","320","310","51370","49860"
"In post","2021","Unknown","West Yorkshire","HEO","630","615","31280","31810"
"In post","2021","Unknown","West Yorkshire","SCS level","70","65","84080","75210"
"In post","2021","Unknown","West Yorkshire","SEO","295","285","37990","37490"
"In post","2021","Unknown","West Yorkshire","Unknown","20","20","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bedfordshire and Hertfordshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bedfordshire and Hertfordshire","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bedfordshire and Hertfordshire","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bedfordshire and Hertfordshire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","AO","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cheshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cheshire","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cheshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cheshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cheshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cheshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cheshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cornwall and Isles of Scilly","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cornwall and Isles of Scilly","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cumbria","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cumbria","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cumbria","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cumbria","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cumbria","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cumbria","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Derbyshire and Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Derbyshire and Nottinghamshire","AO","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Derbyshire and Nottinghamshire","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Derbyshire and Nottinghamshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Derbyshire and Nottinghamshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Derbyshire and Nottinghamshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Devon","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Devon","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Devon","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Devon","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Devon","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Devon","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Devon","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Devon","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Dorset and Somerset","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Dorset and Somerset","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Dorset and Somerset","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Dorset and Somerset","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Dorset and Somerset","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Dorset and Somerset","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Dorset and Somerset","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Anglia","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Anglia","AO","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Anglia","EO","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Anglia","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Anglia","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Anglia","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Anglia","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Anglia","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Wales","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Wales","AO","60","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Wales","EO","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Wales","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Wales","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Wales","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Eastern Scotland","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Eastern Scotland","AO","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Eastern Scotland","EO","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Eastern Scotland","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Eastern Scotland","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Essex","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Essex","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Essex","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Essex","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Essex","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Essex","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Essex","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AO","45","[c]","20780","20920"
"Leaver CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","EO","40","[c]","24180","24500"
"Leaver CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","35","[c]","32110","32710"
"Leaver CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Greater Manchester","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Greater Manchester","AO","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Greater Manchester","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Greater Manchester","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Greater Manchester","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Greater Manchester","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Greater Manchester","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Hampshire and Isle of Wight","AA","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Hampshire and Isle of Wight","AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Hampshire and Isle of Wight","EO","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Hampshire and Isle of Wight","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Hampshire and Isle of Wight","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Hampshire and Isle of Wight","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Highlands and Islands","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Highlands and Islands","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Highlands and Islands","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Highlands and Islands","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Highlands and Islands","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inner London - East","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inner London - East","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inner London - East","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inner London - East","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inner London - East","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inner London - East","HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inner London - East","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inner London - West","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inner London - West","AO","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inner London - West","EO","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inner London - West","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inner London - West","G7","45","[c]","58640","57190"
"Leaver CS","2021","Declared disabled","Inner London - West","HEO","45","[c]","34100","33460"
"Leaver CS","2021","Declared disabled","Inner London - West","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inner London - West","SEO","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Kent","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Kent","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Kent","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Kent","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Kent","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Kent","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Kent","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Kent","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Lancashire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Lancashire","AO","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Lancashire","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Lancashire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Lancashire","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Lancashire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Lancashire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Lancashire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Leicestershire, Rutland and Northamptonshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Leicestershire, Rutland and Northamptonshire","AO","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Leicestershire, Rutland and Northamptonshire","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Leicestershire, Rutland and Northamptonshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Leicestershire, Rutland and Northamptonshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Lincolnshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Lincolnshire","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Lincolnshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Lincolnshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Merseyside","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Merseyside","AO","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Merseyside","EO","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Merseyside","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Merseyside","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Merseyside","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Merseyside","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Merseyside","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Eastern Scotland","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Yorkshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Yorkshire","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northumberland and Tyne and Wear","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northumberland and Tyne and Wear","AO","75","[c]","20590","21010"
"Leaver CS","2021","Declared disabled","Northumberland and Tyne and Wear","EO","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northumberland and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northumberland and Tyne and Wear","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northumberland and Tyne and Wear","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northumberland and Tyne and Wear","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - East and North East","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - East and North East","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - East and North East","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - East and North East","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - East and North East","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - South","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - South","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - South","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - South","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - South","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - South","SEO","5","[c]","[c]","[c]"
