"Status","Year","Disability","Region_ITL2","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","15","10","[c]","[c]"
"In post","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO","440","425","40630","40580"
"In post","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","105","105","43850","41650"
"In post","2021","Undeclared","Greater Manchester","Outside London","AA","65","60","20420","20600"
"In post","2021","Undeclared","Greater Manchester","Outside London","AO","415","380","24010","21010"
"In post","2021","Undeclared","Greater Manchester","Outside London","EO","300","280","27540","27570"
"In post","2021","Undeclared","Greater Manchester","Outside London","G6","25","20","[c]","[c]"
"In post","2021","Undeclared","Greater Manchester","Outside London","G7","75","75","52360","52580"
"In post","2021","Undeclared","Greater Manchester","Outside London","HEO","165","160","32580","31810"
"In post","2021","Undeclared","Greater Manchester","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Undeclared","Greater Manchester","Outside London","SEO","115","110","40560","38630"
"In post","2021","Undeclared","Greater Manchester","Outside London","Unknown","30","30","28790","24320"
"In post","2021","Undeclared","Hampshire and Isle of Wight","Outside London","AA","85","75","19700","19560"
"In post","2021","Undeclared","Hampshire and Isle of Wight","Outside London","AO","330","290","25480","22080"
"In post","2021","Undeclared","Hampshire and Isle of Wight","Outside London","EO","255","240","27820","27370"
"In post","2021","Undeclared","Hampshire and Isle of Wight","Outside London","G6","15","15","[c]","[c]"
"In post","2021","Undeclared","Hampshire and Isle of Wight","Outside London","G7","150","145","52410","47550"
"In post","2021","Undeclared","Hampshire and Isle of Wight","Outside London","HEO","195","190","33280","33300"
"In post","2021","Undeclared","Hampshire and Isle of Wight","Outside London","SEO","135","130","41320","40580"
"In post","2021","Undeclared","Hampshire and Isle of Wight","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Outside London","AA","35","30","20690","20920"
"In post","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Outside London","AO","190","175","27260","28560"
"In post","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","90","85","29350","27570"
"In post","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Outside London","G7","10","10","[c]","[c]"
"In post","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Outside London","HEO","45","45","34340","34340"
"In post","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO","25","25","[c]","[c]"
"In post","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Highlands and Islands","Outside London","AA","5","5","[c]","[c]"
"In post","2021","Undeclared","Highlands and Islands","Outside London","AO","15","15","[c]","[c]"
"In post","2021","Undeclared","Highlands and Islands","Outside London","EO","15","15","[c]","[c]"
"In post","2021","Undeclared","Highlands and Islands","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Highlands and Islands","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Highlands and Islands","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Inner London - East","London","AA","50","45","24840","24920"
"In post","2021","Undeclared","Inner London - East","London","AO","255","230","30170","32740"
"In post","2021","Undeclared","Inner London - East","London","EO","210","200","30630","31060"
"In post","2021","Undeclared","Inner London - East","London","G6","50","45","70520","70740"
"In post","2021","Undeclared","Inner London - East","London","G7","135","125","57550","58130"
"In post","2021","Undeclared","Inner London - East","London","HEO","120","115","36100","35860"
"In post","2021","Undeclared","Inner London - East","London","SCS level","35","30","99090","91980"
"In post","2021","Undeclared","Inner London - East","London","SEO","120","115","42720","41760"
"In post","2021","Undeclared","Inner London - East","London","Unknown","35","35","33400","28690"
"In post","2021","Undeclared","Inner London - West","London","AA","70","65","23390","22770"
"In post","2021","Undeclared","Inner London - West","London","AO","285","270","27270","25630"
"In post","2021","Undeclared","Inner London - West","London","EO","485","475","29880","29970"
"In post","2021","Undeclared","Inner London - West","London","G6","370","360","68440","67260"
"In post","2021","Undeclared","Inner London - West","London","G7","810","795","56570","54760"
"In post","2021","Undeclared","Inner London - West","London","HEO","885","875","35050","34710"
"In post","2021","Undeclared","Inner London - West","London","SCS level","170","170","85480","78320"
"In post","2021","Undeclared","Inner London - West","London","SEO","575","560","43400","42470"
"In post","2021","Undeclared","Inner London - West","London","Unknown","15","15","[c]","[c]"
"In post","2021","Undeclared","Kent","Outside London","AA","60","50","20290","20670"
"In post","2021","Undeclared","Kent","Outside London","AO","235","215","27140","26590"
"In post","2021","Undeclared","Kent","Outside London","EO","285","260","28580","27370"
"In post","2021","Undeclared","Kent","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Kent","Outside London","G7","25","25","[c]","[c]"
"In post","2021","Undeclared","Kent","Outside London","HEO","105","100","34150","33530"
"In post","2021","Undeclared","Kent","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Kent","Outside London","SEO","55","50","45190","44430"
"In post","2021","Undeclared","Kent","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Lancashire","Outside London","AA","55","50","20610","20600"
"In post","2021","Undeclared","Lancashire","Outside London","AO","445","395","24310","21100"
"In post","2021","Undeclared","Lancashire","Outside London","EO","280","255","28300","27570"
"In post","2021","Undeclared","Lancashire","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Undeclared","Lancashire","Outside London","G7","30","30","[c]","[c]"
"In post","2021","Undeclared","Lancashire","Outside London","HEO","115","105","33220","32100"
"In post","2021","Undeclared","Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Lancashire","Outside London","SEO","55","50","42180","39050"
"In post","2021","Undeclared","Lancashire","Outside London","Unknown","25","20","[c]","[c]"
"In post","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","Outside London","AA","25","25","[c]","[c]"
"In post","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","Outside London","AO","185","165","24300","21580"
"In post","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","Outside London","EO","135","125","28740","27570"
"In post","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","Outside London","HEO","55","55","33260","33300"
"In post","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","Outside London","SEO","25","25","[c]","[c]"
"In post","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","15","10","[c]","[c]"
"In post","2021","Undeclared","Lincolnshire","Outside London","AA","30","30","20230","20600"
"In post","2021","Undeclared","Lincolnshire","Outside London","AO","95","85","25090","22940"
"In post","2021","Undeclared","Lincolnshire","Outside London","EO","70","65","29070","27570"
"In post","2021","Undeclared","Lincolnshire","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Undeclared","Lincolnshire","Outside London","HEO","35","30","35530","34800"
"In post","2021","Undeclared","Lincolnshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Lincolnshire","Outside London","SEO","15","15","[c]","[c]"
"In post","2021","Undeclared","Lincolnshire","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Merseyside","Outside London","AA","35","35","20010","19560"
"In post","2021","Undeclared","Merseyside","Outside London","AO","275","240","22940","21430"
"In post","2021","Undeclared","Merseyside","Outside London","EO","255","230","26900","27130"
"In post","2021","Undeclared","Merseyside","Outside London","G6","15","15","[c]","[c]"
"In post","2021","Undeclared","Merseyside","Outside London","G7","40","40","54040","52580"
"In post","2021","Undeclared","Merseyside","Outside London","HEO","130","125","32140","31810"
"In post","2021","Undeclared","Merseyside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Merseyside","Outside London","SEO","95","90","41000","38670"
"In post","2021","Undeclared","Merseyside","Outside London","Unknown","20","15","[c]","[c]"
"In post","2021","Undeclared","North Eastern Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North Eastern Scotland","Outside London","AO","10","10","[c]","[c]"
"In post","2021","Undeclared","North Eastern Scotland","Outside London","EO","20","20","[c]","[c]"
"In post","2021","Undeclared","North Eastern Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North Eastern Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North Eastern Scotland","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","Undeclared","North Eastern Scotland","Outside London","SEO","10","10","[c]","[c]"
"In post","2021","Undeclared","North Yorkshire","Outside London","AA","35","30","19450","19560"
"In post","2021","Undeclared","North Yorkshire","Outside London","AO","60","55","25910","21580"
"In post","2021","Undeclared","North Yorkshire","Outside London","EO","70","70","27900","26750"
"In post","2021","Undeclared","North Yorkshire","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Undeclared","North Yorkshire","Outside London","G7","25","25","[c]","[c]"
"In post","2021","Undeclared","North Yorkshire","Outside London","HEO","60","60","32850","33300"
"In post","2021","Undeclared","North Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North Yorkshire","Outside London","SEO","55","55","38720","37910"
"In post","2021","Undeclared","North Yorkshire","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland","Outside London","AA","30","30","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland","Outside London","AO","50","45","21380","21430"
"In post","2021","Undeclared","Northern Ireland","Outside London","EO","50","50","26840","26690"
"In post","2021","Undeclared","Northern Ireland","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland","Outside London","HEO","40","40","31880","31810"
"In post","2021","Undeclared","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland","Outside London","SEO","30","30","[c]","[c]"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Outside London","AA","20","20","[c]","[c]"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Outside London","AO","355","305","20840","21010"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Outside London","EO","245","230","26550","27570"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Outside London","G6","15","15","[c]","[c]"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Outside London","G7","70","65","51900","52580"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Outside London","HEO","150","145","31770","31810"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Outside London","SEO","85","85","38740","38630"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","Undeclared","Outer London - East and North East","London","AA","45","40","23610","23790"
"In post","2021","Undeclared","Outer London - East and North East","London","AO","110","100","29880","31480"
"In post","2021","Undeclared","Outer London - East and North East","London","EO","105","100","32070","31060"
"In post","2021","Undeclared","Outer London - East and North East","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Outer London - East and North East","London","HEO","15","15","[c]","[c]"
"In post","2021","Undeclared","Outer London - East and North East","London","SEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Outer London - East and North East","London","Unknown","15","15","[c]","[c]"
"In post","2021","Undeclared","Outer London - South","London","AA","10","10","[c]","[c]"
"In post","2021","Undeclared","Outer London - South","London","AO","70","60","24770","25630"
"In post","2021","Undeclared","Outer London - South","London","EO","185","175","30170","29660"
"In post","2021","Undeclared","Outer London - South","London","G6","30","25","[c]","[c]"
"In post","2021","Undeclared","Outer London - South","London","G7","65","60","59960","59160"
"In post","2021","Undeclared","Outer London - South","London","HEO","125","120","36410","36160"
"In post","2021","Undeclared","Outer London - South","London","SEO","80","80","45380","45070"
"In post","2021","Undeclared","Outer London - South","London","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Outer London - West and North West","London","AA","40","35","24180","24670"
"In post","2021","Undeclared","Outer London - West and North West","London","AO","110","100","27810","25630"
"In post","2021","Undeclared","Outer London - West and North West","London","EO","220","205","30260","30500"
"In post","2021","Undeclared","Outer London - West and North West","London","G6","10","10","[c]","[c]"
"In post","2021","Undeclared","Outer London - West and North West","London","G7","25","25","[c]","[c]"
"In post","2021","Undeclared","Outer London - West and North West","London","HEO","80","75","36360","36350"
"In post","2021","Undeclared","Outer London - West and North West","London","SCS level","5","5","[c]","[c]"
"In post","2021","Undeclared","Outer London - West and North West","London","SEO","50","50","45200","43860"
"In post","2021","Undeclared","Outer London - West and North West","London","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Overseas","Overseas","EO","15","15","[c]","[c]"
"In post","2021","Undeclared","Overseas","Overseas","G6","20","20","[c]","[c]"
"In post","2021","Undeclared","Overseas","Overseas","G7","35","35","56640","54540"
"In post","2021","Undeclared","Overseas","Overseas","HEO","45","45","34570","33630"
"In post","2021","Undeclared","Overseas","Overseas","SCS level","10","10","[c]","[c]"
"In post","2021","Undeclared","Overseas","Overseas","SEO","20","20","[c]","[c]"
"In post","2021","Undeclared","Overseas","Overseas","Unknown","20","20","[c]","[c]"
"In post","2021","Undeclared","Shropshire and Staffordshire","Outside London","AA","65","55","20620","20600"
"In post","2021","Undeclared","Shropshire and Staffordshire","Outside London","AO","210","195","24920","22500"
"In post","2021","Undeclared","Shropshire and Staffordshire","Outside London","EO","210","195","28320","27570"
"In post","2021","Undeclared","Shropshire and Staffordshire","Outside London","G6","10","5","[c]","[c]"
"In post","2021","Undeclared","Shropshire and Staffordshire","Outside London","G7","20","20","[c]","[c]"
"In post","2021","Undeclared","Shropshire and Staffordshire","Outside London","HEO","70","70","34170","33300"
"In post","2021","Undeclared","Shropshire and Staffordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Shropshire and Staffordshire","Outside London","SEO","45","45","44190","40820"
"In post","2021","Undeclared","Shropshire and Staffordshire","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Undeclared","South Yorkshire","Outside London","AA","30","30","20100","20600"
"In post","2021","Undeclared","South Yorkshire","Outside London","AO","165","150","24610","21430"
"In post","2021","Undeclared","South Yorkshire","Outside London","EO","145","135","28530","27570"
"In post","2021","Undeclared","South Yorkshire","Outside London","G6","10","10","[c]","[c]"
"In post","2021","Undeclared","South Yorkshire","Outside London","G7","40","40","52720","50630"
"In post","2021","Undeclared","South Yorkshire","Outside London","HEO","95","90","32550","31930"
"In post","2021","Undeclared","South Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","South Yorkshire","Outside London","SEO","85","80","40700","37590"
"In post","2021","Undeclared","South Yorkshire","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","Undeclared","Southern Scotland","Outside London","AA","5","5","[c]","[c]"
"In post","2021","Undeclared","Southern Scotland","Outside London","AO","40","35","21080","21010"
"In post","2021","Undeclared","Southern Scotland","Outside London","EO","55","50","26540","27370"
"In post","2021","Undeclared","Southern Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Southern Scotland","Outside London","G7","10","10","[c]","[c]"
"In post","2021","Undeclared","Southern Scotland","Outside London","HEO","25","25","[c]","[c]"
"In post","2021","Undeclared","Southern Scotland","Outside London","SEO","15","15","[c]","[c]"
"In post","2021","Undeclared","Surrey, East and West Sussex","Outside London","AA","55","50","22320","23770"
"In post","2021","Undeclared","Surrey, East and West Sussex","Outside London","AO","225","205","26690","24380"
"In post","2021","Undeclared","Surrey, East and West Sussex","Outside London","EO","185","175","28880","27570"
"In post","2021","Undeclared","Surrey, East and West Sussex","Outside London","G6","10","10","[c]","[c]"
"In post","2021","Undeclared","Surrey, East and West Sussex","Outside London","G7","25","20","[c]","[c]"
"In post","2021","Undeclared","Surrey, East and West Sussex","Outside London","HEO","95","95","35140","33940"
"In post","2021","Undeclared","Surrey, East and West Sussex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Surrey, East and West Sussex","Outside London","SEO","50","50","43430","41940"
"In post","2021","Undeclared","Surrey, East and West Sussex","Outside London","Unknown","30","30","29810","30210"
"In post","2021","Undeclared","Tees Valley and Durham","Outside London","AA","85","75","21060","21550"
"In post","2021","Undeclared","Tees Valley and Durham","Outside London","AO","390","335","27470","31650"
"In post","2021","Undeclared","Tees Valley and Durham","Outside London","EO","175","165","29460","27570"
"In post","2021","Undeclared","Tees Valley and Durham","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Undeclared","Tees Valley and Durham","Outside London","G7","10","10","[c]","[c]"
"In post","2021","Undeclared","Tees Valley and Durham","Outside London","HEO","75","70","34010","33840"
"In post","2021","Undeclared","Tees Valley and Durham","Outside London","SEO","50","45","44400","42590"
"In post","2021","Undeclared","Tees Valley and Durham","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Unknown","Unknown","AO","10","10","[c]","[c]"
"In post","2021","Undeclared","Unknown","Unknown","EO","20","20","[c]","[c]"
"In post","2021","Undeclared","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Unknown","HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Unknown","Unknown","SEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Unknown","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","West Central Scotland","Outside London","AA","25","20","[c]","[c]"
"In post","2021","Undeclared","West Central Scotland","Outside London","AO","240","220","22190","21010"
"In post","2021","Undeclared","West Central Scotland","Outside London","EO","185","170","27520","27570"
"In post","2021","Undeclared","West Central Scotland","Outside London","G6","10","10","[c]","[c]"
"In post","2021","Undeclared","West Central Scotland","Outside London","G7","25","25","[c]","[c]"
"In post","2021","Undeclared","West Central Scotland","Outside London","HEO","100","95","32680","31870"
"In post","2021","Undeclared","West Central Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","West Central Scotland","Outside London","SEO","45","45","44250","42900"
"In post","2021","Undeclared","West Central Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","West Midlands","Outside London","AA","20","20","[c]","[c]"
"In post","2021","Undeclared","West Midlands","Outside London","AO","230","205","21300","20650"
"In post","2021","Undeclared","West Midlands","Outside London","EO","275","255","26510","27570"
"In post","2021","Undeclared","West Midlands","Outside London","G6","20","15","[c]","[c]"
"In post","2021","Undeclared","West Midlands","Outside London","G7","75","70","53120","52580"
"In post","2021","Undeclared","West Midlands","Outside London","HEO","140","130","31640","31810"
"In post","2021","Undeclared","West Midlands","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","West Midlands","Outside London","SEO","95","95","39410","38630"
"In post","2021","Undeclared","West Midlands","Outside London","Unknown","35","30","29440","29200"
"In post","2021","Undeclared","West Wales and The Valleys","Outside London","AA","115","95","18720","18060"
"In post","2021","Undeclared","West Wales and The Valleys","Outside London","AO","370","320","22780","21590"
"In post","2021","Undeclared","West Wales and The Valleys","Outside London","EO","200","185","27480","27130"
"In post","2021","Undeclared","West Wales and The Valleys","Outside London","G6","10","10","[c]","[c]"
"In post","2021","Undeclared","West Wales and The Valleys","Outside London","G7","40","40","58320","58740"
"In post","2021","Undeclared","West Wales and The Valleys","Outside London","HEO","105","100","33970","33350"
"In post","2021","Undeclared","West Wales and The Valleys","Outside London","SEO","100","95","44280","43470"
"In post","2021","Undeclared","West Wales and The Valleys","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Undeclared","West Yorkshire","Outside London","AA","60","55","20420","20600"
"In post","2021","Undeclared","West Yorkshire","Outside London","AO","300","270","25350","22160"
"In post","2021","Undeclared","West Yorkshire","Outside London","EO","275","255","28060","27570"
"In post","2021","Undeclared","West Yorkshire","Outside London","G6","15","10","[c]","[c]"
"In post","2021","Undeclared","West Yorkshire","Outside London","G7","45","45","53310","52580"
"In post","2021","Undeclared","West Yorkshire","Outside London","HEO","135","125","33160","31990"
"In post","2021","Undeclared","West Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","West Yorkshire","Outside London","SEO","95","90","41800","39240"
"In post","2021","Undeclared","West Yorkshire","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Unknown","Bedfordshire and Hertfordshire","Outside London","AA","55","55","20670","21500"
"In post","2021","Unknown","Bedfordshire and Hertfordshire","Outside London","AO","135","130","25220","23550"
"In post","2021","Unknown","Bedfordshire and Hertfordshire","Outside London","EO","150","145","29790","29290"
"In post","2021","Unknown","Bedfordshire and Hertfordshire","Outside London","G6","20","20","[c]","[c]"
"In post","2021","Unknown","Bedfordshire and Hertfordshire","Outside London","G7","60","55","55310","53830"
"In post","2021","Unknown","Bedfordshire and Hertfordshire","Outside London","HEO","115","115","36270","34640"
"In post","2021","Unknown","Bedfordshire and Hertfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bedfordshire and Hertfordshire","Outside London","SEO","75","75","43200","41130"
"In post","2021","Unknown","Bedfordshire and Hertfordshire","Outside London","Unknown","40","35","22960","22920"
"In post","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA","115","105","19840","19560"
"In post","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AO","555","545","27640","26610"
"In post","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","280","270","30300","27570"
"In post","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6","35","30","74080","72090"
"In post","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G7","120","110","56700","53630"
"In post","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","HEO","180","170","35100","34260"
"In post","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO","115","110","42840","41460"
"In post","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","55","55","31340","24020"
"In post","2021","Unknown","Cheshire","Outside London","AA","30","30","20390","20600"
"In post","2021","Unknown","Cheshire","Outside London","AO","155","155","22670","22600"
"In post","2021","Unknown","Cheshire","Outside London","EO","480","470","31410","30640"
"In post","2021","Unknown","Cheshire","Outside London","G6","10","10","[c]","[c]"
"In post","2021","Unknown","Cheshire","Outside London","G7","25","25","[c]","[c]"
"In post","2021","Unknown","Cheshire","Outside London","HEO","190","190","39000","38540"
"In post","2021","Unknown","Cheshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cheshire","Outside London","SEO","75","75","45440","45480"
"In post","2021","Unknown","Cheshire","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Cornwall and Isles of Scilly","Outside London","AA","20","15","[c]","[c]"
"In post","2021","Unknown","Cornwall and Isles of Scilly","Outside London","AO","65","60","21540","21010"
"In post","2021","Unknown","Cornwall and Isles of Scilly","Outside London","EO","50","45","26300","27570"
"In post","2021","Unknown","Cornwall and Isles of Scilly","Outside London","G7","10","10","[c]","[c]"
"In post","2021","Unknown","Cornwall and Isles of Scilly","Outside London","HEO","10","10","[c]","[c]"
"In post","2021","Unknown","Cornwall and Isles of Scilly","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cumbria","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cumbria","Outside London","AO","35","35","29430","24670"
"In post","2021","Unknown","Cumbria","Outside London","EO","30","30","24960","24920"
"In post","2021","Unknown","Cumbria","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cumbria","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Unknown","Cumbria","Outside London","HEO","10","10","[c]","[c]"
"In post","2021","Unknown","Cumbria","Outside London","SEO","10","10","[c]","[c]"
"In post","2021","Unknown","Cumbria","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Derbyshire and Nottinghamshire","Outside London","AA","45","40","19760","20600"
"In post","2021","Unknown","Derbyshire and Nottinghamshire","Outside London","AO","690","645","21520","20140"
"In post","2021","Unknown","Derbyshire and Nottinghamshire","Outside London","EO","505","485","26300","25560"
"In post","2021","Unknown","Derbyshire and Nottinghamshire","Outside London","G6","30","30","67150","64670"
"In post","2021","Unknown","Derbyshire and Nottinghamshire","Outside London","G7","120","115","53300","52580"
"In post","2021","Unknown","Derbyshire and Nottinghamshire","Outside London","HEO","355","340","31850","31810"
"In post","2021","Unknown","Derbyshire and Nottinghamshire","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Unknown","Derbyshire and Nottinghamshire","Outside London","SEO","135","130","40200","38650"
"In post","2021","Unknown","Derbyshire and Nottinghamshire","Outside London","Unknown","25","20","[c]","[c]"
"In post","2021","Unknown","Devon","Outside London","AA","150","140","19410","19560"
"In post","2021","Unknown","Devon","Outside London","AO","375","350","24080","22350"
"In post","2021","Unknown","Devon","Outside London","EO","255","245","27070","27130"
"In post","2021","Unknown","Devon","Outside London","G6","10","10","[c]","[c]"
"In post","2021","Unknown","Devon","Outside London","G7","35","30","56340","55620"
"In post","2021","Unknown","Devon","Outside London","HEO","95","90","35850","36460"
"In post","2021","Unknown","Devon","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Devon","Outside London","SEO","70","70","41530","41720"
"In post","2021","Unknown","Devon","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","Unknown","Dorset and Somerset","Outside London","AA","40","35","19510","19560"
"In post","2021","Unknown","Dorset and Somerset","Outside London","AO","205","195","22310","22350"
"In post","2021","Unknown","Dorset and Somerset","Outside London","EO","175","160","26690","26740"
"In post","2021","Unknown","Dorset and Somerset","Outside London","G6","15","15","[c]","[c]"
"In post","2021","Unknown","Dorset and Somerset","Outside London","G7","40","35","60460","55130"
"In post","2021","Unknown","Dorset and Somerset","Outside London","HEO","115","110","32910","33290"
"In post","2021","Unknown","Dorset and Somerset","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Dorset and Somerset","Outside London","SEO","70","65","42130","42510"
"In post","2021","Unknown","Dorset and Somerset","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Unknown","East Anglia","Outside London","AA","115","110","19400","19560"
"In post","2021","Unknown","East Anglia","Outside London","AO","510","485","24060","22350"
"In post","2021","Unknown","East Anglia","Outside London","EO","265","250","26920","26670"
"In post","2021","Unknown","East Anglia","Outside London","G6","40","40","68130","64840"
"In post","2021","Unknown","East Anglia","Outside London","G7","110","105","52440","51110"
"In post","2021","Unknown","East Anglia","Outside London","HEO","220","210","31880","31960"
"In post","2021","Unknown","East Anglia","Outside London","SCS level","20","20","[c]","[c]"
"In post","2021","Unknown","East Anglia","Outside London","SEO","150","140","39480","38630"
"In post","2021","Unknown","East Anglia","Outside London","Unknown","25","20","[c]","[c]"
