"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Property","Devon","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Devon","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Devon","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Devon","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Devon","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Dorset and Somerset","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Dorset and Somerset","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Dorset and Somerset","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Dorset and Somerset","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Dorset and Somerset","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Dorset and Somerset","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Dorset and Somerset","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Dorset and Somerset","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Dorset and Somerset","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Dorset and Somerset","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Anglia","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Anglia","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Anglia","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Anglia","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Anglia","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Anglia","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Anglia","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Anglia","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Anglia","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Anglia","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Anglia","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Anglia","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Anglia","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Anglia","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Anglia","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Anglia","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Wales","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Wales","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Wales","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Wales","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Wales","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Yorkshire and Northern Lincolnshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Yorkshire and Northern Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Yorkshire and Northern Lincolnshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Eastern Scotland","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Eastern Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Eastern Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Eastern Scotland","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Eastern Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Essex","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Essex","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Essex","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Essex","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Essex","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Essex","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Essex","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Essex","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Essex","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Greater Manchester","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Greater Manchester","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Greater Manchester","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Greater Manchester","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Greater Manchester","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Greater Manchester","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Greater Manchester","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Greater Manchester","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Greater Manchester","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Greater Manchester","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Greater Manchester","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Greater Manchester","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Hampshire and Isle of Wight","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Hampshire and Isle of Wight","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Hampshire and Isle of Wight","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Hampshire and Isle of Wight","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Hampshire and Isle of Wight","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Hampshire and Isle of Wight","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Hampshire and Isle of Wight","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Hampshire and Isle of Wight","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Hampshire and Isle of Wight","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Hampshire and Isle of Wight","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Hampshire and Isle of Wight","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Hampshire and Isle of Wight","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Hampshire and Isle of Wight","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Hampshire and Isle of Wight","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Herefordshire, Worcestershire and Warwickshire","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Herefordshire, Worcestershire and Warwickshire","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Herefordshire, Worcestershire and Warwickshire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Herefordshire, Worcestershire and Warwickshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Herefordshire, Worcestershire and Warwickshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Herefordshire, Worcestershire and Warwickshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Highlands and Islands","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Highlands and Islands","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inner London - East","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inner London - East","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inner London - East","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inner London - East","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inner London - East","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inner London - East","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inner London - East","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inner London - East","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inner London - East","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inner London - East","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inner London - East","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inner London - East","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inner London - East","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inner London - East","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inner London - East","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inner London - West","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inner London - West","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inner London - West","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inner London - West","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inner London - West","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inner London - West","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inner London - West","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inner London - West","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inner London - West","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inner London - West","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inner London - West","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inner London - West","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inner London - West","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inner London - West","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inner London - West","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inner London - West","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inner London - West","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inner London - West","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inner London - West","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inner London - West","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inner London - West","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inner London - West","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inner London - West","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inner London - West","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Kent","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Kent","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Kent","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Kent","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Kent","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Kent","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Lancashire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Lancashire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Lancashire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Lancashire","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Leicestershire, Rutland and Northamptonshire","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Leicestershire, Rutland and Northamptonshire","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Leicestershire, Rutland and Northamptonshire","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Leicestershire, Rutland and Northamptonshire","AA","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Leicestershire, Rutland and Northamptonshire","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Leicestershire, Rutland and Northamptonshire","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Leicestershire, Rutland and Northamptonshire","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Leicestershire, Rutland and Northamptonshire","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Leicestershire, Rutland and Northamptonshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Leicestershire, Rutland and Northamptonshire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Leicestershire, Rutland and Northamptonshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Leicestershire, Rutland and Northamptonshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Leicestershire, Rutland and Northamptonshire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Leicestershire, Rutland and Northamptonshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Leicestershire, Rutland and Northamptonshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Lincolnshire","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Lincolnshire","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Lincolnshire","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Lincolnshire","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Lincolnshire","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Lincolnshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Lincolnshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Lincolnshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Lincolnshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Lincolnshire","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Lincolnshire","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Lincolnshire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Lincolnshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Lincolnshire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Lincolnshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Merseyside","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Merseyside","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Merseyside","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Merseyside","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Merseyside","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Merseyside","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Merseyside","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Merseyside","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Merseyside","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North Eastern Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North Eastern Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North Eastern Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North Yorkshire","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North Yorkshire","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North Yorkshire","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North Yorkshire","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North Yorkshire","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North Yorkshire","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North Yorkshire","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North Yorkshire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North Yorkshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North Yorkshire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North Yorkshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northern Ireland","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northern Ireland","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northern Ireland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northern Ireland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northern Ireland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northern Ireland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northern Ireland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northumberland and Tyne and Wear","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northumberland and Tyne and Wear","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northumberland and Tyne and Wear","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northumberland and Tyne and Wear","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northumberland and Tyne and Wear","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northumberland and Tyne and Wear","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northumberland and Tyne and Wear","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northumberland and Tyne and Wear","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northumberland and Tyne and Wear","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northumberland and Tyne and Wear","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northumberland and Tyne and Wear","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outer London - South","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outer London - South","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outer London - South","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outer London - South","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outer London - South","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outer London - South","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outer London - South","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outer London - South","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outer London - South","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outer London - South","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outer London - West and North West","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outer London - West and North West","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outer London - West and North West","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outer London - West and North West","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outer London - West and North West","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outer London - West and North West","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outer London - West and North West","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outer London - West and North West","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outer London - West and North West","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outer London - West and North West","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outer London - West and North West","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outer London - West and North West","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outer London - West and North West","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Shropshire and Staffordshire","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Shropshire and Staffordshire","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Shropshire and Staffordshire","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Shropshire and Staffordshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Shropshire and Staffordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Shropshire and Staffordshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Shropshire and Staffordshire","EO","Unknown","[c]","[c]","[c]","[c]"
