"Status","Year","Age","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","20-29","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Inner London - West","25","[c]","29380","26340"
"Leaver CS","2021","20-29","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - East","20","[c]","32590","26410"
"Leaver CS","2021","20-29","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - West","35","[c]","29870","26410"
"Leaver CS","2021","20-29","Ministry of Justice (excl. agencies)","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice (excl. agencies)","Ministry of Justice","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice (excl. agencies)","Ministry of Justice","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice (excl. agencies)","Ministry of Justice","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Crime Agency","National Crime Agency","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Crime Agency","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Crime Agency","National Crime Agency","Inner London - East","10","[c]","33280","33460"
"Leaver CS","2021","20-29","National Crime Agency","National Crime Agency","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Crime Agency","National Crime Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Infrastructure Commission","HM Treasury","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Records of Scotland","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Savings and Investments","Chancellor's other departments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northern Ireland Office","Northern Ireland Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office for Budget Responsibility","HM Treasury","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Inner London - East","20","[c]","35430","31930"
"Leaver CS","2021","20-29","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","West Central Scotland","10","[c]","24410","23450"
"Leaver CS","2021","20-29","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Rail and Road","Office of Rail and Road","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of the Public Guardian","Ministry of Justice","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of the Public Guardian","Ministry of Justice","West Midlands","15","[c]","20780","19930"
"Leaver CS","2021","20-29","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","37930","36650"
"Leaver CS","2021","20-29","Public Health England","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Public Health England","Department of Health and Social Care","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Public Health England","Department of Health and Social Care","East Anglia","15","[c]","23060","21570"
"Leaver CS","2021","20-29","Public Health England","Department of Health and Social Care","Essex","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Public Health England","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","40","[c]","21210","19630"
"Leaver CS","2021","20-29","Public Health England","Department of Health and Social Care","Greater Manchester","15","[c]","21910","20150"
"Leaver CS","2021","20-29","Public Health England","Department of Health and Social Care","Inner London - East","35","[c]","29970","28060"
"Leaver CS","2021","20-29","Public Health England","Department of Health and Social Care","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Public Health England","Department of Health and Social Care","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Public Health England","Department of Health and Social Care","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Public Health England","Department of Health and Social Care","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Public Health England","Department of Health and Social Care","Outer London - West and North West","30","[c]","27530","27020"
"Leaver CS","2021","20-29","Public Health England","Department of Health and Social Care","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Public Health England","Department of Health and Social Care","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Public Health England","Department of Health and Social Care","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Registers of Scotland","Scottish Government","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Royal Fleet Auxiliary","Ministry of Defence","Unknown","30","[c]","27620","28680"
"Leaver CS","2021","20-29","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cumbria","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Rural Payments Agency","Department for Environment, Food and Rural Affairs","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Northumberland and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Rural Payments Agency","Department for Environment, Food and Rural Affairs","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Courts and Tribunals Service","Scottish Government","Eastern Scotland","10","[c]","24580","22820"
"Leaver CS","2021","20-29","Scottish Courts and Tribunals Service","Scottish Government","West Central Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Fiscal Commission","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Forestry","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Forestry","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Government (excl. agencies)","Scottish Government","Eastern Scotland","30","[c]","26140","26160"
"Leaver CS","2021","20-29","Scottish Government (excl. agencies)","Scottish Government","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Government (excl. agencies)","Scottish Government","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Government (excl. agencies)","Scottish Government","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Government (excl. agencies)","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Government (excl. agencies)","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Government (excl. agencies)","Scottish Government","West Central Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Prison Service","Scottish Government","Eastern Scotland","15","[c]","22710","20810"
"Leaver CS","2021","20-29","Scottish Prison Service","Scottish Government","North Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Prison Service","Scottish Government","West Central Scotland","15","[c]","24690","24110"
"Leaver CS","2021","20-29","Serious Fraud Office","Attorney General's Departments","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Social Security Scotland","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Social Security Scotland","Scottish Government","West Central Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Standards and Testing Agency","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Student Awards Agency for Scotland","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Submarine Delivery Agency","Ministry of Defence","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Submarine Delivery Agency","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","The National Archives","The National Archives","Outer London - West and North West","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Transport Scotland","Scottish Government","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","UK Export Finance","UK Export Finance","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","UK Hydrographic Office","Ministry of Defence","Dorset and Somerset","15","[c]","27500","26370"
"Leaver CS","2021","20-29","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","East Wales","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","UK Supreme Court","UK Supreme Court","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","United Kingdom Statistics Authority","United Kingdom Statistics Authority","East Wales","65","[c]","22560","19130"
"Leaver CS","2021","20-29","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Hampshire and Isle of Wight","30","[c]","23270","19330"
"Leaver CS","2021","20-29","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Valuation Office Agency","HM Revenue and Customs","Derbyshire and Nottinghamshire","15","[c]","24910","24500"
"Leaver CS","2021","20-29","Valuation Office Agency","HM Revenue and Customs","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Valuation Office Agency","HM Revenue and Customs","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Valuation Office Agency","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Valuation Office Agency","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Valuation Office Agency","HM Revenue and Customs","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Valuation Office Agency","HM Revenue and Customs","Inner London - East","15","[c]","29930","28950"
"Leaver CS","2021","20-29","Valuation Office Agency","HM Revenue and Customs","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Valuation Office Agency","HM Revenue and Customs","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Valuation Office Agency","HM Revenue and Customs","Northumberland and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Valuation Office Agency","HM Revenue and Customs","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Valuation Office Agency","HM Revenue and Customs","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Valuation Office Agency","HM Revenue and Customs","South Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Valuation Office Agency","HM Revenue and Customs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Valuation Office Agency","HM Revenue and Customs","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Valuation Office Agency","HM Revenue and Customs","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Valuation Office Agency","HM Revenue and Customs","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Valuation Office Agency","HM Revenue and Customs","West Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Vehicle Certification Agency","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Vehicle Certification Agency","Department for Transport","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Wales Office","Wales Office","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Water Services Regulation Authority","Water Services Regulation Authority","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Welsh Government (excl. agencies)","Welsh Government","East Wales","15","[c]","23840","22160"
"Leaver CS","2021","20-29","Welsh Government (excl. agencies)","Welsh Government","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Accountant in Bankruptcy","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Office","Attorney General's Departments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cabinet Office (excl. agencies)","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cabinet Office (excl. agencies)","Cabinet Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cabinet Office (excl. agencies)","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - East","15","[c]","50020","54470"
"Leaver CS","2021","30-39","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - West","40","[c]","54060","56340"
"Leaver CS","2021","30-39","Cabinet Office (excl. agencies)","Cabinet Office","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cabinet Office (excl. agencies)","Cabinet Office","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","30","[c]","52520","55370"
"Leaver CS","2021","30-39","Cabinet Office (excl. agencies)","Cabinet Office","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Charity Commission","Charity Commission","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Companies House","Department for Business, Energy and Industrial Strategy","East Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Companies House","Department for Business, Energy and Industrial Strategy","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Competition and Markets Authority","Competition and Markets Authority","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Competition and Markets Authority","Competition and Markets Authority","Inner London - East","25","[c]","55510","54240"
"Leaver CS","2021","30-39","Crown Commercial Service","Other Cabinet Office Agencies","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Commercial Service","Other Cabinet Office Agencies","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Commercial Service","Other Cabinet Office Agencies","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Commercial Service","Other Cabinet Office Agencies","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Commercial Service","Other Cabinet Office Agencies","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Office and Procurator Fiscal Service","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Office and Procurator Fiscal Service","Scottish Government","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Office and Procurator Fiscal Service","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Office and Procurator Fiscal Service","Scottish Government","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Prosecution Service","Attorney General's Departments","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Prosecution Service","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Prosecution Service","Attorney General's Departments","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Prosecution Service","Attorney General's Departments","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Prosecution Service","Attorney General's Departments","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Prosecution Service","Attorney General's Departments","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Prosecution Service","Attorney General's Departments","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Prosecution Service","Attorney General's Departments","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Prosecution Service","Attorney General's Departments","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Prosecution Service","Attorney General's Departments","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Prosecution Service","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Prosecution Service","Attorney General's Departments","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Prosecution Service","Attorney General's Departments","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Prosecution Service","Attorney General's Departments","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Prosecution Service","Attorney General's Departments","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Prosecution Service","Attorney General's Departments","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Prosecution Service","Attorney General's Departments","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Debt Management Office","HM Treasury","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Defence Equipment and Support","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Defence Equipment and Support","Ministry of Defence","Cumbria","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Defence Equipment and Support","Ministry of Defence","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Defence Equipment and Support","Ministry of Defence","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Defence Equipment and Support","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","50","[c]","35620","34360"
"Leaver CS","2021","30-39","Defence Equipment and Support","Ministry of Defence","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Defence Equipment and Support","Ministry of Defence","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Defence Equipment and Support","Ministry of Defence","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Defence Equipment and Support","Ministry of Defence","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Defence Equipment and Support","Ministry of Defence","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Defence Equipment and Support","Ministry of Defence","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Defence Science and Technology Laboratory","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","34730","37320"
"Leaver CS","2021","30-39","Defence Science and Technology Laboratory","Ministry of Defence","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Inner London - West","55","[c]","49300","52300"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Inner London - West","30","[c]","45410","45800"
"Leaver CS","2021","30-39","Department for Education (excl. agencies)","Department for Education","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Education (excl. agencies)","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Education (excl. agencies)","Department for Education","Greater Manchester","10","[c]","39470","36780"
"Leaver CS","2021","30-39","Department for Education (excl. agencies)","Department for Education","Inner London - West","45","[c]","49220","53760"
"Leaver CS","2021","30-39","Department for Education (excl. agencies)","Department for Education","South Yorkshire","10","[c]","35850","33750"
"Leaver CS","2021","30-39","Department for Education (excl. agencies)","Department for Education","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Education (excl. agencies)","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Education (excl. agencies)","Department for Education","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Education (excl. agencies)","Department for Education","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","36500","36210"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Inner London - West","25","[c]","46180","45650"
