"Status","Year","Age","Parent_department","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","60-64","Office for Standards in Education","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Gas and Electricity Markets","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Gas and Electricity Markets","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Gas and Electricity Markets","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Gas and Electricity Markets","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Gas and Electricity Markets","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Gas and Electricity Markets","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Gas and Electricity Markets","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Gas and Electricity Markets","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Qualifications and Examinations Regulation","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Qualifications and Examinations Regulation","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Qualifications and Examinations Regulation","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other Cabinet Office Agencies","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other Cabinet Office Agencies","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other Cabinet Office Agencies","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other Cabinet Office Agencies","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scotland Office","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scotland Office","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scotland Office","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","AA","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","AA","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","EO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","G6","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","The National Archives","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","The National Archives","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","The National Archives","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","The National Archives","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","The National Archives","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","The National Archives","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Export Finance","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Export Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Export Finance","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Export Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Export Finance","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Export Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Supreme Court","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Supreme Court","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Supreme Court","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Water Services Regulation Authority","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Water Services Regulation Authority","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Water Services Regulation Authority","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cabinet Office","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cabinet Office","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cabinet Office","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cabinet Office","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cabinet Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cabinet Office","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Charity Commission","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Charity Commission","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Charity Commission","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Charity Commission","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Charity Commission","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Charity Commission","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Charity Commission","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Charity Commission","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Competition and Markets Authority","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Competition and Markets Authority","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Digital, Culture, Media and Sport","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Digital, Culture, Media and Sport","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Education","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Education","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Education","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Education","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Education","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Education","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Education","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Education","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Education","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Education","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Education","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for International Trade","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for International Trade","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for International Trade","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for International Trade","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for International Trade","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for International Trade","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","AA","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","EO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Work and Pensions","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Work and Pensions","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Work and Pensions","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Work and Pensions","AO","Heterosexual / straight","205","[c]","20770","21010"
"Leaver CS","2021","65+","Department for Work and Pensions","AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Work and Pensions","AO","Undeclared","40","[c]","21110","21010"
"Leaver CS","2021","65+","Department for Work and Pensions","AO","Unknown","120","[c]","20940","21010"
"Leaver CS","2021","65+","Department for Work and Pensions","EO","Heterosexual / straight","190","[c]","27650","27570"
"Leaver CS","2021","65+","Department for Work and Pensions","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Work and Pensions","EO","Undeclared","35","[c]","27710","27570"
"Leaver CS","2021","65+","Department for Work and Pensions","EO","Unknown","110","[c]","27590","27570"
"Leaver CS","2021","65+","Department for Work and Pensions","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
