"Status","Year","Age","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","50-59","Department for Transport","Economics","10","10","[c]","[c]"
"In post","2021","50-59","Department for Transport","Finance","125","120","42410","41090"
"In post","2021","50-59","Department for Transport","Human Resources","105","100","39200","33350"
"In post","2021","50-59","Department for Transport","Internal Audit","5","5","[c]","[c]"
"In post","2021","50-59","Department for Transport","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Department for Transport","Knowledge and Information Management","20","20","33670","32760"
"In post","2021","50-59","Department for Transport","Legal","5","5","[c]","[c]"
"In post","2021","50-59","Department for Transport","Medicine","20","15","77310","86300"
"In post","2021","50-59","Department for Transport","Operational Delivery","2690","2500","27390","26700"
"In post","2021","50-59","Department for Transport","Operational Research","20","20","30420","33350"
"In post","2021","50-59","Department for Transport","Other","175","165","47740","33390"
"In post","2021","50-59","Department for Transport","Policy","265","260","45720","42710"
"In post","2021","50-59","Department for Transport","Project Delivery","150","150","55510","49010"
"In post","2021","50-59","Department for Transport","Property","55","55","35810","31990"
"In post","2021","50-59","Department for Transport","Science and Engineering","30","30","46350","44620"
"In post","2021","50-59","Department for Transport","Security","70","70","40450","37660"
"In post","2021","50-59","Department for Transport","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Department for Transport","Statistics","10","10","43380","43800"
"In post","2021","50-59","Department for Transport","Unknown","40","40","58210","56940"
"In post","2021","50-59","Department for Work and Pensions","Commercial","15","15","45350","49650"
"In post","2021","50-59","Department for Work and Pensions","Communications","15","15","42690","36780"
"In post","2021","50-59","Department for Work and Pensions","Digital, Data and Technology","25","25","40130","32580"
"In post","2021","50-59","Department for Work and Pensions","Economics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Department for Work and Pensions","Finance","10","10","54490","53430"
"In post","2021","50-59","Department for Work and Pensions","Human Resources","20","20","50460","53360"
"In post","2021","50-59","Department for Work and Pensions","Knowledge and Information Management","15","15","31240","29750"
"In post","2021","50-59","Department for Work and Pensions","Legal","5","5","[c]","[c]"
"In post","2021","50-59","Department for Work and Pensions","Operational Delivery","685","650","45850","46320"
"In post","2021","50-59","Department for Work and Pensions","Policy","45","40","44180","40170"
"In post","2021","50-59","Department for Work and Pensions","Project Delivery","30","25","37520","35910"
"In post","2021","50-59","Department for Work and Pensions","Property","5","5","[c]","[c]"
"In post","2021","50-59","Department for Work and Pensions","Science and Engineering","155","140","46720","45870"
"In post","2021","50-59","Department for Work and Pensions","Statistics","5","5","[c]","[c]"
"In post","2021","50-59","Department for Work and Pensions","Unknown","32155","29055","28090","27570"
"In post","2021","50-59","Department of Health and Social Care","Commercial","45","45","49650","41540"
"In post","2021","50-59","Department of Health and Social Care","Communications","60","60","46160","41010"
"In post","2021","50-59","Department of Health and Social Care","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Department of Health and Social Care","Digital, Data and Technology","80","80","44710","41130"
"In post","2021","50-59","Department of Health and Social Care","Economics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Department of Health and Social Care","Finance","100","100","45260","40850"
"In post","2021","50-59","Department of Health and Social Care","Human Resources","60","60","51560","51590"
"In post","2021","50-59","Department of Health and Social Care","Intelligence Analysis","25","25","55780","54530"
"In post","2021","50-59","Department of Health and Social Care","Knowledge and Information Management","145","135","40960","38120"
"In post","2021","50-59","Department of Health and Social Care","Legal","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Department of Health and Social Care","Medicine","190","175","106970","110650"
"In post","2021","50-59","Department of Health and Social Care","Operational Delivery","835","770","45400","40470"
"In post","2021","50-59","Department of Health and Social Care","Operational Research","5","5","[c]","[c]"
"In post","2021","50-59","Department of Health and Social Care","Other","75","75","51740","49810"
"In post","2021","50-59","Department of Health and Social Care","Policy","310","305","53000","51540"
"In post","2021","50-59","Department of Health and Social Care","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Department of Health and Social Care","Property","15","15","42390","37380"
"In post","2021","50-59","Department of Health and Social Care","Science and Engineering","530","490","50670","46200"
"In post","2021","50-59","Department of Health and Social Care","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Department of Health and Social Care","Statistics","15","15","59640","62290"
"In post","2021","50-59","Department of Health and Social Care","Unknown","25","25","53290","51520"
"In post","2021","50-59","ESTYN","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","50-59","ESTYN","Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","ESTYN","Inspector of Education and Training","35","35","74400","74730"
"In post","2021","50-59","ESTYN","Operational Delivery","5","5","[c]","[c]"
"In post","2021","50-59","ESTYN","Other","[c]","[c]","[c]","[c]"
"In post","2021","50-59","ESTYN","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","ESTYN","Property","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Commercial","5","5","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Communications","5","5","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Counter Fraud","30","30","41730","37910"
"In post","2021","50-59","Food Standards Agency","Digital, Data and Technology","15","15","41950","37910"
"In post","2021","50-59","Food Standards Agency","Finance","15","15","40730","37910"
"In post","2021","50-59","Food Standards Agency","Human Resources","10","10","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Legal","5","5","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Operational Delivery","255","255","31320","27190"
"In post","2021","50-59","Food Standards Agency","Policy","40","40","45580","39230"
"In post","2021","50-59","Food Standards Agency","Project Delivery","5","5","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Science and Engineering","10","10","48850","40870"
"In post","2021","50-59","Food Standards Agency","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Veterinarian","20","20","47070","45170"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Commercial","55","55","49140","44770"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Communications","10","10","[c]","[c]"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Digital, Data and Technology","75","75","48230","44770"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Economics","15","10","62460","70410"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Finance","60","60","46410","44350"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Human Resources","85","85","50010","48670"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Intelligence Analysis","40","40","45700","39520"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Internal Audit","20","20","50440","46180"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Knowledge and Information Management","45","45","49450","42270"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Legal","20","15","61700","56880"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Medicine","15","15","61950","60720"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Operational Delivery","170","160","36730","30630"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Operational Research","20","15","62870","69390"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Other","80","75","71880","73070"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Policy","890","880","56530","56590"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Project Delivery","110","105","42170","38600"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Property","145","145","46480","43970"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Science and Engineering","15","15","60440","64130"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Security","140","140","40160","34450"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Unknown","50","50","58790","59470"
"In post","2021","50-59","HM Land Registry","Commercial","5","5","[c]","[c]"
"In post","2021","50-59","HM Land Registry","Communications","10","10","37000","35560"
"In post","2021","50-59","HM Land Registry","Digital, Data and Technology","190","180","40360","38450"
"In post","2021","50-59","HM Land Registry","Finance","25","25","44310","44260"
"In post","2021","50-59","HM Land Registry","Human Resources","25","20","42440","39100"
"In post","2021","50-59","HM Land Registry","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","50-59","HM Land Registry","Legal","95","85","48660","46590"
"In post","2021","50-59","HM Land Registry","Operational Delivery","2025","1810","30290","27130"
"In post","2021","50-59","HM Land Registry","Other","5","5","[c]","[c]"
"In post","2021","50-59","HM Land Registry","Project Delivery","40","40","45320","38830"
"In post","2021","50-59","HM Land Registry","Property","10","10","46660","48930"
"In post","2021","50-59","HM Revenue and Customs","Commercial","35","30","42160","39570"
"In post","2021","50-59","HM Revenue and Customs","Communications","70","70","44850","41660"
"In post","2021","50-59","HM Revenue and Customs","Digital, Data and Technology","570","550","42910","38630"
"In post","2021","50-59","HM Revenue and Customs","Economics","10","10","73080","78000"
"In post","2021","50-59","HM Revenue and Customs","Finance","670","590","33610","28130"
"In post","2021","50-59","HM Revenue and Customs","Human Resources","280","265","41700","38630"
"In post","2021","50-59","HM Revenue and Customs","Intelligence Analysis","35","35","40250","36160"
"In post","2021","50-59","HM Revenue and Customs","Internal Audit","30","30","46270","41850"
"In post","2021","50-59","HM Revenue and Customs","International Trade","35","35","35280","31810"
"In post","2021","50-59","HM Revenue and Customs","Knowledge and Information Management","25","25","42220","39250"
"In post","2021","50-59","HM Revenue and Customs","Legal","1105","1065","35440","32100"
"In post","2021","50-59","HM Revenue and Customs","Operational Delivery","9445","8315","26550","21440"
"In post","2021","50-59","HM Revenue and Customs","Operational Research","20","20","47840","48720"
"In post","2021","50-59","HM Revenue and Customs","Other","185","170","40480","36590"
"In post","2021","50-59","HM Revenue and Customs","Policy","490","470","52900","52580"
"In post","2021","50-59","HM Revenue and Customs","Project Delivery","955","925","45740","39750"
"In post","2021","50-59","HM Revenue and Customs","Property","820","780","39020","35050"
"In post","2021","50-59","HM Revenue and Customs","Security","80","75","42580","38630"
"In post","2021","50-59","HM Revenue and Customs","Social Research","10","10","50170","52580"
"In post","2021","50-59","HM Revenue and Customs","Statistics","50","45","49910","43290"
"In post","2021","50-59","HM Revenue and Customs","Tax","4565","4355","37090","32520"
"In post","2021","50-59","HM Revenue and Customs","Unknown","590","570","37400","31810"
"In post","2021","50-59","HM Treasury","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","50-59","HM Treasury","Communications","5","5","[c]","[c]"
"In post","2021","50-59","HM Treasury","Counter Fraud","15","15","42270","39980"
"In post","2021","50-59","HM Treasury","Digital, Data and Technology","20","20","55810","57420"
"In post","2021","50-59","HM Treasury","Economics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","HM Treasury","Finance","15","15","46930","49870"
"In post","2021","50-59","HM Treasury","Human Resources","15","15","46510","45510"
"In post","2021","50-59","HM Treasury","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","50-59","HM Treasury","Internal Audit","140","135","52880","50150"
"In post","2021","50-59","HM Treasury","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","HM Treasury","Operational Delivery","50","50","39970","30720"
"In post","2021","50-59","HM Treasury","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","HM Treasury","Policy","65","65","65850","57850"
"In post","2021","50-59","HM Treasury","Project Delivery","10","10","57930","59430"
"In post","2021","50-59","HM Treasury","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","HM Treasury","Tax","5","5","[c]","[c]"
"In post","2021","50-59","HM Treasury","Unknown","15","15","48000","34390"
"In post","2021","50-59","Home Office","Commercial","35","35","40930","41910"
"In post","2021","50-59","Home Office","Communications","25","25","52100","44220"
"In post","2021","50-59","Home Office","Counter Fraud","55","50","25970","25310"
"In post","2021","50-59","Home Office","Digital, Data and Technology","340","335","53380","48860"
"In post","2021","50-59","Home Office","Economics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Home Office","Finance","100","100","48960","42480"
"In post","2021","50-59","Home Office","Human Resources","175","170","43010","37510"
"In post","2021","50-59","Home Office","Intelligence Analysis","415","395","30440","27370"
"In post","2021","50-59","Home Office","Knowledge and Information Management","35","35","39830","37450"
"In post","2021","50-59","Home Office","Operational Delivery","6905","6330","29350","27370"
"In post","2021","50-59","Home Office","Operational Research","5","5","[c]","[c]"
"In post","2021","50-59","Home Office","Other","430","385","34490","30830"
"In post","2021","50-59","Home Office","Policy","305","300","53490","52280"
"In post","2021","50-59","Home Office","Project Delivery","385","375","49010","42430"
"In post","2021","50-59","Home Office","Property","10","10","31740","29170"
"In post","2021","50-59","Home Office","Science and Engineering","30","30","52430","42170"
"In post","2021","50-59","Home Office","Security","110","105","31890","29080"
"In post","2021","50-59","Home Office","Social Research","10","10","[c]","[c]"
"In post","2021","50-59","Home Office","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Home Office","Unknown","70","70","71680","71570"
"In post","2021","50-59","Ministry of Defence","Commercial","530","520","42550","40540"
"In post","2021","50-59","Ministry of Defence","Communications","180","175","35170","31200"
"In post","2021","50-59","Ministry of Defence","Corporate Finance","15","15","39710","46080"
"In post","2021","50-59","Ministry of Defence","Digital, Data and Technology","435","425","37020","33390"
"In post","2021","50-59","Ministry of Defence","Economics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Defence","Finance","690","670","40220","33850"
"In post","2021","50-59","Ministry of Defence","Human Resources","705","670","32070","26930"
"In post","2021","50-59","Ministry of Defence","Intelligence Analysis","200","195","38350","35480"
"In post","2021","50-59","Ministry of Defence","Internal Audit","75","75","40230","38030"
"In post","2021","50-59","Ministry of Defence","Knowledge and Information Management","335","330","35800","33300"
"In post","2021","50-59","Ministry of Defence","Legal","10","10","51310","47040"
"In post","2021","50-59","Ministry of Defence","Medicine","480","435","49440","38490"
"In post","2021","50-59","Ministry of Defence","Operational Delivery","575","555","33660","29290"
"In post","2021","50-59","Ministry of Defence","Operational Research","115","110","49740","47140"
"In post","2021","50-59","Ministry of Defence","Other","6060","5925","28520","23120"
"In post","2021","50-59","Ministry of Defence","Planning","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Defence","Policy","300","290","41490","37640"
"In post","2021","50-59","Ministry of Defence","Project Delivery","2480","2435","43030","40580"
"In post","2021","50-59","Ministry of Defence","Property","1080","1065","33070","33300"
"In post","2021","50-59","Ministry of Defence","Psychology","5","5","[c]","[c]"
"In post","2021","50-59","Ministry of Defence","Science and Engineering","2190","2170","40180","40000"
"In post","2021","50-59","Ministry of Defence","Security","2350","2325","30680","23130"
"In post","2021","50-59","Ministry of Defence","Statistics","20","20","41850","36610"
"In post","2021","50-59","Ministry of Defence","Unknown","580","570","37730","33300"
"In post","2021","50-59","Ministry of Defence","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Housing, Communities and Local Government","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Housing, Communities and Local Government","Communications","20","20","44210","43850"
"In post","2021","50-59","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","30","30","42990","40720"
"In post","2021","50-59","Ministry of Housing, Communities and Local Government","Economics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Housing, Communities and Local Government","Finance","30","30","49630","41980"
"In post","2021","50-59","Ministry of Housing, Communities and Local Government","Human Resources","25","25","46840","43740"
"In post","2021","50-59","Ministry of Housing, Communities and Local Government","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Housing, Communities and Local Government","Knowledge and Information Management","20","20","32090","29100"
"In post","2021","50-59","Ministry of Housing, Communities and Local Government","Operational Delivery","205","200","38170","32780"
"In post","2021","50-59","Ministry of Housing, Communities and Local Government","Planning","25","25","50320","43740"
"In post","2021","50-59","Ministry of Housing, Communities and Local Government","Planning Inspectors","120","115","59220","58810"
"In post","2021","50-59","Ministry of Housing, Communities and Local Government","Policy","215","210","51580","53130"
"In post","2021","50-59","Ministry of Housing, Communities and Local Government","Project Delivery","25","25","50030","48640"
"In post","2021","50-59","Ministry of Housing, Communities and Local Government","Security","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Housing, Communities and Local Government","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Housing, Communities and Local Government","Statistics","20","20","50160","53130"
"In post","2021","50-59","Ministry of Justice","Commercial","330","325","51150","49860"
"In post","2021","50-59","Ministry of Justice","Communications","15","15","44340","40000"
"In post","2021","50-59","Ministry of Justice","Digital, Data and Technology","220","220","47540","44270"
"In post","2021","50-59","Ministry of Justice","Economics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice","Finance","260","255","44150","40450"
"In post","2021","50-59","Ministry of Justice","Human Resources","300","290","45380","43800"
"In post","2021","50-59","Ministry of Justice","Intelligence Analysis","130","125","31860","28960"
"In post","2021","50-59","Ministry of Justice","Internal Audit","30","30","51850","51150"
"In post","2021","50-59","Ministry of Justice","Knowledge and Information Management","25","25","33080","29400"
"In post","2021","50-59","Ministry of Justice","Legal","480","440","47490","45100"
"In post","2021","50-59","Ministry of Justice","Operational Delivery","18685","17560","29480","27380"
"In post","2021","50-59","Ministry of Justice","Operational Research","10","5","[c]","[c]"
"In post","2021","50-59","Ministry of Justice","Other","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice","Policy","300","295","43670","37980"
"In post","2021","50-59","Ministry of Justice","Project Delivery","125","125","46870","43960"
"In post","2021","50-59","Ministry of Justice","Property","90","90","41030","34630"
"In post","2021","50-59","Ministry of Justice","Psychology","130","125","38530","30450"
"In post","2021","50-59","Ministry of Justice","Security","195","190","43160","38750"
"In post","2021","50-59","Ministry of Justice","Social Research","10","10","[c]","[c]"
"In post","2021","50-59","Ministry of Justice","Statistics","10","10","[c]","[c]"
"In post","2021","50-59","Ministry of Justice","Unknown","40","35","45150","40320"
"In post","2021","50-59","National Crime Agency","Commercial","5","5","[c]","[c]"
"In post","2021","50-59","National Crime Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2021","50-59","National Crime Agency","Digital, Data and Technology","70","65","46360","45880"
"In post","2021","50-59","National Crime Agency","Finance","15","15","42550","42720"
"In post","2021","50-59","National Crime Agency","Human Resources","40","40","45850","41050"
"In post","2021","50-59","National Crime Agency","Legal","10","10","55130","57450"
"In post","2021","50-59","National Crime Agency","Operational Delivery","1350","1330","43770","40210"
