"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Communications","East of England","Essex","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","London","Inner London - East","AA","[c]","[c]","[c]","[c]"
"In post","2021","Communications","London","Inner London - East","AO","5","5","[c]","[c]"
"In post","2021","Communications","London","Inner London - East","EO","30","30","29550","29210"
"In post","2021","Communications","London","Inner London - East","G6","20","20","70740","71590"
"In post","2021","Communications","London","Inner London - East","G7","40","40","57800","57600"
"In post","2021","Communications","London","Inner London - East","HEO","55","55","35280","34400"
"In post","2021","Communications","London","Inner London - East","SCS level","15","15","99400","96870"
"In post","2021","Communications","London","Inner London - East","SEO","50","50","43590","43450"
"In post","2021","Communications","London","Inner London - West","AA","[c]","[c]","[c]","[c]"
"In post","2021","Communications","London","Inner London - West","AO","55","55","24850","24900"
"In post","2021","Communications","London","Inner London - West","EO","200","195","28470","27850"
"In post","2021","Communications","London","Inner London - West","G6","140","135","68880","68720"
"In post","2021","Communications","London","Inner London - West","G7","435","420","55710","54790"
"In post","2021","Communications","London","Inner London - West","HEO","435","430","36180","36010"
"In post","2021","Communications","London","Inner London - West","SCS level","85","85","86370","80910"
"In post","2021","Communications","London","Inner London - West","SEO","450","445","42980","42870"
"In post","2021","Communications","London","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","London","Outer London - South","AA","[c]","[c]","[c]","[c]"
"In post","2021","Communications","London","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","London","Outer London - South","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","London","Outer London - South","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","London","Outer London - South","HEO","15","15","37530","37290"
"In post","2021","Communications","London","Outer London - South","SEO","10","10","44850","42630"
"In post","2021","Communications","London","Outer London - West and North West","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","London","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","London","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","London","Outer London - West and North West","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","London","Outer London - West and North West","HEO","15","15","32930","32330"
"In post","2021","Communications","London","Outer London - West and North West","SEO","10","10","[c]","[c]"
"In post","2021","Communications","North East (England)","Northumberland and Tyne and Wear","AO","15","10","21590","21590"
"In post","2021","Communications","North East (England)","Northumberland and Tyne and Wear","EO","15","15","26620","26470"
"In post","2021","Communications","North East (England)","Northumberland and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North East (England)","Northumberland and Tyne and Wear","G7","5","5","[c]","[c]"
"In post","2021","Communications","North East (England)","Northumberland and Tyne and Wear","HEO","25","20","31210","31810"
"In post","2021","Communications","North East (England)","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North East (England)","Northumberland and Tyne and Wear","SEO","25","20","39160","38630"
"In post","2021","Communications","North East (England)","Tees Valley and Durham","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North East (England)","Tees Valley and Durham","EO","15","15","26770","25500"
"In post","2021","Communications","North East (England)","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North East (England)","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North East (England)","Tees Valley and Durham","HEO","10","5","[c]","[c]"
"In post","2021","Communications","North East (England)","Tees Valley and Durham","SEO","5","5","[c]","[c]"
"In post","2021","Communications","North West (England)","Cheshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North West (England)","Cheshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North West (England)","Cheshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North West (England)","Cheshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North West (England)","Cheshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North West (England)","Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North West (England)","Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North West (England)","Cumbria","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North West (England)","Greater Manchester","AO","10","10","20970","21000"
"In post","2021","Communications","North West (England)","Greater Manchester","EO","20","20","25570","26000"
"In post","2021","Communications","North West (England)","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North West (England)","Greater Manchester","G7","15","15","51740","52580"
"In post","2021","Communications","North West (England)","Greater Manchester","HEO","20","20","31290","31070"
"In post","2021","Communications","North West (England)","Greater Manchester","SEO","20","20","38070","38630"
"In post","2021","Communications","North West (England)","Lancashire","AO","5","5","[c]","[c]"
"In post","2021","Communications","North West (England)","Lancashire","EO","5","5","[c]","[c]"
"In post","2021","Communications","North West (England)","Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North West (England)","Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North West (England)","Lancashire","HEO","5","5","[c]","[c]"
"In post","2021","Communications","North West (England)","Lancashire","SEO","5","5","[c]","[c]"
"In post","2021","Communications","North West (England)","Merseyside","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North West (England)","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North West (England)","Merseyside","G6","5","5","[c]","[c]"
"In post","2021","Communications","North West (England)","Merseyside","G7","10","10","50970","53010"
"In post","2021","Communications","North West (England)","Merseyside","HEO","20","20","31460","30610"
"In post","2021","Communications","North West (England)","Merseyside","SEO","30","30","37940","37960"
"In post","2021","Communications","Northern Ireland","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Northern Ireland","G7","5","5","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Northern Ireland","HEO","5","5","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Northern Ireland","SEO","10","10","38390","37910"
"In post","2021","Communications","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Scotland","Eastern Scotland","EO","10","10","[c]","[c]"
"In post","2021","Communications","Scotland","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Scotland","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Scotland","Eastern Scotland","HEO","20","20","35240","35370"
"In post","2021","Communications","Scotland","Eastern Scotland","SEO","5","5","[c]","[c]"
"In post","2021","Communications","Scotland","Highlands and Islands","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Scotland","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Scotland","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Scotland","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Scotland","West Central Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Scotland","West Central Scotland","EO","5","5","[c]","[c]"
"In post","2021","Communications","Scotland","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Scotland","West Central Scotland","HEO","5","5","[c]","[c]"
"In post","2021","Communications","Scotland","West Central Scotland","SEO","10","10","[c]","[c]"
"In post","2021","Communications","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","15","15","21700","21580"
"In post","2021","Communications","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","25","25","27930","26930"
"In post","2021","Communications","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G7","5","5","[c]","[c]"
"In post","2021","Communications","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","20","20","33890","35000"
"In post","2021","Communications","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","15","15","40780","40580"
"In post","2021","Communications","South East (England)","Hampshire and Isle of Wight","AO","15","15","21240","21030"
"In post","2021","Communications","South East (England)","Hampshire and Isle of Wight","EO","60","60","26620","26670"
"In post","2021","Communications","South East (England)","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South East (England)","Hampshire and Isle of Wight","G7","15","15","51760","52000"
"In post","2021","Communications","South East (England)","Hampshire and Isle of Wight","HEO","55","55","33270","33300"
"In post","2021","Communications","South East (England)","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South East (England)","Hampshire and Isle of Wight","SEO","35","35","39770","40580"
"In post","2021","Communications","South East (England)","Kent","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South East (England)","Kent","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South East (England)","Kent","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South East (England)","Kent","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South East (England)","Surrey, East and West Sussex","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South East (England)","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South East (England)","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South East (England)","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South East (England)","Surrey, East and West Sussex","SEO","10","10","[c]","[c]"
"In post","2021","Communications","South West (England)","Cornwall and Isles of Scilly","AA","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South West (England)","Cornwall and Isles of Scilly","AO","10","10","[c]","[c]"
"In post","2021","Communications","South West (England)","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South West (England)","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South West (England)","Devon","AA","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South West (England)","Devon","AO","5","5","[c]","[c]"
"In post","2021","Communications","South West (England)","Devon","EO","5","5","[c]","[c]"
"In post","2021","Communications","South West (England)","Devon","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South West (England)","Devon","G7","5","5","[c]","[c]"
"In post","2021","Communications","South West (England)","Devon","HEO","15","15","32070","32730"
"In post","2021","Communications","South West (England)","Devon","SEO","15","10","39710","39650"
"In post","2021","Communications","South West (England)","Dorset and Somerset","AA","[c]","[c]","[c]","[c]"
