"Status","Year","Disability","Organisation","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","South East (England)","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","South East (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","South West (England)","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","South West (England)","EO","35","[c]","27490","27570"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","South West (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Wales","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Wales","EO","30","[c]","27520","27570"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Wales","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","West Midlands (England)","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","West Midlands (England)","EO","35","[c]","27530","27570"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","West Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","EO","50","[c]","27510","27570"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","SEO/HEO","45","[c]","34490","34450"
"Leaver Dept.","2021","Declared non-disabled","Department of Health and Social Care (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department of Health and Social Care (excl. agencies)","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department of Health and Social Care (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department of Health and Social Care (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department of Health and Social Care (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department of Health and Social Care (excl. agencies)","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department of Health and Social Care (excl. agencies)","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department of Health and Social Care (excl. agencies)","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Driver and Vehicle Licensing Agency","Wales","AA/AO","35","[c]","20780","21170"
"Leaver Dept.","2021","Declared non-disabled","Driver and Vehicle Licensing Agency","Wales","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Driver and Vehicle Licensing Agency","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Driver and Vehicle Licensing Agency","Wales","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Driver and Vehicle Standards Agency","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Driver and Vehicle Standards Agency","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Driver and Vehicle Standards Agency","East Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Driver and Vehicle Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Driver and Vehicle Standards Agency","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Driver and Vehicle Standards Agency","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Driver and Vehicle Standards Agency","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Driver and Vehicle Standards Agency","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Driver and Vehicle Standards Agency","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Driver and Vehicle Standards Agency","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Driver and Vehicle Standards Agency","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Driver and Vehicle Standards Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Driver and Vehicle Standards Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Wales","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Driver and Vehicle Standards Agency","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Driver and Vehicle Standards Agency","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Driver and Vehicle Standards Agency","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Education and Skills Funding Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Education and Skills Funding Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Education and Skills Funding Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Education and Skills Funding Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Education and Skills Funding Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Education and Skills Funding Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Education and Skills Funding Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Education and Skills Funding Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Education and Skills Funding Agency","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Education and Skills Funding Agency","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Education and Skills Funding Agency","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Education and Skills Funding Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Education and Skills Funding Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Education and Skills Funding Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Education Scotland","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","ESTYN","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","FCDO Services","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Food Standards Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Food Standards Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Food Standards Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Food Standards Agency","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Food Standards Agency","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Food Standards Agency","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Food Standards Agency","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Food Standards Agency","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Food Standards Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Food Standards Scotland","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Food Standards Scotland","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Foreign and Commonwealth Office (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Foreign and Commonwealth Office (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Foreign and Commonwealth Office (excl. agencies)","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Foreign and Commonwealth Office (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Foreign and Commonwealth Office (excl. agencies)","London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Foreign and Commonwealth Office (excl. agencies)","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Foreign and Commonwealth Office (excl. agencies)","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Foreign and Commonwealth Office (excl. agencies)","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Foreign and Commonwealth Office (excl. agencies)","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Foreign and Commonwealth Office (excl. agencies)","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","London","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","London","SEO/HEO","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Forestry and Land Scotland","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Forestry and Land Scotland","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Forestry and Land Scotland","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Government Actuary's Department","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Government Actuary's Department","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Government Internal Audit Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Government Internal Audit Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Government Internal Audit Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Government Internal Audit Agency","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Government Internal Audit Agency","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Government Internal Audit Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Government Internal Audit Agency","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Government Internal Audit Agency","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Government Internal Audit Agency","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Government Internal Audit Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Government Legal Department","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Government Legal Department","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Government Legal Department","London","G6/G7","35","[c]","56330","51940"
"Leaver Dept.","2021","Declared non-disabled","Government Legal Department","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Government Legal Department","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Government Legal Department","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Government Legal Department","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Government Legal Department","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Government Property Agency","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Government Property Agency","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Government Property Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Government Property Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Government Property Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Government Property Agency","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Government Property Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Government Property Agency","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Government Property Agency","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Government Property Agency","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Government Property Agency","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Health and Safety Executive","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Health and Safety Executive","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Health and Safety Executive","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Health and Safety Executive","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Health and Safety Executive","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Health and Safety Executive","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Health and Safety Executive","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Health and Safety Executive","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Health and Safety Executive","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Health and Safety Executive","North West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Health and Safety Executive","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Health and Safety Executive","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Health and Safety Executive","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Health and Safety Executive","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Health and Safety Executive","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Health and Safety Executive","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Health and Safety Executive","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Health and Safety Executive","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Health and Safety Executive","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Courts and Tribunals Service","East Midlands (England)","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Courts and Tribunals Service","East Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Courts and Tribunals Service","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Courts and Tribunals Service","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Courts and Tribunals Service","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Courts and Tribunals Service","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Courts and Tribunals Service","London","AA/AO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Courts and Tribunals Service","London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Courts and Tribunals Service","London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Courts and Tribunals Service","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Courts and Tribunals Service","London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Courts and Tribunals Service","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Courts and Tribunals Service","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Courts and Tribunals Service","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Courts and Tribunals Service","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Courts and Tribunals Service","North West (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Courts and Tribunals Service","North West (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Courts and Tribunals Service","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Courts and Tribunals Service","North West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Courts and Tribunals Service","Scotland","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Courts and Tribunals Service","South East (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Courts and Tribunals Service","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Courts and Tribunals Service","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Courts and Tribunals Service","South East (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Courts and Tribunals Service","South West (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Courts and Tribunals Service","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Courts and Tribunals Service","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Courts and Tribunals Service","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Courts and Tribunals Service","Wales","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Courts and Tribunals Service","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Courts and Tribunals Service","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Courts and Tribunals Service","Wales","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Courts and Tribunals Service","West Midlands (England)","AA/AO","45","[c]","19750","19930"
"Leaver Dept.","2021","Declared non-disabled","HM Courts and Tribunals Service","West Midlands (England)","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Courts and Tribunals Service","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Courts and Tribunals Service","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Courts and Tribunals Service","Yorkshire and The Humber","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Courts and Tribunals Service","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Courts and Tribunals Service","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Courts and Tribunals Service","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Prison and Probation Service","East Midlands (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Prison and Probation Service","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Prison and Probation Service","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Prison and Probation Service","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Prison and Probation Service","East of England","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Prison and Probation Service","East of England","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","HM Prison and Probation Service","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
