"Status","Year","Ethnicity","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Wolverhampton","Outside London","EO","30","30","27380","27570"
"In post","2021","Unknown","Wolverhampton","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wolverhampton","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wolverhampton","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wolverhampton","Outside London","Unknown","10","5","[c]","[c]"
"In post","2021","Unknown","Worcestershire","Outside London","AA","25","25","[c]","[c]"
"In post","2021","Unknown","Worcestershire","Outside London","AO","120","115","23610","22850"
"In post","2021","Unknown","Worcestershire","Outside London","EO","40","40","26410","25190"
"In post","2021","Unknown","Worcestershire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Worcestershire","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Unknown","Worcestershire","Outside London","HEO","25","20","[c]","[c]"
"In post","2021","Unknown","Worcestershire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Worcestershire","Outside London","SEO","15","15","[c]","[c]"
"In post","2021","Unknown","Worcestershire","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Unknown","York","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","York","Outside London","AO","150","145","21150","20920"
"In post","2021","Unknown","York","Outside London","EO","80","75","25980","26670"
"In post","2021","Unknown","York","Outside London","G6","10","10","[c]","[c]"
"In post","2021","Unknown","York","Outside London","G7","50","45","55910","53570"
"In post","2021","Unknown","York","Outside London","HEO","75","70","32070","33300"
"In post","2021","Unknown","York","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","York","Outside London","SEO","35","35","37720","37230"
"In post","2021","Unknown","York","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","White","Aberdeen City and Aberdeenshire","Outside London","AA","40","35","21000","21150"
"In post","2021","White","Aberdeen City and Aberdeenshire","Outside London","AO","290","270","26650","22920"
"In post","2021","White","Aberdeen City and Aberdeenshire","Outside London","EO","425","400","28800","27570"
"In post","2021","White","Aberdeen City and Aberdeenshire","Outside London","G6","30","30","73310","73940"
"In post","2021","White","Aberdeen City and Aberdeenshire","Outside London","G7","70","65","63240","61010"
"In post","2021","White","Aberdeen City and Aberdeenshire","Outside London","HEO","225","215","35590","34150"
"In post","2021","White","Aberdeen City and Aberdeenshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Aberdeen City and Aberdeenshire","Outside London","SEO","215","205","52860","46600"
"In post","2021","White","Angus and Dundee City","Outside London","AA","100","95","21150","21150"
"In post","2021","White","Angus and Dundee City","Outside London","AO","690","630","21160","21010"
"In post","2021","White","Angus and Dundee City","Outside London","EO","410","375","27420","27570"
"In post","2021","White","Angus and Dundee City","Outside London","G6","20","20","[c]","[c]"
"In post","2021","White","Angus and Dundee City","Outside London","G7","35","35","56950","56120"
"In post","2021","White","Angus and Dundee City","Outside London","HEO","115","105","32610","32140"
"In post","2021","White","Angus and Dundee City","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Angus and Dundee City","Outside London","SEO","90","85","42600","39660"
"In post","2021","White","Antrim and Newtownabbey","Outside London","AA","100","95","19850","20310"
"In post","2021","White","Antrim and Newtownabbey","Outside London","AO","35","35","23140","22330"
"In post","2021","White","Antrim and Newtownabbey","Outside London","EO","20","20","[c]","[c]"
"In post","2021","White","Antrim and Newtownabbey","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","White","Antrim and Newtownabbey","Outside London","HEO","15","15","[c]","[c]"
"In post","2021","White","Antrim and Newtownabbey","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","White","Ards and North Down","Outside London","AA","100","100","20030","20310"
"In post","2021","White","Ards and North Down","Outside London","AO","50","50","23400","21880"
"In post","2021","White","Ards and North Down","Outside London","EO","25","25","[c]","[c]"
"In post","2021","White","Ards and North Down","Outside London","G7","5","5","[c]","[c]"
"In post","2021","White","Ards and North Down","Outside London","HEO","15","15","[c]","[c]"
"In post","2021","White","Ards and North Down","Outside London","SEO","10","5","[c]","[c]"
"In post","2021","White","Armagh City, Banbridge and Craigavon","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","White","Armagh City, Banbridge and Craigavon","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Barking & Dagenham and Havering","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","White","Barking & Dagenham and Havering","London","AO","55","45","23430","23210"
"In post","2021","White","Barking & Dagenham and Havering","London","EO","140","125","31020","31060"
"In post","2021","White","Barking & Dagenham and Havering","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","White","Barking & Dagenham and Havering","London","HEO","15","15","[c]","[c]"
"In post","2021","White","Barking & Dagenham and Havering","London","SEO","10","10","[c]","[c]"
"In post","2021","White","Barking & Dagenham and Havering","London","Unknown","15","15","[c]","[c]"
"In post","2021","White","Barnet","London","AA","15","10","[c]","[c]"
"In post","2021","White","Barnet","London","AO","80","70","24190","23800"
"In post","2021","White","Barnet","London","EO","160","150","30010","31060"
"In post","2021","White","Barnet","London","G6","45","45","72720","72210"
"In post","2021","White","Barnet","London","G7","145","140","56200","54290"
"In post","2021","White","Barnet","London","HEO","130","125","34530","33330"
"In post","2021","White","Barnet","London","SCS level","25","20","[c]","[c]"
"In post","2021","White","Barnet","London","SEO","145","140","42770","41950"
"In post","2021","White","Barnet","London","Unknown","15","10","[c]","[c]"
"In post","2021","White","Barnsley, Doncaster and Rotherham","Outside London","AA","160","150","20450","20600"
"In post","2021","White","Barnsley, Doncaster and Rotherham","Outside London","AO","1075","940","23460","21010"
"In post","2021","White","Barnsley, Doncaster and Rotherham","Outside London","EO","830","720","28320","27570"
"In post","2021","White","Barnsley, Doncaster and Rotherham","Outside London","G6","10","10","[c]","[c]"
"In post","2021","White","Barnsley, Doncaster and Rotherham","Outside London","G7","20","20","[c]","[c]"
"In post","2021","White","Barnsley, Doncaster and Rotherham","Outside London","HEO","200","190","34140","33170"
"In post","2021","White","Barnsley, Doncaster and Rotherham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Barnsley, Doncaster and Rotherham","Outside London","SEO","80","80","46580","46200"
"In post","2021","White","Barnsley, Doncaster and Rotherham","Outside London","Unknown","180","160","29720","30210"
"In post","2021","White","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AA","105","100","20000","19560"
"In post","2021","White","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AO","505","455","23950","21580"
"In post","2021","White","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","2105","1985","24930","25750"
"In post","2021","White","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6","415","405","68610","67410"
"In post","2021","White","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G7","1205","1170","53470","54430"
"In post","2021","White","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","HEO","2405","2305","31480","32190"
"In post","2021","White","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SCS level","125","125","101000","93640"
"In post","2021","White","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO","2680","2585","41230","40880"
"In post","2021","White","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","1255","1215","41360","39470"
"In post","2021","White","Bedford","Outside London","AA","25","25","[c]","[c]"
"In post","2021","White","Bedford","Outside London","AO","165","155","27290","29920"
"In post","2021","White","Bedford","Outside London","EO","185","175","27950","27570"
"In post","2021","White","Bedford","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","White","Bedford","Outside London","G7","15","15","[c]","[c]"
"In post","2021","White","Bedford","Outside London","HEO","75","70","34050","32860"
"In post","2021","White","Bedford","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Bedford","Outside London","SEO","50","45","44830","45100"
"In post","2021","White","Bedford","Outside London","Unknown","50","40","28770","28200"
"In post","2021","White","Belfast","Outside London","AA","55","55","19310","19550"
"In post","2021","White","Belfast","Outside London","AO","615","540","20920","21430"
"In post","2021","White","Belfast","Outside London","EO","630","585","26400","25560"
"In post","2021","White","Belfast","Outside London","G6","30","30","64940","64670"
"In post","2021","White","Belfast","Outside London","G7","155","150","52730","52580"
"In post","2021","White","Belfast","Outside London","HEO","430","415","32430","31810"
"In post","2021","White","Belfast","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","White","Belfast","Outside London","SEO","200","190","38480","38630"
"In post","2021","White","Berkshire","Outside London","AA","70","65","19070","19170"
"In post","2021","White","Berkshire","Outside London","AO","550","530","29450","26610"
"In post","2021","White","Berkshire","Outside London","EO","455","435","31090","29290"
"In post","2021","White","Berkshire","Outside London","G6","50","50","66070","64670"
"In post","2021","White","Berkshire","Outside London","G7","160","155","54600","52580"
"In post","2021","White","Berkshire","Outside London","HEO","270","255","36220","34100"
"In post","2021","White","Berkshire","Outside London","SCS level","15","15","[c]","[c]"
"In post","2021","White","Berkshire","Outside London","SEO","170","160","41820","40560"
"In post","2021","White","Berkshire","Outside London","Unknown","135","130","32460","32020"
"In post","2021","White","Bexley and Greenwich","London","AA","120","110","23810","23790"
"In post","2021","White","Bexley and Greenwich","London","AO","370","350","30060","31590"
"In post","2021","White","Bexley and Greenwich","London","EO","280","260","32620","31130"
"In post","2021","White","Bexley and Greenwich","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","White","Bexley and Greenwich","London","G7","10","10","[c]","[c]"
"In post","2021","White","Bexley and Greenwich","London","HEO","95","95","38460","38970"
"In post","2021","White","Bexley and Greenwich","London","SEO","30","30","51920","51550"
"In post","2021","White","Bexley and Greenwich","London","Unknown","75","70","33540","33950"
"In post","2021","White","Birmingham","Outside London","AA","135","120","18840","18830"
"In post","2021","White","Birmingham","Outside London","AO","1190","1065","21830","20880"
"In post","2021","White","Birmingham","Outside London","EO","1495","1360","26980","27570"
"In post","2021","White","Birmingham","Outside London","G6","175","165","68700","65520"
"In post","2021","White","Birmingham","Outside London","G7","625","595","55270","52580"
"In post","2021","White","Birmingham","Outside London","HEO","1080","1020","33010","31940"
"In post","2021","White","Birmingham","Outside London","SCS level","75","65","96700","89900"
"In post","2021","White","Birmingham","Outside London","SEO","735","705","41300","39450"
"In post","2021","White","Birmingham","Outside London","Unknown","200","180","32190","31420"
"In post","2021","White","Blackburn with Darwen","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","White","Blackburn with Darwen","Outside London","AO","80","70","21360","21010"
"In post","2021","White","Blackburn with Darwen","Outside London","EO","120","105","27510","27570"
"In post","2021","White","Blackburn with Darwen","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","White","Blackburn with Darwen","Outside London","G7","5","5","[c]","[c]"
"In post","2021","White","Blackburn with Darwen","Outside London","HEO","30","30","32090","32210"
"In post","2021","White","Blackburn with Darwen","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Blackburn with Darwen","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","White","Blackburn with Darwen","Outside London","Unknown","45","40","29200","28200"
"In post","2021","White","Blackpool","Outside London","AA","15","10","[c]","[c]"
"In post","2021","White","Blackpool","Outside London","AO","1490","1340","20870","21010"
"In post","2021","White","Blackpool","Outside London","EO","1575","1415","27440","27570"
"In post","2021","White","Blackpool","Outside London","G6","100","95","65570","64500"
"In post","2021","White","Blackpool","Outside London","G7","260","245","51760","49170"
"In post","2021","White","Blackpool","Outside London","HEO","530","500","32550","31990"
"In post","2021","White","Blackpool","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","White","Blackpool","Outside London","SEO","370","350","37250","36190"
"In post","2021","White","Blackpool","Outside London","Unknown","60","55","28880","30210"
"In post","2021","White","Bournemouth and Poole","Outside London","AA","35","35","17860","17230"
"In post","2021","White","Bournemouth and Poole","Outside London","AO","130","115","21040","20720"
"In post","2021","White","Bournemouth and Poole","Outside London","EO","285","250","27040","27570"
"In post","2021","White","Bournemouth and Poole","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","White","Bournemouth and Poole","Outside London","G7","5","5","[c]","[c]"
"In post","2021","White","Bournemouth and Poole","Outside London","HEO","45","40","31820","31990"
"In post","2021","White","Bournemouth and Poole","Outside London","SEO","20","20","[c]","[c]"
"In post","2021","White","Bournemouth and Poole","Outside London","Unknown","85","75","29430","28200"
"In post","2021","White","Bradford","Outside London","AA","45","35","18630","20070"
"In post","2021","White","Bradford","Outside London","AO","550","450","20690","21010"
"In post","2021","White","Bradford","Outside London","EO","545","475","26650","27570"
"In post","2021","White","Bradford","Outside London","G6","30","30","[c]","[c]"
"In post","2021","White","Bradford","Outside London","G7","105","100","51840","52580"
"In post","2021","White","Bradford","Outside London","HEO","210","190","31930","31810"
"In post","2021","White","Bradford","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","White","Bradford","Outside London","SEO","120","115","38500","38630"
"In post","2021","White","Bradford","Outside London","Unknown","90","85","29770","29200"
"In post","2021","White","Breckland and South Norfolk","Outside London","AA","55","50","20580","20600"
"In post","2021","White","Breckland and South Norfolk","Outside London","AO","205","195","25430","24440"
"In post","2021","White","Breckland and South Norfolk","Outside London","EO","120","115","28720","27570"
"In post","2021","White","Breckland and South Norfolk","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","White","Breckland and South Norfolk","Outside London","G7","5","5","[c]","[c]"
"In post","2021","White","Breckland and South Norfolk","Outside London","HEO","45","45","34340","34290"
"In post","2021","White","Breckland and South Norfolk","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Breckland and South Norfolk","Outside London","SEO","25","25","[c]","[c]"
"In post","2021","White","Breckland and South Norfolk","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","White","Brent","London","AA","10","5","[c]","[c]"
"In post","2021","White","Brent","London","AO","35","30","24250","23500"
"In post","2021","White","Brent","London","EO","45","45","30340","31060"
"In post","2021","White","Brent","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","White","Brent","London","G7","10","10","[c]","[c]"
"In post","2021","White","Brent","London","HEO","15","15","[c]","[c]"
"In post","2021","White","Brent","London","SEO","20","20","[c]","[c]"
"In post","2021","White","Brent","London","Unknown","20","20","[c]","[c]"
"In post","2021","White","Bridgend and Neath Port Talbot","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","White","Bridgend and Neath Port Talbot","Outside London","AO","235","200","20530","21010"
"In post","2021","White","Bridgend and Neath Port Talbot","Outside London","EO","255","230","27840","27570"
"In post","2021","White","Bridgend and Neath Port Talbot","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","White","Bridgend and Neath Port Talbot","Outside London","G7","10","10","[c]","[c]"
"In post","2021","White","Bridgend and Neath Port Talbot","Outside London","HEO","55","50","35260","34290"
"In post","2021","White","Bridgend and Neath Port Talbot","Outside London","SEO","20","20","[c]","[c]"
"In post","2021","White","Bridgend and Neath Port Talbot","Outside London","Unknown","55","55","33790","31420"
"In post","2021","White","Brighton and Hove","Outside London","AA","20","20","[c]","[c]"
"In post","2021","White","Brighton and Hove","Outside London","AO","100","85","21360","21010"
"In post","2021","White","Brighton and Hove","Outside London","EO","215","195","27570","27570"
"In post","2021","White","Brighton and Hove","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","White","Brighton and Hove","Outside London","G7","55","50","58250","59950"
"In post","2021","White","Brighton and Hove","Outside London","HEO","30","30","34180","34290"
"In post","2021","White","Brighton and Hove","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Brighton and Hove","Outside London","SEO","20","20","[c]","[c]"
"In post","2021","White","Brighton and Hove","Outside London","Unknown","70","60","28630","28200"
"In post","2021","White","Bristol, City of","Outside London","AA","100","90","18840","19040"
"In post","2021","White","Bristol, City of","Outside London","AO","860","775","21970","21180"
"In post","2021","White","Bristol, City of","Outside London","EO","1070","975","26730","27530"
"In post","2021","White","Bristol, City of","Outside London","G6","420","385","64810","64410"
"In post","2021","White","Bristol, City of","Outside London","G7","735","705","52700","51110"
"In post","2021","White","Bristol, City of","Outside London","HEO","925","865","32110","31810"
"In post","2021","White","Bristol, City of","Outside London","SCS level","70","70","92260","82100"
"In post","2021","White","Bristol, City of","Outside London","SEO","710","670","40110","38700"
"In post","2021","White","Bristol, City of","Outside London","Unknown","120","110","29620","30210"
"In post","2021","White","Bromley","London","AA","10","10","[c]","[c]"
"In post","2021","White","Bromley","London","AO","85","75","22600","22450"
"In post","2021","White","Bromley","London","EO","125","110","30970","31060"
"In post","2021","White","Bromley","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","White","Bromley","London","HEO","15","15","[c]","[c]"
"In post","2021","White","Bromley","London","SEO","10","10","[c]","[c]"
"In post","2021","White","Bromley","London","Unknown","5","5","[c]","[c]"
"In post","2021","White","Buckinghamshire CC","Outside London","AA","80","75","21170","21500"
"In post","2021","White","Buckinghamshire CC","Outside London","AO","350","335","26380","23580"
"In post","2021","White","Buckinghamshire CC","Outside London","EO","370","350","28950","28670"
"In post","2021","White","Buckinghamshire CC","Outside London","G6","15","15","[c]","[c]"
"In post","2021","White","Buckinghamshire CC","Outside London","G7","45","45","60750","56540"
"In post","2021","White","Buckinghamshire CC","Outside London","HEO","205","200","35310","35300"
"In post","2021","White","Buckinghamshire CC","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","White","Buckinghamshire CC","Outside London","SEO","130","125","44510","42580"
"In post","2021","White","Buckinghamshire CC","Outside London","Unknown","70","65","29950","31980"
"In post","2021","White","Caithness and Sutherland and Ross and Cromarty","Outside London","AA","15","10","[c]","[c]"
"In post","2021","White","Caithness and Sutherland and Ross and Cromarty","Outside London","AO","50","45","25040","22920"
"In post","2021","White","Caithness and Sutherland and Ross and Cromarty","Outside London","EO","85","80","29710","28170"
"In post","2021","White","Caithness and Sutherland and Ross and Cromarty","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","White","Caithness and Sutherland and Ross and Cromarty","Outside London","HEO","20","20","[c]","[c]"
"In post","2021","White","Caithness and Sutherland and Ross and Cromarty","Outside London","SEO","10","10","[c]","[c]"
"In post","2021","White","Caithness and Sutherland and Ross and Cromarty","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Calderdale and Kirklees","Outside London","AA","15","10","[c]","[c]"
"In post","2021","White","Calderdale and Kirklees","Outside London","AO","140","115","20720","21010"
"In post","2021","White","Calderdale and Kirklees","Outside London","EO","380","340","27300","27570"
"In post","2021","White","Calderdale and Kirklees","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","White","Calderdale and Kirklees","Outside London","G7","10","10","[c]","[c]"
"In post","2021","White","Calderdale and Kirklees","Outside London","HEO","45","45","32240","32250"
"In post","2021","White","Calderdale and Kirklees","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Calderdale and Kirklees","Outside London","SEO","20","20","[c]","[c]"
"In post","2021","White","Calderdale and Kirklees","Outside London","Unknown","85","75","29110","28200"
"In post","2021","White","Cambridgeshire CC","Outside London","AA","195","170","20370","20600"
"In post","2021","White","Cambridgeshire CC","Outside London","AO","715","670","26780","27920"
"In post","2021","White","Cambridgeshire CC","Outside London","EO","570","540","28000","27380"
"In post","2021","White","Cambridgeshire CC","Outside London","G6","60","60","69550","64700"
"In post","2021","White","Cambridgeshire CC","Outside London","G7","185","180","58040","54540"
"In post","2021","White","Cambridgeshire CC","Outside London","HEO","515","495","33530","33300"
"In post","2021","White","Cambridgeshire CC","Outside London","SCS level","25","25","[c]","[c]"
"In post","2021","White","Cambridgeshire CC","Outside London","SEO","365","350","42930","40580"
"In post","2021","White","Cambridgeshire CC","Outside London","Unknown","90","85","30760","30550"
"In post","2021","White","Camden and City of London","London","AA","55","55","21170","20280"
"In post","2021","White","Camden and City of London","London","AO","210","200","25090","23500"
"In post","2021","White","Camden and City of London","London","EO","330","310","29790","29570"
"In post","2021","White","Camden and City of London","London","G6","155","145","85970","78800"
"In post","2021","White","Camden and City of London","London","G7","245","240","59210","59160"
"In post","2021","White","Camden and City of London","London","HEO","320","310","36400","36160"
"In post","2021","White","Camden and City of London","London","SCS level","35","35","110370","104500"
"In post","2021","White","Camden and City of London","London","SEO","245","240","43430","42040"
"In post","2021","White","Camden and City of London","London","Unknown","10","10","[c]","[c]"
"In post","2021","White","Cardiff and Vale of Glamorgan","Outside London","AA","150","135","19260","19560"
"In post","2021","White","Cardiff and Vale of Glamorgan","Outside London","AO","2265","2025","21680","21130"
"In post","2021","White","Cardiff and Vale of Glamorgan","Outside London","EO","2560","2380","26990","27460"
"In post","2021","White","Cardiff and Vale of Glamorgan","Outside London","G6","280","270","70650","74730"
"In post","2021","White","Cardiff and Vale of Glamorgan","Outside London","G7","875","840","56410","56620"
"In post","2021","White","Cardiff and Vale of Glamorgan","Outside London","HEO","1840","1740","33720","32410"
"In post","2021","White","Cardiff and Vale of Glamorgan","Outside London","SCS level","165","160","90250","81980"
"In post","2021","White","Cardiff and Vale of Glamorgan","Outside London","SEO","1075","1030","42950","43380"
"In post","2021","White","Cardiff and Vale of Glamorgan","Outside London","Unknown","205","195","31850","30210"
"In post","2021","White","Causeway Coast and Glens","Outside London","AA","50","50","20200","20310"
"In post","2021","White","Causeway Coast and Glens","Outside London","AO","10","10","[c]","[c]"
"In post","2021","White","Causeway Coast and Glens","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","White","Central Bedfordshire","Outside London","AA","35","35","19380","19560"
"In post","2021","White","Central Bedfordshire","Outside London","AO","80","75","21400","20920"
"In post","2021","White","Central Bedfordshire","Outside London","EO","105","100","28040","26930"
"In post","2021","White","Central Bedfordshire","Outside London","G6","5","5","[c]","[c]"
"In post","2021","White","Central Bedfordshire","Outside London","G7","10","10","[c]","[c]"
"In post","2021","White","Central Bedfordshire","Outside London","HEO","80","80","35130","35070"
"In post","2021","White","Central Bedfordshire","Outside London","SEO","30","30","42580","41480"
"In post","2021","White","Central Bedfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Central Hampshire","Outside London","AA","145","140","19210","19560"
"In post","2021","White","Central Hampshire","Outside London","AO","515","495","24500","21580"
"In post","2021","White","Central Hampshire","Outside London","EO","585","560","27110","26670"
"In post","2021","White","Central Hampshire","Outside London","G6","100","100","66450","66430"
"In post","2021","White","Central Hampshire","Outside London","G7","650","620","51440","48770"
"In post","2021","White","Central Hampshire","Outside London","HEO","755","735","32380","33300"
"In post","2021","White","Central Hampshire","Outside London","SCS level","15","15","[c]","[c]"
"In post","2021","White","Central Hampshire","Outside London","SEO","595","575","40210","40580"
"In post","2021","White","Central Hampshire","Outside London","Unknown","35","30","37760","37170"
"In post","2021","White","Central Valleys","Outside London","AA","10","5","[c]","[c]"
"In post","2021","White","Central Valleys","Outside London","AO","315","280","21740","21010"
"In post","2021","White","Central Valleys","Outside London","EO","500","460","27780","27570"
"In post","2021","White","Central Valleys","Outside London","G6","30","30","[c]","[c]"
"In post","2021","White","Central Valleys","Outside London","G7","115","110","59230","60830"
"In post","2021","White","Central Valleys","Outside London","HEO","280","270","36260","37410"
"In post","2021","White","Central Valleys","Outside London","SCS level","20","20","[c]","[c]"
"In post","2021","White","Central Valleys","Outside London","SEO","180","175","45480","47000"
"In post","2021","White","Central Valleys","Outside London","Unknown","70","65","29400","28750"
"In post","2021","White","Cheshire East","Outside London","AA","30","25","20370","20600"
"In post","2021","White","Cheshire East","Outside London","AO","175","155","25240","24440"
"In post","2021","White","Cheshire East","Outside London","EO","190","175","27740","27570"
"In post","2021","White","Cheshire East","Outside London","G6","10","10","[c]","[c]"
"In post","2021","White","Cheshire East","Outside London","G7","25","20","[c]","[c]"
"In post","2021","White","Cheshire East","Outside London","HEO","50","50","33210","31990"
"In post","2021","White","Cheshire East","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Cheshire East","Outside London","SEO","50","45","45530","45040"
"In post","2021","White","Cheshire East","Outside London","Unknown","45","45","30130","31420"
"In post","2021","White","Cheshire West and Chester","Outside London","AA","10","5","[c]","[c]"
"In post","2021","White","Cheshire West and Chester","Outside London","AO","140","130","20900","21010"
"In post","2021","White","Cheshire West and Chester","Outside London","EO","150","140","27220","27570"
"In post","2021","White","Cheshire West and Chester","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","White","Cheshire West and Chester","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","White","Cheshire West and Chester","Outside London","HEO","20","20","[c]","[c]"
"In post","2021","White","Cheshire West and Chester","Outside London","SEO","10","10","[c]","[c]"
"In post","2021","White","Cheshire West and Chester","Outside London","Unknown","75","65","28710","28200"
"In post","2021","White","Chorley and West Lancashire","Outside London","AA","100","95","20870","20600"
"In post","2021","White","Chorley and West Lancashire","Outside London","AO","455","410","26780","26300"
"In post","2021","White","Chorley and West Lancashire","Outside London","EO","270","250","29540","27570"
"In post","2021","White","Chorley and West Lancashire","Outside London","G6","5","5","[c]","[c]"
"In post","2021","White","Chorley and West Lancashire","Outside London","G7","10","10","[c]","[c]"
"In post","2021","White","Chorley and West Lancashire","Outside London","HEO","115","110","35140","36480"
"In post","2021","White","Chorley and West Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Chorley and West Lancashire","Outside London","SEO","65","65","47390","46870"
"In post","2021","White","Chorley and West Lancashire","Outside London","Unknown","50","45","32030","33030"
"In post","2021","White","City of Edinburgh","Outside London","AA","385","360","21390","22230"
"In post","2021","White","City of Edinburgh","Outside London","AO","1325","1250","22690","22220"
"In post","2021","White","City of Edinburgh","Outside London","EO","1775","1690","28340","27960"
"In post","2021","White","City of Edinburgh","Outside London","G6","640","610","71260","73280"
"In post","2021","White","City of Edinburgh","Outside London","G7","1180","1120","57160","56480"
"In post","2021","White","City of Edinburgh","Outside London","HEO","1790","1720","33970","33620"
"In post","2021","White","City of Edinburgh","Outside London","SCS level","165","160","90410","83230"
"In post","2021","White","City of Edinburgh","Outside London","SEO","1585","1510","43920","44660"
"In post","2021","White","City of Edinburgh","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Clackmannanshire and Fife","Outside London","AA","55","55","19600","19560"
"In post","2021","White","Clackmannanshire and Fife","Outside London","AO","225","205","22560","21010"
"In post","2021","White","Clackmannanshire and Fife","Outside London","EO","385","355","28490","27570"
"In post","2021","White","Clackmannanshire and Fife","Outside London","G6","10","10","[c]","[c]"
"In post","2021","White","Clackmannanshire and Fife","Outside London","G7","25","20","[c]","[c]"
"In post","2021","White","Clackmannanshire and Fife","Outside London","HEO","130","120","34340","33300"
"In post","2021","White","Clackmannanshire and Fife","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Clackmannanshire and Fife","Outside London","SEO","85","80","42460","40630"
"In post","2021","White","Clackmannanshire and Fife","Outside London","Unknown","25","25","[c]","[c]"
"In post","2021","White","Conwy and Denbighshire","Outside London","AA","10","10","[c]","[c]"
"In post","2021","White","Conwy and Denbighshire","Outside London","AO","105","95","22400","23830"
"In post","2021","White","Conwy and Denbighshire","Outside London","EO","150","140","27730","27570"
"In post","2021","White","Conwy and Denbighshire","Outside London","G6","10","10","[c]","[c]"
"In post","2021","White","Conwy and Denbighshire","Outside London","G7","50","50","59010","60830"
"In post","2021","White","Conwy and Denbighshire","Outside London","HEO","135","130","36270","37410"
"In post","2021","White","Conwy and Denbighshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Conwy and Denbighshire","Outside London","SEO","95","90","46080","47000"
"In post","2021","White","Conwy and Denbighshire","Outside London","Unknown","60","60","29340","24800"
