"Status","Year","Parent_department","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Cabinet Office","Unknown","EO","25","[c]","26330","27500"
"New entrant CS","2021","Cabinet Office","Unknown","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","G7","20","[c]","53160","54700"
"New entrant CS","2021","Cabinet Office","Unknown","HEO","110","[c]","29220","28000"
"New entrant CS","2021","Cabinet Office","Unknown","SCS level","15","[c]","97960","95000"
"New entrant CS","2021","Cabinet Office","Unknown","SEO","10","[c]","38050","37300"
"New entrant CS","2021","Chancellor's other departments","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","London","AO","10","[c]","22740","21980"
"New entrant CS","2021","Chancellor's other departments","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Outside London","EO","15","[c]","24440","24440"
"New entrant CS","2021","Charity Commission","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","London","G6","10","[c]","74020","72590"
"New entrant CS","2021","Competition and Markets Authority","London","G7","25","[c]","55970","55000"
"New entrant CS","2021","Competition and Markets Authority","London","HEO","10","[c]","34230","33610"
"New entrant CS","2021","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","London","AO","25","[c]","24760","24900"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","London","EO","125","[c]","28260","27680"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","London","G6","20","[c]","72790","68950"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","London","G7","80","[c]","54470","53380"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","London","HEO","350","[c]","34020","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","London","SEO","120","[c]","41170","40050"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Outside London","AO","215","[c]","21050","20880"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Outside London","EO","285","[c]","24670","24250"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Outside London","G7","40","[c]","52200","50120"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Outside London","HEO","120","[c]","31110","30950"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Outside London","SEO","85","[c]","40360","39670"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","London","EO","65","[c]","27340","26180"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","London","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","London","G7","65","[c]","55350","51730"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","London","HEO","205","[c]","36070","34020"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Outside London","EO","10","[c]","26180","26180"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Outside London","G7","10","[c]","51940","51730"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Outside London","HEO","20","[c]","34870","34020"
"New entrant CS","2021","Department for Education","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","London","EO","85","[c]","28020","28500"
"New entrant CS","2021","Department for Education","London","G6","15","[c]","66080","64180"
"New entrant CS","2021","Department for Education","London","G7","45","[c]","53830","53420"
"New entrant CS","2021","Department for Education","London","HEO","55","[c]","33940","32940"
"New entrant CS","2021","Department for Education","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","London","SEO","35","[c]","41390","40230"
"New entrant CS","2021","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Outside London","AO","10","[c]","20880","21000"
"New entrant CS","2021","Department for Education","Outside London","EO","160","[c]","24960","25000"
"New entrant CS","2021","Department for Education","Outside London","G6","15","[c]","63630","63000"
"New entrant CS","2021","Department for Education","Outside London","G7","70","[c]","50200","49860"
"New entrant CS","2021","Department for Education","Outside London","HEO","120","[c]","29910","29360"
"New entrant CS","2021","Department for Education","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Outside London","SEO","135","[c]","37080","36500"
"New entrant CS","2021","Department for Education","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","London","AO","15","[c]","23060","24370"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","London","EO","120","[c]","25690","27960"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","London","G6","20","[c]","64480","63870"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","London","G7","80","[c]","53580","52290"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","London","HEO","225","[c]","32520","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","London","SCS level","15","[c]","85910","78310"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","London","SEO","75","[c]","39330","38750"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Outside London","AO","310","[c]","21830","21050"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Outside London","EO","265","[c]","24800","24920"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Outside London","G6","25","[c]","62620","60740"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Outside London","G7","100","[c]","49910","48370"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Outside London","HEO","195","[c]","29700","29180"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Outside London","SEO","165","[c]","36590","35900"
"New entrant CS","2021","Department for International Trade","London","AO","45","[c]","19090","18200"
"New entrant CS","2021","Department for International Trade","London","EO","65","[c]","26040","26250"
"New entrant CS","2021","Department for International Trade","London","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","London","G7","30","[c]","53860","51970"
"New entrant CS","2021","Department for International Trade","London","HEO","130","[c]","31760","31800"
"New entrant CS","2021","Department for International Trade","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","London","SEO","55","[c]","39710","38260"
"New entrant CS","2021","Department for International Trade","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Outside London","HEO","25","[c]","30860","31800"
"New entrant CS","2021","Department for International Trade","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","AO","15","[c]","26810","25730"
"New entrant CS","2021","Department for Transport","London","EO","120","[c]","28700","29970"
"New entrant CS","2021","Department for Transport","London","G6","20","[c]","65310","65440"
"New entrant CS","2021","Department for Transport","London","G7","55","[c]","54280","54110"
"New entrant CS","2021","Department for Transport","London","HEO","205","[c]","32850","34710"
"New entrant CS","2021","Department for Transport","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","SEO","60","[c]","42630","42470"
"New entrant CS","2021","Department for Transport","Outside London","AA","150","[c]","18500","18060"
"New entrant CS","2021","Department for Transport","Outside London","AO","325","[c]","22830","21590"
"New entrant CS","2021","Department for Transport","Outside London","EO","180","[c]","25840","26130"
"New entrant CS","2021","Department for Transport","Outside London","G6","15","[c]","78660","82490"
"New entrant CS","2021","Department for Transport","Outside London","G7","45","[c]","55960","52240"
"New entrant CS","2021","Department for Transport","Outside London","HEO","120","[c]","32080","30730"
"New entrant CS","2021","Department for Transport","Outside London","SEO","95","[c]","41800","40000"
"New entrant CS","2021","Department for Work and Pensions","London","AO","530","[c]","25090","25110"
"New entrant CS","2021","Department for Work and Pensions","London","EO","2580","[c]","31060","31060"
"New entrant CS","2021","Department for Work and Pensions","London","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","London","G7","15","[c]","58890","59000"
"New entrant CS","2021","Department for Work and Pensions","London","HEO","90","[c]","35550","36650"
"New entrant CS","2021","Department for Work and Pensions","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","London","SEO","30","[c]","43140","41160"
"New entrant CS","2021","Department for Work and Pensions","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Outside London","AO","4965","[c]","21220","21010"
"New entrant CS","2021","Department for Work and Pensions","Outside London","EO","8195","[c]","27810","27570"
"New entrant CS","2021","Department for Work and Pensions","Outside London","G6","25","[c]","68590","68770"
"New entrant CS","2021","Department for Work and Pensions","Outside London","G7","110","[c]","54500","54840"
"New entrant CS","2021","Department for Work and Pensions","Outside London","HEO","170","[c]","32040","31990"
"New entrant CS","2021","Department for Work and Pensions","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Outside London","SEO","120","[c]","40040","38830"
"New entrant CS","2021","Department for Work and Pensions","Unknown","AO","70","[c]","21690","21010"
"New entrant CS","2021","Department for Work and Pensions","Unknown","EO","185","[c]","27780","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Unknown","G7","10","[c]","54250","54070"
"New entrant CS","2021","Department for Work and Pensions","Unknown","HEO","30","[c]","32670","31990"
"New entrant CS","2021","Department for Work and Pensions","Unknown","SEO","25","[c]","37790","37500"
"New entrant CS","2021","Department of Health and Social Care","London","AA","15","[c]","21580","22100"
"New entrant CS","2021","Department of Health and Social Care","London","AO","100","[c]","22850","23530"
"New entrant CS","2021","Department of Health and Social Care","London","EO","410","[c]","26750","27140"
"New entrant CS","2021","Department of Health and Social Care","London","G6","100","[c]","66580","66230"
"New entrant CS","2021","Department of Health and Social Care","London","G7","240","[c]","53750","53360"
"New entrant CS","2021","Department of Health and Social Care","London","HEO","570","[c]","32600","32790"
"New entrant CS","2021","Department of Health and Social Care","London","SCS level","85","[c]","93700","85000"
"New entrant CS","2021","Department of Health and Social Care","London","SEO","360","[c]","40270","40450"
"New entrant CS","2021","Department of Health and Social Care","Outside London","AA","40","[c]","18880","18850"
"New entrant CS","2021","Department of Health and Social Care","Outside London","AO","300","[c]","20050","19630"
"New entrant CS","2021","Department of Health and Social Care","Outside London","EO","190","[c]","23810","23370"
"New entrant CS","2021","Department of Health and Social Care","Outside London","G6","45","[c]","66600","62400"
"New entrant CS","2021","Department of Health and Social Care","Outside London","G7","135","[c]","50620","49530"
"New entrant CS","2021","Department of Health and Social Care","Outside London","HEO","425","[c]","30490","28970"
"New entrant CS","2021","Department of Health and Social Care","Outside London","SCS level","45","[c]","97750","95000"
"New entrant CS","2021","Department of Health and Social Care","Outside London","SEO","255","[c]","38220","36820"
"New entrant CS","2021","ESTYN","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","HEO","20","[c]","32590","32350"
"New entrant CS","2021","Food Standards Agency","London","SEO","10","[c]","39990","40350"
"New entrant CS","2021","Food Standards Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Outside London","EO","10","[c]","23380","22260"
"New entrant CS","2021","Food Standards Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Outside London","HEO","15","[c]","30350","30350"
"New entrant CS","2021","Food Standards Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Outside London","SEO","20","[c]","38260","37350"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","AO","25","[c]","25850","25850"
"New entrant CS","2021","HM Land Registry","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outside London","AA","10","[c]","21990","21040"
"New entrant CS","2021","HM Land Registry","Outside London","AO","515","[c]","22350","22350"
"New entrant CS","2021","HM Land Registry","Outside London","EO","45","[c]","27520","27130"
"New entrant CS","2021","HM Land Registry","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outside London","G7","20","[c]","57110","57000"
"New entrant CS","2021","HM Land Registry","Outside London","HEO","25","[c]","36240","38450"
"New entrant CS","2021","HM Land Registry","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outside London","SEO","30","[c]","41200","38550"
"New entrant CS","2021","HM Revenue and Customs","London","AO","90","[c]","24140","24120"
"New entrant CS","2021","HM Revenue and Customs","London","EO","70","[c]","29170","29570"
"New entrant CS","2021","HM Revenue and Customs","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","London","G7","20","[c]","59160","59160"
"New entrant CS","2021","HM Revenue and Customs","London","HEO","125","[c]","36120","36160"
"New entrant CS","2021","HM Revenue and Customs","London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","London","SEO","25","[c]","40140","41760"
"New entrant CS","2021","HM Revenue and Customs","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Outside London","AO","2955","[c]","20170","20140"
"New entrant CS","2021","HM Revenue and Customs","Outside London","EO","1045","[c]","25450","25560"
"New entrant CS","2021","HM Revenue and Customs","Outside London","G6","40","[c]","65650","64670"
"New entrant CS","2021","HM Revenue and Customs","Outside London","G7","70","[c]","52800","52580"
"New entrant CS","2021","HM Revenue and Customs","Outside London","HEO","495","[c]","31710","31810"
"New entrant CS","2021","HM Revenue and Customs","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Outside London","SEO","120","[c]","39190","38630"
"New entrant CS","2021","HM Revenue and Customs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Unknown","Unknown","320","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","London","AO","35","[c]","22870","22500"
"New entrant CS","2021","HM Treasury","London","EO","70","[c]","25690","24300"
"New entrant CS","2021","HM Treasury","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","London","G7","55","[c]","55040","53070"
"New entrant CS","2021","HM Treasury","London","HEO","255","[c]","31700","32320"
"New entrant CS","2021","HM Treasury","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Outside London","EO","15","[c]","23900","23750"
"New entrant CS","2021","HM Treasury","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Outside London","SEO","10","[c]","40650","39590"
"New entrant CS","2021","Home Office","London","AA","35","[c]","22210","22210"
"New entrant CS","2021","Home Office","London","AO","60","[c]","25620","25630"
"New entrant CS","2021","Home Office","London","EO","300","[c]","28970","28650"
"New entrant CS","2021","Home Office","London","G6","25","[c]","72930","71150"
"New entrant CS","2021","Home Office","London","G7","145","[c]","58190","57430"
"New entrant CS","2021","Home Office","London","HEO","195","[c]","35220","35050"
"New entrant CS","2021","Home Office","London","SCS level","15","[c]","101950","94000"
"New entrant CS","2021","Home Office","London","SEO","150","[c]","42770","41950"
"New entrant CS","2021","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Outside London","AA","25","[c]","17990","17990"
"New entrant CS","2021","Home Office","Outside London","AO","470","[c]","21440","21430"
"New entrant CS","2021","Home Office","Outside London","EO","560","[c]","25440","24880"
"New entrant CS","2021","Home Office","Outside London","G6","15","[c]","64800","63260"
"New entrant CS","2021","Home Office","Outside London","G7","40","[c]","54840","54650"
"New entrant CS","2021","Home Office","Outside London","HEO","65","[c]","31600","30820"
"New entrant CS","2021","Home Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Outside London","SEO","45","[c]","39480","38390"
"New entrant CS","2021","Home Office","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","London","AA","25","[c]","21520","22200"
"New entrant CS","2021","Ministry of Defence","London","AO","65","[c]","26930","25390"
"New entrant CS","2021","Ministry of Defence","London","EO","75","[c]","28180","28700"
"New entrant CS","2021","Ministry of Defence","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","London","G7","10","[c]","58070","58550"
"New entrant CS","2021","Ministry of Defence","London","HEO","65","[c]","35590","37000"
"New entrant CS","2021","Ministry of Defence","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","London","SEO","30","[c]","43590","44500"
"New entrant CS","2021","Ministry of Defence","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Outside London","AA","475","[c]","19070","19560"
"New entrant CS","2021","Ministry of Defence","Outside London","AO","960","[c]","23170","20920"
"New entrant CS","2021","Ministry of Defence","Outside London","EO","890","[c]","24920","26350"
"New entrant CS","2021","Ministry of Defence","Outside London","G6","40","[c]","78600","74500"
"New entrant CS","2021","Ministry of Defence","Outside London","G7","190","[c]","58740","54540"
"New entrant CS","2021","Ministry of Defence","Outside London","HEO","660","[c]","32000","33000"
"New entrant CS","2021","Ministry of Defence","Outside London","SCS level","15","[c]","98900","91000"
"New entrant CS","2021","Ministry of Defence","Outside London","SEO","435","[c]","41060","40000"
"New entrant CS","2021","Ministry of Defence","Outside London","Unknown","230","[c]","35440","32000"
"New entrant CS","2021","Ministry of Defence","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Overseas","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Overseas","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Overseas","HEO","20","[c]","36220","33000"
"New entrant CS","2021","Ministry of Defence","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","London","AO","10","[c]","26820","26870"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","London","EO","45","[c]","27840","27850"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","London","G7","45","[c]","54740","53130"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","London","HEO","65","[c]","32540","33210"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","London","SCS level","10","[c]","93290","86950"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","London","SEO","25","[c]","40810","39600"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Outside London","AO","45","[c]","20880","21270"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Outside London","EO","40","[c]","25500","25940"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Outside London","G7","35","[c]","48010","48200"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Outside London","HEO","45","[c]","30540","30190"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Outside London","SEO","45","[c]","38680","39100"
"New entrant CS","2021","Ministry of Justice","London","AA","205","[c]","21590","20330"
"New entrant CS","2021","Ministry of Justice","London","AO","905","[c]","25300","22680"
"New entrant CS","2021","Ministry of Justice","London","EO","180","[c]","26490","26410"
"New entrant CS","2021","Ministry of Justice","London","G7","125","[c]","60080","57240"
"New entrant CS","2021","Ministry of Justice","London","HEO","245","[c]","31420","30850"
"New entrant CS","2021","Ministry of Justice","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","London","SEO","205","[c]","39870","39530"
"New entrant CS","2021","Ministry of Justice","London","Unknown","260","[c]","26330","26810"
"New entrant CS","2021","Ministry of Justice","Outside London","AA","1355","[c]","19720","20600"
"New entrant CS","2021","Ministry of Justice","Outside London","AO","3255","[c]","22570","22850"
"New entrant CS","2021","Ministry of Justice","Outside London","EO","335","[c]","23340","22570"
"New entrant CS","2021","Ministry of Justice","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Outside London","G7","80","[c]","53990","52970"
"New entrant CS","2021","Ministry of Justice","Outside London","HEO","285","[c]","27120","26550"
"New entrant CS","2021","Ministry of Justice","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Outside London","SEO","150","[c]","36130","35130"
"New entrant CS","2021","Ministry of Justice","Outside London","Unknown","1185","[c]","22200","22920"
"New entrant CS","2021","Ministry of Justice","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","London","AO","25","[c]","24220","24220"
"New entrant CS","2021","National Crime Agency","London","EO","185","[c]","32840","32260"
"New entrant CS","2021","National Crime Agency","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","London","G7","25","[c]","59890","59160"
"New entrant CS","2021","National Crime Agency","London","HEO","80","[c]","41760","40170"
"New entrant CS","2021","National Crime Agency","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","London","SEO","25","[c]","48380","48900"
"New entrant CS","2021","National Crime Agency","Outside London","AO","60","[c]","20950","20800"
"New entrant CS","2021","National Crime Agency","Outside London","EO","485","[c]","30240","30640"
"New entrant CS","2021","National Crime Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Outside London","G7","15","[c]","57080","55740"
"New entrant CS","2021","National Crime Agency","Outside London","HEO","120","[c]","39800","40210"
"New entrant CS","2021","National Crime Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Outside London","SEO","25","[c]","45820","45480"
"New entrant CS","2021","National Crime Agency","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","London","HEO","[c]","[c]","[c]","[c]"
