"Status","Year","Disability","Function_of_post","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Human Resources","Cabinet Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Department for Business, Energy and Industrial Strategy","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Department for Environment, Food and Rural Affairs","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Department for Environment, Food and Rural Affairs","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Department for Environment, Food and Rural Affairs","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Department for International Trade","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Department for International Trade","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Department for International Trade","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Department for Transport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Department of Health and Social Care","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Department of Health and Social Care","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","HM Land Registry","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","HM Treasury","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","HM Treasury","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Ministry of Defence","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Ministry of Defence","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Ministry of Defence","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Ministry of Defence","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Ministry of Housing, Communities and Local Government","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Ministry of Justice","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","National Crime Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","National Crime Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","National Crime Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Office for Standards in Education","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Office of Qualifications and Examinations Regulation","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Other Cabinet Office Agencies","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Other Cabinet Office Agencies","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Scottish Government","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Scottish Government","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","United Kingdom Statistics Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","Foreign, Commonwealth and Development Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","Ministry of Defence","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","Scottish Government","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","Scottish Government","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","United Kingdom Statistics Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Attorney General's Departments","AO","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Attorney General's Departments","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Attorney General's Departments","G7","40","[c]","54880","55000"
"Leaver CS","2021","Unknown","Legal","Attorney General's Departments","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Competition and Markets Authority","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","HM Land Registry","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","HM Land Registry","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Ministry of Justice","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Ministry of Justice","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Ministry of Justice","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Ministry of Justice","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Scottish Government","AA","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Scottish Government","AO","35","[c]","22820","22820"
"Leaver CS","2021","Unknown","Legal","Scottish Government","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Scottish Government","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Scottish Government","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Scottish Government","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Scottish Government","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Water Services Regulation Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Cabinet Office","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Cabinet Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Cabinet Office","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Cabinet Office","HEO","35","[c]","29980","28420"
"Leaver CS","2021","Unknown","No function","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Cabinet Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Department for Business, Energy and Industrial Strategy","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Department for Business, Energy and Industrial Strategy","AO","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Department for Business, Energy and Industrial Strategy","EO","40","[c]","25150","24250"
"Leaver CS","2021","Unknown","No function","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Department for Business, Energy and Industrial Strategy","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Department for Business, Energy and Industrial Strategy","HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Department for Business, Energy and Industrial Strategy","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Department for Business, Energy and Industrial Strategy","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Department for Digital, Culture, Media and Sport","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Department for Digital, Culture, Media and Sport","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Department for Digital, Culture, Media and Sport","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Department for Digital, Culture, Media and Sport","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Department for Environment, Food and Rural Affairs","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Department for Environment, Food and Rural Affairs","AO","85","[c]","22680","23660"
"Leaver CS","2021","Unknown","No function","Department for Environment, Food and Rural Affairs","EO","70","[c]","22880","24920"
"Leaver CS","2021","Unknown","No function","Department for Environment, Food and Rural Affairs","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Department for Environment, Food and Rural Affairs","G7","35","[c]","54090","54280"
"Leaver CS","2021","Unknown","No function","Department for Environment, Food and Rural Affairs","HEO","35","[c]","32800","32980"
"Leaver CS","2021","Unknown","No function","Department for Environment, Food and Rural Affairs","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Department for Environment, Food and Rural Affairs","SEO","35","[c]","41460","40020"
"Leaver CS","2021","Unknown","No function","Department for International Trade","AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Department for International Trade","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Department for International Trade","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Department for International Trade","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Department for International Trade","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Department for International Trade","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Department for Transport","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Department for Transport","AO","70","[c]","22390","21590"
"Leaver CS","2021","Unknown","No function","Department for Transport","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Department for Transport","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Department for Transport","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Department for Transport","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Department for Work and Pensions","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Department of Health and Social Care","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Department of Health and Social Care","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Department of Health and Social Care","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Department of Health and Social Care","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Department of Health and Social Care","G7","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Department of Health and Social Care","HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Department of Health and Social Care","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Department of Health and Social Care","SEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","HM Land Registry","AO","50","[c]","22460","22350"
"Leaver CS","2021","Unknown","No function","HM Land Registry","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","HM Land Registry","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","HM Treasury","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","HM Treasury","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Ministry of Defence","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Ministry of Defence","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Ministry of Defence","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Ministry of Defence","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Ministry of Defence","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Ministry of Defence","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Ministry of Housing, Communities and Local Government","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Ministry of Housing, Communities and Local Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Ministry of Housing, Communities and Local Government","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Ministry of Housing, Communities and Local Government","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Ministry of Housing, Communities and Local Government","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Ministry of Housing, Communities and Local Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Ministry of Housing, Communities and Local Government","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Ministry of Justice","AA","265","[c]","17430","16840"
"Leaver CS","2021","Unknown","No function","Ministry of Justice","AO","775","[c]","20250","19930"
"Leaver CS","2021","Unknown","No function","Ministry of Justice","EO","50","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Ministry of Justice","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Ministry of Justice","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Ministry of Justice","HEO","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Ministry of Justice","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Ministry of Justice","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","National Crime Agency","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","National Crime Agency","EO","35","[c]","34670","34140"
"Leaver CS","2021","Unknown","No function","National Crime Agency","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","National Crime Agency","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","National Crime Agency","HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","National Crime Agency","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Northern Ireland Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Office for Standards in Education","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Office for Standards in Education","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Office for Standards in Education","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Office for Standards in Education","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Office for Standards in Education","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Office of Gas and Electricity Markets","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Office of Gas and Electricity Markets","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Office of Qualifications and Examinations Regulation","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Office of Qualifications and Examinations Regulation","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Other Cabinet Office Agencies","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Other Cabinet Office Agencies","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Other Cabinet Office Agencies","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Other Cabinet Office Agencies","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Other Cabinet Office Agencies","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Scottish Government","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Scottish Government","AO","65","[c]","23100","21880"
"Leaver CS","2021","Unknown","No function","Scottish Government","EO","85","[c]","32530","33650"
"Leaver CS","2021","Unknown","No function","Scottish Government","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Scottish Government","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Scottish Government","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Scottish Government","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","The National Archives","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","United Kingdom Statistics Authority","AA","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","United Kingdom Statistics Authority","AO","45","[c]","19500","19130"
"Leaver CS","2021","Unknown","No function","United Kingdom Statistics Authority","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","United Kingdom Statistics Authority","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","United Kingdom Statistics Authority","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","United Kingdom Statistics Authority","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Water Services Regulation Authority","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Water Services Regulation Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Cabinet Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Cabinet Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Department for Business, Energy and Industrial Strategy","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Department for Business, Energy and Industrial Strategy","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Department for Environment, Food and Rural Affairs","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Department for Environment, Food and Rural Affairs","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Department for Environment, Food and Rural Affairs","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Department for Environment, Food and Rural Affairs","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Department for International Trade","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Foreign, Commonwealth and Development Office","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Foreign, Commonwealth and Development Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Foreign, Commonwealth and Development Office","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Foreign, Commonwealth and Development Office","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Foreign, Commonwealth and Development Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Foreign, Commonwealth and Development Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Ministry of Defence","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Ministry of Defence","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Ministry of Defence","EO","50","[c]","18950","18370"
"Leaver CS","2021","Unknown","Project Delivery","Ministry of Defence","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Ministry of Defence","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Ministry of Defence","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Ministry of Defence","SEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Ministry of Defence","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Ministry of Justice","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Ministry of Justice","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Ministry of Justice","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","United Kingdom Statistics Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","United Kingdom Statistics Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","United Kingdom Statistics Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Department for Environment, Food and Rural Affairs","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Department for Environment, Food and Rural Affairs","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Department for Environment, Food and Rural Affairs","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Department for Environment, Food and Rural Affairs","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Department for Transport","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Foreign, Commonwealth and Development Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Foreign, Commonwealth and Development Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Foreign, Commonwealth and Development Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","HM Revenue and Customs","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","HM Revenue and Customs","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","HM Revenue and Customs","EO","45","[c]","25660","24500"
"Leaver CS","2021","Unknown","Property","HM Revenue and Customs","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","HM Revenue and Customs","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","HM Revenue and Customs","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Ministry of Defence","AA","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Ministry of Defence","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Ministry of Defence","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Ministry of Justice","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Scottish Government","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Scottish Government","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Scottish Government","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Cabinet Office","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Cabinet Office","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Cabinet Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Cabinet Office","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Chancellor's other departments","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Department for Business, Energy and Industrial Strategy","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Department for International Trade","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Foreign, Commonwealth and Development Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Ministry of Defence","AA","40","[c]","20200","19560"
"Leaver CS","2021","Unknown","Security","Ministry of Defence","AO","50","[c]","31520","28820"
"Leaver CS","2021","Unknown","Security","Ministry of Defence","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Ministry of Defence","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","National Crime Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","United Kingdom Statistics Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Charity Commission","EO","[c]","[c]","[c]","[c]"
