"Status","Year","Profession_of_post","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Operational Delivery","North West (England)","Sefton","AA","220","190","18310","17990"
"In post","2021","Operational Delivery","North West (England)","Sefton","AO","1270","1075","21050","21430"
"In post","2021","Operational Delivery","North West (England)","Sefton","EO","870","800","25930","25560"
"In post","2021","Operational Delivery","North West (England)","Sefton","G6","30","30","63950","64890"
"In post","2021","Operational Delivery","North West (England)","Sefton","G7","110","110","57330","53430"
"In post","2021","Operational Delivery","North West (England)","Sefton","HEO","320","305","31510","31810"
"In post","2021","Operational Delivery","North West (England)","Sefton","SCS level","10","10","83620","78670"
"In post","2021","Operational Delivery","North West (England)","Sefton","SEO","215","210","44610","40080"
"In post","2021","Operational Delivery","North West (England)","Sefton","Unknown","45","40","30400","28200"
"In post","2021","Operational Delivery","North West (England)","Warrington","AA","90","85","20490","20600"
"In post","2021","Operational Delivery","North West (England)","Warrington","AO","435","410","25490","24920"
"In post","2021","Operational Delivery","North West (England)","Warrington","EO","700","680","31750","32770"
"In post","2021","Operational Delivery","North West (England)","Warrington","G6","10","10","79110","72990"
"In post","2021","Operational Delivery","North West (England)","Warrington","G7","30","30","57410","57500"
"In post","2021","Operational Delivery","North West (England)","Warrington","HEO","335","330","38810","38540"
"In post","2021","Operational Delivery","North West (England)","Warrington","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","North West (England)","Warrington","SEO","140","140","46560","45480"
"In post","2021","Operational Delivery","North West (England)","Warrington","Unknown","60","55","29680","30210"
"In post","2021","Operational Delivery","North West (England)","West Cumbria","AA","50","45","20390","20600"
"In post","2021","Operational Delivery","North West (England)","West Cumbria","AO","440","385","22150","21050"
"In post","2021","Operational Delivery","North West (England)","West Cumbria","EO","135","125","26630","25190"
"In post","2021","Operational Delivery","North West (England)","West Cumbria","G6","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","North West (England)","West Cumbria","G7","10","10","[c]","[c]"
"In post","2021","Operational Delivery","North West (England)","West Cumbria","HEO","55","50","31970","30230"
"In post","2021","Operational Delivery","North West (England)","West Cumbria","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","North West (England)","West Cumbria","SEO","30","30","40580","37320"
"In post","2021","Operational Delivery","North West (England)","West Cumbria","Unknown","40","40","28570","28200"
"In post","2021","Operational Delivery","North West (England)","Wirral","AA","5","5","[c]","[c]"
"In post","2021","Operational Delivery","North West (England)","Wirral","AO","200","185","22010","22350"
"In post","2021","Operational Delivery","North West (England)","Wirral","EO","175","145","26930","27130"
"In post","2021","Operational Delivery","North West (England)","Wirral","G6","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","North West (England)","Wirral","G7","5","5","[c]","[c]"
"In post","2021","Operational Delivery","North West (England)","Wirral","HEO","95","80","33480","33840"
"In post","2021","Operational Delivery","North West (England)","Wirral","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","North West (England)","Wirral","SEO","40","35","40600","40860"
"In post","2021","Operational Delivery","North West (England)","Wirral","Unknown","60","55","28750","28200"
"In post","2021","Operational Delivery","Northern Ireland","Antrim and Newtownabbey","AA","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Northern Ireland","Antrim and Newtownabbey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Northern Ireland","Antrim and Newtownabbey","G7","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Northern Ireland","Antrim and Newtownabbey","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Northern Ireland","Antrim and Newtownabbey","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Northern Ireland","Ards and North Down","AO","15","10","25070","26590"
"In post","2021","Operational Delivery","Northern Ireland","Ards and North Down","EO","15","10","31610","31780"
"In post","2021","Operational Delivery","Northern Ireland","Ards and North Down","G7","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Northern Ireland","Ards and North Down","HEO","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Northern Ireland","Ards and North Down","SEO","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Northern Ireland","Belfast","AA","20","15","19270","20070"
"In post","2021","Operational Delivery","Northern Ireland","Belfast","AO","715","625","20830","21400"
"In post","2021","Operational Delivery","Northern Ireland","Belfast","EO","530","490","26420","25560"
"In post","2021","Operational Delivery","Northern Ireland","Belfast","G6","10","10","[c]","[c]"
"In post","2021","Operational Delivery","Northern Ireland","Belfast","G7","20","20","51840","52580"
"In post","2021","Operational Delivery","Northern Ireland","Belfast","HEO","210","200","33270","31810"
"In post","2021","Operational Delivery","Northern Ireland","Belfast","SCS level","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Northern Ireland","Belfast","SEO","65","60","38840","38630"
"In post","2021","Operational Delivery","Northern Ireland","Derry City and Strabane","AO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Northern Ireland","Lisburn and Castlereagh","AO","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Northern Ireland","Lisburn and Castlereagh","EO","50","50","26210","25310"
"In post","2021","Operational Delivery","Northern Ireland","Lisburn and Castlereagh","G7","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Northern Ireland","Lisburn and Castlereagh","HEO","10","10","31960","31370"
"In post","2021","Operational Delivery","Northern Ireland","Lisburn and Castlereagh","SEO","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Overseas","Overseas","AO","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Overseas","Overseas","EO","105","105","28140","27370"
"In post","2021","Operational Delivery","Overseas","Overseas","G6","10","10","[c]","[c]"
"In post","2021","Operational Delivery","Overseas","Overseas","G7","25","25","69320","70470"
"In post","2021","Operational Delivery","Overseas","Overseas","HEO","40","40","48120","40390"
"In post","2021","Operational Delivery","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Overseas","Overseas","SEO","100","100","63310","62570"
"In post","2021","Operational Delivery","Overseas","Overseas","Unknown","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Aberdeen City and Aberdeenshire","AA","25","20","19970","20070"
"In post","2021","Operational Delivery","Scotland","Aberdeen City and Aberdeenshire","AO","200","190","22930","22220"
"In post","2021","Operational Delivery","Scotland","Aberdeen City and Aberdeenshire","EO","210","200","30080","29350"
"In post","2021","Operational Delivery","Scotland","Aberdeen City and Aberdeenshire","G6","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Aberdeen City and Aberdeenshire","G7","25","25","79180","82270"
"In post","2021","Operational Delivery","Scotland","Aberdeen City and Aberdeenshire","HEO","75","75","35550","35230"
"In post","2021","Operational Delivery","Scotland","Aberdeen City and Aberdeenshire","SEO","90","85","78030","89510"
"In post","2021","Operational Delivery","Scotland","Angus and Dundee City","AA","20","15","19900","20070"
"In post","2021","Operational Delivery","Scotland","Angus and Dundee City","AO","235","210","21090","21400"
"In post","2021","Operational Delivery","Scotland","Angus and Dundee City","EO","65","60","27070","28130"
"In post","2021","Operational Delivery","Scotland","Angus and Dundee City","G6","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Angus and Dundee City","G7","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Angus and Dundee City","HEO","25","20","32120","32030"
"In post","2021","Operational Delivery","Scotland","Angus and Dundee City","SEO","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Caithness and Sutherland and Ross and Cromarty","AA","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Caithness and Sutherland and Ross and Cromarty","AO","10","10","22360","22220"
"In post","2021","Operational Delivery","Scotland","Caithness and Sutherland and Ross and Cromarty","EO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Caithness and Sutherland and Ross and Cromarty","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","City of Edinburgh","AA","95","85","20080","20070"
"In post","2021","Operational Delivery","Scotland","City of Edinburgh","AO","1320","1240","22080","21490"
"In post","2021","Operational Delivery","Scotland","City of Edinburgh","EO","1090","1025","28830","29350"
"In post","2021","Operational Delivery","Scotland","City of Edinburgh","G6","35","35","71240","70750"
"In post","2021","Operational Delivery","Scotland","City of Edinburgh","G7","70","65","54220","52740"
"In post","2021","Operational Delivery","Scotland","City of Edinburgh","HEO","485","465","34070","34190"
"In post","2021","Operational Delivery","Scotland","City of Edinburgh","SCS level","10","10","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","City of Edinburgh","SEO","210","200","43120","45190"
"In post","2021","Operational Delivery","Scotland","City of Edinburgh","Unknown","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Clackmannanshire and Fife","AA","20","15","20040","20070"
"In post","2021","Operational Delivery","Scotland","Clackmannanshire and Fife","AO","155","145","23300","22820"
"In post","2021","Operational Delivery","Scotland","Clackmannanshire and Fife","EO","240","220","32090","33650"
"In post","2021","Operational Delivery","Scotland","Clackmannanshire and Fife","G6","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Clackmannanshire and Fife","G7","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Clackmannanshire and Fife","HEO","45","40","37310","39500"
"In post","2021","Operational Delivery","Scotland","Clackmannanshire and Fife","SEO","10","10","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Dumfries and Galloway","AA","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Dumfries and Galloway","AO","80","70","23300","22430"
"In post","2021","Operational Delivery","Scotland","Dumfries and Galloway","EO","85","75","31790","33650"
"In post","2021","Operational Delivery","Scotland","Dumfries and Galloway","G6","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Dumfries and Galloway","G7","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Dumfries and Galloway","HEO","25","25","36310","36180"
"In post","2021","Operational Delivery","Scotland","Dumfries and Galloway","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","East Ayrshire and North Ayrshire mainland","AA","10","5","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","East Ayrshire and North Ayrshire mainland","AO","45","40","22920","22820"
"In post","2021","Operational Delivery","Scotland","East Ayrshire and North Ayrshire mainland","EO","30","30","28670","29190"
"In post","2021","Operational Delivery","Scotland","East Ayrshire and North Ayrshire mainland","HEO","10","10","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","East Ayrshire and North Ayrshire mainland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AO","150","140","23470","22220"
"In post","2021","Operational Delivery","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","215","210","31830","33650"
"In post","2021","Operational Delivery","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","G6","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","G7","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","HEO","40","40","37000","37450"
"In post","2021","Operational Delivery","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","East Lothian and Midlothian","EO","10","10","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","East Lothian and Midlothian","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","East Lothian and Midlothian","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Falkirk","AA","15","15","20350","20070"
"In post","2021","Operational Delivery","Scotland","Falkirk","AO","150","135","23570","22820"
"In post","2021","Operational Delivery","Scotland","Falkirk","EO","250","235","32450","33650"
"In post","2021","Operational Delivery","Scotland","Falkirk","G6","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Falkirk","G7","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Falkirk","HEO","40","35","38580","39500"
"In post","2021","Operational Delivery","Scotland","Falkirk","SEO","10","10","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Glasgow City","AA","85","70","19090","20070"
"In post","2021","Operational Delivery","Scotland","Glasgow City","AO","1285","1150","21390","21430"
"In post","2021","Operational Delivery","Scotland","Glasgow City","EO","1220","1145","27610","26160"
"In post","2021","Operational Delivery","Scotland","Glasgow City","G6","20","20","68340","65830"
"In post","2021","Operational Delivery","Scotland","Glasgow City","G7","65","60","53980","53360"
"In post","2021","Operational Delivery","Scotland","Glasgow City","HEO","575","535","32480","31810"
"In post","2021","Operational Delivery","Scotland","Glasgow City","SCS level","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Glasgow City","SEO","185","170","40700","38640"
"In post","2021","Operational Delivery","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","AA","20","15","20450","20070"
"In post","2021","Operational Delivery","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","AO","140","125","23000","22220"
"In post","2021","Operational Delivery","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","EO","230","215","29870","29350"
"In post","2021","Operational Delivery","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","G7","15","15","61370","59930"
"In post","2021","Operational Delivery","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","HEO","75","75","36350","36460"
"In post","2021","Operational Delivery","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","SEO","30","30","47220","46740"
"In post","2021","Operational Delivery","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","AA","10","10","20130","20070"
"In post","2021","Operational Delivery","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","AO","80","75","22840","22220"
"In post","2021","Operational Delivery","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","100","95","30340","29350"
"In post","2021","Operational Delivery","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","G6","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","G7","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","HEO","25","25","35920","35380"
"In post","2021","Operational Delivery","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO","10","10","44460","45760"
"In post","2021","Operational Delivery","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA","5","0","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AO","15","10","22360","22520"
"In post","2021","Operational Delivery","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","EO","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Na h-Eileanan Siar","AA","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Na h-Eileanan Siar","AO","10","10","25450","26590"
"In post","2021","Operational Delivery","Scotland","Na h-Eileanan Siar","EO","10","10","31760","31780"
"In post","2021","Operational Delivery","Scotland","Na h-Eileanan Siar","HEO","10","10","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Na h-Eileanan Siar","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","North Lanarkshire","AA","25","20","20170","20070"
"In post","2021","Operational Delivery","Scotland","North Lanarkshire","AO","565","495","21070","20140"
"In post","2021","Operational Delivery","Scotland","North Lanarkshire","EO","395","370","29160","28130"
"In post","2021","Operational Delivery","Scotland","North Lanarkshire","G6","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","North Lanarkshire","G7","15","15","48550","52580"
"In post","2021","Operational Delivery","Scotland","North Lanarkshire","HEO","125","115","33320","31810"
"In post","2021","Operational Delivery","Scotland","North Lanarkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","North Lanarkshire","SEO","35","35","39660","38630"
"In post","2021","Operational Delivery","Scotland","Orkney Islands","AA","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Orkney Islands","AO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Orkney Islands","EO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Orkney Islands","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Orkney Islands","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Perth and Kinross and Stirling","AA","20","20","20820","20810"
"In post","2021","Operational Delivery","Scotland","Perth and Kinross and Stirling","AO","195","185","24070","25870"
"In post","2021","Operational Delivery","Scotland","Perth and Kinross and Stirling","EO","305","285","32240","33650"
"In post","2021","Operational Delivery","Scotland","Perth and Kinross and Stirling","G6","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Perth and Kinross and Stirling","G7","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Perth and Kinross and Stirling","HEO","75","70","38100","39500"
"In post","2021","Operational Delivery","Scotland","Perth and Kinross and Stirling","SEO","15","15","43590","46200"
"In post","2021","Operational Delivery","Scotland","Scottish Borders","AA","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Scottish Borders","AO","15","15","21940","22220"
"In post","2021","Operational Delivery","Scotland","Scottish Borders","EO","10","10","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Scottish Borders","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Scottish Borders","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Shetland Islands","AO","15","15","25810","26590"
"In post","2021","Operational Delivery","Scotland","Shetland Islands","EO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Shetland Islands","HEO","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","South Ayrshire","AA","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","South Ayrshire","AO","35","30","22000","22220"
"In post","2021","Operational Delivery","Scotland","South Ayrshire","EO","30","25","27200","26850"
"In post","2021","Operational Delivery","Scotland","South Ayrshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","South Ayrshire","HEO","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","South Ayrshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","South Lanarkshire","AA","40","35","20070","20070"
"In post","2021","Operational Delivery","Scotland","South Lanarkshire","AO","1170","980","20670","20140"
"In post","2021","Operational Delivery","Scotland","South Lanarkshire","EO","490","425","25790","25560"
"In post","2021","Operational Delivery","Scotland","South Lanarkshire","G6","10","10","62340","64670"
"In post","2021","Operational Delivery","Scotland","South Lanarkshire","G7","35","30","50400","52580"
"In post","2021","Operational Delivery","Scotland","South Lanarkshire","HEO","215","195","31630","31810"
"In post","2021","Operational Delivery","Scotland","South Lanarkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","South Lanarkshire","SEO","75","70","38240","38630"
"In post","2021","Operational Delivery","Scotland","West Lothian","AA","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","West Lothian","AO","40","35","23390","22820"
"In post","2021","Operational Delivery","Scotland","West Lothian","EO","35","35","28970","29350"
"In post","2021","Operational Delivery","Scotland","West Lothian","G6","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","West Lothian","G7","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","West Lothian","HEO","10","10","32440","31860"
"In post","2021","Operational Delivery","South East (England)","Berkshire","AA","25","20","18770","17990"
"In post","2021","Operational Delivery","South East (England)","Berkshire","AO","230","210","22770","22080"
"In post","2021","Operational Delivery","South East (England)","Berkshire","EO","205","200","30300","28130"
"In post","2021","Operational Delivery","South East (England)","Berkshire","G6","5","5","[c]","[c]"
"In post","2021","Operational Delivery","South East (England)","Berkshire","G7","15","15","54210","52290"
"In post","2021","Operational Delivery","South East (England)","Berkshire","HEO","95","90","36520","35000"
"In post","2021","Operational Delivery","South East (England)","Berkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","South East (England)","Berkshire","SEO","40","40","40580","38760"
"In post","2021","Operational Delivery","South East (England)","Berkshire","Unknown","140","135","28320","24800"
"In post","2021","Operational Delivery","South East (England)","Brighton and Hove","AA","25","20","17020","16840"
"In post","2021","Operational Delivery","South East (England)","Brighton and Hove","AO","90","80","20980","20650"
"In post","2021","Operational Delivery","South East (England)","Brighton and Hove","EO","50","45","26560","26970"
"In post","2021","Operational Delivery","South East (England)","Brighton and Hove","G6","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","South East (England)","Brighton and Hove","G7","10","10","53100","51410"
"In post","2021","Operational Delivery","South East (England)","Brighton and Hove","HEO","15","15","32440","32270"
"In post","2021","Operational Delivery","South East (England)","Brighton and Hove","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","South East (England)","Brighton and Hove","SEO","5","5","[c]","[c]"
"In post","2021","Operational Delivery","South East (England)","Brighton and Hove","Unknown","90","75","28560","24590"
"In post","2021","Operational Delivery","South East (England)","Buckinghamshire CC","AA","95","90","21540","21500"
"In post","2021","Operational Delivery","South East (England)","Buckinghamshire CC","AO","270","260","29000","30400"
"In post","2021","Operational Delivery","South East (England)","Buckinghamshire CC","EO","120","115","31440","33520"
"In post","2021","Operational Delivery","South East (England)","Buckinghamshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","South East (England)","Buckinghamshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","South East (England)","Buckinghamshire CC","HEO","60","55","35840","37280"
"In post","2021","Operational Delivery","South East (England)","Buckinghamshire CC","SEO","25","25","50720","51150"
"In post","2021","Operational Delivery","South East (England)","Buckinghamshire CC","Unknown","90","85","29730","31640"
"In post","2021","Operational Delivery","South East (England)","Central Hampshire","AA","55","55","20010","20600"
"In post","2021","Operational Delivery","South East (England)","Central Hampshire","AO","235","230","28510","29440"
"In post","2021","Operational Delivery","South East (England)","Central Hampshire","EO","145","140","28680","27380"
"In post","2021","Operational Delivery","South East (England)","Central Hampshire","G6","10","10","67930","66500"
"In post","2021","Operational Delivery","South East (England)","Central Hampshire","G7","35","35","51270","47810"
"In post","2021","Operational Delivery","South East (England)","Central Hampshire","HEO","65","65","34390","33520"
"In post","2021","Operational Delivery","South East (England)","Central Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","South East (England)","Central Hampshire","SEO","25","20","46410","46220"
"In post","2021","Operational Delivery","South East (England)","Central Hampshire","Unknown","20","20","31270","31490"
"In post","2021","Operational Delivery","South East (England)","East Kent","AA","30","30","17170","16840"
"In post","2021","Operational Delivery","South East (England)","East Kent","AO","470","440","21860","21430"
"In post","2021","Operational Delivery","South East (England)","East Kent","EO","1575","1400","26800","25310"
"In post","2021","Operational Delivery","South East (England)","East Kent","G6","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","South East (England)","East Kent","G7","20","20","53140","52280"
"In post","2021","Operational Delivery","South East (England)","East Kent","HEO","275","260","32650","31690"
"In post","2021","Operational Delivery","South East (England)","East Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","South East (England)","East Kent","SEO","85","80","39490","38020"
"In post","2021","Operational Delivery","South East (England)","East Kent","Unknown","105","95","28920","25450"
"In post","2021","Operational Delivery","South East (England)","East Surrey","AA","100","95","24320","24660"
"In post","2021","Operational Delivery","South East (England)","East Surrey","AO","420","400","32290","33590"
"In post","2021","Operational Delivery","South East (England)","East Surrey","EO","105","100","33750","35230"
"In post","2021","Operational Delivery","South East (England)","East Surrey","G6","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","South East (England)","East Surrey","G7","5","5","[c]","[c]"
"In post","2021","Operational Delivery","South East (England)","East Surrey","HEO","65","60","38560","39670"
"In post","2021","Operational Delivery","South East (England)","East Surrey","SEO","45","45","50210","47620"
"In post","2021","Operational Delivery","South East (England)","East Surrey","Unknown","40","35","32140","34770"
"In post","2021","Operational Delivery","South East (England)","East Sussex CC","AA","60","55","21040","20600"
"In post","2021","Operational Delivery","South East (England)","East Sussex CC","AO","285","270","26060","25850"
"In post","2021","Operational Delivery","South East (England)","East Sussex CC","EO","115","110","27380","26780"
"In post","2021","Operational Delivery","South East (England)","East Sussex CC","G6","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","South East (England)","East Sussex CC","G7","5","5","[c]","[c]"
"In post","2021","Operational Delivery","South East (England)","East Sussex CC","HEO","40","40","34360","33350"
"In post","2021","Operational Delivery","South East (England)","East Sussex CC","SEO","20","15","46310","45860"
"In post","2021","Operational Delivery","South East (England)","East Sussex CC","Unknown","65","55","29820","30210"
"In post","2021","Operational Delivery","South East (England)","Isle of Wight","AA","105","100","20630","20600"
"In post","2021","Operational Delivery","South East (England)","Isle of Wight","AO","370","345","27040","26050"
"In post","2021","Operational Delivery","South East (England)","Isle of Wight","EO","70","65","29950","27760"
"In post","2021","Operational Delivery","South East (England)","Isle of Wight","G6","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","South East (England)","Isle of Wight","G7","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","South East (England)","Isle of Wight","HEO","35","35","36240","37280"
"In post","2021","Operational Delivery","South East (England)","Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","South East (England)","Isle of Wight","SEO","15","15","50940","51240"
"In post","2021","Operational Delivery","South East (England)","Isle of Wight","Unknown","25","25","33560","37170"
"In post","2021","Operational Delivery","South East (England)","Kent Thames Gateway","AA","165","155","20990","21500"
"In post","2021","Operational Delivery","South East (England)","Kent Thames Gateway","AO","740","710","29190","30400"
"In post","2021","Operational Delivery","South East (England)","Kent Thames Gateway","EO","145","140","31810","33520"
"In post","2021","Operational Delivery","South East (England)","Kent Thames Gateway","G6","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","South East (England)","Kent Thames Gateway","G7","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","South East (England)","Kent Thames Gateway","HEO","85","80","35920","36710"
"In post","2021","Operational Delivery","South East (England)","Kent Thames Gateway","SEO","35","35","50860","51170"
