"Status","Year","Disability","Parent_department","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Welsh Government","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Welsh Government","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","Legal","EO","45","[c]","26510","25480"
"New entrant CS","2021","Unknown","Attorney General's Departments","Legal","G6/G7","215","[c]","51690","50520"
"New entrant CS","2021","Unknown","Attorney General's Departments","Legal","SEO/HEO","90","[c]","39160","38000"
"New entrant CS","2021","Unknown","Attorney General's Departments","Operational Delivery","AA/AO","300","[c]","20430","20120"
"New entrant CS","2021","Unknown","Attorney General's Departments","Operational Delivery","EO","30","[c]","26960","26970"
"New entrant CS","2021","Unknown","Attorney General's Departments","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","Operational Delivery","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","Other","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office","Unknown","AA/AO","80","[c]","20890","20800"
"New entrant CS","2021","Unknown","Cabinet Office","Unknown","EO","65","[c]","26580","27500"
"New entrant CS","2021","Unknown","Cabinet Office","Unknown","G6/G7","110","[c]","69930","64500"
"New entrant CS","2021","Unknown","Cabinet Office","Unknown","SCS level","165","[c]","82260","71500"
"New entrant CS","2021","Unknown","Cabinet Office","Unknown","SEO/HEO","630","[c]","29110","28000"
"New entrant CS","2021","Unknown","Chancellor's other departments","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chancellor's other departments","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chancellor's other departments","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chancellor's other departments","Other","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chancellor's other departments","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Communications","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Communications","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Counter Fraud","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Economics","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Economics","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Operational Delivery","AA/AO","155","[c]","21020","20880"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Operational Delivery","EO","170","[c]","24200","24250"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Operational Delivery","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Operational Delivery","SEO/HEO","45","[c]","32310","30950"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Policy","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Policy","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Policy","SEO/HEO","110","[c]","35760","33570"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Project Delivery","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Science and Engineering","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Policy","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Policy","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Policy","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","Commercial","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","Commercial","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","Communications","EO","40","[c]","26540","28500"
"New entrant CS","2021","Unknown","Department for Education","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","Communications","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","Digital, Data and Technology","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","Digital, Data and Technology","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","Digital, Data and Technology","SEO/HEO","60","[c]","34750","36500"
"New entrant CS","2021","Unknown","Department for Education","Digital, Data and Technology","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","Finance","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","Finance","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","Finance","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","Human Resources","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","Human Resources","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","Human Resources","Unknown","[c]","[c]","[c]","[c]"
