"Status","Year","Disability","Function_of_post","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Analysis","United Kingdom Statistics Authority","Monmouthshire and Newport","525","495","38640","36660"
"In post","2021","Declared non-disabled","Analysis","United Kingdom Statistics Authority","South Hampshire","215","205","40000","37020"
"In post","2021","Declared non-disabled","Analysis","United Kingdom Statistics Authority","Westminster","90","90","43640","32540"
"In post","2021","Declared non-disabled","Analysis","Wales Office","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Water Services Regulation Authority","Birmingham","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Water Services Regulation Authority","Camden and City of London","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Welsh Government","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Attorney General's Departments","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Attorney General's Departments","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Attorney General's Departments","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Attorney General's Departments","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Attorney General's Departments","Westminster","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Attorney General's Departments","York","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","Croydon","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","Greater Manchester South West","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","Leeds","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","Liverpool","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","Manchester","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","Norwich and East Norfolk","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","Sheffield","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","Tower Hamlets","55","55","50410","54700"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","Tyneside","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","Unknown","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","Westminster","160","155","89300","75360"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","York","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Chancellor's other departments","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Chancellor's other departments","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Chancellor's other departments","Westminster","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Charity Commission","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Competition and Markets Authority","Tower Hamlets","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Business, Energy and Industrial Strategy","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Business, Energy and Industrial Strategy","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Business, Energy and Industrial Strategy","Birmingham","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Business, Energy and Industrial Strategy","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Business, Energy and Industrial Strategy","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Business, Energy and Industrial Strategy","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Business, Energy and Industrial Strategy","Devon CC","170","165","43440","41680"
"In post","2021","Declared non-disabled","Commercial","Department for Business, Energy and Industrial Strategy","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Business, Energy and Industrial Strategy","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Business, Energy and Industrial Strategy","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Business, Energy and Industrial Strategy","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Business, Energy and Industrial Strategy","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Business, Energy and Industrial Strategy","Westminster","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Business, Energy and Industrial Strategy","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Digital, Culture, Media and Sport","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Digital, Culture, Media and Sport","Westminster","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Education","Coventry","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Education","Darlington","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Education","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Education","Manchester","45","45","39950","36870"
"In post","2021","Declared non-disabled","Commercial","Department for Education","Nottingham","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Education","Sheffield","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Education","Tyneside","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Education","Westminster","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs","Berkshire","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs","Bristol, City of","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs","Devon CC","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs","Peterborough","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs","South Nottinghamshire","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs","Suffolk","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs","Warrington","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs","West Surrey","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs","Westminster","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs","Worcestershire","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs","York","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for International Trade","Westminster","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Transport","Bristol, City of","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Transport","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Transport","Nottingham","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Transport","Swansea","135","125","33200","31040"
"In post","2021","Declared non-disabled","Commercial","Department for Transport","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Transport","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Work and Pensions","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Work and Pensions","Sefton","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Work and Pensions","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Work and Pensions","South and West Derbyshire","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department of Health and Social Care","Barnet","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department of Health and Social Care","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department of Health and Social Care","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department of Health and Social Care","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department of Health and Social Care","Lambeth","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department of Health and Social Care","Leeds","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department of Health and Social Care","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department of Health and Social Care","Westminster","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department of Health and Social Care","Wiltshire","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","ESTYN","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Food Standards Agency","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Food Standards Agency","York","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Foreign, Commonwealth and Development Office","Milton Keynes","65","60","43640","40330"
"In post","2021","Declared non-disabled","Commercial","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Foreign, Commonwealth and Development Office","South Lanarkshire","35","35","40590","39860"
"In post","2021","Declared non-disabled","Commercial","Foreign, Commonwealth and Development Office","West Sussex (North East)","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Foreign, Commonwealth and Development Office","Westminster","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","HM Land Registry","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","HM Land Registry","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","HM Land Registry","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","HM Land Registry","Plymouth","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","HM Revenue and Customs","Greater Manchester South West","65","60","37140","32170"
"In post","2021","Declared non-disabled","Commercial","HM Revenue and Customs","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","HM Revenue and Customs","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","HM Revenue and Customs","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","HM Revenue and Customs","Sefton","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","HM Revenue and Customs","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","HM Revenue and Customs","Telford and Wrekin","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","HM Revenue and Customs","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","HM Revenue and Customs","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","HM Revenue and Customs","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","HM Treasury","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","HM Treasury","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","HM Treasury","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","HM Treasury","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","425","410","41720","39860"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Berkshire","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Birmingham","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Buckinghamshire CC","45","45","36170","36800"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Cambridgeshire CC","85","80","34720","33300"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Central Bedfordshire","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Central Hampshire","135","130","32720","33300"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Clackmannanshire and Fife","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Dorset CC","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Flintshire and Wrexham","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Glasgow City","95","95","34660","33300"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Greater Manchester South East","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Harrow and Hillingdon","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Herefordshire, County of","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Hertfordshire","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Hounslow and Richmond upon Thames","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Lancaster and Wyre","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Lincolnshire","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","North Yorkshire CC","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Overseas","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Oxfordshire","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Plymouth","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Portsmouth","60","60","33000","33000"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Powys","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Shropshire CC","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Somerset","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","South Hampshire","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Staffordshire CC","30","30","33160","33300"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Unknown","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","West Cumbria","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Westminster","80","80","39450","37640"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Wiltshire","195","190","32600","33300"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","York","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Housing, Communities and Local Government","Bristol, City of","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Housing, Communities and Local Government","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Housing, Communities and Local Government","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Housing, Communities and Local Government","Westminster","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Justice","Barnsley, Doncaster and Rotherham","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Justice","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Justice","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Justice","Bexley and Greenwich","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Justice","Birmingham","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Justice","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Justice","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Justice","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Justice","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Justice","Brighton and Hove","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Justice","Bristol, City of","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Justice","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Justice","Cambridgeshire CC","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Justice","Cardiff and Vale of Glamorgan","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Justice","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Justice","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Justice","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Justice","Chorley and West Lancashire","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Justice","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Justice","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Justice","Croydon","60","60","43360","39440"
"In post","2021","Declared non-disabled","Commercial","Ministry of Justice","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Justice","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Justice","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Justice","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Justice","Durham CC","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Justice","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Justice","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Justice","East Riding of Yorkshire","5","5","[c]","[c]"
