"Status","Year","Function_of_post","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","Greater Manchester","AA/AO","AO","110","[c]","21140","21010"
"Leaver Dept.","2021","Unknown","Greater Manchester","EO","EO","100","[c]","26870","27570"
"Leaver Dept.","2021","Unknown","Greater Manchester","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester","G6/G7","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester","SEO/HEO","HEO","60","[c]","32030","31990"
"Leaver Dept.","2021","Unknown","Greater Manchester","SEO/HEO","SEO","30","[c]","37850","37660"
"Leaver Dept.","2021","Unknown","Greater Manchester","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hampshire and Isle of Wight","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hampshire and Isle of Wight","EO","EO","15","[c]","27110","27570"
"Leaver Dept.","2021","Unknown","Hampshire and Isle of Wight","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hampshire and Isle of Wight","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hampshire and Isle of Wight","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hampshire and Isle of Wight","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Highlands and Islands","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Highlands and Islands","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Highlands and Islands","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Highlands and Islands","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - East","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - East","EO","EO","45","[c]","30220","31060"
"Leaver Dept.","2021","Unknown","Inner London - East","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - East","G6/G7","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - East","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - East","SEO/HEO","HEO","35","[c]","34730","35070"
"Leaver Dept.","2021","Unknown","Inner London - East","SEO/HEO","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - East","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - West","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - West","AA/AO","AO","30","[c]","25270","25510"
"Leaver Dept.","2021","Unknown","Inner London - West","EO","EO","195","[c]","29690","29640"
"Leaver Dept.","2021","Unknown","Inner London - West","G6/G7","G6","120","[c]","67920","67620"
"Leaver Dept.","2021","Unknown","Inner London - West","G6/G7","G7","325","[c]","56040","55650"
"Leaver Dept.","2021","Unknown","Inner London - West","SCS level","SCS level","90","[c]","91230","79910"
"Leaver Dept.","2021","Unknown","Inner London - West","SEO/HEO","HEO","445","[c]","34990","34700"
"Leaver Dept.","2021","Unknown","Inner London - West","SEO/HEO","SEO","270","[c]","42640","42410"
"Leaver Dept.","2021","Unknown","Inner London - West","Unknown","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Kent","AA/AO","AO","10","[c]","23500","24180"
"Leaver Dept.","2021","Unknown","Kent","EO","EO","15","[c]","28820","29290"
"Leaver Dept.","2021","Unknown","Kent","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Kent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lancashire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lancashire","AA/AO","AO","75","[c]","20840","21010"
"Leaver Dept.","2021","Unknown","Lancashire","EO","EO","50","[c]","27470","27570"
"Leaver Dept.","2021","Unknown","Lancashire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lancashire","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lancashire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lancashire","SEO/HEO","HEO","15","[c]","32460","31990"
"Leaver Dept.","2021","Unknown","Lancashire","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lancashire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leicestershire, Rutland and Northamptonshire","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leicestershire, Rutland and Northamptonshire","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leicestershire, Rutland and Northamptonshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leicestershire, Rutland and Northamptonshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lincolnshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lincolnshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lincolnshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Merseyside","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Merseyside","AA/AO","AO","100","[c]","21010","21010"
"Leaver Dept.","2021","Unknown","Merseyside","EO","EO","110","[c]","25570","24890"
"Leaver Dept.","2021","Unknown","Merseyside","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Merseyside","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Merseyside","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Merseyside","SEO/HEO","HEO","35","[c]","31050","30900"
"Leaver Dept.","2021","Unknown","Merseyside","SEO/HEO","SEO","20","[c]","38610","37910"
"Leaver Dept.","2021","Unknown","Merseyside","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Eastern Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Eastern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Yorkshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Yorkshire","EO","EO","10","[c]","27080","27230"
"Leaver Dept.","2021","Unknown","North Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Yorkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Yorkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northumberland and Tyne and Wear","AA/AO","AO","155","[c]","20950","21010"
"Leaver Dept.","2021","Unknown","Northumberland and Tyne and Wear","EO","EO","105","[c]","27050","27570"
"Leaver Dept.","2021","Unknown","Northumberland and Tyne and Wear","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northumberland and Tyne and Wear","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northumberland and Tyne and Wear","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northumberland and Tyne and Wear","SEO/HEO","HEO","45","[c]","31760","31990"
"Leaver Dept.","2021","Unknown","Northumberland and Tyne and Wear","SEO/HEO","SEO","25","[c]","37260","36450"
"Leaver Dept.","2021","Unknown","Northumberland and Tyne and Wear","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outer London - East and North East","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outer London - East and North East","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outer London - East and North East","EO","EO","15","[c]","30950","31060"
"Leaver Dept.","2021","Unknown","Outer London - East and North East","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outer London - South","AA/AO","AO","30","[c]","25270","25120"
"Leaver Dept.","2021","Unknown","Outer London - South","EO","EO","70","[c]","29410","28670"
"Leaver Dept.","2021","Unknown","Outer London - South","G6/G7","G6","10","[c]","69580","68720"
"Leaver Dept.","2021","Unknown","Outer London - South","G6/G7","G7","25","[c]","57680","56880"
"Leaver Dept.","2021","Unknown","Outer London - South","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outer London - South","SEO/HEO","HEO","45","[c]","35130","35070"
"Leaver Dept.","2021","Unknown","Outer London - South","SEO/HEO","SEO","20","[c]","42730","42070"
"Leaver Dept.","2021","Unknown","Outer London - South","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outer London - West and North West","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outer London - West and North West","EO","EO","45","[c]","29320","29030"
"Leaver Dept.","2021","Unknown","Outer London - West and North West","SEO/HEO","HEO","15","[c]","34610","35070"
"Leaver Dept.","2021","Unknown","Outer London - West and North West","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","G6/G7","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","SEO/HEO","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Shropshire and Staffordshire","AA/AO","AO","10","[c]","20780","20920"
"Leaver Dept.","2021","Unknown","Shropshire and Staffordshire","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Shropshire and Staffordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Shropshire and Staffordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Shropshire and Staffordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Shropshire and Staffordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Yorkshire","AA/AO","AO","20","[c]","21030","21010"
"Leaver Dept.","2021","Unknown","South Yorkshire","EO","EO","35","[c]","26130","25730"
"Leaver Dept.","2021","Unknown","South Yorkshire","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Yorkshire","G6/G7","G7","10","[c]","50740","50630"
"Leaver Dept.","2021","Unknown","South Yorkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Yorkshire","SEO/HEO","HEO","30","[c]","32210","31990"
"Leaver Dept.","2021","Unknown","South Yorkshire","SEO/HEO","SEO","30","[c]","37090","36780"
"Leaver Dept.","2021","Unknown","South Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Southern Scotland","AA/AO","AO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Southern Scotland","EO","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Southern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Southern Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Southern Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Southern Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Surrey, East and West Sussex","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Surrey, East and West Sussex","EO","EO","15","[c]","27170","27570"
"Leaver Dept.","2021","Unknown","Surrey, East and West Sussex","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Surrey, East and West Sussex","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Surrey, East and West Sussex","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Surrey, East and West Sussex","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Surrey, East and West Sussex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tees Valley and Durham","AA/AO","AO","75","[c]","21090","21010"
"Leaver Dept.","2021","Unknown","Tees Valley and Durham","EO","EO","30","[c]","26380","27570"
"Leaver Dept.","2021","Unknown","Tees Valley and Durham","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tees Valley and Durham","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tees Valley and Durham","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tees Valley and Durham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","EO","EO","10","[c]","28520","27570"
"Leaver Dept.","2021","Unknown","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Central Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Central Scotland","AA/AO","AO","95","[c]","20640","21010"
"Leaver Dept.","2021","Unknown","West Central Scotland","EO","EO","85","[c]","26760","27570"
"Leaver Dept.","2021","Unknown","West Central Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Central Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Central Scotland","SEO/HEO","HEO","25","[c]","31890","31210"
"Leaver Dept.","2021","Unknown","West Central Scotland","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands","AA/AO","AO","85","[c]","20900","21010"
"Leaver Dept.","2021","Unknown","West Midlands","EO","EO","70","[c]","26780","27570"
"Leaver Dept.","2021","Unknown","West Midlands","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands","SEO/HEO","HEO","30","[c]","30920","30530"
"Leaver Dept.","2021","Unknown","West Midlands","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Wales and The Valleys","AA/AO","AO","15","[c]","20970","21010"
"Leaver Dept.","2021","Unknown","West Wales and The Valleys","EO","EO","25","[c]","27320","27570"
"Leaver Dept.","2021","Unknown","West Wales and The Valleys","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Wales and The Valleys","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Wales and The Valleys","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Wales and The Valleys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Yorkshire","AA/AO","AO","60","[c]","21030","21010"
"Leaver Dept.","2021","Unknown","West Yorkshire","EO","EO","90","[c]","26820","27570"
"Leaver Dept.","2021","Unknown","West Yorkshire","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Yorkshire","G6/G7","G7","15","[c]","52190","50820"
"Leaver Dept.","2021","Unknown","West Yorkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Yorkshire","SEO/HEO","HEO","50","[c]","32480","31990"
"Leaver Dept.","2021","Unknown","West Yorkshire","SEO/HEO","SEO","25","[c]","36960","35310"
"Leaver Dept.","2021","Unknown","West Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Berkshire, Buckinghamshire and Oxfordshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Cornwall and Isles of Scilly","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Derbyshire and Nottinghamshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Derbyshire and Nottinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Devon","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Dorset and Somerset","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Dorset and Somerset","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","East Anglia","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","East Anglia","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","East Anglia","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","East Wales","AA/AO","AO","40","[c]","19130","19130"
"New entrant CS","2021","Analysis","East Wales","EO","EO","30","[c]","23110","23050"
"New entrant CS","2021","Analysis","East Wales","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","East Wales","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","East Wales","SEO/HEO","HEO","80","[c]","29620","29540"
"New entrant CS","2021","Analysis","East Wales","SEO/HEO","SEO","40","[c]","37210","37020"
"New entrant CS","2021","Analysis","Eastern Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Eastern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Eastern Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Essex","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","15","[c]","29020","28650"
"New entrant CS","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Greater Manchester","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Greater Manchester","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Greater Manchester","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Greater Manchester","SEO/HEO","HEO","35","[c]","31830","31810"
"New entrant CS","2021","Analysis","Greater Manchester","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Hampshire and Isle of Wight","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Hampshire and Isle of Wight","EO","EO","15","[c]","24000","23050"
"New entrant CS","2021","Analysis","Hampshire and Isle of Wight","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Hampshire and Isle of Wight","SEO/HEO","HEO","55","[c]","29170","29540"
"New entrant CS","2021","Analysis","Hampshire and Isle of Wight","SEO/HEO","SEO","10","[c]","36940","36530"
"New entrant CS","2021","Analysis","Inner London - East","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Inner London - East","EO","EO","20","[c]","27880","28050"
"New entrant CS","2021","Analysis","Inner London - East","G6/G7","G7","10","[c]","58350","56150"
"New entrant CS","2021","Analysis","Inner London - East","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Inner London - East","SEO/HEO","HEO","50","[c]","34410","34960"
"New entrant CS","2021","Analysis","Inner London - East","SEO/HEO","SEO","10","[c]","41050","40480"
"New entrant CS","2021","Analysis","Inner London - West","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Inner London - West","AA/AO","AO","50","[c]","23100","24120"
"New entrant CS","2021","Analysis","Inner London - West","EO","EO","85","[c]","28300","27680"
"New entrant CS","2021","Analysis","Inner London - West","G6/G7","G6","30","[c]","67840","66230"
"New entrant CS","2021","Analysis","Inner London - West","G6/G7","G7","50","[c]","54260","53360"
"New entrant CS","2021","Analysis","Inner London - West","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Inner London - West","SEO/HEO","HEO","345","[c]","33620","32540"
"New entrant CS","2021","Analysis","Inner London - West","SEO/HEO","SEO","45","[c]","41880","42460"
"New entrant CS","2021","Analysis","Merseyside","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Merseyside","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Merseyside","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Merseyside","SEO/HEO","HEO","10","[c]","31820","31810"
"New entrant CS","2021","Analysis","Merseyside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","North Yorkshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","North Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","North Yorkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","North Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Northumberland and Tyne and Wear","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Outer London - South","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Outer London - South","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Outer London - South","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","South Yorkshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","South Yorkshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","South Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","South Yorkshire","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Surrey, East and West Sussex","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Surrey, East and West Sussex","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Surrey, East and West Sussex","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Tees Valley and Durham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","West Central Scotland","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","West Central Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","West Central Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","West Central Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","West Midlands","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","West Midlands","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","West Midlands","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","West Midlands","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","West Wales and The Valleys","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","West Yorkshire","EO","EO","15","[c]","22030","21170"
"New entrant CS","2021","Analysis","West Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","West Yorkshire","SEO/HEO","HEO","15","[c]","29540","28970"
"New entrant CS","2021","Analysis","West Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Bedfordshire and Hertfordshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Bedfordshire and Hertfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Berkshire, Buckinghamshire and Oxfordshire","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Berkshire, Buckinghamshire and Oxfordshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
