"Status","Year","Parent_department","Profession_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Justice","Digital, Data and Technology","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Digital, Data and Technology","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Digital, Data and Technology","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Digital, Data and Technology","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Digital, Data and Technology","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Digital, Data and Technology","Outer London - West and North West","Hounslow and Richmond upon Thames","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Digital, Data and Technology","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Digital, Data and Technology","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Digital, Data and Technology","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Digital, Data and Technology","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Digital, Data and Technology","South Yorkshire","Sheffield","90","90","54040","55000"
"In post","2021","Ministry of Justice","Digital, Data and Technology","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Digital, Data and Technology","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Digital, Data and Technology","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Digital, Data and Technology","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Digital, Data and Technology","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Digital, Data and Technology","Tees Valley and Durham","Durham CC","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Digital, Data and Technology","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Digital, Data and Technology","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Digital, Data and Technology","West Central Scotland","Glasgow City","20","20","35470","34020"
"In post","2021","Ministry of Justice","Digital, Data and Technology","West Midlands","Birmingham","70","65","43930","45380"
"In post","2021","Ministry of Justice","Digital, Data and Technology","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Digital, Data and Technology","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Digital, Data and Technology","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Digital, Data and Technology","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Digital, Data and Technology","West Yorkshire","Leeds","10","10","34560","24080"
"In post","2021","Ministry of Justice","Digital, Data and Technology","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Economics","Inner London - East","Tower Hamlets","40","40","45360","33930"
"In post","2021","Ministry of Justice","Economics","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Economics","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Bedfordshire and Hertfordshire","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Cheshire","Warrington","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Derbyshire and Nottinghamshire","Nottingham","20","15","31920","24240"
"In post","2021","Ministry of Justice","Finance","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Devon","Devon CC","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Dorset and Somerset","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Dorset and Somerset","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","East Anglia","Peterborough","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","East Anglia","Suffolk","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","East Wales","Cardiff and Vale of Glamorgan","10","10","39240","40080"
"In post","2021","Ministry of Justice","Finance","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Essex","Heart of Essex","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","20","20","28590","26120"
"In post","2021","Ministry of Justice","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Greater Manchester","Manchester","25","25","36770","34630"
"In post","2021","Ministry of Justice","Finance","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Herefordshire, Worcestershire and Warwickshire","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Herefordshire, Worcestershire and Warwickshire","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Inner London - East","Tower Hamlets","205","205","46730","41840"
"In post","2021","Ministry of Justice","Finance","Inner London - West","Camden and City of London","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Inner London - West","Westminster","190","185","46010","40700"
"In post","2021","Ministry of Justice","Finance","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Kent","Kent Thames Gateway","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Lancashire","Chorley and West Lancashire","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Merseyside","East Merseyside","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Merseyside","Liverpool","10","10","35400","26550"
"In post","2021","Ministry of Justice","Finance","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Northumberland and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Northumberland and Tyne and Wear","Tyneside","15","15","27870","23110"
"In post","2021","Ministry of Justice","Finance","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Shropshire and Staffordshire","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Shropshire and Staffordshire","Staffordshire CC","20","20","39620","36800"
"In post","2021","Ministry of Justice","Finance","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","South Yorkshire","Barnsley, Doncaster and Rotherham","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","Tees Valley and Durham","Durham CC","15","15","48500","49430"
"In post","2021","Ministry of Justice","Finance","Tees Valley and Durham","South Teesside","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","West Central Scotland","Glasgow City","15","15","34140","31740"
"In post","2021","Ministry of Justice","Finance","West Midlands","Birmingham","35","35","34150","30990"
"In post","2021","Ministry of Justice","Finance","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","West Yorkshire","Leeds","35","30","31090","29390"
"In post","2021","Ministry of Justice","Human Resources","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Bedfordshire and Hertfordshire","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Cheshire","Warrington","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Derbyshire and Nottinghamshire","North Nottinghamshire","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Derbyshire and Nottinghamshire","Nottingham","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Derbyshire and Nottinghamshire","South and West Derbyshire","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Devon","Devon CC","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Devon","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Dorset and Somerset","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Dorset and Somerset","Dorset CC","10","10","41630","38160"
"In post","2021","Ministry of Justice","Human Resources","Dorset and Somerset","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","East Anglia","Cambridgeshire CC","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","East Anglia","Peterborough","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","East Anglia","Suffolk","15","15","36770","31340"
"In post","2021","Ministry of Justice","Human Resources","East Wales","Cardiff and Vale of Glamorgan","25","25","48270","44370"
"In post","2021","Ministry of Justice","Human Resources","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","East Wales","Monmouthshire and Newport","40","40","31100","27930"
"In post","2021","Ministry of Justice","Human Resources","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","20","15","41600","34570"
"In post","2021","Ministry of Justice","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Greater Manchester","Manchester","25","25","32700","26560"
"In post","2021","Ministry of Justice","Human Resources","Hampshire and Isle of Wight","Central Hampshire","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Herefordshire, Worcestershire and Warwickshire","Warwickshire","75","65","35790","31180"
"In post","2021","Ministry of Justice","Human Resources","Herefordshire, Worcestershire and Warwickshire","Worcestershire","15","15","34540","31140"
"In post","2021","Ministry of Justice","Human Resources","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Inner London - East","Haringey and Islington","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Inner London - East","Tower Hamlets","10","10","43640","39870"
"In post","2021","Ministry of Justice","Human Resources","Inner London - West","Camden and City of London","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Inner London - West","Westminster","230","225","46960","39870"
"In post","2021","Ministry of Justice","Human Resources","Kent","Kent Thames Gateway","15","15","37510","31180"
"In post","2021","Ministry of Justice","Human Resources","Kent","Medway","15","15","40360","40460"
"In post","2021","Ministry of Justice","Human Resources","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Lancashire","Chorley and West Lancashire","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Lancashire","Mid Lancashire","15","15","42720","49430"
"In post","2021","Ministry of Justice","Human Resources","Leicestershire, Rutland and Northamptonshire","Leicester","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Merseyside","Liverpool","15","15","37200","33600"
"In post","2021","Ministry of Justice","Human Resources","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Northumberland and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Outer London - South","Croydon","50","50","52360","52570"
"In post","2021","Ministry of Justice","Human Resources","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Shropshire and Staffordshire","Shropshire CC","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Shropshire and Staffordshire","Staffordshire CC","15","15","40910","41910"
"In post","2021","Ministry of Justice","Human Resources","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","South Yorkshire","Barnsley, Doncaster and Rotherham","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Surrey, East and West Sussex","West Surrey","10","5","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Tees Valley and Durham","Durham CC","15","15","40580","42170"
"In post","2021","Ministry of Justice","Human Resources","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","West Midlands","Birmingham","30","30","40130","35710"
"In post","2021","Ministry of Justice","Human Resources","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Human Resources","West Yorkshire","Leeds","30","25","39070","38100"
"In post","2021","Ministry of Justice","Human Resources","West Yorkshire","Wakefield","25","25","34000","28780"
"In post","2021","Ministry of Justice","Intelligence Analysis","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","Bedfordshire and Hertfordshire","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","15","15","29820","30680"
"In post","2021","Ministry of Justice","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","Devon","Devon CC","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","Dorset and Somerset","Dorset CC","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","East Anglia","Breckland and South Norfolk","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","East Anglia","Cambridgeshire CC","15","15","30120","29580"
"In post","2021","Ministry of Justice","Intelligence Analysis","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","East Anglia","Peterborough","15","15","39730","39100"
"In post","2021","Ministry of Justice","Intelligence Analysis","East Anglia","Suffolk","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","East Wales","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","15","15","30930","32240"
"In post","2021","Ministry of Justice","Intelligence Analysis","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","10","10","29170","27120"
"In post","2021","Ministry of Justice","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
