"Status","Year","Age","Ethnicity","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Undeclared","London","Westminster","305","305","39330","36360"
"In post","2021","20-29","Undeclared","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","North East (England)","Durham CC","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","North East (England)","Tyneside","25","25","[c]","[c]"
"In post","2021","20-29","Undeclared","North West (England)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","North West (England)","Blackpool","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","North West (England)","Greater Manchester South West","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","North West (England)","Liverpool","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","North West (England)","Manchester","20","20","[c]","[c]"
"In post","2021","20-29","Undeclared","North West (England)","Mid Lancashire","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","North West (England)","Sefton","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","North West (England)","Warrington","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Scotland","City of Edinburgh","20","20","[c]","[c]"
"In post","2021","20-29","Undeclared","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Scotland","Glasgow City","25","25","[c]","[c]"
"In post","2021","20-29","Undeclared","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Scotland","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Scotland","Perth and Kinross and Stirling","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","South East (England)","Berkshire","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","South East (England)","Buckinghamshire CC","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","South East (England)","Central Hampshire","20","20","[c]","[c]"
"In post","2021","20-29","Undeclared","South East (England)","East Kent","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","South East (England)","East Sussex CC","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","South East (England)","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","South East (England)","Milton Keynes","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","South East (England)","Oxfordshire","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","South East (England)","Portsmouth","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","South East (England)","South Hampshire","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","South East (England)","Southampton","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","South East (England)","West Surrey","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","100","95","29570","28870"
"In post","2021","20-29","Undeclared","South West (England)","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","South West (England)","Bristol, City of","20","20","[c]","[c]"
"In post","2021","20-29","Undeclared","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","South West (England)","Devon CC","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","South West (England)","Dorset CC","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","South West (England)","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","South West (England)","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","South West (England)","Swindon","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","South West (England)","Wiltshire","55","55","30960","28650"
"In post","2021","20-29","Undeclared","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Wales","Cardiff and Vale of Glamorgan","30","30","[c]","[c]"
"In post","2021","20-29","Undeclared","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Wales","Monmouthshire and Newport","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Wales","Swansea","45","45","25940","23990"
"In post","2021","20-29","Undeclared","West Midlands (England)","Birmingham","50","50","26530","26550"
"In post","2021","20-29","Undeclared","West Midlands (England)","Coventry","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","West Midlands (England)","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","West Midlands (England)","Solihull","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","West Midlands (England)","Stoke-on-Trent","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","West Midlands (England)","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","West Midlands (England)","Worcestershire","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Yorkshire and The Humber","Bradford","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Yorkshire and The Humber","Leeds","25","25","[c]","[c]"
"In post","2021","20-29","Undeclared","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Yorkshire and The Humber","Sheffield","25","25","[c]","[c]"
"In post","2021","20-29","Undeclared","Yorkshire and The Humber","Wakefield","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Yorkshire and The Humber","York","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","East Midlands (England)","Derby","25","25","[c]","[c]"
"In post","2021","20-29","Unknown","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","East Midlands (England)","Leicester","70","70","23810","22350"
"In post","2021","20-29","Unknown","East Midlands (England)","Leicestershire CC and Rutland","60","60","23130","23640"
"In post","2021","20-29","Unknown","East Midlands (England)","Lincolnshire","30","30","[c]","[c]"
"In post","2021","20-29","Unknown","East Midlands (England)","North Northamptonshire","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","East Midlands (England)","North Nottinghamshire","45","45","24680","25300"
"In post","2021","20-29","Unknown","East Midlands (England)","Nottingham","450","445","25110","25560"
"In post","2021","20-29","Unknown","East Midlands (England)","South and West Derbyshire","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","East Midlands (England)","South Nottinghamshire","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","East Midlands (England)","West Northamptonshire","55","50","22050","20600"
"In post","2021","20-29","Unknown","East of England","Bedford","35","35","24240","22920"
"In post","2021","20-29","Unknown","East of England","Breckland and South Norfolk","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","East of England","Cambridgeshire CC","80","80","26960","27570"
"In post","2021","20-29","Unknown","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","East of England","Essex Haven Gateway","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","East of England","Essex Thames Gateway","20","20","[c]","[c]"
"In post","2021","20-29","Unknown","East of England","Heart of Essex","50","50","27280","26970"
"In post","2021","20-29","Unknown","East of England","Hertfordshire","60","60","29640","29290"
"In post","2021","20-29","Unknown","East of England","Luton","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","East of England","North and West Norfolk","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","East of England","Norwich and East Norfolk","50","50","24810","24440"
"In post","2021","20-29","Unknown","East of England","Peterborough","25","25","[c]","[c]"
"In post","2021","20-29","Unknown","East of England","Southend-on-Sea","40","35","27380","25560"
"In post","2021","20-29","Unknown","East of England","Suffolk","105","105","24640","24020"
"In post","2021","20-29","Unknown","East of England","Thurrock","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","East of England","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","London","Barking & Dagenham and Havering","20","20","[c]","[c]"
"In post","2021","20-29","Unknown","London","Barnet","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","London","Bexley and Greenwich","90","85","29260","30150"
"In post","2021","20-29","Unknown","London","Brent","25","25","[c]","[c]"
"In post","2021","20-29","Unknown","London","Bromley","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","London","Camden and City of London","170","170","30020","29570"
"In post","2021","20-29","Unknown","London","Croydon","360","360","30890","29200"
"In post","2021","20-29","Unknown","London","Ealing","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","London","Enfield","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","London","Hackney and Newham","55","55","31450","31060"
"In post","2021","20-29","Unknown","London","Haringey and Islington","120","115","28000","30220"
"In post","2021","20-29","Unknown","London","Harrow and Hillingdon","55","55","27540","28650"
"In post","2021","20-29","Unknown","London","Hounslow and Richmond upon Thames","115","115","29210","30720"
"In post","2021","20-29","Unknown","London","Kensington & Chelsea and Hammersmith & Fulham","45","45","30490","31060"
"In post","2021","20-29","Unknown","London","Lambeth","85","85","33490","32260"
"In post","2021","20-29","Unknown","London","Lewisham and Southwark","25","25","[c]","[c]"
"In post","2021","20-29","Unknown","London","Merton, Kingston upon Thames and Sutton","20","20","[c]","[c]"
"In post","2021","20-29","Unknown","London","Redbridge and Waltham Forest","50","50","26720","31060"
"In post","2021","20-29","Unknown","London","Tower Hamlets","240","240","34400","31060"
"In post","2021","20-29","Unknown","London","Wandsworth","75","75","29660","30220"
"In post","2021","20-29","Unknown","London","Westminster","4300","4285","36450","32790"
"In post","2021","20-29","Unknown","North East (England)","Darlington","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","North East (England)","Durham CC","210","210","23290","22350"
"In post","2021","20-29","Unknown","North East (England)","Hartlepool and Stockton-on-Tees","30","30","[c]","[c]"
"In post","2021","20-29","Unknown","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","North East (England)","South Teesside","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","North East (England)","Sunderland","135","125","22420","20140"
"In post","2021","20-29","Unknown","North East (England)","Tyneside","710","695","24740","24880"
"In post","2021","20-29","Unknown","North West (England)","Blackburn with Darwen","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","North West (England)","Blackpool","95","90","24920","27570"
"In post","2021","20-29","Unknown","North West (England)","Cheshire East","35","35","23380","22850"
"In post","2021","20-29","Unknown","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","North West (England)","Chorley and West Lancashire","70","65","24510","24530"
"In post","2021","20-29","Unknown","North West (England)","East Cumbria","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","North West (England)","East Lancashire","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","North West (England)","East Merseyside","25","25","[c]","[c]"
"In post","2021","20-29","Unknown","North West (England)","Greater Manchester North East","30","30","25100","27380"
"In post","2021","20-29","Unknown","North West (England)","Greater Manchester North West","35","35","24430","24440"
"In post","2021","20-29","Unknown","North West (England)","Greater Manchester South East","20","20","[c]","[c]"
"In post","2021","20-29","Unknown","North West (England)","Greater Manchester South West","450","445","25350","25560"
"In post","2021","20-29","Unknown","North West (England)","Lancaster and Wyre","25","25","[c]","[c]"
"In post","2021","20-29","Unknown","North West (England)","Liverpool","260","250","24360","22920"
"In post","2021","20-29","Unknown","North West (England)","Manchester","365","360","26840","25480"
"In post","2021","20-29","Unknown","North West (England)","Mid Lancashire","135","130","22650","21010"
"In post","2021","20-29","Unknown","North West (England)","Sefton","220","215","23350","20750"
"In post","2021","20-29","Unknown","North West (England)","Warrington","75","75","25950","25550"
"In post","2021","20-29","Unknown","North West (England)","West Cumbria","65","65","22190","21050"
"In post","2021","20-29","Unknown","North West (England)","Wirral","55","50","23670","22350"
"In post","2021","20-29","Unknown","Northern Ireland","Antrim and Newtownabbey","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Northern Ireland","Belfast","170","165","22170","20140"
"In post","2021","20-29","Unknown","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Overseas","Overseas","65","65","39150","38600"
"In post","2021","20-29","Unknown","Scotland","Aberdeen City and Aberdeenshire","80","80","26190","25870"
"In post","2021","20-29","Unknown","Scotland","Angus and Dundee City","65","60","21720","20850"
"In post","2021","20-29","Unknown","Scotland","Caithness and Sutherland and Ross and Cromarty","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","Scotland","City of Edinburgh","875","860","26080","24110"
"In post","2021","20-29","Unknown","Scotland","Clackmannanshire and Fife","65","65","25290","24450"
"In post","2021","20-29","Unknown","Scotland","Dumfries and Galloway","25","25","[c]","[c]"
"In post","2021","20-29","Unknown","Scotland","East Ayrshire and North Ayrshire mainland","20","20","[c]","[c]"
"In post","2021","20-29","Unknown","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","115","115","25360","24610"
"In post","2021","20-29","Unknown","Scotland","Falkirk","70","70","23740","21010"
"In post","2021","20-29","Unknown","Scotland","Glasgow City","370","360","25050","22820"
"In post","2021","20-29","Unknown","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","35","35","23750","22430"
"In post","2021","20-29","Unknown","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","25","25","[c]","[c]"
"In post","2021","20-29","Unknown","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","Scotland","North Lanarkshire","165","155","22150","20140"
"In post","2021","20-29","Unknown","Scotland","Perth and Kinross and Stirling","80","75","26200","25870"
"In post","2021","20-29","Unknown","Scotland","Scottish Borders","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Scotland","South Ayrshire","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","Scotland","South Lanarkshire","240","235","24590","20140"
"In post","2021","20-29","Unknown","Scotland","West Lothian","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","South East (England)","Berkshire","110","110","27470","26610"
"In post","2021","20-29","Unknown","South East (England)","Brighton and Hove","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","South East (England)","Buckinghamshire CC","45","40","27490","28000"
"In post","2021","20-29","Unknown","South East (England)","Central Hampshire","90","90","27620","28650"
"In post","2021","20-29","Unknown","South East (England)","East Kent","75","75","23670","24020"
"In post","2021","20-29","Unknown","South East (England)","East Surrey","50","50","30090","31980"
"In post","2021","20-29","Unknown","South East (England)","East Sussex CC","35","35","25310","25850"
"In post","2021","20-29","Unknown","South East (England)","Isle of Wight","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","South East (England)","Kent Thames Gateway","85","85","28050","29120"
"In post","2021","20-29","Unknown","South East (England)","Medway","65","65","26610","28000"
"In post","2021","20-29","Unknown","South East (England)","Mid Kent","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","South East (England)","Milton Keynes","80","80","25820","26560"
"In post","2021","20-29","Unknown","South East (England)","North Hampshire","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","South East (England)","Oxfordshire","75","75","27100","27850"
"In post","2021","20-29","Unknown","South East (England)","Portsmouth","85","85","24280","21430"
"In post","2021","20-29","Unknown","South East (England)","South Hampshire","125","115","26890","26670"
"In post","2021","20-29","Unknown","South East (England)","Southampton","30","30","25140","21590"
"In post","2021","20-29","Unknown","South East (England)","West Kent","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","South East (England)","West Surrey","60","55","26560","26610"
"In post","2021","20-29","Unknown","South East (England)","West Sussex (North East)","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","South East (England)","West Sussex (South West)","40","40","27820","25560"
"In post","2021","20-29","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","330","325","27520","27540"
"In post","2021","20-29","Unknown","South West (England)","Bournemouth and Poole","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","South West (England)","Bristol, City of","250","245","27400","25560"
"In post","2021","20-29","Unknown","South West (England)","Cornwall and Isles of Scilly","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","South West (England)","Devon CC","100","95","25130","22850"
"In post","2021","20-29","Unknown","South West (England)","Dorset CC","55","50","23490","22850"
"In post","2021","20-29","Unknown","South West (England)","Gloucestershire","40","40","25140","22350"
"In post","2021","20-29","Unknown","South West (England)","Plymouth","110","105","25510","23540"
"In post","2021","20-29","Unknown","South West (England)","Somerset","50","50","25640","22920"
"In post","2021","20-29","Unknown","South West (England)","Swindon","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","South West (England)","Torbay","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","South West (England)","Wiltshire","145","140","27000","28000"
"In post","2021","20-29","Unknown","Unknown","Unknown","705","705","29810","29250"
"In post","2021","20-29","Unknown","Wales","Bridgend and Neath Port Talbot","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","Wales","Cardiff and Vale of Glamorgan","515","510","24310","23830"
"In post","2021","20-29","Unknown","Wales","Central Valleys","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","Wales","Conwy and Denbighshire","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","Wales","Flintshire and Wrexham","75","75","23750","22920"
"In post","2021","20-29","Unknown","Wales","Gwent Valleys","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","Wales","Gwynedd","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Wales","Monmouthshire and Newport","390","390","27170","23320"
"In post","2021","20-29","Unknown","Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Wales","South West Wales","25","25","[c]","[c]"
"In post","2021","20-29","Unknown","Wales","Swansea","280","265","22700","21590"
"In post","2021","20-29","Unknown","West Midlands (England)","Birmingham","540","530","24000","20880"
"In post","2021","20-29","Unknown","West Midlands (England)","Coventry","60","55","27570","26570"
"In post","2021","20-29","Unknown","West Midlands (England)","Dudley","25","25","[c]","[c]"
"In post","2021","20-29","Unknown","West Midlands (England)","Herefordshire, County of","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","West Midlands (England)","Sandwell","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","West Midlands (England)","Shropshire CC","25","25","[c]","[c]"
"In post","2021","20-29","Unknown","West Midlands (England)","Solihull","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","West Midlands (England)","Staffordshire CC","130","125","24510","23970"
"In post","2021","20-29","Unknown","West Midlands (England)","Stoke-on-Trent","40","35","20050","18880"
"In post","2021","20-29","Unknown","West Midlands (England)","Telford and Wrekin","60","60","26660","25560"
"In post","2021","20-29","Unknown","West Midlands (England)","Walsall","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","West Midlands (England)","Warwickshire","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","West Midlands (England)","Wolverhampton","20","15","[c]","[c]"
"In post","2021","20-29","Unknown","West Midlands (England)","Worcestershire","80","75","24260","24440"
"In post","2021","20-29","Unknown","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","90","90","24530","22920"
"In post","2021","20-29","Unknown","Yorkshire and The Humber","Bradford","175","170","22600","20140"
"In post","2021","20-29","Unknown","Yorkshire and The Humber","Calderdale and Kirklees","20","20","[c]","[c]"
"In post","2021","20-29","Unknown","Yorkshire and The Humber","East Riding of Yorkshire","60","55","23640","23970"
"In post","2021","20-29","Unknown","Yorkshire and The Humber","Kingston upon Hull, City of","45","45","24640","23460"
"In post","2021","20-29","Unknown","Yorkshire and The Humber","Leeds","870","860","25780","25560"
"In post","2021","20-29","Unknown","Yorkshire and The Humber","North and North East Lincolnshire","30","30","21980","21430"
"In post","2021","20-29","Unknown","Yorkshire and The Humber","North Yorkshire CC","25","25","[c]","[c]"
"In post","2021","20-29","Unknown","Yorkshire and The Humber","Sheffield","160","160","27060","24880"
"In post","2021","20-29","Unknown","Yorkshire and The Humber","Wakefield","55","55","23650","23380"
"In post","2021","20-29","Unknown","Yorkshire and The Humber","York","100","100","24740","21950"
"In post","2021","20-29","White","East Midlands (England)","Derby","75","75","25200","26590"
"In post","2021","20-29","White","East Midlands (England)","East Derbyshire","20","20","[c]","[c]"
"In post","2021","20-29","White","East Midlands (England)","Leicester","130","125","24660","22850"
"In post","2021","20-29","White","East Midlands (England)","Leicestershire CC and Rutland","195","195","24610","24890"
"In post","2021","20-29","White","East Midlands (England)","Lincolnshire","235","235","25480","26300"
"In post","2021","20-29","White","East Midlands (England)","North Northamptonshire","40","40","23970","21010"
"In post","2021","20-29","White","East Midlands (England)","North Nottinghamshire","115","110","26070","26630"
"In post","2021","20-29","White","East Midlands (England)","Nottingham","710","700","26670","25560"
"In post","2021","20-29","White","East Midlands (England)","South and West Derbyshire","100","100","25220","25790"
"In post","2021","20-29","White","East Midlands (England)","South Nottinghamshire","60","55","25990","26330"
"In post","2021","20-29","White","East Midlands (England)","West Northamptonshire","120","120","23430","22920"
"In post","2021","20-29","White","East of England","Bedford","100","95","28320","29920"
"In post","2021","20-29","White","East of England","Breckland and South Norfolk","85","85","24290","23970"
"In post","2021","20-29","White","East of England","Cambridgeshire CC","330","325","27180","26670"
"In post","2021","20-29","White","East of England","Central Bedfordshire","30","30","26700","27570"
"In post","2021","20-29","White","East of England","Essex Haven Gateway","70","70","25160","24890"
"In post","2021","20-29","White","East of England","Essex Thames Gateway","80","80","25450","24180"
"In post","2021","20-29","White","East of England","Heart of Essex","130","130","28280","29290"
"In post","2021","20-29","White","East of England","Hertfordshire","245","240","30070","29290"
"In post","2021","20-29","White","East of England","Luton","30","30","24480","23840"
"In post","2021","20-29","White","East of England","North and West Norfolk","55","55","24520","24770"
"In post","2021","20-29","White","East of England","Norwich and East Norfolk","155","155","24970","23970"
"In post","2021","20-29","White","East of England","Peterborough","85","80","24870","22920"
"In post","2021","20-29","White","East of England","Southend-on-Sea","45","45","29950","29290"
"In post","2021","20-29","White","East of England","Suffolk","370","370","25750","25560"
"In post","2021","20-29","White","East of England","Thurrock","40","40","22570","21430"
"In post","2021","20-29","White","East of England","West Essex","45","45","25640","24890"
"In post","2021","20-29","White","London","Barking & Dagenham and Havering","15","15","[c]","[c]"
"In post","2021","20-29","White","London","Barnet","150","145","31530","31060"
"In post","2021","20-29","White","London","Bexley and Greenwich","145","145","29610","31060"
