"Status","Year","Ethnicity","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Black","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Overseas","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","London","AA/AO","Heterosexual / straight","95","[c]","25060","25110"
"New entrant CS","2021","Mixed","London","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","London","EO","Heterosexual / straight","210","[c]","29700","31060"
"New entrant CS","2021","Mixed","London","EO","LGBO","30","[c]","29990","31060"
"New entrant CS","2021","Mixed","London","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","London","G6/G7","Heterosexual / straight","40","[c]","56040","54670"
"New entrant CS","2021","Mixed","London","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","London","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","London","SEO/HEO","Heterosexual / straight","125","[c]","35910","34550"
"New entrant CS","2021","Mixed","London","SEO/HEO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","London","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","London","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Outside London","AA/AO","Heterosexual / straight","275","[c]","21400","21010"
"New entrant CS","2021","Mixed","Outside London","AA/AO","LGBO","45","[c]","21710","21010"
"New entrant CS","2021","Mixed","Outside London","AA/AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Outside London","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Outside London","EO","Heterosexual / straight","285","[c]","27540","27570"
"New entrant CS","2021","Mixed","Outside London","EO","LGBO","40","[c]","27630","27570"
"New entrant CS","2021","Mixed","Outside London","EO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Outside London","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Outside London","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Outside London","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Outside London","SEO/HEO","Heterosexual / straight","95","[c]","33970","32640"
"New entrant CS","2021","Mixed","Outside London","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Outside London","Unknown","Heterosexual / straight","40","[c]","22770","22920"
"New entrant CS","2021","Mixed","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Overseas","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","EO","Heterosexual / straight","65","[c]","30240","31060"
"New entrant CS","2021","Other ethnicity","London","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","SEO/HEO","Heterosexual / straight","45","[c]","36230","34710"
"New entrant CS","2021","Other ethnicity","London","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","AA/AO","Heterosexual / straight","65","[c]","21530","21010"
"New entrant CS","2021","Other ethnicity","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","EO","Heterosexual / straight","60","[c]","27500","27570"
"New entrant CS","2021","Other ethnicity","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Overseas","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
