"Status","Year","Organisation","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Office for Budget Responsibility","HM Treasury","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Budget Responsibility","HM Treasury","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","G6/G7","Female","30","[c]","73030","75500"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","SEO/HEO","Female","35","[c]","46120","51360"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Office of Rail and Road","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Office of Rail and Road","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Office of Rail and Road","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Office of Rail and Road","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Office of Rail and Road","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Office of Rail and Road","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Office of Rail and Road","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Office of Rail and Road","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Ministry of Justice","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Ministry of Justice","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Ministry of Justice","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Ministry of Justice","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Ministry of Justice","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Ministry of Justice","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Scottish Charity Regulator","Scottish Government","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Scottish Charity Regulator","Scottish Government","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","AA/AO","Female","135","[c]","20710","20150"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","AA/AO","Male","35","[c]","20480","20150"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","EO","Female","70","[c]","25790","25260"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","G6/G7","Female","95","[c]","55650","52680"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","G6/G7","Male","50","[c]","58860","55130"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","SCS level","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","SCS level","Male","30","[c]","107260","110680"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","SEO/HEO","Female","195","[c]","36270","36180"
"Leaver CS","2021","Public Health England","Department of Health and Social Care","SEO/HEO","Male","95","[c]","35440","35540"
"Leaver CS","2021","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","Scottish Government","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","Scottish Government","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","Scottish Government","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","Scottish Government","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","Scottish Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","Scottish Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","Scottish Government","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","Scottish Government","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Revenue Scotland","Scottish Government","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Revenue Scotland","Scottish Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Revenue Scotland","Scottish Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Revenue Scotland","Scottish Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Ministry of Defence","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Ministry of Defence","Unknown","Male","140","[c]","35640","32400"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","AA/AO","Female","30","[c]","22260","22820"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","AA/AO","Male","30","[c]","21210","20070"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Fiscal Commission","Scottish Government","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Fiscal Commission","Scottish Government","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Scottish Government","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Scottish Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Scottish Government","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Scottish Government","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Scottish Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Scottish Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Scottish Government","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Scottish Government","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scottish Government","AA/AO","Female","30","[c]","22190","22230"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scottish Government","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scottish Government","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scottish Government","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scottish Government","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scottish Government","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scottish Government","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scottish Government","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scottish Government","SEO/HEO","Female","45","[c]","38380","37580"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scottish Government","SEO/HEO","Male","60","[c]","39280","37210"
"Leaver CS","2021","Scottish Housing Regulator","Scottish Government","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Housing Regulator","Scottish Government","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Scottish Government","AA/AO","Female","45","[c]","22530","21640"
"Leaver CS","2021","Scottish Prison Service","Scottish Government","AA/AO","Male","40","[c]","23690","22430"
"Leaver CS","2021","Scottish Prison Service","Scottish Government","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Scottish Government","EO","Male","80","[c]","33020","33650"
"Leaver CS","2021","Scottish Prison Service","Scottish Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Scottish Government","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Scottish Government","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Scottish Government","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Scottish Government","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Scottish Government","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Public Pensions Agency","Scottish Government","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Public Pensions Agency","Scottish Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Public Pensions Agency","Scottish Government","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Public Pensions Agency","Scottish Government","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Public Pensions Agency","Scottish Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Public Pensions Agency","Scottish Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Public Pensions Agency","Scottish Government","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Public Pensions Agency","Scottish Government","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","Attorney General's Departments","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","Attorney General's Departments","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","Attorney General's Departments","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","Attorney General's Departments","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","Attorney General's Departments","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","Attorney General's Departments","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","Attorney General's Departments","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","Attorney General's Departments","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","Attorney General's Departments","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","Attorney General's Departments","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Scottish Government","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Scottish Government","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Scottish Government","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Scottish Government","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Scottish Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Scottish Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Scottish Government","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Scottish Government","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Standards and Testing Agency","Department for Education","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Standards and Testing Agency","Department for Education","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Student Awards Agency for Scotland","Scottish Government","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Student Awards Agency for Scotland","Scottish Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Student Awards Agency for Scotland","Scottish Government","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Student Awards Agency for Scotland","Scottish Government","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Student Awards Agency for Scotland","Scottish Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Student Awards Agency for Scotland","Scottish Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","Ministry of Defence","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","Ministry of Defence","Unknown","Male","35","[c]","40290","38280"
"Leaver CS","2021","The National Archives","The National Archives","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","The National Archives","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","The National Archives","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","The National Archives","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","The National Archives","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","The National Archives","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","The National Archives","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","The National Archives","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","The National Archives","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","The National Archives","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Transport Scotland","Scottish Government","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Transport Scotland","Scottish Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Transport Scotland","Scottish Government","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Transport Scotland","Scottish Government","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Transport Scotland","Scottish Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Transport Scotland","Scottish Government","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Transport Scotland","Scottish Government","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Transport Scotland","Scottish Government","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","UK Export Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","UK Export Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","UK Export Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","UK Export Finance","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","UK Export Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","UK Export Finance","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","Ministry of Defence","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","Ministry of Defence","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","Ministry of Defence","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","Ministry of Defence","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","Ministry of Defence","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","Ministry of Defence","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","Ministry of Defence","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","Ministry of Defence","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","Ministry of Defence","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","Ministry of Defence","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","Department for Business, Energy and Industrial Strategy","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","Department for Business, Energy and Industrial Strategy","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","Department for Business, Energy and Industrial Strategy","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","Department for Business, Energy and Industrial Strategy","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","Department for Business, Energy and Industrial Strategy","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","Department for Business, Energy and Industrial Strategy","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","UK Supreme Court","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","UK Supreme Court","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","UK Supreme Court","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","UK Supreme Court","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","UK Supreme Court","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","UK Supreme Court","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","UK Supreme Court","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","AA/AO","Female","70","[c]","19330","19130"
"Leaver CS","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","AA/AO","Male","85","[c]","19520","19130"
