"Status","Year","Organisation","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South West (England)","EO","115","[c]","27340","27570"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South West (England)","SEO/HEO","20","[c]","33420","33020"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","AA/AO","25","[c]","21610","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","EO","20","[c]","28200","27570"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Wales","AA/AO","125","[c]","20720","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Wales","EO","90","[c]","27220","27570"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Wales","SEO/HEO","15","[c]","34910","34290"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","AA/AO","150","[c]","20640","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","EO","150","[c]","27230","27570"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","SEO/HEO","20","[c]","33950","33450"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","AA/AO","160","[c]","20810","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","EO","205","[c]","27230","27570"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","G6/G7","35","[c]","57110","58140"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","SEO/HEO","55","[c]","35080","34290"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","London","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","London","G6/G7","35","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","London","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Disclosure Scotland","Scotland","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Disclosure Scotland","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Disclosure Scotland","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Wales","AA/AO","240","[c]","20280","21590"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Wales","EO","15","[c]","26310","26300"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Wales","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Wales","SEO/HEO","15","[c]","36830","32890"
"Leaver CS","2021","Driver and Vehicle Standards Agency","East Midlands (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","East Midlands (England)","EO","15","[c]","26620","26470"
"Leaver CS","2021","Driver and Vehicle Standards Agency","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","East Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","East of England","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","East of England","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","London","EO","20","[c]","30980","30740"
"Leaver CS","2021","Driver and Vehicle Standards Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","North East (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","North East (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","North West (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","North West (England)","EO","15","[c]","26720","26470"
"Leaver CS","2021","Driver and Vehicle Standards Agency","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Scotland","EO","15","[c]","26670","26780"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South East (England)","EO","15","[c]","27310","26740"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South West (England)","EO","15","[c]","27840","26780"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Wales","AA/AO","10","[c]","22030","21590"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Wales","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","West Midlands (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","West Midlands (England)","EO","10","[c]","29200","26780"
"Leaver CS","2021","Driver and Vehicle Standards Agency","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Yorkshire and The Humber","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","North East (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Education Scotland","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education Scotland","Scotland","G6/G7","15","[c]","69540","69160"
"Leaver CS","2021","Education Scotland","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education Scotland","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","Wales","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","South East (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","South East (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","South East (England)","G6/G7","15","[c]","55570","55770"
"Leaver CS","2021","FCDO Services","South East (England)","SEO/HEO","20","[c]","38260","37790"
"Leaver CS","2021","FCDO Services","South East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Wales","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Scotland","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Scotland","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Scotland","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Scotland","Scotland","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","London","G6/G7","25","[c]","64020","63920"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","SEO/HEO","10","[c]","40410","39630"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Forestry and Land Scotland","Scotland","AA/AO","30","[c]","24020","22920"
"Leaver CS","2021","Forestry and Land Scotland","Scotland","EO","20","[c]","31360","30160"
"Leaver CS","2021","Forestry and Land Scotland","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Forestry and Land Scotland","Scotland","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Government Actuary's Department","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Government Actuary's Department","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Actuary's Department","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Actuary's Department","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","North West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Internal Audit Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Legal Department","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Government Legal Department","London","EO","15","[c]","27290","27150"
"Leaver CS","2021","Government Legal Department","London","G6/G7","65","[c]","60780","60270"
"Leaver CS","2021","Government Legal Department","London","SCS level","10","[c]","91220","80980"
"Leaver CS","2021","Government Legal Department","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Government Legal Department","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Legal Department","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Legal Department","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Property Agency","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Property Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Property Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Property Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Government Property Agency","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Government Property Agency","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","East Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","East of England","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","North West (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","North West (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","North West (England)","G6/G7","10","[c]","59430","58230"
"Leaver CS","2021","Health and Safety Executive","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","North West (England)","SEO/HEO","15","[c]","40700","38260"
"Leaver CS","2021","Health and Safety Executive","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","South East (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Wales","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Health and Safety Executive","Yorkshire and The Humber","SEO/HEO","10","[c]","40180","44580"
"Leaver CS","2021","HM Courts and Tribunals Service","East Midlands (England)","AA/AO","105","[c]","18830","18880"
"Leaver CS","2021","HM Courts and Tribunals Service","East Midlands (England)","EO","15","[c]","22250","21530"
"Leaver CS","2021","HM Courts and Tribunals Service","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","East Midlands (England)","SEO/HEO","10","[c]","38570","40590"
"Leaver CS","2021","HM Courts and Tribunals Service","East of England","AA/AO","70","[c]","19130","19000"
"Leaver CS","2021","HM Courts and Tribunals Service","East of England","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","East of England","SEO/HEO","10","[c]","34210","33640"
"Leaver CS","2021","HM Courts and Tribunals Service","London","AA/AO","195","[c]","21990","22680"
"Leaver CS","2021","HM Courts and Tribunals Service","London","EO","45","[c]","26600","26410"
"Leaver CS","2021","HM Courts and Tribunals Service","London","G6/G7","15","[c]","60250","58860"
"Leaver CS","2021","HM Courts and Tribunals Service","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","London","SEO/HEO","65","[c]","34930","30850"
"Leaver CS","2021","HM Courts and Tribunals Service","North East (England)","AA/AO","50","[c]","18990","19570"
"Leaver CS","2021","HM Courts and Tribunals Service","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","North East (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","North West (England)","AA/AO","125","[c]","19350","19930"
"Leaver CS","2021","HM Courts and Tribunals Service","North West (England)","EO","15","[c]","23240","22760"
"Leaver CS","2021","HM Courts and Tribunals Service","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","North West (England)","SEO/HEO","20","[c]","36290","36810"
"Leaver CS","2021","HM Courts and Tribunals Service","Scotland","AA/AO","10","[c]","19990","19930"
"Leaver CS","2021","HM Courts and Tribunals Service","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Courts and Tribunals Service","South East (England)","AA/AO","95","[c]","19330","19570"
"Leaver CS","2021","HM Courts and Tribunals Service","South East (England)","EO","10","[c]","24070","24330"
"Leaver CS","2021","HM Courts and Tribunals Service","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
