"Status","Year","Age","Function_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","60-64","Internal Audit","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Eastern Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Inner London - West","G6/G7","15","[c]","68990","71810"
"Leaver CS","2021","60-64","Legal","Inner London - West","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","North Yorkshire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","West Central Scotland","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Bedfordshire and Hertfordshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Berkshire, Buckinghamshire and Oxfordshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Cheshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Derbyshire and Nottinghamshire","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Derbyshire and Nottinghamshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Derbyshire and Nottinghamshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Devon","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Devon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Dorset and Somerset","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Dorset and Somerset","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Dorset and Somerset","SEO/HEO","15","[c]","35550","34700"
"Leaver CS","2021","60-64","No function","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","East Anglia","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","East Anglia","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","East Wales","AA/AO","15","[c]","21030","21010"
"Leaver CS","2021","60-64","No function","East Wales","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","East Wales","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","East Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","East Wales","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","East Yorkshire and Northern Lincolnshire","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","East Yorkshire and Northern Lincolnshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Eastern Scotland","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Eastern Scotland","EO","10","[c]","32670","33650"
"Leaver CS","2021","60-64","No function","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Eastern Scotland","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Essex","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","15","[c]","18960","19210"
"Leaver CS","2021","60-64","No function","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","15","[c]","38490","38840"
"Leaver CS","2021","60-64","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Greater Manchester","AA/AO","15","[c]","19140","19930"
"Leaver CS","2021","60-64","No function","Greater Manchester","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Greater Manchester","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Greater Manchester","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Greater Manchester","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Hampshire and Isle of Wight","AA/AO","25","[c]","19700","19130"
"Leaver CS","2021","60-64","No function","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Hampshire and Isle of Wight","SEO/HEO","10","[c]","37500","39930"
"Leaver CS","2021","60-64","No function","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Herefordshire, Worcestershire and Warwickshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Inner London - East","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Inner London - East","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Inner London - East","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Inner London - East","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Inner London - West","AA/AO","20","[c]","23380","23500"
"Leaver CS","2021","60-64","No function","Inner London - West","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Inner London - West","G6/G7","25","[c]","66640","59690"
"Leaver CS","2021","60-64","No function","Inner London - West","SCS level","20","[c]","100710","91280"
"Leaver CS","2021","60-64","No function","Inner London - West","SEO/HEO","20","[c]","40650","40050"
"Leaver CS","2021","60-64","No function","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Kent","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Lancashire","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Lancashire","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Lancashire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Lancashire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Leicestershire, Rutland and Northamptonshire","AA/AO","20","[c]","19930","20100"
"Leaver CS","2021","60-64","No function","Leicestershire, Rutland and Northamptonshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Leicestershire, Rutland and Northamptonshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Lincolnshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Merseyside","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Merseyside","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","North Yorkshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","North Yorkshire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Northumberland and Tyne and Wear","AA/AO","15","[c]","19910","20100"
"Leaver CS","2021","60-64","No function","Northumberland and Tyne and Wear","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Outer London - East and North East","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Outer London - East and North East","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Outer London - West and North West","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Shropshire and Staffordshire","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Shropshire and Staffordshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","South Yorkshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","South Yorkshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","South Yorkshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Surrey, East and West Sussex","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Tees Valley and Durham","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Tees Valley and Durham","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Tees Valley and Durham","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","West Central Scotland","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","West Central Scotland","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","West Central Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","West Midlands","AA/AO","20","[c]","19820","19930"
"Leaver CS","2021","60-64","No function","West Midlands","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","West Midlands","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","West Midlands","SEO/HEO","10","[c]","41900","42840"
"Leaver CS","2021","60-64","No function","West Midlands","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","West Wales and The Valleys","AA/AO","45","[c]","20030","20350"
"Leaver CS","2021","60-64","No function","West Wales and The Valleys","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","West Yorkshire","AA/AO","25","[c]","20090","20100"
"Leaver CS","2021","60-64","No function","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","West Yorkshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Devon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Dorset and Somerset","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
