"Status","Year","Organisation","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","HM Prison and Probation Service","Sheffield","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Sheffield","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Sheffield","Unknown","Female","105","95","28750","28200"
"In post","2021","HM Prison and Probation Service","Sheffield","Unknown","Male","20","20","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Shropshire CC","AA/AO","Female","85","75","23320","23240"
"In post","2021","HM Prison and Probation Service","Shropshire CC","AA/AO","Male","165","160","27100","26300"
"In post","2021","HM Prison and Probation Service","Shropshire CC","EO","Female","10","10","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Shropshire CC","EO","Male","30","30","30080","31190"
"In post","2021","HM Prison and Probation Service","Shropshire CC","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Shropshire CC","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Shropshire CC","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Shropshire CC","SEO/HEO","Male","30","30","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Shropshire CC","Unknown","Female","30","30","30940","31760"
"In post","2021","HM Prison and Probation Service","Shropshire CC","Unknown","Male","5","5","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Somerset","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Somerset","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Somerset","Unknown","Female","60","50","27070","23380"
"In post","2021","HM Prison and Probation Service","Somerset","Unknown","Male","10","10","[c]","[c]"
"In post","2021","HM Prison and Probation Service","South and West Derbyshire","AA/AO","Female","165","150","24490","23240"
"In post","2021","HM Prison and Probation Service","South and West Derbyshire","AA/AO","Male","120","115","26100","25790"
"In post","2021","HM Prison and Probation Service","South and West Derbyshire","EO","Female","20","20","[c]","[c]"
"In post","2021","HM Prison and Probation Service","South and West Derbyshire","EO","Male","35","35","30600","31610"
"In post","2021","HM Prison and Probation Service","South and West Derbyshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","South and West Derbyshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","South and West Derbyshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","South and West Derbyshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","South and West Derbyshire","SEO/HEO","Female","45","40","39820","38160"
"In post","2021","HM Prison and Probation Service","South and West Derbyshire","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2021","HM Prison and Probation Service","South and West Derbyshire","Unknown","Female","30","30","33160","37170"
"In post","2021","HM Prison and Probation Service","South and West Derbyshire","Unknown","Male","10","10","[c]","[c]"
"In post","2021","HM Prison and Probation Service","South Hampshire","Unknown","Female","45","40","27060","23840"
"In post","2021","HM Prison and Probation Service","South Hampshire","Unknown","Male","20","15","[c]","[c]"
"In post","2021","HM Prison and Probation Service","South Nottinghamshire","AA/AO","Female","105","95","23730","22850"
"In post","2021","HM Prison and Probation Service","South Nottinghamshire","AA/AO","Male","145","135","26540","26050"
"In post","2021","HM Prison and Probation Service","South Nottinghamshire","EO","Female","30","30","27250","27380"
"In post","2021","HM Prison and Probation Service","South Nottinghamshire","EO","Male","45","45","29630","28080"
"In post","2021","HM Prison and Probation Service","South Nottinghamshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","South Nottinghamshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","South Nottinghamshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","South Nottinghamshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","South Nottinghamshire","SEO/HEO","Female","50","45","37360","31180"
"In post","2021","HM Prison and Probation Service","South Nottinghamshire","SEO/HEO","Male","30","30","40780","38160"
"In post","2021","HM Prison and Probation Service","South Nottinghamshire","Unknown","Female","5","5","[c]","[c]"
"In post","2021","HM Prison and Probation Service","South Nottinghamshire","Unknown","Male","5","5","[c]","[c]"
"In post","2021","HM Prison and Probation Service","South Teesside","Unknown","Female","90","80","28470","28200"
"In post","2021","HM Prison and Probation Service","South Teesside","Unknown","Male","25","25","[c]","[c]"
"In post","2021","HM Prison and Probation Service","South West Wales","Unknown","Female","55","50","27930","25170"
"In post","2021","HM Prison and Probation Service","South West Wales","Unknown","Male","20","20","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Southampton","Unknown","Female","60","55","28340","28200"
"In post","2021","HM Prison and Probation Service","Southampton","Unknown","Male","10","10","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Southend-on-Sea","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Southend-on-Sea","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Staffordshire CC","AA/AO","Female","555","510","23780","22850"
"In post","2021","HM Prison and Probation Service","Staffordshire CC","AA/AO","Male","695","670","25760","25790"
"In post","2021","HM Prison and Probation Service","Staffordshire CC","EO","Female","140","135","29130","27380"
"In post","2021","HM Prison and Probation Service","Staffordshire CC","EO","Male","190","185","31330","32040"
"In post","2021","HM Prison and Probation Service","Staffordshire CC","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Staffordshire CC","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Staffordshire CC","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Staffordshire CC","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Staffordshire CC","SEO/HEO","Female","155","150","38630","36710"
"In post","2021","HM Prison and Probation Service","Staffordshire CC","SEO/HEO","Male","170","165","42240","38160"
"In post","2021","HM Prison and Probation Service","Staffordshire CC","Unknown","Female","135","115","29640","28950"
"In post","2021","HM Prison and Probation Service","Staffordshire CC","Unknown","Male","40","35","31150","30880"
"In post","2021","HM Prison and Probation Service","Stoke-on-Trent","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Stoke-on-Trent","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Stoke-on-Trent","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Stoke-on-Trent","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Stoke-on-Trent","Unknown","Female","65","60","28370","28200"
"In post","2021","HM Prison and Probation Service","Stoke-on-Trent","Unknown","Male","25","25","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Suffolk","AA/AO","Female","265","245","24960","23240"
"In post","2021","HM Prison and Probation Service","Suffolk","AA/AO","Male","375","360","28050","30380"
"In post","2021","HM Prison and Probation Service","Suffolk","EO","Female","45","40","29120","27380"
"In post","2021","HM Prison and Probation Service","Suffolk","EO","Male","80","80","31910","33520"
"In post","2021","HM Prison and Probation Service","Suffolk","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Suffolk","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Suffolk","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Suffolk","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Suffolk","SEO/HEO","Female","75","70","38530","36710"
"In post","2021","HM Prison and Probation Service","Suffolk","SEO/HEO","Male","70","70","42360","38530"
"In post","2021","HM Prison and Probation Service","Suffolk","Unknown","Female","125","115","28690","28200"
"In post","2021","HM Prison and Probation Service","Suffolk","Unknown","Male","30","25","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Sunderland","Unknown","Female","40","40","27870","24800"
"In post","2021","HM Prison and Probation Service","Sunderland","Unknown","Male","10","10","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Swansea","AA/AO","Female","70","60","24360","23240"
"In post","2021","HM Prison and Probation Service","Swansea","AA/AO","Male","155","135","26590","26810"
"In post","2021","HM Prison and Probation Service","Swansea","EO","Female","15","15","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Swansea","EO","Male","25","25","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Swansea","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Swansea","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Swansea","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Swansea","SEO/HEO","Male","25","20","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Swansea","Unknown","Female","135","125","28960","28340"
"In post","2021","HM Prison and Probation Service","Swansea","Unknown","Male","45","45","32040","32300"
"In post","2021","HM Prison and Probation Service","Swindon","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Swindon","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Swindon","Unknown","Female","25","25","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Swindon","Unknown","Male","10","10","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Telford and Wrekin","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Telford and Wrekin","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Torbay","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Torbay","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Torbay","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Torbay","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Torbay","Unknown","Female","25","20","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Torbay","Unknown","Male","10","10","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Tower Hamlets","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Tower Hamlets","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Tower Hamlets","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Tower Hamlets","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Tower Hamlets","Unknown","Female","40","40","31100","29910"
"In post","2021","HM Prison and Probation Service","Tower Hamlets","Unknown","Male","20","20","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Tyneside","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Tyneside","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Tyneside","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Tyneside","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Tyneside","Unknown","Female","190","170","28350","24800"
"In post","2021","HM Prison and Probation Service","Tyneside","Unknown","Male","70","70","30200","28200"
"In post","2021","HM Prison and Probation Service","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Wakefield","AA/AO","Female","300","270","25050","23240"
"In post","2021","HM Prison and Probation Service","Wakefield","AA/AO","Male","355","330","27250","26810"
"In post","2021","HM Prison and Probation Service","Wakefield","EO","Female","65","65","28970","27380"
"In post","2021","HM Prison and Probation Service","Wakefield","EO","Male","95","85","31810","33520"
"In post","2021","HM Prison and Probation Service","Wakefield","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Wakefield","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Wakefield","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Wakefield","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Wakefield","SEO/HEO","Female","70","65","37490","37000"
"In post","2021","HM Prison and Probation Service","Wakefield","SEO/HEO","Male","60","55","43110","38160"
"In post","2021","HM Prison and Probation Service","Wakefield","Unknown","Female","75","70","31170","30880"
"In post","2021","HM Prison and Probation Service","Wakefield","Unknown","Male","15","15","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Walsall","Unknown","Female","50","45","28930","28200"
"In post","2021","HM Prison and Probation Service","Walsall","Unknown","Male","15","15","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Wandsworth","AA/AO","Female","210","200","30150","30220"
"In post","2021","HM Prison and Probation Service","Wandsworth","AA/AO","Male","285","280","32220","33260"
"In post","2021","HM Prison and Probation Service","Wandsworth","EO","Female","30","30","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Wandsworth","EO","Male","60","60","36490","37850"
"In post","2021","HM Prison and Probation Service","Wandsworth","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Wandsworth","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Wandsworth","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Wandsworth","SEO/HEO","Male","40","40","45730","43240"
"In post","2021","HM Prison and Probation Service","Wandsworth","Unknown","Female","30","30","33270","34100"
"In post","2021","HM Prison and Probation Service","Wandsworth","Unknown","Male","15","15","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Warrington","AA/AO","Female","180","165","23940","23240"
"In post","2021","HM Prison and Probation Service","Warrington","AA/AO","Male","250","240","26390","25400"
"In post","2021","HM Prison and Probation Service","Warrington","EO","Female","25","25","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Warrington","EO","Male","60","55","31620","33520"
"In post","2021","HM Prison and Probation Service","Warrington","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Warrington","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Warrington","SEO/HEO","Female","35","35","38990","36710"
"In post","2021","HM Prison and Probation Service","Warrington","SEO/HEO","Male","45","45","42160","38160"
"In post","2021","HM Prison and Probation Service","Warrington","Unknown","Female","55","50","29230","30210"
"In post","2021","HM Prison and Probation Service","Warrington","Unknown","Male","5","5","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Warwickshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Warwickshire","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Warwickshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Warwickshire","EO","Male","5","5","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Warwickshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Warwickshire","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Warwickshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Warwickshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Warwickshire","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Warwickshire","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Warwickshire","Unknown","Female","85","75","27390","23840"
"In post","2021","HM Prison and Probation Service","Warwickshire","Unknown","Male","30","30","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Cumbria","AA/AO","Female","85","75","23240","21710"
"In post","2021","HM Prison and Probation Service","West Cumbria","AA/AO","Male","65","60","26200","26300"
"In post","2021","HM Prison and Probation Service","West Cumbria","EO","Female","15","15","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Cumbria","EO","Male","20","20","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Cumbria","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Cumbria","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Cumbria","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Cumbria","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Cumbria","Unknown","Female","30","25","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Cumbria","Unknown","Male","5","5","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Essex","Unknown","Female","20","20","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Essex","Unknown","Male","5","5","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Kent","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Kent","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Northamptonshire","AA/AO","Female","105","95","23490","23490"
"In post","2021","HM Prison and Probation Service","West Northamptonshire","AA/AO","Male","135","130","24820","24440"
"In post","2021","HM Prison and Probation Service","West Northamptonshire","EO","Female","15","15","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Northamptonshire","EO","Male","30","25","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Northamptonshire","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Northamptonshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Northamptonshire","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Northamptonshire","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Northamptonshire","Unknown","Female","95","90","28890","28200"
"In post","2021","HM Prison and Probation Service","West Northamptonshire","Unknown","Male","25","25","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Surrey","AA/AO","Female","145","135","27250","27850"
"In post","2021","HM Prison and Probation Service","West Surrey","AA/AO","Male","155","150","29010","30400"
"In post","2021","HM Prison and Probation Service","West Surrey","EO","Female","30","30","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Surrey","EO","Male","30","30","31060","30780"
"In post","2021","HM Prison and Probation Service","West Surrey","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Surrey","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Surrey","SEO/HEO","Female","35","35","39970","37980"
"In post","2021","HM Prison and Probation Service","West Surrey","SEO/HEO","Male","45","45","42400","38160"
"In post","2021","HM Prison and Probation Service","West Surrey","Unknown","Female","100","85","28940","29200"
"In post","2021","HM Prison and Probation Service","West Surrey","Unknown","Male","20","20","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Sussex (North East)","Unknown","Female","25","20","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Sussex (North East)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Sussex (South West)","AA/AO","Female","35","30","22530","21710"
"In post","2021","HM Prison and Probation Service","West Sussex (South West)","AA/AO","Male","55","55","26380","24680"
"In post","2021","HM Prison and Probation Service","West Sussex (South West)","EO","Female","10","10","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Sussex (South West)","EO","Male","20","20","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Sussex (South West)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Sussex (South West)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Sussex (South West)","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Sussex (South West)","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Sussex (South West)","Unknown","Female","45","40","30490","30210"
"In post","2021","HM Prison and Probation Service","West Sussex (South West)","Unknown","Male","10","10","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Westminster","AA/AO","Female","20","20","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Westminster","AA/AO","Male","15","15","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Westminster","EO","Female","50","45","30470","30320"
"In post","2021","HM Prison and Probation Service","Westminster","EO","Male","10","10","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Westminster","G6/G7","Female","90","85","71000","69410"
"In post","2021","HM Prison and Probation Service","Westminster","G6/G7","Male","70","70","73430","70970"
"In post","2021","HM Prison and Probation Service","Westminster","SCS level","Female","15","15","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Westminster","SCS level","Male","15","15","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Westminster","SEO/HEO","Female","165","165","45390","46080"
"In post","2021","HM Prison and Probation Service","Westminster","SEO/HEO","Male","120","120","48050","48390"
"In post","2021","HM Prison and Probation Service","Westminster","Unknown","Female","55","50","42390","41060"
"In post","2021","HM Prison and Probation Service","Westminster","Unknown","Male","15","15","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Wiltshire","AA/AO","Female","95","90","23720","23240"
"In post","2021","HM Prison and Probation Service","Wiltshire","AA/AO","Male","115","110","26410","27920"
"In post","2021","HM Prison and Probation Service","Wiltshire","EO","Female","25","20","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Wiltshire","EO","Male","25","25","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Wiltshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Wiltshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Wiltshire","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Wiltshire","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Wiltshire","Unknown","Female","40","35","29890","30210"
"In post","2021","HM Prison and Probation Service","Wiltshire","Unknown","Male","10","10","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Wirral","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Wirral","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Wirral","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Wirral","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Wirral","Unknown","Female","50","45","28290","26500"
"In post","2021","HM Prison and Probation Service","Wirral","Unknown","Male","10","10","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Wolverhampton","Unknown","Female","60","55","25630","22920"
"In post","2021","HM Prison and Probation Service","Wolverhampton","Unknown","Male","20","20","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Worcestershire","AA/AO","Female","330","315","23940","23240"
"In post","2021","HM Prison and Probation Service","Worcestershire","AA/AO","Male","455","450","26160","25110"
"In post","2021","HM Prison and Probation Service","Worcestershire","EO","Female","45","45","29880","28570"
"In post","2021","HM Prison and Probation Service","Worcestershire","EO","Male","105","105","31780","33520"
"In post","2021","HM Prison and Probation Service","Worcestershire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Worcestershire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Worcestershire","SEO/HEO","Female","65","60","38570","37000"
"In post","2021","HM Prison and Probation Service","Worcestershire","SEO/HEO","Male","80","75","42630","38160"
"In post","2021","HM Prison and Probation Service","Worcestershire","Unknown","Female","115","110","30120","30210"
"In post","2021","HM Prison and Probation Service","Worcestershire","Unknown","Male","40","40","28240","28200"
"In post","2021","HM Prison and Probation Service","York","AA/AO","Female","40","35","24970","23700"
"In post","2021","HM Prison and Probation Service","York","AA/AO","Male","15","10","[c]","[c]"
"In post","2021","HM Prison and Probation Service","York","EO","Female","5","5","[c]","[c]"
"In post","2021","HM Prison and Probation Service","York","EO","Male","5","5","[c]","[c]"
"In post","2021","HM Prison and Probation Service","York","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","York","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","York","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","York","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","York","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","HM Prison and Probation Service","York","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","HM Prison and Probation Service","York","Unknown","Female","55","50","30400","30210"
"In post","2021","HM Prison and Probation Service","York","Unknown","Male","35","30","27500","26310"
"In post","2021","HM Revenue and Customs (excl. agencies)","Aberdeen City and Aberdeenshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Aberdeen City and Aberdeenshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Aberdeen City and Aberdeenshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Aberdeen City and Aberdeenshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Aberdeen City and Aberdeenshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Aberdeen City and Aberdeenshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Angus and Dundee City","AA/AO","Female","100","85","20740","20590"
"In post","2021","HM Revenue and Customs (excl. agencies)","Angus and Dundee City","AA/AO","Male","115","110","20480","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","Angus and Dundee City","EO","Female","30","25","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Angus and Dundee City","EO","Male","20","20","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Angus and Dundee City","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Angus and Dundee City","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Angus and Dundee City","SEO/HEO","Female","20","15","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Angus and Dundee City","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Belfast","AA/AO","Female","370","310","20550","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","Belfast","AA/AO","Male","340","330","20350","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","Belfast","EO","Female","300","270","26190","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Belfast","EO","Male","255","245","25680","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Belfast","G6/G7","Female","65","65","53450","52580"
"In post","2021","HM Revenue and Customs (excl. agencies)","Belfast","G6/G7","Male","90","85","55340","52580"
"In post","2021","HM Revenue and Customs (excl. agencies)","Belfast","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Belfast","SCS level","Male","[c]","[c]","[c]","[c]"
