"Status","Year","Function_of_post","Region_ITL3","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Human Resources","Belfast","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Berkshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Berkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Berkshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Berkshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Berkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Berkshire","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Human Resources","Berkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Berkshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Berkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Berkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Berkshire","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Human Resources","Berkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Berkshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Berkshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bexley and Greenwich","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bexley and Greenwich","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bexley and Greenwich","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bexley and Greenwich","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Birmingham","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Birmingham","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Birmingham","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Birmingham","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Human Resources","Birmingham","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Birmingham","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Birmingham","G6/G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Human Resources","Birmingham","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2021","Human Resources","Birmingham","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Birmingham","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Birmingham","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Birmingham","SEO/HEO","Heterosexual / straight","45","45","37740","38180"
"In post","2021","Human Resources","Birmingham","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Birmingham","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Birmingham","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Human Resources","Blackburn with Darwen","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Blackburn with Darwen","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Blackpool","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Blackpool","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Blackpool","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Blackpool","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Blackpool","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Blackpool","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Blackpool","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bournemouth and Poole","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bournemouth and Poole","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bradford","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bradford","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bradford","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Human Resources","Bradford","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bradford","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bradford","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bradford","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bradford","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bradford","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bradford","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bradford","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bradford","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Brent","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Brent","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bridgend and Neath Port Talbot","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bridgend and Neath Port Talbot","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Brighton and Hove","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Brighton and Hove","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Brighton and Hove","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Brighton and Hove","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Brighton and Hove","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bristol, City of","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Human Resources","Bristol, City of","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bristol, City of","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bristol, City of","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bristol, City of","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Human Resources","Bristol, City of","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bristol, City of","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bristol, City of","G6/G7","Heterosexual / straight","40","40","55150","54740"
"In post","2021","Human Resources","Bristol, City of","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bristol, City of","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bristol, City of","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bristol, City of","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bristol, City of","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bristol, City of","SEO/HEO","Heterosexual / straight","65","60","35850","36750"
"In post","2021","Human Resources","Bristol, City of","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Human Resources","Bristol, City of","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Human Resources","Bristol, City of","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Human Resources","Buckinghamshire CC","AA/AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Human Resources","Buckinghamshire CC","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Buckinghamshire CC","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Buckinghamshire CC","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Human Resources","Buckinghamshire CC","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Buckinghamshire CC","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Buckinghamshire CC","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Buckinghamshire CC","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Buckinghamshire CC","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Human Resources","Buckinghamshire CC","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Buckinghamshire CC","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Caithness and Sutherland and Ross and Cromarty","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Caithness and Sutherland and Ross and Cromarty","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Caithness and Sutherland and Ross and Cromarty","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Caithness and Sutherland and Ross and Cromarty","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Caithness and Sutherland and Ross and Cromarty","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Calderdale and Kirklees","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Calderdale and Kirklees","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Calderdale and Kirklees","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Calderdale and Kirklees","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cambridgeshire CC","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cambridgeshire CC","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cambridgeshire CC","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cambridgeshire CC","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cambridgeshire CC","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cambridgeshire CC","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cambridgeshire CC","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cambridgeshire CC","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cambridgeshire CC","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cambridgeshire CC","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cambridgeshire CC","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cambridgeshire CC","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Human Resources","Cambridgeshire CC","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cambridgeshire CC","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Camden and City of London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Camden and City of London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Camden and City of London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Camden and City of London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Camden and City of London","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Human Resources","Camden and City of London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Camden and City of London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Camden and City of London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Camden and City of London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Camden and City of London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Camden and City of London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Camden and City of London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Camden and City of London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Camden and City of London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Camden and City of London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Camden and City of London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cardiff and Vale of Glamorgan","AA/AO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Human Resources","Cardiff and Vale of Glamorgan","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cardiff and Vale of Glamorgan","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cardiff and Vale of Glamorgan","EO","Heterosexual / straight","35","35","25520","24900"
"In post","2021","Human Resources","Cardiff and Vale of Glamorgan","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cardiff and Vale of Glamorgan","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cardiff and Vale of Glamorgan","EO","Unknown","5","5","[c]","[c]"
"In post","2021","Human Resources","Cardiff and Vale of Glamorgan","G6/G7","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Human Resources","Cardiff and Vale of Glamorgan","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cardiff and Vale of Glamorgan","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cardiff and Vale of Glamorgan","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2021","Human Resources","Cardiff and Vale of Glamorgan","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cardiff and Vale of Glamorgan","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cardiff and Vale of Glamorgan","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cardiff and Vale of Glamorgan","SEO/HEO","Heterosexual / straight","60","55","35790","34830"
"In post","2021","Human Resources","Cardiff and Vale of Glamorgan","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Human Resources","Cardiff and Vale of Glamorgan","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cardiff and Vale of Glamorgan","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Human Resources","Cardiff and Vale of Glamorgan","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cardiff and Vale of Glamorgan","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Central Bedfordshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Central Bedfordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Central Hampshire","AA/AO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Human Resources","Central Hampshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Central Hampshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Central Hampshire","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Human Resources","Central Hampshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Central Hampshire","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Human Resources","Central Hampshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Central Hampshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Central Hampshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Central Hampshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Central Hampshire","SEO/HEO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Human Resources","Central Hampshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Central Hampshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Central Hampshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Central Valleys","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Central Valleys","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Central Valleys","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Central Valleys","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Central Valleys","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Central Valleys","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Central Valleys","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Central Valleys","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cheshire East","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cheshire East","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cheshire East","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cheshire East","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cheshire West and Chester","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cheshire West and Chester","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Chorley and West Lancashire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Chorley and West Lancashire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Chorley and West Lancashire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Chorley and West Lancashire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Chorley and West Lancashire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Chorley and West Lancashire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Chorley and West Lancashire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Chorley and West Lancashire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","City of Edinburgh","AA/AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Human Resources","City of Edinburgh","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","City of Edinburgh","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2021","Human Resources","City of Edinburgh","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2021","Human Resources","City of Edinburgh","EO","Heterosexual / straight","35","30","28810","29200"
"In post","2021","Human Resources","City of Edinburgh","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","City of Edinburgh","EO","Undeclared","10","5","[c]","[c]"
"In post","2021","Human Resources","City of Edinburgh","EO","Unknown","10","10","[c]","[c]"
"In post","2021","Human Resources","City of Edinburgh","G6/G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Human Resources","City of Edinburgh","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","City of Edinburgh","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","City of Edinburgh","SEO/HEO","Heterosexual / straight","65","60","38370","36780"
"In post","2021","Human Resources","City of Edinburgh","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","City of Edinburgh","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Human Resources","City of Edinburgh","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Human Resources","Clackmannanshire and Fife","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Clackmannanshire and Fife","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Clackmannanshire and Fife","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Clackmannanshire and Fife","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Clackmannanshire and Fife","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Clackmannanshire and Fife","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Clackmannanshire and Fife","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Clackmannanshire and Fife","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Clackmannanshire and Fife","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Clackmannanshire and Fife","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Clackmannanshire and Fife","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Clackmannanshire and Fife","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cornwall and Isles of Scilly","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cornwall and Isles of Scilly","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cornwall and Isles of Scilly","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cornwall and Isles of Scilly","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cornwall and Isles of Scilly","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cornwall and Isles of Scilly","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cornwall and Isles of Scilly","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Coventry","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Coventry","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Coventry","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Coventry","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Human Resources","Coventry","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Coventry","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Coventry","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Human Resources","Coventry","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Coventry","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Coventry","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Coventry","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Coventry","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Coventry","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Human Resources","Coventry","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Coventry","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Coventry","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Croydon","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Croydon","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Croydon","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Croydon","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Croydon","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Croydon","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Croydon","G6/G7","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Human Resources","Croydon","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Croydon","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Croydon","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2021","Human Resources","Croydon","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Croydon","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Croydon","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Croydon","SEO/HEO","Heterosexual / straight","35","35","42270","41800"
"In post","2021","Human Resources","Croydon","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Croydon","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Human Resources","Croydon","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Croydon","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Croydon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Darlington","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Darlington","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Darlington","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Darlington","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Human Resources","Darlington","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Darlington","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Darlington","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Darlington","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Darlington","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Darlington","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Darlington","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Human Resources","Darlington","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Darlington","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
