"Status","Year","Age","Function_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","40-49","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Overseas","HEO","25","[c]","36760","36960"
"Leaver CS","2021","40-49","Unknown","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Unknown","70","[c]","31180","23240"
"Leaver CS","2021","50-59","Analysis","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Analysis","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Analysis","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Analysis","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Analysis","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Analysis","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","Outside London","SEO","15","[c]","41510","40830"
"Leaver CS","2021","50-59","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","Unknown","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","Unknown","SCS level","10","[c]","128450","125000"
"Leaver CS","2021","50-59","Communications","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Counter Fraud","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Counter Fraud","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Counter Fraud","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Counter Fraud","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Debt","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data & Technology","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data & Technology","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data & Technology","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data & Technology","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data & Technology","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data & Technology","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data & Technology","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data & Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data & Technology","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data & Technology","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data & Technology","Outside London","HEO","10","[c]","34340","32930"
"Leaver CS","2021","50-59","Digital, Data & Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data & Technology","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","Outside London","HEO","15","[c]","33330","33460"
"Leaver CS","2021","50-59","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","Outside London","SEO","10","[c]","43420","42090"
"Leaver CS","2021","50-59","Grants Management","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Grants Management","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Grants Management","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Grants Management","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","Outside London","AO","10","[c]","21620","21470"
"Leaver CS","2021","50-59","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Internal Audit","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Internal Audit","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Internal Audit","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Internal Audit","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Internal Audit","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Internal Audit","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","London","G6","15","[c]","71720","72030"
"Leaver CS","2021","50-59","Legal","London","G7","10","[c]","57990","56990"
"Leaver CS","2021","50-59","Legal","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","Outside London","AO","10","[c]","22650","22590"
"Leaver CS","2021","50-59","Legal","Outside London","EO","10","[c]","25510","27490"
"Leaver CS","2021","50-59","Legal","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","Outside London","G7","35","[c]","57600","55610"
"Leaver CS","2021","50-59","Legal","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","Outside London","SEO","30","[c]","43810","43460"
"Leaver CS","2021","50-59","No function","London","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","London","AO","65","[c]","23280","22680"
"Leaver CS","2021","50-59","No function","London","EO","40","[c]","29000","28230"
"Leaver CS","2021","50-59","No function","London","G6","25","[c]","77860","74180"
"Leaver CS","2021","50-59","No function","London","G7","40","[c]","57500","57920"
"Leaver CS","2021","50-59","No function","London","HEO","25","[c]","33940","33180"
"Leaver CS","2021","50-59","No function","London","SCS level","25","[c]","124870","117800"
"Leaver CS","2021","50-59","No function","London","SEO","35","[c]","42250","41350"
"Leaver CS","2021","50-59","No function","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Outside London","AA","160","[c]","17570","16930"
"Leaver CS","2021","50-59","No function","Outside London","AO","525","[c]","20930","20420"
"Leaver CS","2021","50-59","No function","Outside London","EO","240","[c]","28760","27130"
"Leaver CS","2021","50-59","No function","Outside London","G6","20","[c]","78240","77790"
"Leaver CS","2021","50-59","No function","Outside London","G7","70","[c]","57490","55680"
"Leaver CS","2021","50-59","No function","Outside London","HEO","135","[c]","34150","33840"
"Leaver CS","2021","50-59","No function","Outside London","SCS level","15","[c]","109210","104930"
"Leaver CS","2021","50-59","No function","Outside London","SEO","105","[c]","43640","42500"
"Leaver CS","2021","50-59","No function","Outside London","Unknown","110","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Outside London","EO","25","[c]","23020","22680"
"Leaver CS","2021","50-59","Project Delivery","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Outside London","G7","25","[c]","53990","54480"
"Leaver CS","2021","50-59","Project Delivery","Outside London","HEO","30","[c]","32200","32560"
"Leaver CS","2021","50-59","Project Delivery","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Outside London","SEO","50","[c]","41540","40980"
"Leaver CS","2021","50-59","Project Delivery","Outside London","Unknown","10","[c]","44400","39250"
"Leaver CS","2021","50-59","Project Delivery","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Outside London","AA","15","[c]","19000","19050"
"Leaver CS","2021","50-59","Property","Outside London","AO","20","[c]","21940","21100"
"Leaver CS","2021","50-59","Property","Outside London","EO","25","[c]","27250","26500"
"Leaver CS","2021","50-59","Property","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Outside London","HEO","20","[c]","33780","33250"
"Leaver CS","2021","50-59","Property","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Outside London","SEO","20","[c]","42650","43750"
"Leaver CS","2021","50-59","Property","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Outside London","AA","30","[c]","19800","19560"
"Leaver CS","2021","50-59","Security","Outside London","AO","50","[c]","35500","39070"
"Leaver CS","2021","50-59","Security","Outside London","EO","10","[c]","39180","43920"
"Leaver CS","2021","50-59","Security","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Outside London","HEO","10","[c]","38410","34700"
"Leaver CS","2021","50-59","Security","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","London","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","London","AO","80","[c]","24850","25110"
"Leaver CS","2021","50-59","Unknown","London","EO","130","[c]","30300","31060"
"Leaver CS","2021","50-59","Unknown","London","G6","40","[c]","70400","70200"
"Leaver CS","2021","50-59","Unknown","London","G7","70","[c]","58660","58370"
"Leaver CS","2021","50-59","Unknown","London","HEO","95","[c]","36270","36580"
"Leaver CS","2021","50-59","Unknown","London","SCS level","30","[c]","95090","84890"
"Leaver CS","2021","50-59","Unknown","London","SEO","45","[c]","42340","42360"
"Leaver CS","2021","50-59","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Outside London","AA","100","[c]","19450","19050"
"Leaver CS","2021","50-59","Unknown","Outside London","AO","1165","[c]","21020","21010"
"Leaver CS","2021","50-59","Unknown","Outside London","EO","985","[c]","27620","27570"
"Leaver CS","2021","50-59","Unknown","Outside London","G6","90","[c]","71760","71210"
"Leaver CS","2021","50-59","Unknown","Outside London","G7","160","[c]","54410","53860"
"Leaver CS","2021","50-59","Unknown","Outside London","HEO","445","[c]","33430","33300"
"Leaver CS","2021","50-59","Unknown","Outside London","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Outside London","SEO","240","[c]","40640","39670"
"Leaver CS","2021","50-59","Unknown","Outside London","Unknown","5","[c]","[c]","[c]"
