"Status","Year","Organisation","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","National Crime Agency","North Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Northumberland and Tyne and Wear","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Outer London - South","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Outer London - South","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Overseas","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","South Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","South Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Surrey, East and West Sussex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Surrey, East and West Sussex","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Central Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Central Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Midlands","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Midlands","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Midlands","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Midlands","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Wales and The Valleys","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Wales and The Valleys","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Yorkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Yorkshire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","National Infrastructure Commission","Inner London - West","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Infrastructure Commission","Inner London - West","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Infrastructure Commission","Inner London - West","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Records of Scotland","Eastern Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Records of Scotland","Eastern Scotland","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","National Records of Scotland","Eastern Scotland","Outside London","SEO/HEO","10","[c]","37020","35110"
"Leaver CS","2021","National Records of Scotland","Southern Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Inner London - West","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Inner London - West","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Inner London - West","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Inner London - West","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Inner London - West","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Tees Valley and Durham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Inner London - West","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Inner London - West","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Inner London - West","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Northern Ireland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Budget Responsibility","Inner London - West","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Budget Responsibility","Inner London - West","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","East Anglia","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","East Anglia","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","East Anglia","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Outside London","AA/AO","15","[c]","21030","21160"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Outside London","G6/G7","15","[c]","72760","75500"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Inner London - West","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Inner London - West","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Inner London - West","London","G6/G7","20","[c]","71400","74890"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Inner London - West","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Inner London - West","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","North Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","North Yorkshire","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","North Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","West Midlands","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","West Midlands","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Inner London - East","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Inner London - East","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Inner London - East","London","G6/G7","20","[c]","60960","64140"
"Leaver CS","2021","Office of Gas and Electricity Markets","Inner London - East","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Inner London - East","London","SEO/HEO","15","[c]","38900","39260"
"Leaver CS","2021","Office of Gas and Electricity Markets","West Central Scotland","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","West Central Scotland","Outside London","EO","15","[c]","23710","23450"
"Leaver CS","2021","Office of Gas and Electricity Markets","West Central Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","West Central Scotland","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","West Midlands","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","West Midlands","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","West Midlands","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","West Midlands","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Greater Manchester","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Inner London - East","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Inner London - East","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Inner London - East","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Inner London - East","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","North Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","West Central Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","West Midlands","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Derbyshire and Nottinghamshire","Outside London","AA/AO","10","[c]","19020","18880"
"Leaver CS","2021","Office of the Public Guardian","Derbyshire and Nottinghamshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Inner London - East","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","West Midlands","Outside London","AA/AO","25","[c]","20040","19930"
"Leaver CS","2021","Office of the Public Guardian","West Midlands","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","West Midlands","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Scottish Charity Regulator","Eastern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","10","[c]","21130","21270"
"Leaver CS","2021","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","25","[c]","53770","57940"
"Leaver CS","2021","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","10","[c]","34940","32780"
"Leaver CS","2021","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","15","[c]","35490","35690"
"Leaver CS","2021","Public Health England","Cornwall and Isles of Scilly","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Derbyshire and Nottinghamshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Derbyshire and Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Derbyshire and Nottinghamshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Derbyshire and Nottinghamshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","East Anglia","Outside London","AA/AO","40","[c]","20370","20190"
"Leaver CS","2021","Public Health England","East Anglia","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","East Anglia","Outside London","G6/G7","15","[c]","56110","52850"
"Leaver CS","2021","Public Health England","East Anglia","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","East Anglia","Outside London","SEO/HEO","35","[c]","35790","35610"
"Leaver CS","2021","Public Health England","Essex","Outside London","AA/AO","15","[c]","21640","21570"
"Leaver CS","2021","Public Health England","Essex","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Essex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Essex","Outside London","SEO/HEO","15","[c]","36630","34530"
"Leaver CS","2021","Public Health England","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","45","[c]","19460","19470"
"Leaver CS","2021","Public Health England","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","10","[c]","24380","23370"
"Leaver CS","2021","Public Health England","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","15","[c]","56640","55750"
"Leaver CS","2021","Public Health England","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","10","[c]","98920","102460"
"Leaver CS","2021","Public Health England","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","40","[c]","34770","35600"
"Leaver CS","2021","Public Health England","Greater Manchester","Outside London","AA/AO","15","[c]","19860","19630"
"Leaver CS","2021","Public Health England","Greater Manchester","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Greater Manchester","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Greater Manchester","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Greater Manchester","Outside London","SEO/HEO","15","[c]","31080","29470"
"Leaver CS","2021","Public Health England","Inner London - East","London","AA/AO","15","[c]","20910","19730"
"Leaver CS","2021","Public Health England","Inner London - East","London","EO","20","[c]","26980","26960"
"Leaver CS","2021","Public Health England","Inner London - East","London","G6/G7","50","[c]","57000","53150"
"Leaver CS","2021","Public Health England","Inner London - East","London","SCS level","10","[c]","111320","106560"
"Leaver CS","2021","Public Health England","Inner London - East","London","SEO/HEO","75","[c]","36650","36330"
"Leaver CS","2021","Public Health England","Inner London - West","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Inner London - West","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Inner London - West","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Inner London - West","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Inner London - West","London","SEO/HEO","10","[c]","34830","33180"
"Leaver CS","2021","Public Health England","Kent","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Kent","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Leicestershire, Rutland and Northamptonshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Merseyside","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Merseyside","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","North Yorkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","North Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","North Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Northumberland and Tyne and Wear","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Northumberland and Tyne and Wear","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Northumberland and Tyne and Wear","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Northumberland and Tyne and Wear","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Northumberland and Tyne and Wear","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Outer London - West and North West","London","AA/AO","20","[c]","23110","23530"
"Leaver CS","2021","Public Health England","Outer London - West and North West","London","EO","15","[c]","27840","27150"
"Leaver CS","2021","Public Health England","Outer London - West and North West","London","G6/G7","20","[c]","58640","57400"
"Leaver CS","2021","Public Health England","Outer London - West and North West","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Outer London - West and North West","London","SEO/HEO","50","[c]","36210","35030"
"Leaver CS","2021","Public Health England","Shropshire and Staffordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Surrey, East and West Sussex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Surrey, East and West Sussex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Surrey, East and West Sussex","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","West Midlands","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","West Midlands","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","West Midlands","Outside London","G6/G7","10","[c]","55590","54090"
"Leaver CS","2021","Public Health England","West Midlands","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","West Midlands","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","West Yorkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","West Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","West Yorkshire","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","West Yorkshire","Outside London","SEO/HEO","10","[c]","38780","40470"
"Leaver CS","2021","Queen Elizabeth II Centre","Inner London - West","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Queen Elizabeth II Centre","Inner London - West","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","Eastern Scotland","Outside London","AA/AO","15","[c]","22500","21870"
"Leaver CS","2021","Registers of Scotland","Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","Eastern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","Eastern Scotland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Revenue Scotland","Eastern Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Revenue Scotland","Eastern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Unknown","Unknown","Unknown","145","[c]","35020","32400"
"Leaver CS","2021","Rural Payments Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Cheshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Cheshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Cornwall and Isles of Scilly","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Cumbria","Outside London","AA/AO","15","[c]","20660","21050"
"Leaver CS","2021","Rural Payments Agency","Cumbria","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Cumbria","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Derbyshire and Nottinghamshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Derbyshire and Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Devon","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Devon","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Devon","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Dorset and Somerset","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","East Anglia","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","East Anglia","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","East Anglia","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","East Anglia","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Essex","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","North Yorkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","North Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","North Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","North Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Northumberland and Tyne and Wear","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Northumberland and Tyne and Wear","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Northumberland and Tyne and Wear","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","West Yorkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","West Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Eastern Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Eastern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Inner London - West","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Inner London - West","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Eastern Scotland","Outside London","AA/AO","25","[c]","21250","20850"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Eastern Scotland","Outside London","EO","15","[c]","27300","29350"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Eastern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Eastern Scotland","Outside London","SEO/HEO","10","[c]","38960","37880"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Highlands and Islands","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Highlands and Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Highlands and Islands","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Highlands and Islands","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","North Eastern Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","North Eastern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Southern Scotland","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Southern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Southern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
