"Status","Year","Disability","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Inspector of Education and Training","Outside London","G7","40","[c]","73760","75500"
"New entrant CS","2021","Declared non-disabled","Inspector of Education and Training","Outside London","SEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","London","HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","Outside London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","Outside London","AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","Outside London","HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","Outside London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","London","EO","30","[c]","29300","29280"
"New entrant CS","2021","Declared non-disabled","Legal","London","G6","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","London","G7","100","[c]","53050","51250"
"New entrant CS","2021","Declared non-disabled","Legal","London","HEO","60","[c]","41060","43920"
"New entrant CS","2021","Declared non-disabled","Legal","London","SEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Outside London","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Outside London","G7","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Outside London","HEO","45","[c]","25850","24000"
"New entrant CS","2021","Declared non-disabled","Legal","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Outside London","SEO","35","[c]","33640","33550"
"New entrant CS","2021","Declared non-disabled","Legal","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","London","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","Outside London","AO","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","Outside London","EO","40","[c]","29480","30620"
"New entrant CS","2021","Declared non-disabled","Medicine","Outside London","G6","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","Outside London","G7","40","[c]","66830","70970"
"New entrant CS","2021","Declared non-disabled","Medicine","Outside London","HEO","50","[c]","34860","33780"
"New entrant CS","2021","Declared non-disabled","Medicine","Outside London","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","Outside London","SEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","London","AA","75","[c]","22860","23790"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","London","AO","410","[c]","24940","22810"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","London","EO","290","[c]","27110","26880"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","London","G6","30","[c]","68270","65830"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","London","G7","105","[c]","55400","53120"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","London","HEO","265","[c]","32810","32330"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","London","SEO","210","[c]","40570","40070"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","London","Unknown","145","[c]","26510","26810"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Outside London","AA","725","[c]","19590","20600"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Outside London","AO","2750","[c]","22230","21570"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Outside London","EO","615","[c]","24940","24880"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Outside London","G6","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Outside London","G7","85","[c]","51260","50440"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Outside London","HEO","350","[c]","30600","30460"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Outside London","SEO","225","[c]","38210","36570"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Outside London","Unknown","745","[c]","22520","22920"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","London","HEO","30","[c]","34850","35060"
"New entrant CS","2021","Declared non-disabled","Operational Research","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","London","AA","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","London","AO","40","[c]","23160","23670"
"New entrant CS","2021","Declared non-disabled","Other","London","EO","110","[c]","26890","26950"
"New entrant CS","2021","Declared non-disabled","Other","London","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","London","G7","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","London","HEO","45","[c]","33780","35030"
"New entrant CS","2021","Declared non-disabled","Other","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","London","SEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Outside London","AA","120","[c]","19070","18760"
"New entrant CS","2021","Declared non-disabled","Other","Outside London","AO","265","[c]","20840","20920"
"New entrant CS","2021","Declared non-disabled","Other","Outside London","EO","240","[c]","24580","24880"
"New entrant CS","2021","Declared non-disabled","Other","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Outside London","G7","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Outside London","HEO","95","[c]","30880","33000"
"New entrant CS","2021","Declared non-disabled","Other","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Outside London","SEO","35","[c]","38590","38650"
"New entrant CS","2021","Declared non-disabled","Other","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning Inspectors","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","London","AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","London","EO","180","[c]","27290","27680"
"New entrant CS","2021","Declared non-disabled","Policy","London","G6","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","London","G7","145","[c]","54300","53380"
"New entrant CS","2021","Declared non-disabled","Policy","London","HEO","605","[c]","33260","33570"
"New entrant CS","2021","Declared non-disabled","Policy","London","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","London","SEO","120","[c]","40390","40050"
"New entrant CS","2021","Declared non-disabled","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Outside London","AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Outside London","EO","55","[c]","24540","24920"
"New entrant CS","2021","Declared non-disabled","Policy","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Outside London","G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Outside London","HEO","120","[c]","30450","30190"
"New entrant CS","2021","Declared non-disabled","Policy","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Outside London","SEO","60","[c]","36850","36340"
"New entrant CS","2021","Declared non-disabled","Policy","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","London","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","London","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","London","G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","London","HEO","60","[c]","34090","34020"
"New entrant CS","2021","Declared non-disabled","Project Delivery","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","London","SEO","35","[c]","41490","41960"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Outside London","AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Outside London","EO","115","[c]","25490","26350"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Outside London","G6","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Outside London","G7","60","[c]","51420","51730"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Outside London","HEO","140","[c]","31940","33000"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Outside London","SEO","145","[c]","39080","40000"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Outside London","Unknown","45","[c]","40650","40000"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Outside London","AA","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Outside London","EO","60","[c]","25390","24920"
"New entrant CS","2021","Declared non-disabled","Property","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Outside London","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Outside London","HEO","90","[c]","31680","33000"
"New entrant CS","2021","Declared non-disabled","Property","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Outside London","SEO","40","[c]","40010","40190"
"New entrant CS","2021","Declared non-disabled","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Overseas","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","Outside London","EO","30","[c]","24940","24620"
"New entrant CS","2021","Declared non-disabled","Psychology","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","Outside London","HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","London","AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","London","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","London","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","London","HEO","50","[c]","33030","32330"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","London","SEO","50","[c]","40450","40070"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Outside London","AA","35","[c]","17710","18760"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Outside London","AO","115","[c]","21400","20920"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Outside London","EO","175","[c]","26020","26370"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Outside London","G7","35","[c]","50620","49500"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Outside London","HEO","210","[c]","30460","30000"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Outside London","SEO","155","[c]","39800","38890"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Outside London","Unknown","50","[c]","36870","33000"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","London","AA","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Outside London","AA","135","[c]","19690","19560"
"New entrant CS","2021","Declared non-disabled","Security","Outside London","AO","140","[c]","27640","25540"
"New entrant CS","2021","Declared non-disabled","Security","Outside London","EO","40","[c]","27050","24620"
"New entrant CS","2021","Declared non-disabled","Security","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Outside London","HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Outside London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Social Research","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Social Research","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Social Research","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Social Research","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Social Research","London","HEO","40","[c]","33470","32540"
"New entrant CS","2021","Declared non-disabled","Social Research","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Social Research","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Social Research","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Social Research","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Social Research","Outside London","HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Social Research","Outside London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Statistics","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Statistics","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Statistics","London","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Statistics","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Statistics","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Statistics","London","HEO","35","[c]","34710","34710"
"New entrant CS","2021","Declared non-disabled","Statistics","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Statistics","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Statistics","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Statistics","Outside London","EO","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Statistics","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Statistics","Outside London","HEO","45","[c]","31020","31700"
"New entrant CS","2021","Declared non-disabled","Statistics","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Statistics","Outside London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Tax","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Tax","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Tax","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Tax","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Tax","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Tax","Outside London","AO","600","[c]","20140","20140"
"New entrant CS","2021","Declared non-disabled","Tax","Outside London","EO","260","[c]","25520","25560"
"New entrant CS","2021","Declared non-disabled","Tax","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Tax","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Tax","Outside London","HEO","85","[c]","31710","31810"
"New entrant CS","2021","Declared non-disabled","Tax","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","London","AO","480","[c]","24980","25110"
"New entrant CS","2021","Declared non-disabled","Unknown","London","EO","2040","[c]","30750","31060"
"New entrant CS","2021","Declared non-disabled","Unknown","London","G6","20","[c]","[c]","[c]"
