"Status","Year","Age","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","65+","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","55","40","23880","21050"
"In post","2021","65+","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","70","55","26990","26670"
"In post","2021","65+","Highlands and Islands","Outside London","Female","20","15","[c]","[c]"
"In post","2021","65+","Highlands and Islands","Outside London","Male","30","25","26550","25980"
"In post","2021","65+","Inner London - East","London","Female","230","185","36610","29570"
"In post","2021","65+","Inner London - East","London","Male","245","195","42980","35800"
"In post","2021","65+","Inner London - West","London","Female","395","345","37400","31060"
"In post","2021","65+","Inner London - West","London","Male","470","410","47430","41080"
"In post","2021","65+","Kent","Outside London","Female","80","60","26390","24800"
"In post","2021","65+","Kent","Outside London","Male","115","95","29780","27380"
"In post","2021","65+","Lancashire","Outside London","Female","190","135","24840","21130"
"In post","2021","65+","Lancashire","Outside London","Male","155","115","28410","26580"
"In post","2021","65+","Leicestershire, Rutland and Northamptonshire","Outside London","Female","55","40","24820","21010"
"In post","2021","65+","Leicestershire, Rutland and Northamptonshire","Outside London","Male","70","55","27190","23500"
"In post","2021","65+","Lincolnshire","Outside London","Female","40","35","23990","21130"
"In post","2021","65+","Lincolnshire","Outside London","Male","55","50","27200","26780"
"In post","2021","65+","Merseyside","Outside London","Female","290","205","24330","21430"
"In post","2021","65+","Merseyside","Outside London","Male","225","165","28440","25040"
"In post","2021","65+","North Eastern Scotland","Outside London","Female","20","15","[c]","[c]"
"In post","2021","65+","North Eastern Scotland","Outside London","Male","20","15","[c]","[c]"
"In post","2021","65+","North Yorkshire","Outside London","Female","45","35","27930","21980"
"In post","2021","65+","North Yorkshire","Outside London","Male","85","70","29460","26780"
"In post","2021","65+","Northern Ireland","Outside London","Female","20","15","[c]","[c]"
"In post","2021","65+","Northern Ireland","Outside London","Male","65","55","27310","21430"
"In post","2021","65+","Northumberland and Tyne and Wear","Outside London","Female","290","200","23650","21440"
"In post","2021","65+","Northumberland and Tyne and Wear","Outside London","Male","185","135","25070","21440"
"In post","2021","65+","Outer London - East and North East","London","Female","80","55","26980","25110"
"In post","2021","65+","Outer London - East and North East","London","Male","50","40","30900","30330"
"In post","2021","65+","Outer London - South","London","Female","220","170","29010","25630"
"In post","2021","65+","Outer London - South","London","Male","165","135","33760","29450"
"In post","2021","65+","Outer London - West and North West","London","Female","175","125","29510","25640"
"In post","2021","65+","Outer London - West and North West","London","Male","195","150","33240","30500"
"In post","2021","65+","Overseas","Overseas","Female","5","5","[c]","[c]"
"In post","2021","65+","Overseas","Overseas","Male","20","20","[c]","[c]"
"In post","2021","65+","Shropshire and Staffordshire","Outside London","Female","85","60","24590","21580"
"In post","2021","65+","Shropshire and Staffordshire","Outside London","Male","130","105","30990","27570"
"In post","2021","65+","South Yorkshire","Outside London","Female","100","65","25950","25000"
"In post","2021","65+","South Yorkshire","Outside London","Male","80","60","29510","26120"
"In post","2021","65+","Southern Scotland","Outside London","Female","80","55","24240","22220"
"In post","2021","65+","Southern Scotland","Outside London","Male","80","60","26660","26560"
"In post","2021","65+","Surrey, East and West Sussex","Outside London","Female","150","115","26990","25960"
"In post","2021","65+","Surrey, East and West Sussex","Outside London","Male","155","120","30010","27380"
"In post","2021","65+","Tees Valley and Durham","Outside London","Female","110","75","25360","21720"
"In post","2021","65+","Tees Valley and Durham","Outside London","Male","105","80","25790","22100"
"In post","2021","65+","Unknown","Unknown","Female","15","10","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","Male","35","35","34290","32400"
"In post","2021","65+","West Central Scotland","Outside London","Female","195","135","25090","21440"
"In post","2021","65+","West Central Scotland","Outside London","Male","205","155","29420","25870"
"In post","2021","65+","West Midlands","Outside London","Female","185","135","26960","25440"
"In post","2021","65+","West Midlands","Outside London","Male","165","130","31450","27570"
"In post","2021","65+","West Wales and The Valleys","Outside London","Female","235","160","25040","21590"
"In post","2021","65+","West Wales and The Valleys","Outside London","Male","155","120","30250","26120"
"In post","2021","65+","West Yorkshire","Outside London","Female","160","110","26960","27070"
"In post","2021","65+","West Yorkshire","Outside London","Male","155","110","31000","27570"
"In post","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Devon","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Devon","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Dorset and Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Dorset and Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Greater Manchester","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Greater Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Inner London - West","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Inner London - West","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Merseyside","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Northumberland and Tyne and Wear","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northumberland and Tyne and Wear","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outer London - East and North East","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outer London - East and North East","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Surrey, East and West Sussex","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Surrey, East and West Sussex","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Tees Valley and Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Tees Valley and Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Central Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Central Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Bedfordshire and Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Bedfordshire and Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Derbyshire and Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Derbyshire and Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Devon","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Devon","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Anglia","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Anglia","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Yorkshire and Northern Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Yorkshire and Northern Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Eastern Scotland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Eastern Scotland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Greater Manchester","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Greater Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Hampshire and Isle of Wight","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Hampshire and Isle of Wight","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Inner London - East","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Inner London - East","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Inner London - West","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Inner London - West","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Leicestershire, Rutland and Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Leicestershire, Rutland and Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Merseyside","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Northumberland and Tyne and Wear","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Northumberland and Tyne and Wear","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Outer London - East and North East","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Outer London - East and North East","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Shropshire and Staffordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Shropshire and Staffordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Southern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Southern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Surrey, East and West Sussex","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Surrey, East and West Sussex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Tees Valley and Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Tees Valley and Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Central Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Central Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Midlands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Midlands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Wales and The Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Wales and The Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Bedfordshire and Hertfordshire","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Bedfordshire and Hertfordshire","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Bedfordshire and Hertfordshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","80","[c]","20950","20920"
"Leaver CS","2021","20-29","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","75","[c]","24290","24970"
"Leaver CS","2021","20-29","Cheshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cheshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cornwall and Isles of Scilly","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cumbria","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cumbria","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Derbyshire and Nottinghamshire","Outside London","Female","65","[c]","20210","19340"
"Leaver CS","2021","20-29","Derbyshire and Nottinghamshire","Outside London","Male","60","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Devon","Outside London","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Devon","Outside London","Male","55","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Dorset and Somerset","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Dorset and Somerset","Outside London","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Anglia","Outside London","Female","75","[c]","22390","21010"
"Leaver CS","2021","20-29","East Anglia","Outside London","Male","70","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Wales","Outside London","Female","105","[c]","22210","21010"
"Leaver CS","2021","20-29","East Wales","Outside London","Male","135","[c]","23460","21010"
"Leaver CS","2021","20-29","East Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Yorkshire and Northern Lincolnshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Yorkshire and Northern Lincolnshire","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Eastern Scotland","Outside London","Female","70","[c]","24820","22820"
"Leaver CS","2021","20-29","Eastern Scotland","Outside London","Male","65","[c]","24040","22230"
"Leaver CS","2021","20-29","Essex","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Essex","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","170","[c]","23410","21050"
"Leaver CS","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","175","[c]","25170","23000"
"Leaver CS","2021","20-29","Greater Manchester","Outside London","Female","105","[c]","24080","21090"
"Leaver CS","2021","20-29","Greater Manchester","Outside London","Male","90","[c]","25690","24360"
"Leaver CS","2021","20-29","Hampshire and Isle of Wight","Outside London","Female","80","[c]","23160","20920"
"Leaver CS","2021","20-29","Hampshire and Isle of Wight","Outside London","Male","70","[c]","23420","21010"
"Leaver CS","2021","20-29","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Highlands and Islands","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Highlands and Islands","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Inner London - East","London","Female","140","[c]","29660","27150"
"Leaver CS","2021","20-29","Inner London - East","London","Male","120","[c]","31590","28950"
"Leaver CS","2021","20-29","Inner London - East","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Inner London - West","London","Female","520","[c]","28850","27150"
"Leaver CS","2021","20-29","Inner London - West","London","Male","445","[c]","30200","27960"
"Leaver CS","2021","20-29","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Kent","Outside London","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Kent","Outside London","Male","50","[c]","20850","17180"
"Leaver CS","2021","20-29","Lancashire","Outside London","Female","55","[c]","21550","21010"
"Leaver CS","2021","20-29","Lancashire","Outside London","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","Female","65","[c]","22680","21010"
"Leaver CS","2021","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Lincolnshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Lincolnshire","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Merseyside","Outside London","Female","90","[c]","22260","21430"
"Leaver CS","2021","20-29","Merseyside","Outside London","Male","50","[c]","22200","21010"
"Leaver CS","2021","20-29","North Eastern Scotland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North Eastern Scotland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North Yorkshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North Yorkshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northern Ireland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northern Ireland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northumberland and Tyne and Wear","Outside London","Female","70","[c]","21970","21010"
"Leaver CS","2021","20-29","Northumberland and Tyne and Wear","Outside London","Male","90","[c]","22800","21010"
"Leaver CS","2021","20-29","Outer London - East and North East","London","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Outer London - East and North East","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Outer London - South","London","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Outer London - South","London","Male","50","[c]","28910","26810"
"Leaver CS","2021","20-29","Outer London - West and North West","London","Female","75","[c]","26360","25120"
"Leaver CS","2021","20-29","Outer London - West and North West","London","Male","45","[c]","26790","27760"
"Leaver CS","2021","20-29","Overseas","Overseas","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Shropshire and Staffordshire","Outside London","Female","60","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Shropshire and Staffordshire","Outside London","Male","60","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South Yorkshire","Outside London","Female","50","[c]","22560","21010"
"Leaver CS","2021","20-29","South Yorkshire","Outside London","Male","55","[c]","24530","21430"
"Leaver CS","2021","20-29","Southern Scotland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Southern Scotland","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Surrey, East and West Sussex","Outside London","Female","65","[c]","24120","24180"
"Leaver CS","2021","20-29","Surrey, East and West Sussex","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Tees Valley and Durham","Outside London","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Tees Valley and Durham","Outside London","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","Female","110","[c]","28440","27570"
"Leaver CS","2021","20-29","Unknown","Unknown","Male","90","[c]","28460","28000"
"Leaver CS","2021","20-29","West Central Scotland","Outside London","Female","50","[c]","23830","21490"
"Leaver CS","2021","20-29","West Central Scotland","Outside London","Male","45","[c]","24230","22230"
"Leaver CS","2021","20-29","West Midlands","Outside London","Female","85","[c]","24460","21010"
"Leaver CS","2021","20-29","West Midlands","Outside London","Male","70","[c]","23410","21010"
"Leaver CS","2021","20-29","West Wales and The Valleys","Outside London","Female","65","[c]","21330","21590"
"Leaver CS","2021","20-29","West Wales and The Valleys","Outside London","Male","60","[c]","22270","21590"
"Leaver CS","2021","20-29","West Yorkshire","Outside London","Female","115","[c]","24270","21010"
"Leaver CS","2021","20-29","West Yorkshire","Outside London","Male","90","[c]","26580","23000"
"Leaver CS","2021","30-39","Bedfordshire and Hertfordshire","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Bedfordshire and Hertfordshire","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Bedfordshire and Hertfordshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","55","[c]","33220","28120"
"Leaver CS","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","55","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cheshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cheshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cornwall and Isles of Scilly","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cumbria","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cumbria","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Derbyshire and Nottinghamshire","Outside London","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Derbyshire and Nottinghamshire","Outside London","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Devon","Outside London","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Devon","Outside London","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Dorset and Somerset","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Dorset and Somerset","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Anglia","Outside London","Female","70","[c]","27780","26670"
"Leaver CS","2021","30-39","East Anglia","Outside London","Male","65","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Wales","Outside London","Female","70","[c]","29430","26930"
"Leaver CS","2021","30-39","East Wales","Outside London","Male","105","[c]","35650","36030"
"Leaver CS","2021","30-39","East Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Yorkshire and Northern Lincolnshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Yorkshire and Northern Lincolnshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Eastern Scotland","Outside London","Female","115","[c]","29870","26700"
"Leaver CS","2021","30-39","Eastern Scotland","Outside London","Male","70","[c]","33940","30790"
"Leaver CS","2021","30-39","Essex","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Essex","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","105","[c]","30160","27570"
"Leaver CS","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","105","[c]","36010","35860"
"Leaver CS","2021","30-39","Greater Manchester","Outside London","Female","70","[c]","28350","25880"
"Leaver CS","2021","30-39","Greater Manchester","Outside London","Male","75","[c]","29070","27570"
"Leaver CS","2021","30-39","Hampshire and Isle of Wight","Outside London","Female","55","[c]","31240","28650"
"Leaver CS","2021","30-39","Hampshire and Isle of Wight","Outside London","Male","50","[c]","31520","30180"
"Leaver CS","2021","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Highlands and Islands","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Highlands and Islands","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Inner London - East","London","Female","130","[c]","40300","37780"
"Leaver CS","2021","30-39","Inner London - East","London","Male","95","[c]","45550","41030"
"Leaver CS","2021","30-39","Inner London - East","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Inner London - West","London","Female","275","[c]","45490","43560"
"Leaver CS","2021","30-39","Inner London - West","London","Male","315","[c]","47580","50700"
"Leaver CS","2021","30-39","Kent","Outside London","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Kent","Outside London","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lancashire","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lancashire","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lincolnshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lincolnshire","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Merseyside","Outside London","Female","50","[c]","23000","22230"
"Leaver CS","2021","30-39","Merseyside","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Eastern Scotland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Eastern Scotland","Outside London","Male","10","[c]","[c]","[c]"
