"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Education","Operational Delivery","East Midlands (England)","Outside London","50","50","41790","37100"
"In post","2021","Department for Education","Operational Delivery","East of England","Outside London","45","40","41610","36300"
"In post","2021","Department for Education","Operational Delivery","London","London","400","390","47590","42030"
"In post","2021","Department for Education","Operational Delivery","North East (England)","Outside London","145","140","39810","36780"
"In post","2021","Department for Education","Operational Delivery","North West (England)","Outside London","165","160","38570","36500"
"In post","2021","Department for Education","Operational Delivery","South West (England)","Outside London","90","85","41120","36780"
"In post","2021","Department for Education","Operational Delivery","West Midlands (England)","Outside London","455","445","40150","36780"
"In post","2021","Department for Education","Operational Delivery","Yorkshire and The Humber","Outside London","255","240","38070","36500"
"In post","2021","Department for Education","Other","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Planning","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Policy","East Midlands (England)","Outside London","140","130","39920","36780"
"In post","2021","Department for Education","Policy","East of England","Outside London","10","10","49820","50630"
"In post","2021","Department for Education","Policy","London","London","1455","1390","51320","53420"
"In post","2021","Department for Education","Policy","North East (England)","Outside London","190","180","38080","36500"
"In post","2021","Department for Education","Policy","North West (England)","Outside London","415","405","40390","36780"
"In post","2021","Department for Education","Policy","South West (England)","Outside London","50","45","45100","41990"
"In post","2021","Department for Education","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Policy","West Midlands (England)","Outside London","195","185","41530","36630"
"In post","2021","Department for Education","Policy","Yorkshire and The Humber","Outside London","580","550","42360","37100"
"In post","2021","Department for Education","Project Delivery","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Project Delivery","London","London","20","20","45410","40940"
"In post","2021","Department for Education","Project Delivery","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Project Delivery","North West (England)","Outside London","15","15","47930","50130"
"In post","2021","Department for Education","Project Delivery","West Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Department for Education","Project Delivery","Yorkshire and The Humber","Outside London","15","15","46670","49860"
"In post","2021","Department for Education","Property","East Midlands (England)","Outside London","20","20","54030","50630"
"In post","2021","Department for Education","Property","East of England","Outside London","10","10","59860","61680"
"In post","2021","Department for Education","Property","London","London","185","180","56650","62870"
"In post","2021","Department for Education","Property","North East (England)","Outside London","60","60","38730","36500"
"In post","2021","Department for Education","Property","North West (England)","Outside London","110","110","47270","50240"
"In post","2021","Department for Education","Property","South West (England)","Outside London","25","25","57920","59640"
"In post","2021","Department for Education","Property","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Department for Education","Property","West Midlands (England)","Outside London","45","45","50820","50630"
"In post","2021","Department for Education","Property","Yorkshire and The Humber","Outside London","105","100","48110","50130"
"In post","2021","Department for Education","Security","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Security","London","London","5","5","[c]","[c]"
"In post","2021","Department for Education","Security","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Department for Education","Security","North West (England)","Outside London","10","10","35760","36500"
"In post","2021","Department for Education","Security","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Department for Education","Security","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Unknown","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Commercial","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Commercial","East of England","Outside London","25","25","40780","37280"
"In post","2021","Department for Environment, Food and Rural Affairs","Commercial","London","London","20","20","39850","40200"
"In post","2021","Department for Environment, Food and Rural Affairs","Commercial","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Commercial","North West (England)","Outside London","10","10","35920","35900"
"In post","2021","Department for Environment, Food and Rural Affairs","Commercial","South East (England)","Outside London","25","25","35860","36210"
"In post","2021","Department for Environment, Food and Rural Affairs","Commercial","South West (England)","Outside London","40","40","41330","36970"
"In post","2021","Department for Environment, Food and Rural Affairs","Commercial","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Commercial","West Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Commercial","Yorkshire and The Humber","Outside London","20","20","38620","37240"
"In post","2021","Department for Environment, Food and Rural Affairs","Communications","East Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Communications","East of England","Outside London","20","15","36540","33670"
"In post","2021","Department for Environment, Food and Rural Affairs","Communications","London","London","130","130","44540","39910"
"In post","2021","Department for Environment, Food and Rural Affairs","Communications","North East (England)","Outside London","10","10","32980","32540"
"In post","2021","Department for Environment, Food and Rural Affairs","Communications","North West (England)","Outside London","15","15","39510","36970"
"In post","2021","Department for Environment, Food and Rural Affairs","Communications","South East (England)","Outside London","20","20","37870","37070"
"In post","2021","Department for Environment, Food and Rural Affairs","Communications","South West (England)","Outside London","35","30","40120","36970"
"In post","2021","Department for Environment, Food and Rural Affairs","Communications","West Midlands (England)","Outside London","20","20","40090","37100"
"In post","2021","Department for Environment, Food and Rural Affairs","Communications","Yorkshire and The Humber","Outside London","15","15","39780","36970"
"In post","2021","Department for Environment, Food and Rural Affairs","Corporate Finance","East of England","Outside London","10","10","31730","26890"
"In post","2021","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","East Midlands (England)","Outside London","10","10","46180","47550"
"In post","2021","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","East of England","Outside London","40","40","36310","30940"
"In post","2021","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","London","London","100","95","48400","42540"
"In post","2021","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","North East (England)","Outside London","40","35","37280","35900"
"In post","2021","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","North West (England)","Outside London","105","100","43150","48370"
"In post","2021","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","South East (England)","Outside London","110","105","40320","36970"
"In post","2021","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","South West (England)","Outside London","170","165","45270","48370"
"In post","2021","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","West Midlands (England)","Outside London","55","50","43120","35900"
"In post","2021","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Yorkshire and The Humber","Outside London","65","65","43670","47550"
"In post","2021","Department for Environment, Food and Rural Affairs","Economics","London","London","135","130","45510","49280"
"In post","2021","Department for Environment, Food and Rural Affairs","Economics","South West (England)","Outside London","20","20","42860","47550"
"In post","2021","Department for Environment, Food and Rural Affairs","Economics","Yorkshire and The Humber","Outside London","10","10","37700","35320"
"In post","2021","Department for Environment, Food and Rural Affairs","Finance","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Finance","East of England","Outside London","40","40","41010","36970"
"In post","2021","Department for Environment, Food and Rural Affairs","Finance","London","London","65","65","49610","43920"
"In post","2021","Department for Environment, Food and Rural Affairs","Finance","North East (England)","Outside London","20","20","39350","36590"
"In post","2021","Department for Environment, Food and Rural Affairs","Finance","North West (England)","Outside London","30","25","40840","36750"
"In post","2021","Department for Environment, Food and Rural Affairs","Finance","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Finance","South East (England)","Outside London","55","50","40630","36970"
"In post","2021","Department for Environment, Food and Rural Affairs","Finance","South West (England)","Outside London","75","70","41390","36970"
"In post","2021","Department for Environment, Food and Rural Affairs","Finance","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Finance","West Midlands (England)","Outside London","50","50","43690","39630"
"In post","2021","Department for Environment, Food and Rural Affairs","Finance","Yorkshire and The Humber","Outside London","70","65","43320","40080"
"In post","2021","Department for Environment, Food and Rural Affairs","Human Resources","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Human Resources","East of England","Outside London","15","10","41130","38600"
"In post","2021","Department for Environment, Food and Rural Affairs","Human Resources","London","London","55","55","48250","44950"
"In post","2021","Department for Environment, Food and Rural Affairs","Human Resources","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Human Resources","North West (England)","Outside London","25","25","42890","38300"
"In post","2021","Department for Environment, Food and Rural Affairs","Human Resources","South East (England)","Outside London","30","30","43850","40610"
"In post","2021","Department for Environment, Food and Rural Affairs","Human Resources","South West (England)","Outside London","65","60","38580","36970"
"In post","2021","Department for Environment, Food and Rural Affairs","Human Resources","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Human Resources","West Midlands (England)","Outside London","25","20","41190","37480"
"In post","2021","Department for Environment, Food and Rural Affairs","Human Resources","Yorkshire and The Humber","Outside London","35","35","43850","44080"
"In post","2021","Department for Environment, Food and Rural Affairs","Internal Audit","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Internal Audit","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Operational Delivery","East Midlands (England)","Outside London","115","105","27140","25830"
"In post","2021","Department for Environment, Food and Rural Affairs","Operational Delivery","East of England","Outside London","225","215","29800","28030"
"In post","2021","Department for Environment, Food and Rural Affairs","Operational Delivery","London","London","155","150","37420","32560"
"In post","2021","Department for Environment, Food and Rural Affairs","Operational Delivery","North East (England)","Outside London","290","265","26190","24920"
"In post","2021","Department for Environment, Food and Rural Affairs","Operational Delivery","North West (England)","Outside London","1050","945","24710","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","Operational Delivery","Scotland","Outside London","80","75","26940","25190"
"In post","2021","Department for Environment, Food and Rural Affairs","Operational Delivery","South East (England)","Outside London","445","425","30810","27960"
"In post","2021","Department for Environment, Food and Rural Affairs","Operational Delivery","South West (England)","Outside London","540","500","26400","24920"
"In post","2021","Department for Environment, Food and Rural Affairs","Operational Delivery","Wales","Outside London","255","235","24940","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","Operational Delivery","West Midlands (England)","Outside London","330","305","25810","24920"
"In post","2021","Department for Environment, Food and Rural Affairs","Operational Delivery","Yorkshire and The Humber","Outside London","370","350","26910","25190"
"In post","2021","Department for Environment, Food and Rural Affairs","Operational Research","London","London","10","10","39720","38010"
"In post","2021","Department for Environment, Food and Rural Affairs","Operational Research","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Operational Research","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Other","East of England","Outside London","15","15","41460","30880"
"In post","2021","Department for Environment, Food and Rural Affairs","Other","South East (England)","Outside London","15","15","40580","39910"
"In post","2021","Department for Environment, Food and Rural Affairs","Other","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Other","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Other","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Planning","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Policy","East Midlands (England)","Outside London","20","20","44450","47550"
"In post","2021","Department for Environment, Food and Rural Affairs","Policy","East of England","Outside London","25","20","39680","36160"
"In post","2021","Department for Environment, Food and Rural Affairs","Policy","London","London","1620","1575","44820","39420"
"In post","2021","Department for Environment, Food and Rural Affairs","Policy","North East (England)","Outside London","55","55","40770","36850"
"In post","2021","Department for Environment, Food and Rural Affairs","Policy","North West (England)","Outside London","45","45","43150","43590"
"In post","2021","Department for Environment, Food and Rural Affairs","Policy","Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Policy","South East (England)","Outside London","35","30","45670","38750"
"In post","2021","Department for Environment, Food and Rural Affairs","Policy","South West (England)","Outside London","395","375","38920","35900"
"In post","2021","Department for Environment, Food and Rural Affairs","Policy","Wales","Outside London","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Policy","West Midlands (England)","Outside London","30","30","45820","38730"
"In post","2021","Department for Environment, Food and Rural Affairs","Policy","Yorkshire and The Humber","Outside London","250","245","38360","35900"
"In post","2021","Department for Environment, Food and Rural Affairs","Project Delivery","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Project Delivery","East of England","Outside London","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Project Delivery","London","London","105","100","43610","38750"
"In post","2021","Department for Environment, Food and Rural Affairs","Project Delivery","North East (England)","Outside London","70","65","41570","37230"
"In post","2021","Department for Environment, Food and Rural Affairs","Project Delivery","North West (England)","Outside London","50","50","36530","35900"
"In post","2021","Department for Environment, Food and Rural Affairs","Project Delivery","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Project Delivery","South East (England)","Outside London","20","15","45090","41530"
"In post","2021","Department for Environment, Food and Rural Affairs","Project Delivery","South West (England)","Outside London","60","60","41140","37230"
"In post","2021","Department for Environment, Food and Rural Affairs","Project Delivery","Wales","Outside London","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Project Delivery","West Midlands (England)","Outside London","35","35","34360","33560"
"In post","2021","Department for Environment, Food and Rural Affairs","Project Delivery","Yorkshire and The Humber","Outside London","55","50","36850","35900"
"In post","2021","Department for Environment, Food and Rural Affairs","Property","East Midlands (England)","Outside London","25","25","35080","29860"
"In post","2021","Department for Environment, Food and Rural Affairs","Property","East of England","Outside London","40","40","29590","25190"
"In post","2021","Department for Environment, Food and Rural Affairs","Property","London","London","30","30","46400","39050"
"In post","2021","Department for Environment, Food and Rural Affairs","Property","North East (England)","Outside London","25","25","37920","35900"
"In post","2021","Department for Environment, Food and Rural Affairs","Property","North West (England)","Outside London","40","40","33450","29720"
"In post","2021","Department for Environment, Food and Rural Affairs","Property","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Property","South East (England)","Outside London","80","80","43160","37410"
"In post","2021","Department for Environment, Food and Rural Affairs","Property","South West (England)","Outside London","55","50","32620","29180"
"In post","2021","Department for Environment, Food and Rural Affairs","Property","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Property","West Midlands (England)","Outside London","25","25","34870","30040"
"In post","2021","Department for Environment, Food and Rural Affairs","Property","Yorkshire and The Humber","Outside London","55","55","35900","35900"
"In post","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","East Midlands (England)","Outside London","15","15","32600","29430"
"In post","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","East of England","Outside London","355","335","34200","30220"
"In post","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","London","London","100","95","47260","41670"
"In post","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","North East (England)","Outside London","20","20","26600","21300"
"In post","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","North West (England)","Outside London","25","25","26400","24920"
"In post","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","Scotland","Outside London","10","10","29050","25880"
"In post","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","South East (England)","Outside London","485","460","33670","29560"
"In post","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","South West (England)","Outside London","200","190","32220","29270"
"In post","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","Wales","Outside London","15","15","24690","22980"
"In post","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","West Midlands (England)","Outside London","15","15","28960","25960"
"In post","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","Yorkshire and The Humber","Outside London","75","70","35360","30830"
"In post","2021","Department for Environment, Food and Rural Affairs","Social Research","London","London","20","20","50910","53870"
"In post","2021","Department for Environment, Food and Rural Affairs","Social Research","South West (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Social Research","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Statistics","London","London","20","20","45530","40060"
"In post","2021","Department for Environment, Food and Rural Affairs","Statistics","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Statistics","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Statistics","Yorkshire and The Humber","Outside London","45","45","35100","31310"
"In post","2021","Department for Environment, Food and Rural Affairs","Unknown","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Unknown","South East (England)","Outside London","15","15","52450","52290"
"In post","2021","Department for Environment, Food and Rural Affairs","Unknown","South West (England)","Outside London","25","25","22770","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","Veterinarian","East Midlands (England)","Outside London","20","20","43420","37930"
"In post","2021","Department for Environment, Food and Rural Affairs","Veterinarian","East of England","Outside London","20","20","44730","44100"
"In post","2021","Department for Environment, Food and Rural Affairs","Veterinarian","London","London","25","25","57420","55100"
"In post","2021","Department for Environment, Food and Rural Affairs","Veterinarian","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Veterinarian","North West (England)","Outside London","35","30","45840","49020"
"In post","2021","Department for Environment, Food and Rural Affairs","Veterinarian","Scotland","Outside London","40","40","43160","37480"
"In post","2021","Department for Environment, Food and Rural Affairs","Veterinarian","South East (England)","Outside London","45","45","52660","54170"
"In post","2021","Department for Environment, Food and Rural Affairs","Veterinarian","South West (England)","Outside London","80","75","43560","38170"
"In post","2021","Department for Environment, Food and Rural Affairs","Veterinarian","Wales","Outside London","60","55","42610","37480"
"In post","2021","Department for Environment, Food and Rural Affairs","Veterinarian","West Midlands (England)","Outside London","35","30","45090","46120"
"In post","2021","Department for Environment, Food and Rural Affairs","Veterinarian","Yorkshire and The Humber","Outside London","15","15","38100","37530"
"In post","2021","Department for International Trade","Commercial","London","London","25","25","37780","38160"
"In post","2021","Department for International Trade","Commercial","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Communications","London","London","135","135","43380","38540"
"In post","2021","Department for International Trade","Communications","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Communications","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Digital, Data and Technology","London","London","120","115","46970","43500"
"In post","2021","Department for International Trade","Digital, Data and Technology","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Digital, Data and Technology","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Economics","London","London","135","135","42990","31800"
"In post","2021","Department for International Trade","Economics","South East (England)","Outside London","15","15","48190","51970"
"In post","2021","Department for International Trade","Finance","London","London","85","85","49400","51970"
"In post","2021","Department for International Trade","Finance","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Human Resources","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Human Resources","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Human Resources","London","London","115","110","43140","38160"
"In post","2021","Department for International Trade","Human Resources","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Human Resources","South East (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Human Resources","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Human Resources","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","International Trade","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Department for International Trade","International Trade","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","International Trade","London","London","1005","995","47620","44030"
"In post","2021","Department for International Trade","International Trade","North East (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Department for International Trade","International Trade","North West (England)","Outside London","15","15","49150","48220"
"In post","2021","Department for International Trade","International Trade","Overseas","Overseas","155","155","56610","54470"
"In post","2021","Department for International Trade","International Trade","Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","Department for International Trade","International Trade","South East (England)","Outside London","65","60","43250","38540"
"In post","2021","Department for International Trade","International Trade","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","International Trade","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","International Trade","West Midlands (England)","Outside London","15","10","42310","48220"
"In post","2021","Department for International Trade","International Trade","Yorkshire and The Humber","Outside London","15","10","44800","48220"
"In post","2021","Department for International Trade","Knowledge and Information Management","London","London","20","20","37320","33380"
"In post","2021","Department for International Trade","Legal","South East (England)","Outside London","10","10","60350","53920"
"In post","2021","Department for International Trade","Operational Delivery","London","London","100","100","37130","32120"
"In post","2021","Department for International Trade","Operational Delivery","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Operational Delivery","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Operational Delivery","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Operational Delivery","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Operational Delivery","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Operational Research","London","London","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Other","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Other","London","London","180","175","39630","32120"
"In post","2021","Department for International Trade","Other","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Other","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Planning","London","London","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Planning","South East (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Policy","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Policy","London","London","210","205","45550","38540"
"In post","2021","Department for International Trade","Policy","South East (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Department for International Trade","Project Delivery","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Project Delivery","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Project Delivery","London","London","65","65","46970","42400"
"In post","2021","Department for International Trade","Project Delivery","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Project Delivery","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Project Delivery","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Property","London","London","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Property","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Science and Engineering","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Security","London","London","30","30","44980","41080"
"In post","2021","Department for International Trade","Social Research","London","London","20","20","44560","46050"
"In post","2021","Department for International Trade","Statistics","London","London","55","55","42900","39590"
"In post","2021","Department for International Trade","Statistics","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Commercial","East Midlands (England)","Outside London","15","10","32590","31040"
"In post","2021","Department for Transport","Commercial","London","London","85","85","51000","54110"
"In post","2021","Department for Transport","Commercial","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Commercial","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Commercial","South West (England)","Outside London","20","20","37310","35200"
"In post","2021","Department for Transport","Commercial","Wales","Outside London","165","150","33180","31040"
"In post","2021","Department for Transport","Commercial","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Communications","East Midlands (England)","Outside London","35","35","33050","31860"
"In post","2021","Department for Transport","Communications","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Communications","London","London","110","110","47780","43360"
"In post","2021","Department for Transport","Communications","North East (England)","Outside London","20","20","24080","21590"
"In post","2021","Department for Transport","Communications","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Communications","South East (England)","Outside London","25","20","35360","31860"
"In post","2021","Department for Transport","Communications","South West (England)","Outside London","30","30","36620","32180"
"In post","2021","Department for Transport","Communications","Wales","Outside London","65","65","29840","26780"
"In post","2021","Department for Transport","Communications","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Communications","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Corporate Finance","London","London","25","25","57660","54650"
"In post","2021","Department for Transport","Corporate Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Counter Fraud","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Department for Transport","Counter Fraud","East of England","Outside London","5","5","[c]","[c]"
"In post","2021","Department for Transport","Counter Fraud","London","London","10","10","[c]","[c]"
"In post","2021","Department for Transport","Counter Fraud","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Counter Fraud","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Counter Fraud","Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","Department for Transport","Counter Fraud","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Counter Fraud","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Counter Fraud","Wales","Outside London","15","15","31630","26780"
"In post","2021","Department for Transport","Counter Fraud","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Counter Fraud","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Digital, Data and Technology","East Midlands (England)","Outside London","75","70","38930","38650"
"In post","2021","Department for Transport","Digital, Data and Technology","London","London","90","90","44240","42890"
"In post","2021","Department for Transport","Digital, Data and Technology","North East (England)","Outside London","10","10","29390","26780"
"In post","2021","Department for Transport","Digital, Data and Technology","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Digital, Data and Technology","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Digital, Data and Technology","South East (England)","Outside London","130","130","38190","34040"
"In post","2021","Department for Transport","Digital, Data and Technology","South West (England)","Outside London","30","30","37000","32120"
"In post","2021","Department for Transport","Digital, Data and Technology","Wales","Outside London","810","795","39290","35620"
