"Status","Year","Parent_department","Region_ITL2","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Department for Transport","West Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","West Yorkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","West Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","40","[c]","27950","24180"
"Leaver CS","2021","Department for Work and Pensions","Bedfordshire and Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Bedfordshire and Hertfordshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Bedfordshire and Hertfordshire","Outside London","Unknown","30","[c]","29800","28550"
"Leaver CS","2021","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","40","[c]","26700","27570"
"Leaver CS","2021","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Cheshire","Outside London","Heterosexual / straight","35","[c]","23170","21010"
"Leaver CS","2021","Department for Work and Pensions","Cheshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Cheshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Cheshire","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Cornwall and Isles of Scilly","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Cornwall and Isles of Scilly","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Cumbria","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Cumbria","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Cumbria","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","75","[c]","25480","25480"
"Leaver CS","2021","Department for Work and Pensions","Derbyshire and Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Derbyshire and Nottinghamshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Derbyshire and Nottinghamshire","Outside London","Unknown","45","[c]","25550","26120"
"Leaver CS","2021","Department for Work and Pensions","Devon","Outside London","Heterosexual / straight","45","[c]","23490","21010"
"Leaver CS","2021","Department for Work and Pensions","Devon","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Devon","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Devon","Outside London","Unknown","35","[c]","26310","21010"
"Leaver CS","2021","Department for Work and Pensions","Dorset and Somerset","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Dorset and Somerset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Dorset and Somerset","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Dorset and Somerset","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","East Anglia","Outside London","Heterosexual / straight","55","[c]","24760","26890"
"Leaver CS","2021","Department for Work and Pensions","East Anglia","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","East Anglia","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","East Anglia","Outside London","Unknown","45","[c]","25330","27570"
"Leaver CS","2021","Department for Work and Pensions","East Wales","Outside London","Heterosexual / straight","50","[c]","25560","23250"
"Leaver CS","2021","Department for Work and Pensions","East Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","East Wales","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","East Wales","Outside London","Unknown","35","[c]","24870","25810"
"Leaver CS","2021","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Eastern Scotland","Outside London","Heterosexual / straight","85","[c]","24680","21010"
"Leaver CS","2021","Department for Work and Pensions","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Eastern Scotland","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Eastern Scotland","Outside London","Unknown","45","[c]","24120","25490"
"Leaver CS","2021","Department for Work and Pensions","Essex","Outside London","Heterosexual / straight","50","[c]","27960","28570"
"Leaver CS","2021","Department for Work and Pensions","Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Essex","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Essex","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","70","[c]","25580","27570"
"Leaver CS","2021","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","40","[c]","26490","27570"
"Leaver CS","2021","Department for Work and Pensions","Greater Manchester","Outside London","Heterosexual / straight","160","[c]","26930","21010"
"Leaver CS","2021","Department for Work and Pensions","Greater Manchester","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Greater Manchester","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Greater Manchester","Outside London","Unknown","110","[c]","26030","27120"
"Leaver CS","2021","Department for Work and Pensions","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","45","[c]","25490","26510"
"Leaver CS","2021","Department for Work and Pensions","Hampshire and Isle of Wight","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Hampshire and Isle of Wight","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Hampshire and Isle of Wight","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","30","[c]","24960","26890"
"Leaver CS","2021","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Highlands and Islands","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Highlands and Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Highlands and Islands","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Inner London - East","London","Heterosexual / straight","70","[c]","30540","25110"
"Leaver CS","2021","Department for Work and Pensions","Inner London - East","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Inner London - East","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Inner London - East","London","Unknown","55","[c]","32070","31060"
"Leaver CS","2021","Department for Work and Pensions","Inner London - West","London","Heterosexual / straight","70","[c]","35630","31060"
"Leaver CS","2021","Department for Work and Pensions","Inner London - West","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Inner London - West","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Inner London - West","London","Unknown","50","[c]","43640","31880"
"Leaver CS","2021","Department for Work and Pensions","Kent","Outside London","Heterosexual / straight","45","[c]","29410","29290"
"Leaver CS","2021","Department for Work and Pensions","Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Kent","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Kent","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Lancashire","Outside London","Heterosexual / straight","170","[c]","26800","21010"
"Leaver CS","2021","Department for Work and Pensions","Lancashire","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Lancashire","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Lancashire","Outside London","Unknown","145","[c]","24240","21010"
"Leaver CS","2021","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","40","[c]","24930","21010"
"Leaver CS","2021","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","40","[c]","24250","23050"
"Leaver CS","2021","Department for Work and Pensions","Lincolnshire","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Lincolnshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Lincolnshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Merseyside","Outside London","Heterosexual / straight","95","[c]","28680","26890"
"Leaver CS","2021","Department for Work and Pensions","Merseyside","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Merseyside","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Merseyside","Outside London","Unknown","50","[c]","25260","26890"
"Leaver CS","2021","Department for Work and Pensions","North Eastern Scotland","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North Eastern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North Yorkshire","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North Yorkshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North Yorkshire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Northumberland and Tyne and Wear","Outside London","Heterosexual / straight","235","[c]","25950","21010"
"Leaver CS","2021","Department for Work and Pensions","Northumberland and Tyne and Wear","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Northumberland and Tyne and Wear","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Northumberland and Tyne and Wear","Outside London","Unknown","135","[c]","25170","21010"
"Leaver CS","2021","Department for Work and Pensions","Outer London - East and North East","London","Heterosexual / straight","35","[c]","29170","31060"
"Leaver CS","2021","Department for Work and Pensions","Outer London - East and North East","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Outer London - East and North East","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Outer London - East and North East","London","Unknown","45","[c]","30120","31060"
"Leaver CS","2021","Department for Work and Pensions","Outer London - South","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Outer London - South","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Outer London - South","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Outer London - South","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Outer London - West and North West","London","Heterosexual / straight","35","[c]","30140","31060"
"Leaver CS","2021","Department for Work and Pensions","Outer London - West and North West","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Outer London - West and North West","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Outer London - West and North West","London","Unknown","50","[c]","30520","31060"
"Leaver CS","2021","Department for Work and Pensions","Shropshire and Staffordshire","Outside London","Heterosexual / straight","40","[c]","25630","26120"
"Leaver CS","2021","Department for Work and Pensions","Shropshire and Staffordshire","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Shropshire and Staffordshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Shropshire and Staffordshire","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South Yorkshire","Outside London","Heterosexual / straight","85","[c]","27070","26120"
"Leaver CS","2021","Department for Work and Pensions","South Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South Yorkshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South Yorkshire","Outside London","Unknown","60","[c]","28000","26120"
"Leaver CS","2021","Department for Work and Pensions","Southern Scotland","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Southern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Southern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Southern Scotland","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Surrey, East and West Sussex","Outside London","Heterosexual / straight","70","[c]","25380","23880"
"Leaver CS","2021","Department for Work and Pensions","Surrey, East and West Sussex","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Surrey, East and West Sussex","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Surrey, East and West Sussex","Outside London","Unknown","40","[c]","26450","25110"
"Leaver CS","2021","Department for Work and Pensions","Tees Valley and Durham","Outside London","Heterosexual / straight","45","[c]","24480","21010"
"Leaver CS","2021","Department for Work and Pensions","Tees Valley and Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Tees Valley and Durham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Tees Valley and Durham","Outside London","Unknown","30","[c]","22770","21010"
"Leaver CS","2021","Department for Work and Pensions","Unknown","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","West Central Scotland","Outside London","Heterosexual / straight","95","[c]","25070","25580"
"Leaver CS","2021","Department for Work and Pensions","West Central Scotland","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","West Central Scotland","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","West Central Scotland","Outside London","Unknown","60","[c]","24580","21010"
"Leaver CS","2021","Department for Work and Pensions","West Midlands","Outside London","Heterosexual / straight","105","[c]","25360","21010"
"Leaver CS","2021","Department for Work and Pensions","West Midlands","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","West Midlands","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","West Midlands","Outside London","Unknown","65","[c]","25020","22360"
"Leaver CS","2021","Department for Work and Pensions","West Wales and The Valleys","Outside London","Heterosexual / straight","80","[c]","25300","21010"
"Leaver CS","2021","Department for Work and Pensions","West Wales and The Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","West Wales and The Valleys","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","West Wales and The Valleys","Outside London","Unknown","50","[c]","23930","21010"
"Leaver CS","2021","Department for Work and Pensions","West Yorkshire","Outside London","Heterosexual / straight","120","[c]","29700","27570"
"Leaver CS","2021","Department for Work and Pensions","West Yorkshire","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","West Yorkshire","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","West Yorkshire","Outside London","Unknown","80","[c]","31860","27570"
"Leaver CS","2021","Department of Health and Social Care","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Bedfordshire and Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Bedfordshire and Hertfordshire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Derbyshire and Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Derbyshire and Nottinghamshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Derbyshire and Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","East Anglia","Outside London","Heterosexual / straight","55","[c]","37190","25050"
"Leaver CS","2021","Department of Health and Social Care","East Anglia","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","East Anglia","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","East Anglia","Outside London","Unknown","40","[c]","34940","34530"
"Leaver CS","2021","Department of Health and Social Care","Essex","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Essex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Essex","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","90","[c]","35720","28590"
"Leaver CS","2021","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Greater Manchester","Outside London","Heterosexual / straight","35","[c]","41110","28870"
"Leaver CS","2021","Department of Health and Social Care","Greater Manchester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Greater Manchester","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Greater Manchester","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Inner London - East","London","Heterosexual / straight","160","[c]","43140","38200"
"Leaver CS","2021","Department of Health and Social Care","Inner London - East","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Inner London - East","London","Undeclared","35","[c]","48550","45010"
"Leaver CS","2021","Department of Health and Social Care","Inner London - East","London","Unknown","40","[c]","56820","45770"
"Leaver CS","2021","Department of Health and Social Care","Inner London - West","London","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Inner London - West","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Inner London - West","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Inner London - West","London","Unknown","110","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Kent","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Merseyside","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","North Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","North Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Northumberland and Tyne and Wear","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Northumberland and Tyne and Wear","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Northumberland and Tyne and Wear","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Northumberland and Tyne and Wear","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Outer London - West and North West","London","Heterosexual / straight","80","[c]","38200","32330"
"Leaver CS","2021","Department of Health and Social Care","Outer London - West and North West","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Outer London - West and North West","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Outer London - West and North West","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Shropshire and Staffordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Shropshire and Staffordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Surrey, East and West Sussex","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Surrey, East and West Sussex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Surrey, East and West Sussex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Surrey, East and West Sussex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","West Midlands","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","West Midlands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","West Midlands","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","West Midlands","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","West Yorkshire","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","West Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","West Yorkshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","West Yorkshire","Outside London","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","East Wales","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
