"Status","Year","Disability","Ethnicity","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Unknown","North West (England)","HEO","130","120","32930","31990"
"In post","2021","Declared non-disabled","Unknown","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","North West (England)","SEO","90","85","40050","39030"
"In post","2021","Declared non-disabled","Unknown","North West (England)","Unknown","75","65","32440","32690"
"In post","2021","Declared non-disabled","Unknown","Northern Ireland","AA","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Northern Ireland","AO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Northern Ireland","EO","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Overseas","G7","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Overseas","HEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Overseas","SEO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Scotland","AA","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Scotland","AO","325","280","21820","21010"
"In post","2021","Declared non-disabled","Unknown","Scotland","EO","160","145","27410","27570"
"In post","2021","Declared non-disabled","Unknown","Scotland","G6","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Scotland","G7","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Scotland","HEO","65","60","33260","32820"
"In post","2021","Declared non-disabled","Unknown","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Scotland","SEO","55","55","52110","45210"
"In post","2021","Declared non-disabled","Unknown","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","South East (England)","AA","35","35","20400","20600"
"In post","2021","Declared non-disabled","Unknown","South East (England)","AO","225","200","24560","21130"
"In post","2021","Declared non-disabled","Unknown","South East (England)","EO","210","190","28560","27570"
"In post","2021","Declared non-disabled","Unknown","South East (England)","G6","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","South East (England)","G7","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","South East (England)","HEO","90","80","34490","33330"
"In post","2021","Declared non-disabled","Unknown","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","South East (England)","SEO","50","45","41190","40580"
"In post","2021","Declared non-disabled","Unknown","South East (England)","Unknown","50","45","34870","37170"
"In post","2021","Declared non-disabled","Unknown","South West (England)","AA","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","South West (England)","AO","245","205","21770","21010"
"In post","2021","Declared non-disabled","Unknown","South West (England)","EO","240","220","26880","27540"
"In post","2021","Declared non-disabled","Unknown","South West (England)","G6","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","South West (England)","G7","70","65","52280","49730"
"In post","2021","Declared non-disabled","Unknown","South West (England)","HEO","175","165","32790","33200"
"In post","2021","Declared non-disabled","Unknown","South West (England)","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","South West (England)","SEO","175","165","41150","40580"
"In post","2021","Declared non-disabled","Unknown","South West (England)","Unknown","45","45","38120","32710"
"In post","2021","Declared non-disabled","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Unknown","AO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Unknown","EO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Wales","AA","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Wales","AO","245","215","21530","21010"
"In post","2021","Declared non-disabled","Unknown","Wales","EO","170","155","27160","27570"
"In post","2021","Declared non-disabled","Unknown","Wales","G6","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Wales","G7","80","75","56410","56950"
"In post","2021","Declared non-disabled","Unknown","Wales","HEO","60","60","32480","31420"
"In post","2021","Declared non-disabled","Unknown","Wales","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Wales","SEO","60","55","41510","40860"
"In post","2021","Declared non-disabled","Unknown","Wales","Unknown","30","30","33640","32690"
"In post","2021","Declared non-disabled","Unknown","West Midlands (England)","AA","35","25","19090","19560"
"In post","2021","Declared non-disabled","Unknown","West Midlands (England)","AO","250","220","22140","21010"
"In post","2021","Declared non-disabled","Unknown","West Midlands (England)","EO","245","230","27210","27570"
"In post","2021","Declared non-disabled","Unknown","West Midlands (England)","G6","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","West Midlands (England)","G7","40","40","54300","51330"
"In post","2021","Declared non-disabled","Unknown","West Midlands (England)","HEO","95","85","32800","32130"
"In post","2021","Declared non-disabled","Unknown","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","West Midlands (England)","SEO","70","65","40420","39800"
"In post","2021","Declared non-disabled","Unknown","West Midlands (England)","Unknown","70","65","31740","32690"
"In post","2021","Declared non-disabled","Unknown","Yorkshire and The Humber","AA","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Yorkshire and The Humber","AO","230","200","22580","21050"
"In post","2021","Declared non-disabled","Unknown","Yorkshire and The Humber","EO","225","205","27270","27570"
"In post","2021","Declared non-disabled","Unknown","Yorkshire and The Humber","G6","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Yorkshire and The Humber","G7","80","75","53690","52250"
"In post","2021","Declared non-disabled","Unknown","Yorkshire and The Humber","HEO","90","80","32310","31990"
"In post","2021","Declared non-disabled","Unknown","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Yorkshire and The Humber","SEO","65","60","40670","40670"
"In post","2021","Declared non-disabled","Unknown","Yorkshire and The Humber","Unknown","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","White","East Midlands (England)","AA","595","550","19590","20150"
"In post","2021","Declared non-disabled","White","East Midlands (England)","AO","3360","3050","22840","21130"
"In post","2021","Declared non-disabled","White","East Midlands (England)","EO","3195","2935","27070","27570"
"In post","2021","Declared non-disabled","White","East Midlands (England)","G6","190","180","67680","64670"
"In post","2021","Declared non-disabled","White","East Midlands (England)","G7","715","680","55220","52580"
"In post","2021","Declared non-disabled","White","East Midlands (England)","HEO","1635","1545","32670","31990"
"In post","2021","Declared non-disabled","White","East Midlands (England)","SCS level","65","60","89040","79870"
"In post","2021","Declared non-disabled","White","East Midlands (England)","SEO","1075","1015","41550","39850"
"In post","2021","Declared non-disabled","White","East Midlands (England)","Unknown","545","505","30550","30210"
"In post","2021","Declared non-disabled","White","East of England","AA","775","720","19830","19850"
"In post","2021","Declared non-disabled","White","East of England","AO","3610","3315","24370","22080"
"In post","2021","Declared non-disabled","White","East of England","EO","4080","3725","28110","27570"
"In post","2021","Declared non-disabled","White","East of England","G6","165","160","69960","66890"
"In post","2021","Declared non-disabled","White","East of England","G7","595","565","56350","53650"
"In post","2021","Declared non-disabled","White","East of England","HEO","1840","1755","33340","33230"
"In post","2021","Declared non-disabled","White","East of England","SCS level","70","65","95890","95620"
"In post","2021","Declared non-disabled","White","East of England","SEO","1085","1030","42300","40580"
"In post","2021","Declared non-disabled","White","East of England","Unknown","615","570","29410","28200"
"In post","2021","Declared non-disabled","White","London","AA","540","495","22010","22210"
"In post","2021","Declared non-disabled","White","London","AO","2840","2660","26520","25110"
"In post","2021","Declared non-disabled","White","London","EO","6105","5765","29930","29620"
"In post","2021","Declared non-disabled","White","London","G6","4600","4405","69580","68700"
"In post","2021","Declared non-disabled","White","London","G7","9935","9585","56930","56340"
"In post","2021","Declared non-disabled","White","London","HEO","7565","7400","35560","35200"
"In post","2021","Declared non-disabled","White","London","SCS level","2760","2655","90210","81760"
"In post","2021","Declared non-disabled","White","London","SEO","6210","6025","43050","42170"
"In post","2021","Declared non-disabled","White","London","Unknown","545","525","36010","34100"
"In post","2021","Declared non-disabled","White","North East (England)","AA","630","520","19730","20070"
"In post","2021","Declared non-disabled","White","North East (England)","AO","7065","6060","21640","21010"
"In post","2021","Declared non-disabled","White","North East (England)","EO","4865","4385","26850","27570"
"In post","2021","Declared non-disabled","White","North East (England)","G6","320","310","64100","64670"
"In post","2021","Declared non-disabled","White","North East (England)","G7","1090","1055","52050","52580"
"In post","2021","Declared non-disabled","White","North East (England)","HEO","2400","2265","32040","31810"
"In post","2021","Declared non-disabled","White","North East (England)","SCS level","80","80","87150","78780"
"In post","2021","Declared non-disabled","White","North East (England)","SEO","1610","1525","39160","38630"
"In post","2021","Declared non-disabled","White","North East (England)","Unknown","480","450","29320","28200"
"In post","2021","Declared non-disabled","White","North West (England)","AA","995","885","19300","19560"
"In post","2021","Declared non-disabled","White","North West (England)","AO","10360","9200","21740","21010"
"In post","2021","Declared non-disabled","White","North West (England)","EO","10870","9970","26790","27570"
"In post","2021","Declared non-disabled","White","North West (England)","G6","735","715","66630","64670"
"In post","2021","Declared non-disabled","White","North West (England)","G7","2150","2070","53300","52580"
"In post","2021","Declared non-disabled","White","North West (England)","HEO","4740","4495","32270","31810"
"In post","2021","Declared non-disabled","White","North West (England)","SCS level","170","165","88090","81860"
"In post","2021","Declared non-disabled","White","North West (England)","SEO","3120","2985","39650","38630"
"In post","2021","Declared non-disabled","White","North West (England)","Unknown","1265","1190","31090","30210"
"In post","2021","Declared non-disabled","White","Northern Ireland","AA","315","305","19840","20310"
"In post","2021","Declared non-disabled","White","Northern Ireland","AO","615","555","21360","21430"
"In post","2021","Declared non-disabled","White","Northern Ireland","EO","575","535","26450","25560"
"In post","2021","Declared non-disabled","White","Northern Ireland","G6","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","White","Northern Ireland","G7","145","140","54510","52580"
"In post","2021","Declared non-disabled","White","Northern Ireland","HEO","380","370","32530","31810"
"In post","2021","Declared non-disabled","White","Northern Ireland","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","White","Northern Ireland","SEO","175","165","39350","38630"
"In post","2021","Declared non-disabled","White","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","Overseas","AO","35","35","22550","22500"
"In post","2021","Declared non-disabled","White","Overseas","EO","165","160","27780","26950"
"In post","2021","Declared non-disabled","White","Overseas","G6","275","275","66320","65210"
"In post","2021","Declared non-disabled","White","Overseas","G7","470","465","56310","55340"
"In post","2021","Declared non-disabled","White","Overseas","HEO","555","555","34900","34220"
"In post","2021","Declared non-disabled","White","Overseas","SCS level","185","185","86710","78510"
"In post","2021","Declared non-disabled","White","Overseas","SEO","295","295","46220","42170"
"In post","2021","Declared non-disabled","White","Overseas","Unknown","155","155","[c]","[c]"
"In post","2021","Declared non-disabled","White","Scotland","AA","1035","980","20420","20060"
"In post","2021","Declared non-disabled","White","Scotland","AO","6965","6215","22130","21010"
"In post","2021","Declared non-disabled","White","Scotland","EO","7000","6440","27390","27570"
"In post","2021","Declared non-disabled","White","Scotland","G6","895","860","70130","70290"
"In post","2021","Declared non-disabled","White","Scotland","G7","1805","1730","56510","56120"
"In post","2021","Declared non-disabled","White","Scotland","HEO","3930","3760","33350","32430"
"In post","2021","Declared non-disabled","White","Scotland","SCS level","215","210","88320","83230"
"In post","2021","Declared non-disabled","White","Scotland","SEO","2875","2755","43360","42190"
"In post","2021","Declared non-disabled","White","Scotland","Unknown","75","75","39200","41080"
"In post","2021","Declared non-disabled","White","South East (England)","AA","1310","1190","19940","19560"
"In post","2021","Declared non-disabled","White","South East (England)","AO","6220","5710","24880","22500"
"In post","2021","Declared non-disabled","White","South East (England)","EO","7545","6965","27870","27570"
"In post","2021","Declared non-disabled","White","South East (England)","G6","395","380","69130","66220"
"In post","2021","Declared non-disabled","White","South East (England)","G7","1650","1565","54780","53630"
"In post","2021","Declared non-disabled","White","South East (England)","HEO","3485","3335","33450","33300"
"In post","2021","Declared non-disabled","White","South East (England)","SCS level","115","110","90500","84350"
"In post","2021","Declared non-disabled","White","South East (England)","SEO","2265","2170","41700","40580"
"In post","2021","Declared non-disabled","White","South East (England)","Unknown","880","805","30750","30700"
"In post","2021","Declared non-disabled","White","South West (England)","AA","940","895","19340","19560"
"In post","2021","Declared non-disabled","White","South West (England)","AO","4500","4080","22710","21050"
"In post","2021","Declared non-disabled","White","South West (England)","EO","6550","6025","26400","27130"
"In post","2021","Declared non-disabled","White","South West (England)","G6","1030","985","66370","65270"
"In post","2021","Declared non-disabled","White","South West (England)","G7","3060","2945","52550","52000"
"In post","2021","Declared non-disabled","White","South West (England)","HEO","5400","5130","32170","32780"
"In post","2021","Declared non-disabled","White","South West (England)","SCS level","225","215","96440","90670"
"In post","2021","Declared non-disabled","White","South West (England)","SEO","4715","4525","40900","40580"
"In post","2021","Declared non-disabled","White","South West (England)","Unknown","1600","1515","37300","33360"
"In post","2021","Declared non-disabled","White","Unknown","AA","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","White","Unknown","AO","90","80","21690","21010"
"In post","2021","Declared non-disabled","White","Unknown","EO","300","280","27750","27570"
"In post","2021","Declared non-disabled","White","Unknown","G6","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","White","Unknown","G7","80","75","52570","51050"
"In post","2021","Declared non-disabled","White","Unknown","HEO","130","125","34650","33250"
"In post","2021","Declared non-disabled","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","Unknown","SEO","65","65","40090","38840"
"In post","2021","Declared non-disabled","White","Unknown","Unknown","50","50","28440","27370"
"In post","2021","Declared non-disabled","White","Wales","AA","1110","920","18600","18060"
"In post","2021","Declared non-disabled","White","Wales","AO","6540","5825","21770","21590"
"In post","2021","Declared non-disabled","White","Wales","EO","5990","5525","27130","27570"
"In post","2021","Declared non-disabled","White","Wales","G6","505","485","69730","69690"
"In post","2021","Declared non-disabled","White","Wales","G7","1740","1670","56010","56620"
"In post","2021","Declared non-disabled","White","Wales","HEO","3565","3370","33720","33170"
"In post","2021","Declared non-disabled","White","Wales","SCS level","230","220","86870","78730"
"In post","2021","Declared non-disabled","White","Wales","SEO","2515","2410","42730","42300"
"In post","2021","Declared non-disabled","White","Wales","Unknown","695","655","30040","30210"
"In post","2021","Declared non-disabled","White","West Midlands (England)","AA","635","585","19490","19560"
"In post","2021","Declared non-disabled","White","West Midlands (England)","AO","3960","3555","22540","21010"
"In post","2021","Declared non-disabled","White","West Midlands (England)","EO","4390","3995","27140","27570"
"In post","2021","Declared non-disabled","White","West Midlands (England)","G6","330","320","67750","64670"
"In post","2021","Declared non-disabled","White","West Midlands (England)","G7","1010","975","54050","52580"
"In post","2021","Declared non-disabled","White","West Midlands (England)","HEO","2080","1970","32790","32030"
"In post","2021","Declared non-disabled","White","West Midlands (England)","SCS level","125","120","93390","85720"
"In post","2021","Declared non-disabled","White","West Midlands (England)","SEO","1460","1395","41290","39740"
"In post","2021","Declared non-disabled","White","West Midlands (England)","Unknown","695","640","30210","30210"
"In post","2021","Declared non-disabled","White","Yorkshire and The Humber","AA","770","700","19740","20600"
"In post","2021","Declared non-disabled","White","Yorkshire and The Humber","AO","5440","4845","23070","21430"
"In post","2021","Declared non-disabled","White","Yorkshire and The Humber","EO","5905","5360","27210","27570"
"In post","2021","Declared non-disabled","White","Yorkshire and The Humber","G6","590","570","65460","63780"
"In post","2021","Declared non-disabled","White","Yorkshire and The Humber","G7","1850","1760","53860","52280"
"In post","2021","Declared non-disabled","White","Yorkshire and The Humber","HEO","3130","2945","32460","31990"
"In post","2021","Declared non-disabled","White","Yorkshire and The Humber","SCS level","155","145","86770","78200"
"In post","2021","Declared non-disabled","White","Yorkshire and The Humber","SEO","2130","2030","39830","38420"
"In post","2021","Declared non-disabled","White","Yorkshire and The Humber","Unknown","840","760","29770","30210"
"In post","2021","Undeclared","Asian","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","East Midlands (England)","AO","30","25","21020","20680"
"In post","2021","Undeclared","Asian","East Midlands (England)","EO","20","20","[c]","[c]"
"In post","2021","Undeclared","Asian","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","East Midlands (England)","HEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Asian","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","East Midlands (England)","SEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Asian","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","East of England","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","East of England","AO","10","10","[c]","[c]"
"In post","2021","Undeclared","Asian","East of England","EO","15","15","[c]","[c]"
"In post","2021","Undeclared","Asian","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","London","AA","15","15","[c]","[c]"
"In post","2021","Undeclared","Asian","London","AO","100","85","25960","25110"
"In post","2021","Undeclared","Asian","London","EO","185","175","29960","30360"
"In post","2021","Undeclared","Asian","London","G6","20","20","[c]","[c]"
"In post","2021","Undeclared","Asian","London","G7","65","65","55290","55050"
"In post","2021","Undeclared","Asian","London","HEO","95","95","34740","34550"
"In post","2021","Undeclared","Asian","London","SCS level","15","10","[c]","[c]"
"In post","2021","Undeclared","Asian","London","SEO","55","55","43240","41970"
"In post","2021","Undeclared","Asian","London","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Asian","North East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","North East (England)","AO","5","5","[c]","[c]"
"In post","2021","Undeclared","Asian","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","North West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","North West (England)","AO","45","40","21480","21010"
"In post","2021","Undeclared","Asian","North West (England)","EO","50","45","27130","27570"
"In post","2021","Undeclared","Asian","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","North West (England)","HEO","15","10","[c]","[c]"
"In post","2021","Undeclared","Asian","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","North West (England)","SEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Asian","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Scotland","AO","5","5","[c]","[c]"
"In post","2021","Undeclared","Asian","Scotland","EO","5","5","[c]","[c]"
"In post","2021","Undeclared","Asian","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","South East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","South East (England)","AO","20","15","[c]","[c]"
"In post","2021","Undeclared","Asian","South East (England)","EO","30","25","[c]","[c]"
"In post","2021","Undeclared","Asian","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","South East (England)","HEO","10","5","[c]","[c]"
"In post","2021","Undeclared","Asian","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","South West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","South West (England)","AO","5","5","[c]","[c]"
"In post","2021","Undeclared","Asian","South West (England)","EO","10","10","[c]","[c]"
"In post","2021","Undeclared","Asian","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","South West (England)","G7","5","5","[c]","[c]"
"In post","2021","Undeclared","Asian","South West (England)","HEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Asian","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","South West (England)","SEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Asian","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Wales","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","West Midlands (England)","AO","65","50","21030","20330"
"In post","2021","Undeclared","Asian","West Midlands (England)","EO","65","65","26520","27570"
"In post","2021","Undeclared","Asian","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","West Midlands (England)","G7","5","5","[c]","[c]"
"In post","2021","Undeclared","Asian","West Midlands (England)","HEO","25","25","[c]","[c]"
"In post","2021","Undeclared","Asian","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","West Midlands (England)","SEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Asian","West Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Asian","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Yorkshire and The Humber","AO","30","25","[c]","[c]"
"In post","2021","Undeclared","Asian","Yorkshire and The Humber","EO","40","40","27050","27570"
