"Status","Year","Function_of_post","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","No function","Warrington","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Warrington","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Warrington","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Warrington","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Warwickshire","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Warwickshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Warwickshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Cumbria","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Cumbria","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Cumbria","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Cumbria","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Cumbria","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Essex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Essex","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Kent","Outside London","AA/AO","20","[c]","17180","17180"
"Leaver CS","2021","No function","West Kent","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Lothian","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Lothian","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Lothian","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Northamptonshire","Outside London","AA/AO","60","[c]","19000","18880"
"Leaver CS","2021","No function","West Northamptonshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Northamptonshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Surrey","Outside London","AA/AO","80","[c]","23860","24370"
"Leaver CS","2021","No function","West Surrey","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Surrey","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Surrey","Outside London","SEO/HEO","15","[c]","36630","34170"
"Leaver CS","2021","No function","West Surrey","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Sussex (North East)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Sussex (North East)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Sussex (North East)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Sussex (South West)","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Sussex (South West)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Sussex (South West)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Sussex (South West)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Westminster","London","AA/AO","125","[c]","21500","22680"
"Leaver CS","2021","No function","Westminster","London","EO","130","[c]","25170","26410"
"Leaver CS","2021","No function","Westminster","London","G6/G7","205","[c]","60410","57420"
"Leaver CS","2021","No function","Westminster","London","SCS level","55","[c]","105180","93000"
"Leaver CS","2021","No function","Westminster","London","SEO/HEO","250","[c]","35790","34460"
"Leaver CS","2021","No function","Westminster","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wiltshire","Outside London","AA/AO","85","[c]","18530","18850"
"Leaver CS","2021","No function","Wiltshire","Outside London","EO","15","[c]","24330","23690"
"Leaver CS","2021","No function","Wiltshire","Outside London","G6/G7","20","[c]","55270","52890"
"Leaver CS","2021","No function","Wiltshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wiltshire","Outside London","SEO/HEO","65","[c]","33260","31370"
"Leaver CS","2021","No function","Wiltshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wirral","Outside London","AA/AO","10","[c]","21480","22350"
"Leaver CS","2021","No function","Wirral","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wirral","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wirral","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wolverhampton","Outside London","AA/AO","10","[c]","18560","18880"
"Leaver CS","2021","No function","Wolverhampton","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wolverhampton","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Worcestershire","Outside London","AA/AO","105","[c]","19750","20100"
"Leaver CS","2021","No function","Worcestershire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Worcestershire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Worcestershire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Worcestershire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","York","Outside London","AA/AO","20","[c]","20370","21050"
"Leaver CS","2021","No function","York","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","York","Outside London","G6/G7","15","[c]","62680","58970"
"Leaver CS","2021","No function","York","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","York","Outside London","SEO/HEO","10","[c]","40020","40960"
"Leaver CS","2021","No function","York","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Aberdeen City and Aberdeenshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Aberdeen City and Aberdeenshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Antrim and Newtownabbey","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Ards and North Down","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","75","[c]","21830","21000"
"Leaver CS","2021","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6/G7","30","[c]","55910","53330"
"Leaver CS","2021","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO/HEO","165","[c]","36280","36720"
"Leaver CS","2021","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","25","[c]","45180","43250"
"Leaver CS","2021","Project Delivery","Berkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Berkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Bexley and Greenwich","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Birmingham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Birmingham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Bristol, City of","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Buckinghamshire CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Buckinghamshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Buckinghamshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Caithness and Sutherland and Ross and Cromarty","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Caithness and Sutherland and Ross and Cromarty","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cambridgeshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cambridgeshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cambridgeshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Camden and City of London","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Camden and City of London","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cardiff and Vale of Glamorgan","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cardiff and Vale of Glamorgan","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Central Bedfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Central Bedfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Central Hampshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Central Hampshire","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Central Hampshire","Outside London","SEO/HEO","15","[c]","35540","34120"
"Leaver CS","2021","Project Delivery","Cheshire West and Chester","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","City of Edinburgh","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","City of Edinburgh","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","City of Edinburgh","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Clackmannanshire and Fife","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Clackmannanshire and Fife","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Croydon","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Croydon","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Darlington","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Derby","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Dorset CC","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Dorset CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Dumfries and Galloway","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Ayrshire and North Ayrshire mainland","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Ayrshire and North Ayrshire mainland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Cumbria","Outside London","EO","20","[c]","18680","18330"
"Leaver CS","2021","Project Delivery","East Cumbria","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Sussex CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Essex Haven Gateway","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Flintshire and Wrexham","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Flintshire and Wrexham","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Flintshire and Wrexham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Glasgow City","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Glasgow City","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Gloucestershire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Gloucestershire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Hertfordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Hertfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Hertfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Hertfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Lambeth","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Lancaster and Wyre","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Lancaster and Wyre","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Leicestershire CC and Rutland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Lincolnshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Lincolnshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Manchester","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Medway","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Mid Lancashire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Milton Keynes","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Milton Keynes","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Monmouthshire and Newport","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North and West Norfolk","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North Hampshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North Yorkshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North Yorkshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North Yorkshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Northumberland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Nottingham","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Overseas","Overseas","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Overseas","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Oxfordshire","Outside London","EO","15","[c]","13690","13000"
"Leaver CS","2021","Project Delivery","Oxfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Oxfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Oxfordshire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Perth and Kinross and Stirling","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Perth and Kinross and Stirling","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Perth and Kinross and Stirling","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Peterborough","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Plymouth","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Plymouth","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Plymouth","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Plymouth","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Plymouth","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Plymouth","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Portsmouth","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Portsmouth","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Portsmouth","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Portsmouth","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Shropshire CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Shropshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Somerset","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Somerset","Outside London","SEO/HEO","15","[c]","37130","37800"
"Leaver CS","2021","Project Delivery","South Hampshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","South Hampshire","Outside London","EO","10","[c]","20290","20230"
"Leaver CS","2021","Project Delivery","South Hampshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","South Hampshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","South Lanarkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","South Lanarkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","South Lanarkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","South Lanarkshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Staffordshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Staffordshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Suffolk","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Suffolk","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Suffolk","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Suffolk","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Swansea","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Swindon","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Swindon","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Telford and Wrekin","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Tower Hamlets","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Tower Hamlets","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Tower Hamlets","London","G6/G7","10","[c]","66580","69040"
"Leaver CS","2021","Project Delivery","Tower Hamlets","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Tower Hamlets","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Tyneside","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Wakefield","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Warrington","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Warwickshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Warwickshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Cumbria","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Cumbria","Outside London","Unknown","10","[c]","40610","37900"
"Leaver CS","2021","Project Delivery","West Essex","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Kent","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Kent","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Surrey","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Surrey","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Sussex (North East)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Sussex (North East)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Sussex (North East)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Westminster","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Westminster","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Westminster","London","G6/G7","30","[c]","60920","58850"
"Leaver CS","2021","Project Delivery","Westminster","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Westminster","London","SEO/HEO","20","[c]","37300","37480"
"Leaver CS","2021","Project Delivery","Wiltshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Wiltshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Wiltshire","Outside London","G6/G7","10","[c]","51540","52740"
"Leaver CS","2021","Project Delivery","Wiltshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Wiltshire","Outside London","SEO/HEO","25","[c]","35520","37320"
"Leaver CS","2021","Project Delivery","Wirral","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","York","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","York","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Aberdeen City and Aberdeenshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Aberdeen City and Aberdeenshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Aberdeen City and Aberdeenshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Barnet","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Barnsley, Doncaster and Rotherham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","Belfast","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Berkshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Berkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Berkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Birmingham","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","Birmingham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Birmingham","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Bournemouth and Poole","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Breckland and South Norfolk","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Breckland and South Norfolk","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Brent","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Brent","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Brent","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Bridgend and Neath Port Talbot","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Bristol, City of","Outside London","EO","10","[c]","24920","24500"
"Leaver CS","2021","Property","Bristol, City of","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Caithness and Sutherland and Ross and Cromarty","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Caithness and Sutherland and Ross and Cromarty","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Calderdale and Kirklees","Outside London","AA/AO","10","[c]","19870","19480"
"Leaver CS","2021","Property","Calderdale and Kirklees","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Cambridgeshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Cambridgeshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Cambridgeshire CC","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Cardiff and Vale of Glamorgan","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Cardiff and Vale of Glamorgan","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Central Bedfordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
