"Status","Year","Age","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","East Surrey","Outside London","195","190","36130","34750"
"In post","2021","40-49","East Sussex CC","Outside London","465","415","28270","27570"
"In post","2021","40-49","Enfield","London","60","55","30320","31060"
"In post","2021","40-49","Essex Haven Gateway","Outside London","265","250","32240","29390"
"In post","2021","40-49","Essex Thames Gateway","Outside London","210","185","27930","29290"
"In post","2021","40-49","Falkirk","Outside London","460","405","27360","27570"
"In post","2021","40-49","Fermanagh and Omagh","Outside London","5","5","[c]","[c]"
"In post","2021","40-49","Flintshire and Wrexham","Outside London","470","450","29020","27570"
"In post","2021","40-49","Glasgow City","Outside London","2660","2510","34310","28780"
"In post","2021","40-49","Gloucestershire","Outside London","305","280","30170","27570"
"In post","2021","40-49","Greater Manchester North East","Outside London","265","250","28090","27570"
"In post","2021","40-49","Greater Manchester North West","Outside London","500","450","25820","24920"
"In post","2021","40-49","Greater Manchester South East","Outside London","300","275","26740","24320"
"In post","2021","40-49","Greater Manchester South West","Outside London","1355","1290","32770","29340"
"In post","2021","40-49","Gwent Valleys","Outside London","265","240","29970","27570"
"In post","2021","40-49","Gwynedd","Outside London","180","170","26770","23830"
"In post","2021","40-49","Hackney and Newham","London","625","575","34010","31060"
"In post","2021","40-49","Haringey and Islington","London","345","325","32260","31060"
"In post","2021","40-49","Harrow and Hillingdon","London","845","785","31930","29170"
"In post","2021","40-49","Hartlepool and Stockton-on-Tees","Outside London","340","310","28140","27570"
"In post","2021","40-49","Heart of Essex","Outside London","270","255","33910","29570"
"In post","2021","40-49","Herefordshire, County of","Outside London","100","95","28020","26670"
"In post","2021","40-49","Hertfordshire","Outside London","620","585","37630","32690"
"In post","2021","40-49","Hounslow and Richmond upon Thames","London","630","595","34390","31800"
"In post","2021","40-49","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","215","200","31090","27570"
"In post","2021","40-49","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","260","245","31420","27570"
"In post","2021","40-49","Isle of Anglesey","Outside London","70","70","28240","26670"
"In post","2021","40-49","Isle of Wight","Outside London","180","165","28090","27570"
"In post","2021","40-49","Kensington & Chelsea and Hammersmith & Fulham","London","170","160","33900","31550"
"In post","2021","40-49","Kent Thames Gateway","Outside London","350","340","31680","31240"
"In post","2021","40-49","Kingston upon Hull, City of","Outside London","440","400","28540","27570"
"In post","2021","40-49","Lambeth","London","1030","965","47040","43630"
"In post","2021","40-49","Lancaster and Wyre","Outside London","235","220","30570","27570"
"In post","2021","40-49","Leeds","Outside London","2720","2555","36140","31810"
"In post","2021","40-49","Leicester","Outside London","665","590","27790","27130"
"In post","2021","40-49","Leicestershire CC and Rutland","Outside London","465","435","31700","27650"
"In post","2021","40-49","Lewisham and Southwark","London","305","290","35280","31060"
"In post","2021","40-49","Lincolnshire","Outside London","575","545","28950","27380"
"In post","2021","40-49","Lisburn and Castlereagh","Outside London","110","110","27160","25150"
"In post","2021","40-49","Liverpool","Outside London","2430","2270","30930","26560"
"In post","2021","40-49","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","80","75","29230","28120"
"In post","2021","40-49","Luton","Outside London","125","110","26290","27200"
"In post","2021","40-49","Manchester","Outside London","2135","2035","36300","31810"
"In post","2021","40-49","Medway","Outside London","310","295","32100","29500"
"In post","2021","40-49","Merton, Kingston upon Thames and Sutton","London","125","120","32390","31060"
"In post","2021","40-49","Mid Kent","Outside London","180","165","31460","29290"
"In post","2021","40-49","Mid Lancashire","Outside London","1635","1480","28340","25560"
"In post","2021","40-49","Milton Keynes","Outside London","455","435","34610","30620"
"In post","2021","40-49","Monmouthshire and Newport","Outside London","1345","1255","37840","36030"
"In post","2021","40-49","Na h-Eileanan Siar","Outside London","50","45","25810","22230"
"In post","2021","40-49","Newry, Mourne and Down","Outside London","20","20","20570","20310"
"In post","2021","40-49","North and North East Lincolnshire","Outside London","195","170","26830","27570"
"In post","2021","40-49","North and West Norfolk","Outside London","200","190","29140","27570"
"In post","2021","40-49","North Hampshire","Outside London","230","220","35740","30680"
"In post","2021","40-49","North Lanarkshire","Outside London","510","470","27370","25560"
"In post","2021","40-49","North Northamptonshire","Outside London","120","105","26230","27570"
"In post","2021","40-49","North Nottinghamshire","Outside London","210","200","30460","27570"
"In post","2021","40-49","North Yorkshire CC","Outside London","425","410","31060","27570"
"In post","2021","40-49","Northumberland","Outside London","105","95","29430","27570"
"In post","2021","40-49","Norwich and East Norfolk","Outside London","460","420","31340","27570"
"In post","2021","40-49","Nottingham","Outside London","1905","1775","33920","31810"
"In post","2021","40-49","Orkney Islands","Outside London","10","10","30750","29190"
"In post","2021","40-49","Overseas","Overseas","1175","1170","52150","54030"
"In post","2021","40-49","Oxfordshire","Outside London","595","570","34480","31810"
"In post","2021","40-49","Perth and Kinross and Stirling","Outside London","290","280","32210","29190"
"In post","2021","40-49","Peterborough","Outside London","370","330","29380","26110"
"In post","2021","40-49","Plymouth","Outside London","720","675","33530","30360"
"In post","2021","40-49","Portsmouth","Outside London","800","740","32190","27570"
"In post","2021","40-49","Powys","Outside London","145","135","30240","27570"
"In post","2021","40-49","Redbridge and Waltham Forest","London","215","195","29350","31060"
"In post","2021","40-49","Sandwell","Outside London","105","95","26760","27570"
"In post","2021","40-49","Scottish Borders","Outside London","110","100","31310","29190"
"In post","2021","40-49","Sefton","Outside London","1420","1320","31000","27570"
"In post","2021","40-49","Sheffield","Outside London","1740","1600","36410","31990"
"In post","2021","40-49","Shetland Islands","Outside London","15","15","31030","29190"
"In post","2021","40-49","Shropshire CC","Outside London","230","220","29750","27570"
"In post","2021","40-49","Solihull","Outside London","265","245","30730","27570"
"In post","2021","40-49","Somerset","Outside London","535","495","32580","28730"
"In post","2021","40-49","South and West Derbyshire","Outside London","255","235","34540","31650"
"In post","2021","40-49","South Ayrshire","Outside London","80","75","27860","27570"
"In post","2021","40-49","South Hampshire","Outside London","775","700","34340","30730"
"In post","2021","40-49","South Lanarkshire","Outside London","780","725","33420","29040"
"In post","2021","40-49","South Nottinghamshire","Outside London","190","180","31610","28220"
"In post","2021","40-49","South Teesside","Outside London","275","250","26790","25480"
"In post","2021","40-49","South West Wales","Outside London","385","365","32520","28850"
"In post","2021","40-49","Southampton","Outside London","275","255","35150","30980"
"In post","2021","40-49","Southend-on-Sea","Outside London","305","280","32980","31810"
"In post","2021","40-49","Staffordshire CC","Outside London","860","810","32070","28220"
"In post","2021","40-49","Stoke-on-Trent","Outside London","270","245","26930","24430"
"In post","2021","40-49","Suffolk","Outside London","1035","960","29690","27570"
"In post","2021","40-49","Sunderland","Outside London","1080","950","25730","21440"
"In post","2021","40-49","Swansea","Outside London","2225","2050","28980","25390"
"In post","2021","40-49","Swindon","Outside London","115","110","33170","27570"
"In post","2021","40-49","Telford and Wrekin","Outside London","460","430","34330","31810"
"In post","2021","40-49","Thurrock","Outside London","85","80","27110","25310"
"In post","2021","40-49","Torbay","Outside London","65","55","24700","21010"
"In post","2021","40-49","Tower Hamlets","London","1695","1620","54470","54270"
"In post","2021","40-49","Tyneside","Outside London","4155","3840","31190","27570"
"In post","2021","40-49","Unknown","Unknown","725","710","37770","33130"
"In post","2021","40-49","Wakefield","Outside London","405","385","31840","31650"
"In post","2021","40-49","Walsall","Outside London","165","150","24860","23440"
"In post","2021","40-49","Wandsworth","London","205","195","32890","33260"
"In post","2021","40-49","Warrington","Outside London","620","595","34690","33300"
"In post","2021","40-49","Warwickshire","Outside London","285","265","29280","27120"
"In post","2021","40-49","West Cumbria","Outside London","355","320","28350","25450"
"In post","2021","40-49","West Essex","Outside London","185","170","29500","27770"
"In post","2021","40-49","West Kent","Outside London","75","70","37150","37320"
"In post","2021","40-49","West Lothian","Outside London","110","105","33960","27680"
"In post","2021","40-49","West Northamptonshire","Outside London","235","215","28020","26750"
"In post","2021","40-49","West Surrey","Outside London","460","430","35920","32560"
"In post","2021","40-49","West Sussex (North East)","Outside London","300","275","31030","27720"
"In post","2021","40-49","West Sussex (South West)","Outside London","315","295","31930","27570"
"In post","2021","40-49","Westminster","London","11775","11255","55240","54700"
"In post","2021","40-49","Wiltshire","Outside London","1715","1640","39800","37360"
"In post","2021","40-49","Wirral","Outside London","555","490","26060","27130"
"In post","2021","40-49","Wolverhampton","Outside London","220","190","25270","27570"
"In post","2021","40-49","Worcestershire","Outside London","525","495","30940","29180"
"In post","2021","40-49","York","Outside London","720","690","39730","36970"
"In post","2021","50-59","Aberdeen City and Aberdeenshire","Outside London","580","555","38660","32700"
"In post","2021","50-59","Angus and Dundee City","Outside London","540","495","27550","22230"
"In post","2021","50-59","Antrim and Newtownabbey","Outside London","90","90","25440","20810"
"In post","2021","50-59","Ards and North Down","Outside London","105","100","24960","21250"
"In post","2021","50-59","Armagh City, Banbridge and Craigavon","Outside London","5","5","[c]","[c]"
"In post","2021","50-59","Barking & Dagenham and Havering","London","210","190","30920","31060"
"In post","2021","50-59","Barnet","London","440","420","41650","36580"
"In post","2021","50-59","Barnsley, Doncaster and Rotherham","Outside London","990","890","28180","27570"
"In post","2021","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","3365","3270","43530","40900"
"In post","2021","50-59","Bedford","Outside London","245","230","32970","28550"
"In post","2021","50-59","Belfast","Outside London","750","700","32190","28130"
"In post","2021","50-59","Berkshire","Outside London","900","865","35940","32690"
"In post","2021","50-59","Bexley and Greenwich","London","520","500","32830","31880"
"In post","2021","50-59","Birmingham","Outside London","3250","3035","33410","27570"
"In post","2021","50-59","Blackburn with Darwen","Outside London","130","120","27680","27570"
"In post","2021","50-59","Blackpool","Outside London","1915","1760","30940","27570"
"In post","2021","50-59","Bournemouth and Poole","Outside London","275","245","27720","27370"
"In post","2021","50-59","Bradford","Outside London","975","875","29100","26990"
"In post","2021","50-59","Breckland and South Norfolk","Outside London","135","130","30740","27570"
"In post","2021","50-59","Brent","London","205","190","33610","31060"
"In post","2021","50-59","Bridgend and Neath Port Talbot","Outside London","220","200","28130","27570"
"In post","2021","50-59","Brighton and Hove","Outside London","215","200","33410","27570"
"In post","2021","50-59","Bristol, City of","Outside London","1720","1615","38290","32300"
"In post","2021","50-59","Bromley","London","190","180","29980","31060"
"In post","2021","50-59","Buckinghamshire CC","Outside London","515","495","33970","31200"
"In post","2021","50-59","Caithness and Sutherland and Ross and Cromarty","Outside London","80","75","31740","29120"
"In post","2021","50-59","Calderdale and Kirklees","Outside London","360","325","28010","27570"
"In post","2021","50-59","Cambridgeshire CC","Outside London","1050","1015","37130","32820"
"In post","2021","50-59","Camden and City of London","London","1095","1065","38740","35200"
"In post","2021","50-59","Cardiff and Vale of Glamorgan","Outside London","3215","3010","35080","28850"
"In post","2021","50-59","Causeway Coast and Glens","Outside London","30","30","20610","20310"
"In post","2021","50-59","Central Bedfordshire","Outside London","165","160","31190","27680"
"In post","2021","50-59","Central Hampshire","Outside London","1245","1210","37830","34290"
"In post","2021","50-59","Central Valleys","Outside London","570","535","36870","28850"
"In post","2021","50-59","Cheshire East","Outside London","235","220","32000","27570"
"In post","2021","50-59","Cheshire West and Chester","Outside London","165","150","26850","27570"
"In post","2021","50-59","Chorley and West Lancashire","Outside London","380","350","31230","31650"
"In post","2021","50-59","City of Edinburgh","Outside London","3330","3195","40860","35110"
"In post","2021","50-59","Clackmannanshire and Fife","Outside London","560","530","30480","27570"
"In post","2021","50-59","Conwy and Denbighshire","Outside London","245","230","37730","37410"
"In post","2021","50-59","Cornwall and Isles of Scilly","Outside London","645","605","26910","26670"
"In post","2021","50-59","Coventry","Outside London","640","605","37840","33840"
"In post","2021","50-59","Croydon","London","3170","3040","39680","35200"
"In post","2021","50-59","Darlington","Outside London","340","325","37570","36500"
"In post","2021","50-59","Derby","Outside London","320","285","27030","21590"
"In post","2021","50-59","Derry City and Strabane","Outside London","5","5","[c]","[c]"
"In post","2021","50-59","Devon CC","Outside London","1680","1565","33070","27570"
"In post","2021","50-59","Dorset CC","Outside London","765","725","30740","27570"
"In post","2021","50-59","Dudley","Outside London","375","330","25610","26120"
"In post","2021","50-59","Dumfries and Galloway","Outside London","190","180","31350","30160"
"In post","2021","50-59","Durham CC","Outside London","1735","1570","28900","27380"
"In post","2021","50-59","Ealing","London","180","175","31740","31060"
"In post","2021","50-59","East Ayrshire and North Ayrshire mainland","Outside London","365","340","27330","27280"
"In post","2021","50-59","East Cumbria","Outside London","350","330","28250","25190"
"In post","2021","50-59","East Derbyshire","Outside London","170","145","26720","27570"
"In post","2021","50-59","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","915","885","32820","32470"
"In post","2021","50-59","East Kent","Outside London","1450","1335","29650","27370"
"In post","2021","50-59","East Lancashire","Outside London","155","145","25900","27570"
"In post","2021","50-59","East Lothian and Midlothian","Outside London","50","45","28430","27570"
"In post","2021","50-59","East Merseyside","Outside London","370","335","28330","27570"
"In post","2021","50-59","East Riding of Yorkshire","Outside London","680","645","29930","27380"
"In post","2021","50-59","East Surrey","Outside London","290","275","33670","33050"
"In post","2021","50-59","East Sussex CC","Outside London","650","585","27350","27570"
"In post","2021","50-59","Enfield","London","120","115","30210","31060"
"In post","2021","50-59","Essex Haven Gateway","Outside London","430","415","35420","31160"
"In post","2021","50-59","Essex Thames Gateway","Outside London","335","300","28200","29290"
"In post","2021","50-59","Falkirk","Outside London","515","465","29900","27570"
"In post","2021","50-59","Fermanagh and Omagh","Outside London","10","10","[c]","[c]"
"In post","2021","50-59","Flintshire and Wrexham","Outside London","675","635","29980","27570"
"In post","2021","50-59","Glasgow City","Outside London","3500","3260","33120","27570"
"In post","2021","50-59","Gloucestershire","Outside London","510","470","29930","27570"
"In post","2021","50-59","Greater Manchester North East","Outside London","420","390","28220","27570"
"In post","2021","50-59","Greater Manchester North West","Outside London","720","655","25820","26110"
"In post","2021","50-59","Greater Manchester South East","Outside London","490","455","25680","22780"
"In post","2021","50-59","Greater Manchester South West","Outside London","1625","1525","32120","27900"
"In post","2021","50-59","Gwent Valleys","Outside London","350","325","29390","27570"
"In post","2021","50-59","Gwynedd","Outside London","220","200","25410","23600"
"In post","2021","50-59","Hackney and Newham","London","1160","1105","35450","31880"
"In post","2021","50-59","Haringey and Islington","London","385","370","32120","31180"
"In post","2021","50-59","Harrow and Hillingdon","London","1090","990","32210","30500"
"In post","2021","50-59","Hartlepool and Stockton-on-Tees","Outside London","550","495","28070","27570"
"In post","2021","50-59","Heart of Essex","Outside London","295","280","34400","30110"
"In post","2021","50-59","Herefordshire, County of","Outside London","175","170","29010","27570"
"In post","2021","50-59","Hertfordshire","Outside London","785","745","35740","31880"
"In post","2021","50-59","Hounslow and Richmond upon Thames","London","715","680","34590","31870"
"In post","2021","50-59","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","410","380","29590","27570"
"In post","2021","50-59","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","415","395","29210","27570"
"In post","2021","50-59","Isle of Anglesey","Outside London","80","75","27300","27150"
"In post","2021","50-59","Isle of Wight","Outside London","335","315","28900","27570"
"In post","2021","50-59","Kensington & Chelsea and Hammersmith & Fulham","London","205","195","33550","31880"
"In post","2021","50-59","Kent Thames Gateway","Outside London","410","390","30800","31180"
"In post","2021","50-59","Kingston upon Hull, City of","Outside London","760","685","29050","27570"
"In post","2021","50-59","Lambeth","London","1055","1010","48550","41310"
"In post","2021","50-59","Lancaster and Wyre","Outside London","365","340","29930","27570"
"In post","2021","50-59","Leeds","Outside London","2880","2720","36410","31810"
"In post","2021","50-59","Leicester","Outside London","825","745","27540","27130"
"In post","2021","50-59","Leicestershire CC and Rutland","Outside London","575","550","30260","27380"
"In post","2021","50-59","Lewisham and Southwark","London","385","365","36910","31130"
"In post","2021","50-59","Lincolnshire","Outside London","1080","1025","28930","27570"
"In post","2021","50-59","Lisburn and Castlereagh","Outside London","175","175","28440","25310"
"In post","2021","50-59","Liverpool","Outside London","2700","2505","31100","26550"
"In post","2021","50-59","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","125","115","29270","27570"
"In post","2021","50-59","Luton","Outside London","170","145","27600","27370"
"In post","2021","50-59","Manchester","Outside London","2480","2360","35900","31650"
"In post","2021","50-59","Medway","Outside London","405","390","33170","30450"
"In post","2021","50-59","Merton, Kingston upon Thames and Sutton","London","240","230","32370","31060"
"In post","2021","50-59","Mid and East Antrim","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mid Kent","Outside London","310","290","31810","31050"
"In post","2021","50-59","Mid Lancashire","Outside London","1950","1775","28930","27130"
"In post","2021","50-59","Milton Keynes","Outside London","610","590","35480","32610"
"In post","2021","50-59","Monmouthshire and Newport","Outside London","1195","1125","35290","31090"
"In post","2021","50-59","Na h-Eileanan Siar","Outside London","55","55","28110","27570"
"In post","2021","50-59","Newry, Mourne and Down","Outside London","30","30","21990","20310"
"In post","2021","50-59","North and North East Lincolnshire","Outside London","265","235","26200","27370"
"In post","2021","50-59","North and West Norfolk","Outside London","365","350","28480","27570"
"In post","2021","50-59","North Hampshire","Outside London","370","360","33970","27570"
"In post","2021","50-59","North Lanarkshire","Outside London","1020","875","27170","25560"
"In post","2021","50-59","North Northamptonshire","Outside London","165","150","26330","27570"
"In post","2021","50-59","North Nottinghamshire","Outside London","310","290","29490","27570"
"In post","2021","50-59","North Yorkshire CC","Outside London","785","760","30100","27570"
"In post","2021","50-59","Northumberland","Outside London","150","135","28000","27570"
"In post","2021","50-59","Norwich and East Norfolk","Outside London","565","520","30530","27570"
"In post","2021","50-59","Nottingham","Outside London","2405","2260","34350","31650"
"In post","2021","50-59","Orkney Islands","Outside London","10","10","37920","30830"
"In post","2021","50-59","Overseas","Overseas","990","985","53290","52400"
"In post","2021","50-59","Oxfordshire","Outside London","920","865","33410","29940"
"In post","2021","50-59","Perth and Kinross and Stirling","Outside London","475","450","32370","32470"
"In post","2021","50-59","Peterborough","Outside London","620","580","29110","27130"
"In post","2021","50-59","Plymouth","Outside London","1050","985","32690","29140"
"In post","2021","50-59","Portsmouth","Outside London","1525","1440","31420","27570"
"In post","2021","50-59","Powys","Outside London","195","185","28990","26750"
"In post","2021","50-59","Redbridge and Waltham Forest","London","325","300","29580","30330"
"In post","2021","50-59","Sandwell","Outside London","150","130","27580","27570"
"In post","2021","50-59","Scottish Borders","Outside London","140","130","29420","27570"
"In post","2021","50-59","Sefton","Outside London","1870","1705","30940","27570"
"In post","2021","50-59","Sheffield","Outside London","1975","1835","34740","30980"
"In post","2021","50-59","Shetland Islands","Outside London","20","20","32550","29690"
"In post","2021","50-59","Shropshire CC","Outside London","460","435","29880","29670"
"In post","2021","50-59","Solihull","Outside London","290","265","30100","27570"
"In post","2021","50-59","Somerset","Outside London","830","785","31830","28200"
"In post","2021","50-59","South and West Derbyshire","Outside London","415","385","35740","31650"
"In post","2021","50-59","South Ayrshire","Outside London","120","110","29030","27570"
"In post","2021","50-59","South Hampshire","Outside London","1275","1090","29820","26390"
"In post","2021","50-59","South Lanarkshire","Outside London","1110","975","31120","26120"
"In post","2021","50-59","South Nottinghamshire","Outside London","260","245","32030","29030"
"In post","2021","50-59","South Teesside","Outside London","435","390","27490","27370"
"In post","2021","50-59","South West Wales","Outside London","445","415","31380","27570"
"In post","2021","50-59","Southampton","Outside London","395","370","34500","27570"
"In post","2021","50-59","Southend-on-Sea","Outside London","575","535","33360","31810"
"In post","2021","50-59","Staffordshire CC","Outside London","1250","1185","31600","27570"
"In post","2021","50-59","Stoke-on-Trent","Outside London","405","365","26550","22260"
"In post","2021","50-59","Suffolk","Outside London","1385","1320","29560","27570"
"In post","2021","50-59","Sunderland","Outside London","1480","1230","25390","21440"
"In post","2021","50-59","Swansea","Outside London","2300","2070","29290","26470"
"In post","2021","50-59","Swindon","Outside London","140","130","34160","27570"
"In post","2021","50-59","Telford and Wrekin","Outside London","730","680","35110","31810"
"In post","2021","50-59","Thurrock","Outside London","120","115","27670","27370"
"In post","2021","50-59","Torbay","Outside London","140","120","26800","27570"
"In post","2021","50-59","Tower Hamlets","London","1540","1495","51380","45740"
"In post","2021","50-59","Tyneside","Outside London","4650","4180","30330","26580"
"In post","2021","50-59","Unknown","Unknown","985","960","39020","33570"
"In post","2021","50-59","Wakefield","Outside London","555","505","32540","31650"
"In post","2021","50-59","Walsall","Outside London","210","185","25610","26120"
"In post","2021","50-59","Wandsworth","London","250","240","32470","31060"
"In post","2021","50-59","Warrington","Outside London","795","750","34020","31650"
"In post","2021","50-59","Warwickshire","Outside London","470","430","27400","26120"
"In post","2021","50-59","West Cumbria","Outside London","335","310","30330","27380"
"In post","2021","50-59","West Essex","Outside London","260","235","32560","29290"
"In post","2021","50-59","West Kent","Outside London","140","135","38820","37820"
"In post","2021","50-59","West Lothian","Outside London","195","190","34280","27570"
"In post","2021","50-59","West Northamptonshire","Outside London","320","300","29000","27570"
"In post","2021","50-59","West Surrey","Outside London","640","610","34420","31290"
"In post","2021","50-59","West Sussex (North East)","Outside London","385","350","33010","28350"
"In post","2021","50-59","West Sussex (South West)","Outside London","535","495","30760","27800"
"In post","2021","50-59","Westminster","London","10730","10485","52220","48830"
"In post","2021","50-59","Wiltshire","Outside London","2130","2075","39110","37320"
"In post","2021","50-59","Wirral","Outside London","755","665","26760","27130"
"In post","2021","50-59","Wolverhampton","Outside London","335","295","25530","26750"
"In post","2021","50-59","Worcestershire","Outside London","715","680","30950","28080"
"In post","2021","50-59","York","Outside London","875","830","39400","33630"
"In post","2021","60-64","Aberdeen City and Aberdeenshire","Outside London","145","120","35710","27570"
"In post","2021","60-64","Angus and Dundee City","Outside London","180","150","25950","21440"
"In post","2021","60-64","Antrim and Newtownabbey","Outside London","15","15","22240","20310"
"In post","2021","60-64","Ards and North Down","Outside London","30","30","25770","20810"
"In post","2021","60-64","Barking & Dagenham and Havering","London","50","40","30560","31060"
"In post","2021","60-64","Barnet","London","130","120","46320","32120"
"In post","2021","60-64","Barnsley, Doncaster and Rotherham","Outside London","280","210","26180","26780"
"In post","2021","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","825","725","41680","40460"
"In post","2021","60-64","Bedford","Outside London","65","55","28680","27570"
"In post","2021","60-64","Belfast","Outside London","155","125","27940","25560"
"In post","2021","60-64","Berkshire","Outside London","245","220","33670","30200"
"In post","2021","60-64","Bexley and Greenwich","London","135","105","31500","31060"
"In post","2021","60-64","Birmingham","Outside London","870","715","31080","27570"
"In post","2021","60-64","Blackburn with Darwen","Outside London","35","30","27330","27570"
"In post","2021","60-64","Blackpool","Outside London","430","345","28080","27570"
"In post","2021","60-64","Bournemouth and Poole","Outside London","90","80","26240","26670"
"In post","2021","60-64","Bradford","Outside London","290","210","26370","25560"
"In post","2021","60-64","Breckland and South Norfolk","Outside London","45","40","29730","26810"
"In post","2021","60-64","Brent","London","50","45","31470","30100"
"In post","2021","60-64","Bridgend and Neath Port Talbot","Outside London","85","65","26920","23130"
"In post","2021","60-64","Brighton and Hove","Outside London","80","65","28520","26260"
"In post","2021","60-64","Bristol, City of","Outside London","405","325","36940","29730"
"In post","2021","60-64","Bromley","London","50","40","30930","31060"
"In post","2021","60-64","Buckinghamshire CC","Outside London","145","130","31170","28670"
"In post","2021","60-64","Caithness and Sutherland and Ross and Cromarty","Outside London","30","25","28180","27570"
"In post","2021","60-64","Calderdale and Kirklees","Outside London","100","80","26060","27570"
"In post","2021","60-64","Cambridgeshire CC","Outside London","295","260","32520","31130"
"In post","2021","60-64","Camden and City of London","London","320","285","36420","31520"
"In post","2021","60-64","Cardiff and Vale of Glamorgan","Outside London","880","705","32890","27570"
"In post","2021","60-64","Causeway Coast and Glens","Outside London","10","10","[c]","[c]"
"In post","2021","60-64","Central Bedfordshire","Outside London","65","65","28210","26780"
"In post","2021","60-64","Central Hampshire","Outside London","400","370","36870","35170"
"In post","2021","60-64","Central Valleys","Outside London","140","110","35170","28750"
"In post","2021","60-64","Cheshire East","Outside London","60","50","27140","26320"
"In post","2021","60-64","Cheshire West and Chester","Outside London","40","35","25930","26580"
"In post","2021","60-64","Chorley and West Lancashire","Outside London","100","70","29570","29540"
"In post","2021","60-64","City of Edinburgh","Outside London","815","690","36570","31810"
"In post","2021","60-64","Clackmannanshire and Fife","Outside London","160","125","30470","27570"
"In post","2021","60-64","Conwy and Denbighshire","Outside London","70","60","35360","33300"
"In post","2021","60-64","Cornwall and Isles of Scilly","Outside London","210","175","26290","26430"
"In post","2021","60-64","Coventry","Outside London","145","125","37030","31810"
"In post","2021","60-64","Croydon","London","770","680","36180","30860"
"In post","2021","60-64","Darlington","Outside London","50","40","31310","27570"
"In post","2021","60-64","Derby","Outside London","90","70","26780","21010"
"In post","2021","60-64","Derry City and Strabane","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Devon CC","Outside London","490","395","28120","25920"
"In post","2021","60-64","Dorset CC","Outside London","225","190","28170","26860"
"In post","2021","60-64","Dudley","Outside London","110","90","24480","21010"
"In post","2021","60-64","Dumfries and Galloway","Outside London","90","75","29020","27570"
"In post","2021","60-64","Durham CC","Outside London","515","370","26500","22350"
"In post","2021","60-64","Ealing","London","60","50","31140","31280"
"In post","2021","60-64","East Ayrshire and North Ayrshire mainland","Outside London","105","85","25800","26120"
"In post","2021","60-64","East Cumbria","Outside London","85","75","26470","22960"
"In post","2021","60-64","East Derbyshire","Outside London","30","25","26380","27570"
"In post","2021","60-64","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","175","140","28990","26120"
"In post","2021","60-64","East Kent","Outside London","340","270","28710","27370"
"In post","2021","60-64","East Lancashire","Outside London","45","35","23500","21010"
"In post","2021","60-64","East Lothian and Midlothian","Outside London","15","10","27380","27570"
"In post","2021","60-64","East Merseyside","Outside London","130","100","26720","27570"
"In post","2021","60-64","East Riding of Yorkshire","Outside London","215","180","29690","27160"
"In post","2021","60-64","East Surrey","Outside London","95","80","31850","29290"
"In post","2021","60-64","East Sussex CC","Outside London","190","155","25220","21770"
"In post","2021","60-64","Enfield","London","30","25","29190","30780"
"In post","2021","60-64","Essex Haven Gateway","Outside London","125","110","30360","29050"
"In post","2021","60-64","Essex Thames Gateway","Outside London","95","75","28360","26050"
"In post","2021","60-64","Falkirk","Outside London","170","125","27970","27570"
"In post","2021","60-64","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Flintshire and Wrexham","Outside London","170","140","27570","26350"
"In post","2021","60-64","Glasgow City","Outside London","915","730","30530","27570"
"In post","2021","60-64","Gloucestershire","Outside London","160","120","29150","27570"
"In post","2021","60-64","Greater Manchester North East","Outside London","95","75","27140","27570"
"In post","2021","60-64","Greater Manchester North West","Outside London","175","130","24490","21550"
"In post","2021","60-64","Greater Manchester South East","Outside London","135","105","25290","21920"
"In post","2021","60-64","Greater Manchester South West","Outside London","395","315","28950","27370"
"In post","2021","60-64","Gwent Valleys","Outside London","85","70","30510","27570"
"In post","2021","60-64","Gwynedd","Outside London","60","50","24480","21010"
"In post","2021","60-64","Hackney and Newham","London","315","275","33930","31090"
"In post","2021","60-64","Haringey and Islington","London","95","85","32030","31060"
"In post","2021","60-64","Harrow and Hillingdon","London","350","270","30400","30370"
"In post","2021","60-64","Hartlepool and Stockton-on-Tees","Outside London","125","100","26330","26350"
"In post","2021","60-64","Heart of Essex","Outside London","70","60","31470","29090"
"In post","2021","60-64","Herefordshire, County of","Outside London","30","30","26340","25190"
"In post","2021","60-64","Hertfordshire","Outside London","235","205","33380","29800"
"In post","2021","60-64","Hounslow and Richmond upon Thames","London","240","210","31090","29080"
"In post","2021","60-64","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","115","85","28620","27370"
