"Status","Year","Age","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","16-19","East Midlands (England)","Derby","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Midlands (England)","Leicester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Midlands (England)","Nottingham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East of England","Breckland and South Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East of England","Heart of Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East of England","Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East of England","Suffolk","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","London","Barking & Dagenham and Havering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","London","Bexley and Greenwich","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","London","Lambeth","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","London","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","London","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North East (England)","Durham CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North East (England)","Sunderland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North East (England)","Tyneside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North West (England)","Greater Manchester North West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North West (England)","Greater Manchester South East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North West (England)","Greater Manchester South West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North West (England)","Greater Manchester South West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North West (England)","Lancaster and Wyre","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North West (England)","Liverpool","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North West (England)","Mid Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North West (England)","Sefton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland","Angus and Dundee City","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland","City of Edinburgh","AA/AO","10","[c]","20980","21150"
"Leaver CS","2021","16-19","Scotland","East Ayrshire and North Ayrshire mainland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland","Falkirk","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland","Glasgow City","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland","South Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland","West Lothian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","Buckinghamshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","East Sussex CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","Kent Thames Gateway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","Medway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","Milton Keynes","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","North Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","South Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","West Surrey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","West Sussex (South West)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South West (England)","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South West (England)","Wiltshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Wales","Cardiff and Vale of Glamorgan","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Wales","Flintshire and Wrexham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Wales","Gwynedd","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Wales","Swansea","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Midlands (England)","Birmingham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Midlands (England)","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Midlands (England)","Stoke-on-Trent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Midlands (England)","Wolverhampton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Yorkshire and The Humber","Bradford","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Yorkshire and The Humber","Calderdale and Kirklees","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Yorkshire and The Humber","East Riding of Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Yorkshire and The Humber","Leeds","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Yorkshire and The Humber","Sheffield","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","Derby","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","East Derbyshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","Leicester","AA/AO","30","[c]","20110","19950"
"Leaver CS","2021","20-29","East Midlands (England)","Leicester","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","Leicester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","Leicestershire CC and Rutland","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","Leicestershire CC and Rutland","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","Lincolnshire","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","Lincolnshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","North Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","North Nottinghamshire","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","Nottingham","AA/AO","55","[c]","19900","18880"
"Leaver CS","2021","20-29","East Midlands (England)","Nottingham","EO","25","[c]","23250","24500"
"Leaver CS","2021","20-29","East Midlands (England)","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","South and West Derbyshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","South Nottinghamshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","West Northamptonshire","AA/AO","25","[c]","18740","18880"
"Leaver CS","2021","20-29","East Midlands (England)","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Bedford","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Bedford","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Breckland and South Norfolk","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Breckland and South Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Cambridgeshire CC","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Cambridgeshire CC","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Cambridgeshire CC","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Central Bedfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Essex Haven Gateway","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Essex Thames Gateway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Heart of Essex","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Heart of Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Heart of Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Hertfordshire","AA/AO","25","[c]","23660","24180"
"Leaver CS","2021","20-29","East of England","Hertfordshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Hertfordshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Luton","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Luton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Luton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","North and West Norfolk","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Norwich and East Norfolk","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Peterborough","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Peterborough","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Southend-on-Sea","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Southend-on-Sea","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Suffolk","AA/AO","40","[c]","19700","19630"
"Leaver CS","2021","20-29","East of England","Suffolk","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Suffolk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","West Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Barking & Dagenham and Havering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Barking & Dagenham and Havering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Barnet","AA/AO","15","[c]","23480","23530"
"Leaver CS","2021","20-29","London","Barnet","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Barnet","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Bexley and Greenwich","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Brent","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Brent","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Brent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Bromley","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Camden and City of London","AA/AO","30","[c]","22270","22680"
"Leaver CS","2021","20-29","London","Camden and City of London","EO","15","[c]","27450","26780"
"Leaver CS","2021","20-29","London","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Camden and City of London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Croydon","AA/AO","25","[c]","23100","21770"
"Leaver CS","2021","20-29","London","Croydon","EO","30","[c]","29040","28670"
"Leaver CS","2021","20-29","London","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Croydon","SEO/HEO","30","[c]","38860","39760"
"Leaver CS","2021","20-29","London","Croydon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Ealing","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Enfield","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Enfield","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Hackney and Newham","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Hackney and Newham","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Hackney and Newham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Hackney and Newham","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Haringey and Islington","AA/AO","30","[c]","22360","22680"
"Leaver CS","2021","20-29","London","Haringey and Islington","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Harrow and Hillingdon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Harrow and Hillingdon","EO","10","[c]","29100","31060"
"Leaver CS","2021","20-29","London","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Hounslow and Richmond upon Thames","AA/AO","35","[c]","20740","21770"
"Leaver CS","2021","20-29","London","Hounslow and Richmond upon Thames","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Hounslow and Richmond upon Thames","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Kensington & Chelsea and Hammersmith & Fulham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Lambeth","AA/AO","20","[c]","22630","23130"
"Leaver CS","2021","20-29","London","Lambeth","EO","20","[c]","29870","28670"
"Leaver CS","2021","20-29","London","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Lambeth","SEO/HEO","20","[c]","36280","37190"
"Leaver CS","2021","20-29","London","Lewisham and Southwark","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Lewisham and Southwark","EO","10","[c]","29430","31060"
"Leaver CS","2021","20-29","London","Lewisham and Southwark","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Lewisham and Southwark","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Merton, Kingston upon Thames and Sutton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Redbridge and Waltham Forest","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Redbridge and Waltham Forest","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Tower Hamlets","AA/AO","35","[c]","21500","22100"
"Leaver CS","2021","20-29","London","Tower Hamlets","EO","45","[c]","27130","27120"
"Leaver CS","2021","20-29","London","Tower Hamlets","G6/G7","15","[c]","57390","55050"
"Leaver CS","2021","20-29","London","Tower Hamlets","SEO/HEO","40","[c]","37980","39090"
"Leaver CS","2021","20-29","London","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Wandsworth","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Wandsworth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Westminster","AA/AO","260","[c]","22240","22680"
"Leaver CS","2021","20-29","London","Westminster","EO","220","[c]","25760","26960"
"Leaver CS","2021","20-29","London","Westminster","G6/G7","55","[c]","54660","54160"
"Leaver CS","2021","20-29","London","Westminster","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Westminster","SEO/HEO","315","[c]","34250","33620"
"Leaver CS","2021","20-29","London","Westminster","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North East (England)","Darlington","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North East (England)","Darlington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North East (England)","Durham CC","AA/AO","55","[c]","21280","21100"
"Leaver CS","2021","20-29","North East (England)","Durham CC","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North East (England)","Durham CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North East (England)","Hartlepool and Stockton-on-Tees","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North East (England)","Northumberland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North East (England)","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North East (England)","South Teesside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North East (England)","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North East (England)","Sunderland","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North East (England)","Sunderland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North East (England)","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North East (England)","Tyneside","AA/AO","95","[c]","20790","21010"
"Leaver CS","2021","20-29","North East (England)","Tyneside","EO","35","[c]","25370","24500"
"Leaver CS","2021","20-29","North East (England)","Tyneside","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North East (England)","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Blackburn with Darwen","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Blackpool","AA/AO","30","[c]","20940","21010"
"Leaver CS","2021","20-29","North West (England)","Blackpool","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Blackpool","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Cheshire East","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Cheshire West and Chester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Chorley and West Lancashire","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Chorley and West Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","East Cumbria","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","East Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","East Merseyside","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","East Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Greater Manchester North East","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Greater Manchester North East","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Greater Manchester North West","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Greater Manchester North West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Greater Manchester South East","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Greater Manchester South East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Greater Manchester South West","AA/AO","35","[c]","19940","19930"
"Leaver CS","2021","20-29","North West (England)","Greater Manchester South West","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Greater Manchester South West","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Lancaster and Wyre","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Liverpool","AA/AO","45","[c]","20960","21010"
"Leaver CS","2021","20-29","North West (England)","Liverpool","EO","25","[c]","24240","24110"
"Leaver CS","2021","20-29","North West (England)","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Liverpool","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Manchester","AA/AO","50","[c]","19970","20040"
"Leaver CS","2021","20-29","North West (England)","Manchester","EO","25","[c]","25340","25000"
"Leaver CS","2021","20-29","North West (England)","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Manchester","SEO/HEO","20","[c]","34990","35310"
"Leaver CS","2021","20-29","North West (England)","Mid Lancashire","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Sefton","AA/AO","30","[c]","19770","19960"
"Leaver CS","2021","20-29","North West (England)","Sefton","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Sefton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Sefton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Warrington","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Warrington","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","West Cumbria","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","West Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Wirral","AA/AO","10","[c]","21420","21010"
"Leaver CS","2021","20-29","North West (England)","Wirral","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northern Ireland","Ards and North Down","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northern Ireland","Belfast","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northern Ireland","Belfast","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northern Ireland","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northern Ireland","Lisburn and Castlereagh","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Overseas","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","Aberdeen City and Aberdeenshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","Angus and Dundee City","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","Angus and Dundee City","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","Caithness and Sutherland and Ross and Cromarty","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","City of Edinburgh","AA/AO","50","[c]","21880","21870"
"Leaver CS","2021","20-29","Scotland","City of Edinburgh","EO","20","[c]","27420","27150"
"Leaver CS","2021","20-29","Scotland","City of Edinburgh","SEO/HEO","10","[c]","35190","35580"
"Leaver CS","2021","20-29","Scotland","Clackmannanshire and Fife","AA/AO","[c]","[c]","[c]","[c]"
