"Status","Year","Function_of_post","Region_ITL2","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Internal Audit","Derbyshire and Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Dorset and Somerset","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Dorset and Somerset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Dorset and Somerset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","East Anglia","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","East Anglia","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","East Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","East Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","East Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Eastern Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Greater Manchester","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Greater Manchester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Hampshire and Isle of Wight","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Hampshire and Isle of Wight","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Inner London - West","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Inner London - West","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Inner London - West","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Lancashire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Lancashire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Merseyside","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","North Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","North Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","North Yorkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Northumberland and Tyne and Wear","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Northumberland and Tyne and Wear","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","South Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","South Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Surrey, East and West Sussex","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Surrey, East and West Sussex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Surrey, East and West Sussex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","West Midlands","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","West Midlands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","West Wales and The Valleys","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","West Wales and The Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","West Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","West Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Bedfordshire and Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Bedfordshire and Hertfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Cheshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Cheshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Cheshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Cumbria","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Derbyshire and Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Derbyshire and Nottinghamshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Derbyshire and Nottinghamshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Devon","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Devon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Devon","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Devon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Dorset and Somerset","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Dorset and Somerset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Dorset and Somerset","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East Anglia","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East Anglia","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East Anglia","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East Wales","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East Wales","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Eastern Scotland","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Eastern Scotland","Outside London","Undeclared","50","[c]","28840","22820"
"Leaver CS","2021","Legal","Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Essex","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Essex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Essex","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Greater Manchester","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Greater Manchester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Greater Manchester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Hampshire and Isle of Wight","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Hampshire and Isle of Wight","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Hampshire and Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Highlands and Islands","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Highlands and Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Highlands and Islands","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Inner London - East","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Inner London - East","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Inner London - East","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Inner London - East","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Inner London - West","London","Heterosexual / straight","125","[c]","49390","51250"
"Leaver CS","2021","Legal","Inner London - West","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Inner London - West","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Inner London - West","London","Unknown","65","[c]","49830","42720"
"Leaver CS","2021","Legal","Kent","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Lancashire","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Lincolnshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Merseyside","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Merseyside","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Merseyside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","North Eastern Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","North Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","North Eastern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","North Yorkshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","North Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","North Yorkshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Northumberland and Tyne and Wear","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Northumberland and Tyne and Wear","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Northumberland and Tyne and Wear","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Northumberland and Tyne and Wear","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Outer London - East and North East","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Outer London - East and North East","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Outer London - East and North East","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Outer London - South","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Outer London - South","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Outer London - South","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Outer London - South","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Shropshire and Staffordshire","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Shropshire and Staffordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Shropshire and Staffordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Shropshire and Staffordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South Yorkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Southern Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Southern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Southern Scotland","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Surrey, East and West Sussex","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Surrey, East and West Sussex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Surrey, East and West Sussex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Surrey, East and West Sussex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Tees Valley and Durham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Tees Valley and Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Tees Valley and Durham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Tees Valley and Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Central Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Central Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Central Scotland","Outside London","Undeclared","30","[c]","26410","22820"
"Leaver CS","2021","Legal","West Central Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Midlands","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Midlands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Midlands","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Midlands","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Wales and The Valleys","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Wales and The Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Wales and The Valleys","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Wales and The Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Yorkshire","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Yorkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","80","[c]","[c]","[c]"
"Leaver CS","2021","No function","Bedfordshire and Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Bedfordshire and Hertfordshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Bedfordshire and Hertfordshire","Outside London","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","No function","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","155","[c]","35400","29530"
"Leaver CS","2021","No function","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","115","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cheshire","Outside London","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cheshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cheshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cheshire","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cornwall and Isles of Scilly","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cornwall and Isles of Scilly","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cumbria","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cumbria","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cumbria","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","175","[c]","24810","21170"
"Leaver CS","2021","No function","Derbyshire and Nottinghamshire","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Derbyshire and Nottinghamshire","Outside London","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Derbyshire and Nottinghamshire","Outside London","Unknown","85","[c]","23000","21170"
"Leaver CS","2021","No function","Devon","Outside London","Heterosexual / straight","85","[c]","[c]","[c]"
"Leaver CS","2021","No function","Devon","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Devon","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Devon","Outside London","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","No function","Dorset and Somerset","Outside London","Heterosexual / straight","110","[c]","30540","27560"
"Leaver CS","2021","No function","Dorset and Somerset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Dorset and Somerset","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Dorset and Somerset","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Anglia","Outside London","Heterosexual / straight","290","[c]","34860","26160"
"Leaver CS","2021","No function","East Anglia","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Anglia","Outside London","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Anglia","Outside London","Unknown","160","[c]","31980","26130"
"Leaver CS","2021","No function","East Wales","Outside London","Heterosexual / straight","195","[c]","28790","23320"
"Leaver CS","2021","No function","East Wales","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Wales","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Wales","Outside London","Unknown","105","[c]","29980","23320"
"Leaver CS","2021","No function","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","105","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","No function","Eastern Scotland","Outside London","Heterosexual / straight","50","[c]","33130","33650"
"Leaver CS","2021","No function","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Eastern Scotland","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Eastern Scotland","Outside London","Unknown","100","[c]","30560","26990"
"Leaver CS","2021","No function","Essex","Outside London","Heterosexual / straight","60","[c]","29010","21720"
"Leaver CS","2021","No function","Essex","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Essex","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Essex","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","295","[c]","32680","27330"
"Leaver CS","2021","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","40","[c]","29430","20950"
"Leaver CS","2021","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","120","[c]","36800","31020"
"Leaver CS","2021","No function","Greater Manchester","Outside London","Heterosexual / straight","190","[c]","31980","23300"
"Leaver CS","2021","No function","Greater Manchester","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Greater Manchester","Outside London","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2021","No function","Greater Manchester","Outside London","Unknown","100","[c]","26980","20810"
"Leaver CS","2021","No function","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","205","[c]","27080","22260"
"Leaver CS","2021","No function","Hampshire and Isle of Wight","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Hampshire and Isle of Wight","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Hampshire and Isle of Wight","Outside London","Unknown","85","[c]","24150","19130"
"Leaver CS","2021","No function","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","90","[c]","[c]","[c]"
"Leaver CS","2021","No function","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Herefordshire, Worcestershire and Warwickshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","No function","Highlands and Islands","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Highlands and Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Highlands and Islands","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Highlands and Islands","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inner London - East","London","Heterosexual / straight","235","[c]","43380","37410"
"Leaver CS","2021","No function","Inner London - East","London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inner London - East","London","Undeclared","45","[c]","43530","39260"
"Leaver CS","2021","No function","Inner London - East","London","Unknown","135","[c]","41970","34210"
"Leaver CS","2021","No function","Inner London - West","London","Heterosexual / straight","470","[c]","45010","36240"
"Leaver CS","2021","No function","Inner London - West","London","LGBO","45","[c]","49400","40030"
"Leaver CS","2021","No function","Inner London - West","London","Undeclared","70","[c]","41710","34270"
"Leaver CS","2021","No function","Inner London - West","London","Unknown","435","[c]","36780","30850"
"Leaver CS","2021","No function","Kent","Outside London","Heterosexual / straight","155","[c]","25150","20840"
"Leaver CS","2021","No function","Kent","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Kent","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Kent","Outside London","Unknown","85","[c]","[c]","[c]"
