"Status","Year","Function_of_post","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Home Office","East of England","HEO","220","215","31710","30980"
"In post","2021","Unknown","Home Office","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","East of England","SEO","75","70","38790","37940"
"In post","2021","Unknown","Home Office","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","London","AA","335","290","22190","22210"
"In post","2021","Unknown","Home Office","London","AO","1475","1335","25610","25630"
"In post","2021","Unknown","Home Office","London","EO","4095","3750","29480","29080"
"In post","2021","Unknown","Home Office","London","G6","725","705","70880","68940"
"In post","2021","Unknown","Home Office","London","G7","1890","1845","58780","57680"
"In post","2021","Unknown","Home Office","London","HEO","2385","2305","35660","35200"
"In post","2021","Unknown","Home Office","London","SCS level","260","255","91750","83830"
"In post","2021","Unknown","Home Office","London","SEO","2155","2105","43080","42170"
"In post","2021","Unknown","Home Office","London","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Home Office","North East (England)","AA","70","50","17990","17990"
"In post","2021","Unknown","Home Office","North East (England)","AO","585","480","21440","21430"
"In post","2021","Unknown","Home Office","North East (England)","EO","410","380","25530","25260"
"In post","2021","Unknown","Home Office","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","North East (England)","G7","25","25","52740","52280"
"In post","2021","Unknown","Home Office","North East (England)","HEO","125","120","31310","30980"
"In post","2021","Unknown","Home Office","North East (England)","SEO","70","70","38430","37660"
"In post","2021","Unknown","Home Office","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","North West (England)","AA","315","265","18060","17990"
"In post","2021","Unknown","Home Office","North West (England)","AO","2150","1920","21440","21430"
"In post","2021","Unknown","Home Office","North West (England)","EO","2910","2720","25360","25040"
"In post","2021","Unknown","Home Office","North West (England)","G6","65","65","66640","63490"
"In post","2021","Unknown","Home Office","North West (England)","G7","235","230","53830","52280"
"In post","2021","Unknown","Home Office","North West (England)","HEO","950","915","31380","30980"
"In post","2021","Unknown","Home Office","North West (England)","SCS level","10","10","[c]","[c]"
"In post","2021","Unknown","Home Office","North West (England)","SEO","530","515","38770","37660"
"In post","2021","Unknown","Home Office","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Northern Ireland","AA","10","10","17990","17990"
"In post","2021","Unknown","Home Office","Northern Ireland","AO","215","180","21430","21430"
"In post","2021","Unknown","Home Office","Northern Ireland","EO","235","225","25660","25310"
"In post","2021","Unknown","Home Office","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Northern Ireland","G7","10","10","[c]","[c]"
"In post","2021","Unknown","Home Office","Northern Ireland","HEO","50","45","31470","30880"
"In post","2021","Unknown","Home Office","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Northern Ireland","SEO","20","20","38770","38050"
"In post","2021","Unknown","Home Office","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Overseas","EO","90","90","27370","27370"
"In post","2021","Unknown","Home Office","Overseas","HEO","10","10","33320","32120"
"In post","2021","Unknown","Home Office","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Overseas","Unknown","220","220","[c]","[c]"
"In post","2021","Unknown","Home Office","Scotland","AA","20","15","17990","17990"
"In post","2021","Unknown","Home Office","Scotland","AO","265","230","21430","21430"
"In post","2021","Unknown","Home Office","Scotland","EO","505","475","25600","25220"
"In post","2021","Unknown","Home Office","Scotland","G6","10","10","65770","64680"
"In post","2021","Unknown","Home Office","Scotland","G7","20","20","53770","52280"
"In post","2021","Unknown","Home Office","Scotland","HEO","140","135","31390","30980"
"In post","2021","Unknown","Home Office","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Scotland","SEO","75","75","38080","37660"
"In post","2021","Unknown","Home Office","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","South East (England)","AA","25","25","18260","17990"
"In post","2021","Unknown","Home Office","South East (England)","AO","510","485","21800","21430"
"In post","2021","Unknown","Home Office","South East (England)","EO","2550","2265","26800","25990"
"In post","2021","Unknown","Home Office","South East (England)","G6","10","10","[c]","[c]"
"In post","2021","Unknown","Home Office","South East (England)","G7","45","45","53550","52280"
"In post","2021","Unknown","Home Office","South East (England)","HEO","495","470","32280","31960"
"In post","2021","Unknown","Home Office","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","South East (England)","SEO","155","150","39270","38090"
"In post","2021","Unknown","Home Office","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","South West (England)","AO","50","45","21430","21430"
"In post","2021","Unknown","Home Office","South West (England)","EO","260","240","26110","25310"
"In post","2021","Unknown","Home Office","South West (England)","G6","5","5","[c]","[c]"
"In post","2021","Unknown","Home Office","South West (England)","G7","10","10","53430","52280"
"In post","2021","Unknown","Home Office","South West (England)","HEO","50","45","31940","31190"
"In post","2021","Unknown","Home Office","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","South West (England)","SEO","15","15","38960","38020"
"In post","2021","Unknown","Home Office","Unknown","EO","10","10","[c]","[c]"
"In post","2021","Unknown","Home Office","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Wales","AA","15","10","17990","17990"
"In post","2021","Unknown","Home Office","Wales","AO","165","135","21440","21430"
"In post","2021","Unknown","Home Office","Wales","EO","295","280","25700","25040"
"In post","2021","Unknown","Home Office","Wales","G6","5","5","[c]","[c]"
"In post","2021","Unknown","Home Office","Wales","G7","20","20","52920","52070"
"In post","2021","Unknown","Home Office","Wales","HEO","100","95","31490","30980"
"In post","2021","Unknown","Home Office","Wales","SEO","40","40","38600","37890"
"In post","2021","Unknown","Home Office","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","West Midlands (England)","AA","15","15","17990","17990"
"In post","2021","Unknown","Home Office","West Midlands (England)","AO","235","215","21430","21430"
"In post","2021","Unknown","Home Office","West Midlands (England)","EO","470","435","25860","25310"
"In post","2021","Unknown","Home Office","West Midlands (England)","G6","5","5","[c]","[c]"
"In post","2021","Unknown","Home Office","West Midlands (England)","G7","35","30","53280","52280"
"In post","2021","Unknown","Home Office","West Midlands (England)","HEO","180","170","31680","30980"
"In post","2021","Unknown","Home Office","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","West Midlands (England)","SEO","85","85","38410","37660"
"In post","2021","Unknown","Home Office","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Yorkshire and The Humber","AA","65","55","18050","17990"
"In post","2021","Unknown","Home Office","Yorkshire and The Humber","AO","1140","1030","21440","21430"
"In post","2021","Unknown","Home Office","Yorkshire and The Humber","EO","1410","1310","25450","25040"
"In post","2021","Unknown","Home Office","Yorkshire and The Humber","G6","55","55","64920","63490"
"In post","2021","Unknown","Home Office","Yorkshire and The Humber","G7","150","150","53430","52280"
"In post","2021","Unknown","Home Office","Yorkshire and The Humber","HEO","510","485","31480","30980"
"In post","2021","Unknown","Home Office","Yorkshire and The Humber","SCS level","5","5","[c]","[c]"
"In post","2021","Unknown","Home Office","Yorkshire and The Humber","SEO","290","285","38400","37660"
"In post","2021","Unknown","Home Office","Yorkshire and The Humber","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","East Midlands (England)","AA","160","155","19130","19560"
"In post","2021","Unknown","Ministry of Defence","East Midlands (England)","AO","495","475","21210","20920"
"In post","2021","Unknown","Ministry of Defence","East Midlands (England)","EO","170","170","28190","26670"
"In post","2021","Unknown","Ministry of Defence","East Midlands (England)","G6","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","East Midlands (England)","G7","30","30","69230","73270"
"In post","2021","Unknown","Ministry of Defence","East Midlands (England)","HEO","100","95","34720","33440"
"In post","2021","Unknown","Ministry of Defence","East Midlands (England)","SEO","65","60","43720","44500"
"In post","2021","Unknown","Ministry of Defence","East Midlands (England)","Unknown","20","20","44990","48170"
"In post","2021","Unknown","Ministry of Defence","East of England","AA","235","225","19050","18800"
"In post","2021","Unknown","Ministry of Defence","East of England","AO","695","660","21720","21130"
"In post","2021","Unknown","Ministry of Defence","East of England","EO","385","375","28540","26930"
"In post","2021","Unknown","Ministry of Defence","East of England","G6","15","15","77040","70130"
"In post","2021","Unknown","Ministry of Defence","East of England","G7","55","50","68180","59730"
"In post","2021","Unknown","Ministry of Defence","East of England","HEO","335","325","34550","33300"
"In post","2021","Unknown","Ministry of Defence","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","East of England","SEO","140","135","42940","41500"
"In post","2021","Unknown","Ministry of Defence","East of England","Unknown","15","15","37120","35530"
"In post","2021","Unknown","Ministry of Defence","London","AA","95","95","21860","21760"
"In post","2021","Unknown","Ministry of Defence","London","AO","350","340","24440","24590"
"In post","2021","Unknown","Ministry of Defence","London","EO","335","325","30190","30200"
"In post","2021","Unknown","Ministry of Defence","London","G6","95","90","68510","69340"
"In post","2021","Unknown","Ministry of Defence","London","G7","200","200","60410","59730"
"In post","2021","Unknown","Ministry of Defence","London","HEO","355","350","37570","37640"
"In post","2021","Unknown","Ministry of Defence","London","SCS level","65","65","87740","77720"
"In post","2021","Unknown","Ministry of Defence","London","SEO","380","375","45390","45200"
"In post","2021","Unknown","Ministry of Defence","London","Unknown","35","35","33580","33950"
"In post","2021","Unknown","Ministry of Defence","North East (England)","AA","30","30","18900","18800"
"In post","2021","Unknown","Ministry of Defence","North East (England)","AO","90","90","21450","21130"
"In post","2021","Unknown","Ministry of Defence","North East (England)","EO","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","North East (England)","HEO","10","10","37410","38300"
"In post","2021","Unknown","Ministry of Defence","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","North West (England)","AA","60","55","19180","19300"
"In post","2021","Unknown","Ministry of Defence","North West (England)","AO","305","280","21520","21580"
"In post","2021","Unknown","Ministry of Defence","North West (England)","EO","135","125","27150","26670"
"In post","2021","Unknown","Ministry of Defence","North West (England)","G6","20","15","74460","74070"
"In post","2021","Unknown","Ministry of Defence","North West (England)","G7","15","10","62310","54540"
"In post","2021","Unknown","Ministry of Defence","North West (England)","HEO","80","80","33840","33300"
"In post","2021","Unknown","Ministry of Defence","North West (England)","SEO","30","30","40790","40580"
"In post","2021","Unknown","Ministry of Defence","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Northern Ireland","AA","100","95","19670","19550"
"In post","2021","Unknown","Ministry of Defence","Northern Ireland","AO","195","185","22210","22330"
"In post","2021","Unknown","Ministry of Defence","Northern Ireland","EO","45","40","29530","27680"
"In post","2021","Unknown","Ministry of Defence","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Northern Ireland","G7","10","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Northern Ireland","HEO","25","20","37110","37890"
"In post","2021","Unknown","Ministry of Defence","Northern Ireland","SEO","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Overseas","AO","15","15","21770","21250"
"In post","2021","Unknown","Ministry of Defence","Overseas","EO","55","55","28510","26670"
"In post","2021","Unknown","Ministry of Defence","Overseas","G6","15","15","71380","69630"
"In post","2021","Unknown","Ministry of Defence","Overseas","G7","60","60","64030","59730"
"In post","2021","Unknown","Ministry of Defence","Overseas","HEO","245","245","41520","41600"
"In post","2021","Unknown","Ministry of Defence","Overseas","SCS level","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Overseas","SEO","50","50","45260","42200"
"In post","2021","Unknown","Ministry of Defence","Overseas","Unknown","10","10","35860","27540"
"In post","2021","Unknown","Ministry of Defence","Scotland","AA","185","180","19410","19300"
"In post","2021","Unknown","Ministry of Defence","Scotland","AO","510","490","21440","20920"
"In post","2021","Unknown","Ministry of Defence","Scotland","EO","150","145","28340","26670"
"In post","2021","Unknown","Ministry of Defence","Scotland","G6","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Scotland","G7","50","45","64950","64670"
"In post","2021","Unknown","Ministry of Defence","Scotland","HEO","140","135","38300","37480"
"In post","2021","Unknown","Ministry of Defence","Scotland","SEO","55","55","48060","44500"
"In post","2021","Unknown","Ministry of Defence","Scotland","Unknown","15","15","48740","45130"
"In post","2021","Unknown","Ministry of Defence","South East (England)","AA","420","400","19120","18800"
"In post","2021","Unknown","Ministry of Defence","South East (England)","AO","1135","1085","21440","21130"
"In post","2021","Unknown","Ministry of Defence","South East (England)","EO","750","730","28470","26670"
"In post","2021","Unknown","Ministry of Defence","South East (England)","G6","30","25","76760","64850"
"In post","2021","Unknown","Ministry of Defence","South East (England)","G7","160","145","68410","68480"
"In post","2021","Unknown","Ministry of Defence","South East (England)","HEO","695","670","34690","33300"
"In post","2021","Unknown","Ministry of Defence","South East (England)","SCS level","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","South East (England)","SEO","275","265","42920","40580"
"In post","2021","Unknown","Ministry of Defence","South East (England)","Unknown","110","105","45000","41020"
"In post","2021","Unknown","Ministry of Defence","South West (England)","AA","385","360","18920","18800"
"In post","2021","Unknown","Ministry of Defence","South West (England)","AO","1190","1130","21350","21130"
"In post","2021","Unknown","Ministry of Defence","South West (England)","EO","845","820","27890","26670"
"In post","2021","Unknown","Ministry of Defence","South West (England)","G6","40","40","72380","68450"
"In post","2021","Unknown","Ministry of Defence","South West (England)","G7","240","215","65490","59700"
"In post","2021","Unknown","Ministry of Defence","South West (England)","HEO","700","670","34870","33300"
"In post","2021","Unknown","Ministry of Defence","South West (England)","SCS level","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","South West (England)","SEO","485","470","42830","40580"
"In post","2021","Unknown","Ministry of Defence","South West (England)","Unknown","40","40","43680","40290"
"In post","2021","Unknown","Ministry of Defence","Unknown","AA","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Unknown","AO","20","20","23000","22390"
"In post","2021","Unknown","Ministry of Defence","Unknown","EO","25","25","28320","26950"
"In post","2021","Unknown","Ministry of Defence","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Unknown","HEO","20","15","37290","37640"
"In post","2021","Unknown","Ministry of Defence","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Unknown","SEO","10","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Unknown","Unknown","1905","1900","37260","33570"
"In post","2021","Unknown","Ministry of Defence","Wales","AA","60","55","18990","18800"
"In post","2021","Unknown","Ministry of Defence","Wales","AO","225","220","21240","21130"
"In post","2021","Unknown","Ministry of Defence","Wales","EO","95","90","28370","29200"
"In post","2021","Unknown","Ministry of Defence","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Wales","G7","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Wales","HEO","30","30","35260","34610"
"In post","2021","Unknown","Ministry of Defence","Wales","SEO","10","10","43440","44500"
"In post","2021","Unknown","Ministry of Defence","Wales","Unknown","10","10","36780","34660"
"In post","2021","Unknown","Ministry of Defence","West Midlands (England)","AA","140","130","19010","18800"
"In post","2021","Unknown","Ministry of Defence","West Midlands (England)","AO","460","435","21310","21130"
"In post","2021","Unknown","Ministry of Defence","West Midlands (England)","EO","340","335","28310","27700"
"In post","2021","Unknown","Ministry of Defence","West Midlands (England)","G6","10","10","78400","69260"
"In post","2021","Unknown","Ministry of Defence","West Midlands (England)","G7","55","50","66130","59750"
"In post","2021","Unknown","Ministry of Defence","West Midlands (England)","HEO","160","155","34570","33300"
"In post","2021","Unknown","Ministry of Defence","West Midlands (England)","SEO","95","90","42760","40580"
"In post","2021","Unknown","Ministry of Defence","West Midlands (England)","Unknown","50","50","36120","34320"
"In post","2021","Unknown","Ministry of Defence","Yorkshire and The Humber","AA","185","175","18970","18800"
"In post","2021","Unknown","Ministry of Defence","Yorkshire and The Humber","AO","505","480","21430","21130"
"In post","2021","Unknown","Ministry of Defence","Yorkshire and The Humber","EO","470","455","27690","26930"
"In post","2021","Unknown","Ministry of Defence","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Yorkshire and The Humber","G7","35","30","73990","79040"
"In post","2021","Unknown","Ministry of Defence","Yorkshire and The Humber","HEO","110","110","35140","33630"
"In post","2021","Unknown","Ministry of Defence","Yorkshire and The Humber","SEO","25","25","41510","40580"
"In post","2021","Unknown","Ministry of Defence","Yorkshire and The Humber","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","London","G7","10","10","55840","54700"
"In post","2021","Unknown","Other Cabinet Office Agencies","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland Office","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland Office","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland Office","London","G7","10","10","[c]","[c]"
"In post","2021","Unknown","Scotland Office","London","HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Scotland Office","London","SCS level","5","5","[c]","[c]"
"In post","2021","Unknown","Scotland Office","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland Office","Scotland","AA","10","10","[c]","[c]"
"In post","2021","Unknown","Scotland Office","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland Office","Scotland","EO","5","5","[c]","[c]"
"In post","2021","Unknown","Scotland Office","Scotland","G6","10","10","70240","71550"
"In post","2021","Unknown","Scotland Office","Scotland","G7","25","25","56060","56120"
"In post","2021","Unknown","Scotland Office","Scotland","HEO","10","10","[c]","[c]"
"In post","2021","Unknown","Scotland Office","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland Office","Scotland","SEO","15","15","44180","46600"
"In post","2021","Unknown","Scottish Government","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","London","G6","5","5","[c]","[c]"
"In post","2021","Unknown","Scottish Government","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","Overseas","SEO","5","5","[c]","[c]"
"In post","2021","Unknown","Scottish Government","Scotland","AA","1285","1205","21480","22230"
"In post","2021","Unknown","Scottish Government","Scotland","AO","785","750","24970","24110"
"In post","2021","Unknown","Scottish Government","Scotland","EO","1900","1820","28160","28170"
"In post","2021","Unknown","Scottish Government","Scotland","G6","1045","1005","71460","73940"
"In post","2021","Unknown","Scottish Government","Scotland","G7","1695","1620","56940","56480"
"In post","2021","Unknown","Scottish Government","Scotland","HEO","2305","2215","33640","33620"
"In post","2021","Unknown","Scottish Government","Scotland","SCS level","210","205","89660","83230"
"In post","2021","Unknown","Scottish Government","Scotland","SEO","2325","2225","43810","43660"
"In post","2021","Unknown","Welsh Government","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Government","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Government","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Government","Overseas","G7","5","5","[c]","[c]"
"In post","2021","Unknown","Welsh Government","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Government","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Government","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Government","Wales","AO","965","885","23340","23830"
"In post","2021","Unknown","Welsh Government","Wales","EO","1015","955","28700","28850"
"In post","2021","Unknown","Welsh Government","Wales","G6","190","185","73240","74730"
"In post","2021","Unknown","Welsh Government","Wales","G7","845","810","59020","60830"
"In post","2021","Unknown","Welsh Government","Wales","HEO","1445","1365","36680","37410"
"In post","2021","Unknown","Welsh Government","Wales","SCS level","175","170","89840","81760"
"In post","2021","Unknown","Welsh Government","Wales","SEO","1100","1045","46300","47000"
"Leaver CS","2021","Analysis","Chancellor's other departments","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Chancellor's other departments","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Chancellor's other departments","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Chancellor's other departments","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Charity Commission","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Competition and Markets Authority","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Competition and Markets Authority","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Competition and Markets Authority","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Competition and Markets Authority","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Competition and Markets Authority","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Department for Business, Energy and Industrial Strategy","London","AO","15","[c]","24300","24300"
"Leaver CS","2021","Analysis","Department for Business, Energy and Industrial Strategy","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Department for Business, Energy and Industrial Strategy","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Department for Business, Energy and Industrial Strategy","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Department for Business, Energy and Industrial Strategy","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Department for Digital, Culture, Media and Sport","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Department for Digital, Culture, Media and Sport","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Department for Environment, Food and Rural Affairs","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Department for Environment, Food and Rural Affairs","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Department for Environment, Food and Rural Affairs","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Department for Environment, Food and Rural Affairs","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Department for Environment, Food and Rural Affairs","East of England","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Department for Environment, Food and Rural Affairs","South West (England)","AA","[c]","[c]","[c]","[c]"
