"Status","Year","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","740","675","30540","28220"
"In post","2021","Ministry of Justice","Bedford","405","385","29090","29470"
"In post","2021","Ministry of Justice","Berkshire","270","255","27820","24020"
"In post","2021","Ministry of Justice","Bexley and Greenwich","1180","1140","31830","31590"
"In post","2021","Ministry of Justice","Birmingham","3135","2930","25990","22570"
"In post","2021","Ministry of Justice","Blackburn with Darwen","110","100","26860","22920"
"In post","2021","Ministry of Justice","Blackpool","115","105","28440","23840"
"In post","2021","Ministry of Justice","Bournemouth and Poole","225","200","26750","22920"
"In post","2021","Ministry of Justice","Bradford","330","300","24850","22260"
"In post","2021","Ministry of Justice","Breckland and South Norfolk","430","410","28320","25830"
"In post","2021","Ministry of Justice","Brent","210","190","28790","24210"
"In post","2021","Ministry of Justice","Bridgend and Neath Port Talbot","175","160","27100","22260"
"In post","2021","Ministry of Justice","Brighton and Hove","245","220","28780","22920"
"In post","2021","Ministry of Justice","Bristol, City of","830","780","26860","23970"
"In post","2021","Ministry of Justice","Bromley","160","145","25870","22450"
"In post","2021","Ministry of Justice","Buckinghamshire CC","730","690","30950","30400"
"In post","2021","Ministry of Justice","Calderdale and Kirklees","165","145","27190","23840"
"In post","2021","Ministry of Justice","Cambridgeshire CC","1305","1225","29650","29810"
"In post","2021","Ministry of Justice","Camden and City of London","1020","975","27810","23500"
"In post","2021","Ministry of Justice","Cardiff and Vale of Glamorgan","1170","1095","29200","24870"
"In post","2021","Ministry of Justice","Central Hampshire","420","405","30420","29440"
"In post","2021","Ministry of Justice","Central Valleys","150","140","27450","24550"
"In post","2021","Ministry of Justice","Cheshire East","380","355","29830","27150"
"In post","2021","Ministry of Justice","Cheshire West and Chester","135","120","27300","23840"
"In post","2021","Ministry of Justice","Chorley and West Lancashire","1135","1050","29450","27380"
"In post","2021","Ministry of Justice","City of Edinburgh","20","20","31320","22570"
"In post","2021","Ministry of Justice","Conwy and Denbighshire","100","95","28820","24800"
"In post","2021","Ministry of Justice","Cornwall and Isles of Scilly","115","100","26320","22260"
"In post","2021","Ministry of Justice","Coventry","120","105","26300","22920"
"In post","2021","Ministry of Justice","Croydon","990","955","36410","31180"
"In post","2021","Ministry of Justice","Darlington","110","105","25920","22920"
"In post","2021","Ministry of Justice","Derby","260","230","25900","22260"
"In post","2021","Ministry of Justice","Devon CC","1145","1060","28540","26010"
"In post","2021","Ministry of Justice","Dorset CC","970","915","28610","27120"
"In post","2021","Ministry of Justice","Dudley","85","75","27410","22920"
"In post","2021","Ministry of Justice","Durham CC","2250","2090","29530","27770"
"In post","2021","Ministry of Justice","Ealing","45","45","32750","32090"
"In post","2021","Ministry of Justice","East Cumbria","115","105","28040","23840"
"In post","2021","Ministry of Justice","East Derbyshire","65","60","28780","27260"
"In post","2021","Ministry of Justice","East Kent","200","185","26280","23970"
"In post","2021","Ministry of Justice","East Lancashire","125","115","25690","22920"
"In post","2021","Ministry of Justice","East Merseyside","225","210","29000","23840"
"In post","2021","Ministry of Justice","East Riding of Yorkshire","1190","1110","28660","26810"
"In post","2021","Ministry of Justice","East Surrey","765","725","33380","33590"
"In post","2021","Ministry of Justice","East Sussex CC","490","460","28640","27700"
"In post","2021","Ministry of Justice","Enfield","65","60","27970","23530"
"In post","2021","Ministry of Justice","Essex Haven Gateway","45","45","32830","28200"
"In post","2021","Ministry of Justice","Essex Thames Gateway","180","160","25620","22920"
"In post","2021","Ministry of Justice","Flintshire and Wrexham","880","860","26830","24860"
"In post","2021","Ministry of Justice","Glasgow City","540","500","25170","22570"
"In post","2021","Ministry of Justice","Gloucestershire","190","165","27800","22920"
"In post","2021","Ministry of Justice","Greater Manchester North East","370","350","29420","27680"
"In post","2021","Ministry of Justice","Greater Manchester North West","535","500","27710","24920"
"In post","2021","Ministry of Justice","Greater Manchester South East","175","160","27650","23840"
"In post","2021","Ministry of Justice","Greater Manchester South West","600","560","26630","22570"
"In post","2021","Ministry of Justice","Gwent Valleys","150","140","24880","22180"
"In post","2021","Ministry of Justice","Gwynedd","100","95","25880","23150"
"In post","2021","Ministry of Justice","Hackney and Newham","155","150","28570","26810"
"In post","2021","Ministry of Justice","Haringey and Islington","1015","980","31230","30220"
"In post","2021","Ministry of Justice","Harrow and Hillingdon","125","115","28370","26150"
"In post","2021","Ministry of Justice","Hartlepool and Stockton-on-Tees","740","705","29270","27380"
"In post","2021","Ministry of Justice","Heart of Essex","605","570","28850","28200"
"In post","2021","Ministry of Justice","Herefordshire, County of","30","25","30660","32690"
"In post","2021","Ministry of Justice","Hertfordshire","725","680","29160","27850"
"In post","2021","Ministry of Justice","Hounslow and Richmond upon Thames","920","880","31560","33050"
"In post","2021","Ministry of Justice","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Isle of Wight","670","630","28320","26580"
"In post","2021","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","590","565","33600","33260"
"In post","2021","Ministry of Justice","Kent Thames Gateway","1285","1225","30180","30770"
"In post","2021","Ministry of Justice","Kingston upon Hull, City of","735","680","28090","26700"
"In post","2021","Ministry of Justice","Lambeth","385","375","33010","33260"
"In post","2021","Ministry of Justice","Lancaster and Wyre","350","330","28330","26300"
"In post","2021","Ministry of Justice","Leeds","2410","2270","28690","25790"
"In post","2021","Ministry of Justice","Leicester","795","730","26220","22850"
"In post","2021","Ministry of Justice","Leicestershire CC and Rutland","1115","1040","28310","26330"
"In post","2021","Ministry of Justice","Lewisham and Southwark","485","470","33040","28690"
"In post","2021","Ministry of Justice","Lincolnshire","935","885","28270","26300"
"In post","2021","Ministry of Justice","Liverpool","1340","1235","27230","24920"
"In post","2021","Ministry of Justice","Luton","205","185","24060","22510"
"In post","2021","Ministry of Justice","Manchester","1675","1565","27620","24440"
"In post","2021","Ministry of Justice","Medway","845","810","30420","29810"
"In post","2021","Ministry of Justice","Merton, Kingston upon Thames and Sutton","205","190","27580","24440"
"In post","2021","Ministry of Justice","Mid Kent","525","485","28800","27150"
"In post","2021","Ministry of Justice","Mid Lancashire","960","875","29670","27380"
"In post","2021","Ministry of Justice","Milton Keynes","665","645","30010","30400"
"In post","2021","Ministry of Justice","Monmouthshire and Newport","510","465","28870","27380"
"In post","2021","Ministry of Justice","North and North East Lincolnshire","130","115","26980","22920"
"In post","2021","Ministry of Justice","North and West Norfolk","380","350","28800","27470"
"In post","2021","Ministry of Justice","North Hampshire","125","115","26680","22920"
"In post","2021","Ministry of Justice","North Northamptonshire","25","25","28920","30210"
"In post","2021","Ministry of Justice","North Nottinghamshire","660","630","28760","26810"
"In post","2021","Ministry of Justice","North Yorkshire CC","140","120","28280","23840"
"In post","2021","Ministry of Justice","Northumberland","60","55","30500","30710"
"In post","2021","Ministry of Justice","Norwich and East Norfolk","650","605","27160","24020"
"In post","2021","Ministry of Justice","Nottingham","1570","1455","25450","22430"
"In post","2021","Ministry of Justice","Oxfordshire","960","900","30140","30400"
"In post","2021","Ministry of Justice","Peterborough","240","225","31440","27700"
"In post","2021","Ministry of Justice","Plymouth","165","150","27190","22920"
"In post","2021","Ministry of Justice","Portsmouth","180","155","26920","22570"
"In post","2021","Ministry of Justice","Powys","10","10","25990","23840"
"In post","2021","Ministry of Justice","Redbridge and Waltham Forest","185","165","27420","26410"
"In post","2021","Ministry of Justice","Sandwell","65","60","26430","23840"
"In post","2021","Ministry of Justice","Sefton","75","65","29220","28200"
"In post","2021","Ministry of Justice","Sheffield","450","410","30900","23840"
"In post","2021","Ministry of Justice","Shropshire CC","400","380","29020","26810"
"In post","2021","Ministry of Justice","Somerset","155","140","25060","22260"
"In post","2021","Ministry of Justice","South and West Derbyshire","475","440","30020","27380"
"In post","2021","Ministry of Justice","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","South Hampshire","80","70","26340","22920"
"In post","2021","Ministry of Justice","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","South Nottinghamshire","430","400","29480","27380"
"In post","2021","Ministry of Justice","South Teesside","290","255","25720","22260"
"In post","2021","Ministry of Justice","South West Wales","120","110","27080","22920"
"In post","2021","Ministry of Justice","Southampton","205","175","25300","21180"
"In post","2021","Ministry of Justice","Southend-on-Sea","45","40","22400","19570"
"In post","2021","Ministry of Justice","Staffordshire CC","2370","2240","28990","26580"
"In post","2021","Ministry of Justice","Stoke-on-Trent","575","525","21680","18880"
"In post","2021","Ministry of Justice","Suffolk","1290","1215","29040","28200"
"In post","2021","Ministry of Justice","Sunderland","75","70","27510","23130"
"In post","2021","Ministry of Justice","Swansea","625","560","28070","26810"
"In post","2021","Ministry of Justice","Swindon","120","110","24210","20260"
"In post","2021","Ministry of Justice","Telford and Wrekin","30","30","28300","20610"
"In post","2021","Ministry of Justice","Torbay","60","55","29610","23840"
"In post","2021","Ministry of Justice","Tower Hamlets","1330","1295","40900","36800"
"In post","2021","Ministry of Justice","Tyneside","920","835","25580","22010"
"In post","2021","Ministry of Justice","Unknown","25","20","24730","21300"
"In post","2021","Ministry of Justice","Wakefield","1105","1010","29690","28200"
"In post","2021","Ministry of Justice","Walsall","110","100","27210","23840"
"In post","2021","Ministry of Justice","Wandsworth","775","750","32960","33260"
"In post","2021","Ministry of Justice","Warrington","725","685","28830","26630"
"In post","2021","Ministry of Justice","Warwickshire","375","345","31670","30120"
"In post","2021","Ministry of Justice","West Cumbria","285","260","27470","25790"
"In post","2021","Ministry of Justice","West Essex","25","25","28690","24320"
"In post","2021","Ministry of Justice","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","West Northamptonshire","815","745","25450","22850"
"In post","2021","Ministry of Justice","West Surrey","680","630","30530","29920"
"In post","2021","Ministry of Justice","West Sussex (North East)","35","30","28550","28200"
"In post","2021","Ministry of Justice","West Sussex (South West)","245","235","28630","27380"
"In post","2021","Ministry of Justice","Westminster","4560","4430","42450","36800"
"In post","2021","Ministry of Justice","Wiltshire","365","350","28020","27700"
"In post","2021","Ministry of Justice","Wirral","120","105","27600","23630"
"In post","2021","Ministry of Justice","Wolverhampton","200","175","24120","20730"
"In post","2021","Ministry of Justice","Worcestershire","1410","1355","28220","25400"
"In post","2021","Ministry of Justice","York","245","220","29940","26980"
"In post","2021","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","415","400","35940","34140"
"In post","2021","National Crime Agency","Bedford","30","25","35470","36740"
"In post","2021","National Crime Agency","Belfast","110","110","39890","39200"
"In post","2021","National Crime Agency","Berkshire","110","105","39480","39570"
"In post","2021","National Crime Agency","Birmingham","415","405","37700","36410"
"In post","2021","National Crime Agency","Bridgend and Neath Port Talbot","60","60","37280","36410"
"In post","2021","National Crime Agency","Bromley","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Central Hampshire","70","65","36710","36410"
"In post","2021","National Crime Agency","Chorley and West Lancashire","75","75","36160","36410"
"In post","2021","National Crime Agency","Coventry","40","35","38500","37730"
"In post","2021","National Crime Agency","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Devon CC","45","45","37490","36410"
"In post","2021","National Crime Agency","East Kent","80","75","35260","34540"
"In post","2021","National Crime Agency","Gloucestershire","10","10","[c]","[c]"
"In post","2021","National Crime Agency","Heart of Essex","15","15","32280","32770"
"In post","2021","National Crime Agency","Hertfordshire","85","85","40390","40130"
"In post","2021","National Crime Agency","Inverclyde, East Renfrewshire and Renfrewshire","55","55","37540","36410"
"In post","2021","National Crime Agency","Lambeth","1570","1535","43970","40170"
"In post","2021","National Crime Agency","Leicestershire CC and Rutland","85","80","36460","37590"
"In post","2021","National Crime Agency","Lincolnshire","15","15","37780","36410"
"In post","2021","National Crime Agency","Liverpool","10","10","38450","38310"
"In post","2021","National Crime Agency","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Medway","120","120","43930","43510"
"In post","2021","National Crime Agency","Merton, Kingston upon Thames and Sutton","75","75","41800","40400"
"In post","2021","National Crime Agency","North Yorkshire CC","15","15","44930","44470"
"In post","2021","National Crime Agency","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Nottingham","45","40","37020","36410"
"In post","2021","National Crime Agency","Overseas","130","130","66390","64330"
"In post","2021","National Crime Agency","Sheffield","90","90","35150","34140"
"In post","2021","National Crime Agency","South Nottinghamshire","20","20","37570","36410"
"In post","2021","National Crime Agency","Staffordshire CC","45","45","38000","38540"
"In post","2021","National Crime Agency","Suffolk","10","10","[c]","[c]"
"In post","2021","National Crime Agency","Sunderland","100","100","35440","36410"
"In post","2021","National Crime Agency","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Unknown","105","100","45080","44910"
"In post","2021","National Crime Agency","Wakefield","160","160","37380","36630"
"In post","2021","National Crime Agency","Warrington","1190","1165","36300","36410"
"In post","2021","National Crime Agency","West Sussex (North East)","75","70","41420","40060"
"In post","2021","Northern Ireland Office","Belfast","85","85","38110","34990"
"In post","2021","Northern Ireland Office","Westminster","75","75","50360","47630"
"In post","2021","Office for Standards in Education","Birmingham","150","150","55180","51360"
"In post","2021","Office for Standards in Education","Bristol, City of","285","265","43010","35010"
"In post","2021","Office for Standards in Education","Cambridgeshire CC","100","95","62230","64500"
"In post","2021","Office for Standards in Education","Manchester","500","480","39650","32010"
"In post","2021","Office for Standards in Education","Nottingham","165","160","44560","39850"
"In post","2021","Office for Standards in Education","Westminster","450","440","56860","51360"
"In post","2021","Office for Standards in Education","York","125","125","64100","70500"
"In post","2021","Office of Gas and Electricity Markets","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Glasgow City","505","500","36370","31720"
"In post","2021","Office of Gas and Electricity Markets","Tower Hamlets","670","655","51150","47180"
"In post","2021","Office of Qualifications and Examinations Regulation","Coventry","260","250","45520","40580"
"In post","2021","Office of Rail and Road","Birmingham","15","15","50710","51560"
"In post","2021","Office of Rail and Road","Bristol, City of","25","25","51030","51470"
"In post","2021","Office of Rail and Road","Glasgow City","25","25","53720","51310"
"In post","2021","Office of Rail and Road","Manchester","30","25","50990","52280"
"In post","2021","Office of Rail and Road","Tower Hamlets","210","200","55460","55430"
"In post","2021","Office of Rail and Road","York","20","20","52360","56520"
"In post","2021","Other Cabinet Office Agencies","Birmingham","65","65","38380","34800"
"In post","2021","Other Cabinet Office Agencies","Bristol, City of","20","20","51330","48720"
"In post","2021","Other Cabinet Office Agencies","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Leeds","35","30","50080","49700"
"In post","2021","Other Cabinet Office Agencies","Liverpool","405","390","38230","34800"
"In post","2021","Other Cabinet Office Agencies","Manchester","10","10","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Monmouthshire and Newport","110","105","33670","31680"
"In post","2021","Other Cabinet Office Agencies","Norwich and East Norfolk","170","165","35200","33340"
"In post","2021","Other Cabinet Office Agencies","Nottingham","10","10","50480","52440"
"In post","2021","Other Cabinet Office Agencies","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Tower Hamlets","70","70","50350","49300"
"In post","2021","Other Cabinet Office Agencies","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Unknown","10","10","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Wakefield","5","5","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Westminster","80","80","50750","54180"
"In post","2021","Scotland Office","City of Edinburgh","80","80","47970","46600"
"In post","2021","Scotland Office","Westminster","35","35","48050","43960"
"In post","2021","Scottish Government","Aberdeen City and Aberdeenshire","1120","1055","33530","30650"
"In post","2021","Scottish Government","Angus and Dundee City","575","545","31870","27150"
"In post","2021","Scottish Government","Caithness and Sutherland and Ross and Cromarty","135","125","28890","28170"
"In post","2021","Scottish Government","Camden and City of London","20","20","56350","46600"
"In post","2021","Scottish Government","City of Edinburgh","9645","9210","39950","35110"
"In post","2021","Scottish Government","Clackmannanshire and Fife","550","510","30530","30930"
"In post","2021","Scottish Government","Dumfries and Galloway","460","425","29970","28410"
"In post","2021","Scottish Government","East Ayrshire and North Ayrshire mainland","215","195","30580","29190"
"In post","2021","Scottish Government","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","455","435","29790","29350"
"In post","2021","Scottish Government","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Falkirk","670","615","32680","33650"
"In post","2021","Scottish Government","Glasgow City","4580","4370","37700","33650"
"In post","2021","Scottish Government","Inverclyde, East Renfrewshire and Renfrewshire","400","365","31710","29350"
"In post","2021","Scottish Government","Inverness and Nairn and Moray, Badenoch and Strathspey","510","485","31920","29350"
"In post","2021","Scottish Government","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","260","240","29000","26840"
"In post","2021","Scottish Government","Na h-Eileanan Siar","40","35","29180","29190"
"In post","2021","Scottish Government","North Lanarkshire","510","475","32260","33650"
"In post","2021","Scottish Government","Orkney Islands","25","20","32530","29190"
"In post","2021","Scottish Government","Overseas","15","15","76280","70780"
"In post","2021","Scottish Government","Perth and Kinross and Stirling","1010","950","31450","30160"
"In post","2021","Scottish Government","Scottish Borders","390","355","29780","27150"
"In post","2021","Scottish Government","Shetland Islands","20","20","31450","28170"
"In post","2021","Scottish Government","South Ayrshire","120","110","29190","26340"
"In post","2021","Scottish Government","South Lanarkshire","270","245","33550","29140"
"In post","2021","Scottish Government","West Lothian","235","220","39100","31060"
"In post","2021","The National Archives","Hounslow and Richmond upon Thames","545","515","35580","33330"
"In post","2021","UK Export Finance","Westminster","400","390","53500","48830"
"In post","2021","UK Supreme Court","Westminster","55","55","38600","35150"
"In post","2021","United Kingdom Statistics Authority","City of Edinburgh","10","10","41630","39250"
"In post","2021","United Kingdom Statistics Authority","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Monmouthshire and Newport","2710","2570","34510","31090"
"In post","2021","United Kingdom Statistics Authority","South Hampshire","2430","1990","28660","23520"
"In post","2021","United Kingdom Statistics Authority","South Lanarkshire","10","10","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Westminster","385","380","42630","32540"
"In post","2021","Wales Office","Cardiff and Vale of Glamorgan","20","20","44180","38370"
"In post","2021","Wales Office","Westminster","20","20","48370","51210"
"In post","2021","Water Services Regulation Authority","Birmingham","175","170","50470","47200"
"In post","2021","Water Services Regulation Authority","Camden and City of London","75","70","69430","66360"
"In post","2021","Water Services Regulation Authority","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Cardiff and Vale of Glamorgan","2915","2760","43400","37410"
"In post","2021","Welsh Government","Central Valleys","915","875","41390","37410"
"In post","2021","Welsh Government","Conwy and Denbighshire","420","395","39790","37410"
"In post","2021","Welsh Government","Flintshire and Wrexham","15","15","40730","47000"
"In post","2021","Welsh Government","Gwent Valleys","230","215","38110","37410"
"In post","2021","Welsh Government","Gwynedd","110","100","29970","28850"
"In post","2021","Welsh Government","Isle of Anglesey","10","10","[c]","[c]"
"In post","2021","Welsh Government","Monmouthshire and Newport","65","60","35140","28850"
"In post","2021","Welsh Government","Overseas","10","10","58170","60830"
"In post","2021","Welsh Government","Powys","195","175","34610","28850"
"In post","2021","Welsh Government","South West Wales","590","560","35510","34490"
"In post","2021","Welsh Government","Swansea","290","280","41290","37410"
"In post","2021","Welsh Government","Westminster","5","5","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Berkshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Birmingham","20","[c]","42540","43390"
"Leaver CS","2021","Attorney General's Departments","Brighton and Hove","10","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Bristol, City of","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","East Kent","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Heart of Essex","10","[c]","41450","24590"
"Leaver CS","2021","Attorney General's Departments","Hertfordshire","10","[c]","30200","23520"
"Leaver CS","2021","Attorney General's Departments","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Leeds","15","[c]","43690","54600"
"Leaver CS","2021","Attorney General's Departments","Leicester","10","[c]","39130","49400"
"Leaver CS","2021","Attorney General's Departments","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Liverpool","15","[c]","38370","27870"
"Leaver CS","2021","Attorney General's Departments","Manchester","10","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Mid Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Nottingham","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Portsmouth","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Sheffield","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","South Hampshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Tyneside","10","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Westminster","195","[c]","52120","51250"
"Leaver CS","2021","Attorney General's Departments","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","York","15","[c]","50380","55610"
"Leaver CS","2021","Cabinet Office","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Camden and City of London","10","[c]","57860","60640"
"Leaver CS","2021","Cabinet Office","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Leeds","5","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Milton Keynes","5","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Tower Hamlets","45","[c]","42730","43890"
"Leaver CS","2021","Cabinet Office","Tyneside","15","[c]","21210","20800"
"Leaver CS","2021","Cabinet Office","Unknown","120","[c]","54570","38670"
"Leaver CS","2021","Cabinet Office","Westminster","145","[c]","50780","40850"
"Leaver CS","2021","Cabinet Office","York","20","[c]","25260","20860"
"Leaver CS","2021","Chancellor's other departments","Camden and City of London","20","[c]","41970","32730"
"Leaver CS","2021","Chancellor's other departments","Durham CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Westminster","15","[c]","50890","43750"
"Leaver CS","2021","Charity Commission","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Sefton","15","[c]","36970","37910"
"Leaver CS","2021","Charity Commission","Somerset","5","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Westminster","10","[c]","45490","36740"
"Leaver CS","2021","Competition and Markets Authority","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Tower Hamlets","75","[c]","52540","46330"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Birmingham","20","[c]","30560","25850"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Bristol, City of","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","50","[c]","32670","27460"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","City of Edinburgh","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Devon CC","80","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Glasgow City","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Hackney and Newham","10","[c]","[c]","[c]"
