"Status","Year","Age","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","30-39","Southampton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Southampton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Southampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Southend-on-Sea","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Southend-on-Sea","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Staffordshire CC","AA/AO","35","[c]","20050","19900"
"Leaver CS","2021","30-39","Staffordshire CC","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Staffordshire CC","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Stoke-on-Trent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Stoke-on-Trent","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Stoke-on-Trent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Suffolk","AA/AO","25","[c]","20080","20150"
"Leaver CS","2021","30-39","Suffolk","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Suffolk","SEO/HEO","15","[c]","33320","33710"
"Leaver CS","2021","30-39","Suffolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Sunderland","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Sunderland","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Swansea","AA/AO","55","[c]","20520","21590"
"Leaver CS","2021","30-39","Swansea","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Swansea","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Swansea","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Swansea","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Telford and Wrekin","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Telford and Wrekin","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Thurrock","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Thurrock","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Tower Hamlets","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Tower Hamlets","G6/G7","40","[c]","62100","60880"
"Leaver CS","2021","30-39","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Tower Hamlets","SEO/HEO","50","[c]","39320","39930"
"Leaver CS","2021","30-39","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Tyneside","AA/AO","60","[c]","20650","21010"
"Leaver CS","2021","30-39","Tyneside","EO","20","[c]","26480","27570"
"Leaver CS","2021","30-39","Tyneside","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Tyneside","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","G6/G7","15","[c]","64840","63090"
"Leaver CS","2021","30-39","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","85","[c]","27040","29000"
"Leaver CS","2021","30-39","Wakefield","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wakefield","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wakefield","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Walsall","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Walsall","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wandsworth","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wandsworth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wandsworth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Warrington","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Warrington","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Warrington","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Warrington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Lothian","AA/AO","50","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Lothian","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Lothian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Lothian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Northamptonshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Surrey","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Surrey","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Surrey","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Sussex (North East)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Sussex (North East)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Sussex (South West)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Westminster","AA/AO","20","[c]","26530","23090"
"Leaver CS","2021","30-39","Westminster","EO","50","[c]","29070","28450"
"Leaver CS","2021","30-39","Westminster","G6/G7","240","[c]","57030","54700"
"Leaver CS","2021","30-39","Westminster","SCS level","15","[c]","75840","74100"
"Leaver CS","2021","30-39","Westminster","SEO/HEO","180","[c]","37890","38470"
"Leaver CS","2021","30-39","Westminster","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wiltshire","AA/AO","10","[c]","22530","20970"
"Leaver CS","2021","30-39","Wiltshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wiltshire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wiltshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wiltshire","SEO/HEO","30","[c]","34630","37260"
"Leaver CS","2021","30-39","Wirral","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wolverhampton","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wolverhampton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Worcestershire","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Worcestershire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Worcestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","York","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","York","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","York","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","York","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Aberdeen City and Aberdeenshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Aberdeen City and Aberdeenshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Aberdeen City and Aberdeenshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Angus and Dundee City","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Angus and Dundee City","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Angus and Dundee City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Antrim and Newtownabbey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Antrim and Newtownabbey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Barking & Dagenham and Havering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Barking & Dagenham and Havering","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Barking & Dagenham and Havering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Barnet","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Barnet","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Barnet","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Barnet","SEO/HEO","15","[c]","38480","40220"
"Leaver CS","2021","40-49","Barnet","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Barnsley, Doncaster and Rotherham","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Barnsley, Doncaster and Rotherham","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","25","[c]","35470","34830"
"Leaver CS","2021","40-49","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bedford","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bedford","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bedford","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Belfast","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Belfast","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Belfast","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Berkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Berkshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Berkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bexley and Greenwich","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Birmingham","AA/AO","20","[c]","20280","20500"
"Leaver CS","2021","40-49","Birmingham","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Birmingham","G6/G7","15","[c]","67220","66300"
"Leaver CS","2021","40-49","Birmingham","SEO/HEO","20","[c]","39190","39620"
"Leaver CS","2021","40-49","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Blackburn with Darwen","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Blackburn with Darwen","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Blackpool","AA/AO","25","[c]","20950","21010"
"Leaver CS","2021","40-49","Blackpool","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Blackpool","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Blackpool","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bournemouth and Poole","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bournemouth and Poole","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bournemouth and Poole","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bradford","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bradford","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bradford","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bradford","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Breckland and South Norfolk","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Breckland and South Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Brent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Brent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bridgend and Neath Port Talbot","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bridgend and Neath Port Talbot","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Brighton and Hove","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bristol, City of","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bristol, City of","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bristol, City of","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bristol, City of","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bromley","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bromley","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Buckinghamshire CC","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Buckinghamshire CC","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Buckinghamshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Caithness and Sutherland and Ross and Cromarty","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Calderdale and Kirklees","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Calderdale and Kirklees","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cambridgeshire CC","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cambridgeshire CC","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Camden and City of London","AA/AO","15","[c]","22670","22680"
"Leaver CS","2021","40-49","Camden and City of London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Camden and City of London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Camden and City of London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cardiff and Vale of Glamorgan","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cardiff and Vale of Glamorgan","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cardiff and Vale of Glamorgan","SEO/HEO","10","[c]","41200","41100"
"Leaver CS","2021","40-49","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Central Hampshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Central Hampshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Central Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Central Hampshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Central Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Central Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Central Valleys","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cheshire East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cheshire East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cheshire West and Chester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chorley and West Lancashire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chorley and West Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","City of Edinburgh","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","City of Edinburgh","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","City of Edinburgh","G6/G7","20","[c]","59500","60100"
"Leaver CS","2021","40-49","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","City of Edinburgh","SEO/HEO","20","[c]","37710","37570"
"Leaver CS","2021","40-49","Clackmannanshire and Fife","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Conwy and Denbighshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Conwy and Denbighshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cornwall and Isles of Scilly","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cornwall and Isles of Scilly","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Coventry","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Coventry","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Coventry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Coventry","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Coventry","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Croydon","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Croydon","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Croydon","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Croydon","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Croydon","SEO/HEO","15","[c]","38740","37290"
"Leaver CS","2021","40-49","Croydon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Darlington","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Darlington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Derby","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Derby","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Derby","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Derry City and Strabane","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Derry City and Strabane","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Devon CC","AA/AO","35","[c]","20570","21010"
"Leaver CS","2021","40-49","Devon CC","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Devon CC","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Devon CC","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Dorset CC","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Dorset CC","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Dorset CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Dudley","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Dudley","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Durham CC","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Durham CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Durham CC","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ealing","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ealing","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ealing","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ealing","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Ayrshire and North Ayrshire mainland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Ayrshire and North Ayrshire mainland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Derbyshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Derbyshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Kent","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Kent","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Riding of Yorkshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Riding of Yorkshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Surrey","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Surrey","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Sussex CC","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Sussex CC","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Enfield","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Enfield","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Enfield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Essex Haven Gateway","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Essex Haven Gateway","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Essex Thames Gateway","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Essex Thames Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Falkirk","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Falkirk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Falkirk","SEO/HEO","[c]","[c]","[c]","[c]"
