"Status","Year","Age","Disability","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Declared non-disabled","East Anglia","G6/G7","65","60","55050","52440"
"In post","2021","30-39","Declared non-disabled","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","East Anglia","SEO/HEO","445","435","34960","33300"
"In post","2021","30-39","Declared non-disabled","East Anglia","Unknown","85","80","29190","30210"
"In post","2021","30-39","Declared non-disabled","East Wales","AA/AO","725","660","21890","21010"
"In post","2021","30-39","Declared non-disabled","East Wales","EO","875","825","26670","27080"
"In post","2021","30-39","Declared non-disabled","East Wales","G6/G7","390","380","55410","55000"
"In post","2021","30-39","Declared non-disabled","East Wales","SCS level","15","15","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","East Wales","SEO/HEO","1175","1125","35860","36030"
"In post","2021","30-39","Declared non-disabled","East Wales","Unknown","100","95","29650","30210"
"In post","2021","30-39","Declared non-disabled","East Yorkshire and Northern Lincolnshire","AA/AO","305","275","23850","23240"
"In post","2021","30-39","Declared non-disabled","East Yorkshire and Northern Lincolnshire","EO","175","160","28020","27570"
"In post","2021","30-39","Declared non-disabled","East Yorkshire and Northern Lincolnshire","G6/G7","10","10","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","East Yorkshire and Northern Lincolnshire","SEO/HEO","65","60","36070","33840"
"In post","2021","30-39","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Unknown","35","30","28920","30210"
"In post","2021","30-39","Declared non-disabled","Eastern Scotland","AA/AO","545","495","21670","21010"
"In post","2021","30-39","Declared non-disabled","Eastern Scotland","EO","525","500","27620","27570"
"In post","2021","30-39","Declared non-disabled","Eastern Scotland","G6/G7","320","310","58800","57440"
"In post","2021","30-39","Declared non-disabled","Eastern Scotland","SCS level","10","10","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Eastern Scotland","SEO/HEO","820","795","37440","36360"
"In post","2021","30-39","Declared non-disabled","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Essex","AA/AO","170","155","24720","24180"
"In post","2021","30-39","Declared non-disabled","Essex","EO","270","250","27870","29290"
"In post","2021","30-39","Declared non-disabled","Essex","G6/G7","30","30","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Essex","SEO/HEO","120","115","33760","32080"
"In post","2021","30-39","Declared non-disabled","Essex","Unknown","40","40","30150","31420"
"In post","2021","30-39","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","470","425","22550","21010"
"In post","2021","30-39","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","EO","735","670","25680","26350"
"In post","2021","30-39","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","765","745","52550","51280"
"In post","2021","30-39","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","15","15","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","2330","2235","35480","35010"
"In post","2021","30-39","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","350","335","36770","37170"
"In post","2021","30-39","Declared non-disabled","Greater Manchester","AA/AO","655","600","21470","21010"
"In post","2021","30-39","Declared non-disabled","Greater Manchester","EO","910","880","26290","26000"
"In post","2021","30-39","Declared non-disabled","Greater Manchester","G6/G7","350","340","54580","52580"
"In post","2021","30-39","Declared non-disabled","Greater Manchester","SCS level","5","5","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Greater Manchester","SEO/HEO","900","880","34400","32010"
"In post","2021","30-39","Declared non-disabled","Greater Manchester","Unknown","135","130","28790","30210"
"In post","2021","30-39","Declared non-disabled","Hampshire and Isle of Wight","AA/AO","360","325","23680","21130"
"In post","2021","30-39","Declared non-disabled","Hampshire and Isle of Wight","EO","435","405","26630","26670"
"In post","2021","30-39","Declared non-disabled","Hampshire and Isle of Wight","G6/G7","235","225","51560","49100"
"In post","2021","30-39","Declared non-disabled","Hampshire and Isle of Wight","SCS level","5","5","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Hampshire and Isle of Wight","SEO/HEO","615","595","35550","34200"
"In post","2021","30-39","Declared non-disabled","Hampshire and Isle of Wight","Unknown","60","50","33180","31420"
"In post","2021","30-39","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","AA/AO","255","240","23090","21430"
"In post","2021","30-39","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","EO","165","160","27030","27570"
"In post","2021","30-39","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","95","85","35490","33520"
"In post","2021","30-39","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","45","40","28530","30210"
"In post","2021","30-39","Declared non-disabled","Highlands and Islands","AA/AO","90","85","22980","22230"
"In post","2021","30-39","Declared non-disabled","Highlands and Islands","EO","75","70","28460","27570"
"In post","2021","30-39","Declared non-disabled","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Highlands and Islands","SEO/HEO","55","55","37310","36670"
"In post","2021","30-39","Declared non-disabled","Inner London - East","AA/AO","240","215","26860","25110"
"In post","2021","30-39","Declared non-disabled","Inner London - East","EO","585","555","30350","31060"
"In post","2021","30-39","Declared non-disabled","Inner London - East","G6/G7","855","825","60650","59140"
"In post","2021","30-39","Declared non-disabled","Inner London - East","SCS level","65","60","91490","89810"
"In post","2021","30-39","Declared non-disabled","Inner London - East","SEO/HEO","800","775","39150","39530"
"In post","2021","30-39","Declared non-disabled","Inner London - East","Unknown","135","130","32290","34100"
"In post","2021","30-39","Declared non-disabled","Inner London - West","AA/AO","415","395","27090","25450"
"In post","2021","30-39","Declared non-disabled","Inner London - West","EO","835","805","29190","29000"
"In post","2021","30-39","Declared non-disabled","Inner London - West","G6/G7","5255","5095","58820","57460"
"In post","2021","30-39","Declared non-disabled","Inner London - West","SCS level","550","530","77840","74550"
"In post","2021","30-39","Declared non-disabled","Inner London - West","SEO/HEO","3295","3230","38810","38710"
"In post","2021","30-39","Declared non-disabled","Inner London - West","Unknown","40","35","37480","35990"
"In post","2021","30-39","Declared non-disabled","Kent","AA/AO","405","385","26250","25820"
"In post","2021","30-39","Declared non-disabled","Kent","EO","540","500","27560","25830"
"In post","2021","30-39","Declared non-disabled","Kent","G6/G7","25","25","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Kent","SEO/HEO","165","160","34880","34390"
"In post","2021","30-39","Declared non-disabled","Kent","Unknown","55","50","29660","32090"
"In post","2021","30-39","Declared non-disabled","Lancashire","AA/AO","695","630","21770","21010"
"In post","2021","30-39","Declared non-disabled","Lancashire","EO","530","495","27370","27570"
"In post","2021","30-39","Declared non-disabled","Lancashire","G6/G7","55","50","54000","52580"
"In post","2021","30-39","Declared non-disabled","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Lancashire","SEO/HEO","230","220","34570","31990"
"In post","2021","30-39","Declared non-disabled","Lancashire","Unknown","90","85","28940","30210"
"In post","2021","30-39","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","AA/AO","410","360","22520","21010"
"In post","2021","30-39","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","EO","260","245","27030","27570"
"In post","2021","30-39","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","G6/G7","25","25","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","SEO/HEO","155","145","35020","33840"
"In post","2021","30-39","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Unknown","60","55","29570","30210"
"In post","2021","30-39","Declared non-disabled","Lincolnshire","AA/AO","170","160","23500","22420"
"In post","2021","30-39","Declared non-disabled","Lincolnshire","EO","80","80","27690","27570"
"In post","2021","30-39","Declared non-disabled","Lincolnshire","G6/G7","5","5","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Lincolnshire","SEO/HEO","55","55","34970","33400"
"In post","2021","30-39","Declared non-disabled","Lincolnshire","Unknown","15","15","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Merseyside","AA/AO","880","780","21210","21430"
"In post","2021","30-39","Declared non-disabled","Merseyside","EO","1065","995","25720","25290"
"In post","2021","30-39","Declared non-disabled","Merseyside","G6/G7","190","185","53350","52580"
"In post","2021","30-39","Declared non-disabled","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Merseyside","SEO/HEO","760","735","33710","31810"
"In post","2021","30-39","Declared non-disabled","Merseyside","Unknown","70","65","28640","30210"
"In post","2021","30-39","Declared non-disabled","North Eastern Scotland","AA/AO","30","30","27520","25650"
"In post","2021","30-39","Declared non-disabled","North Eastern Scotland","EO","85","80","27890","27570"
"In post","2021","30-39","Declared non-disabled","North Eastern Scotland","G6/G7","5","5","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","North Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","North Eastern Scotland","SEO/HEO","100","95","42200","36740"
"In post","2021","30-39","Declared non-disabled","North Yorkshire","AA/AO","110","100","23830","21050"
"In post","2021","30-39","Declared non-disabled","North Yorkshire","EO","110","100","27180","26670"
"In post","2021","30-39","Declared non-disabled","North Yorkshire","G6/G7","65","65","54310","50850"
"In post","2021","30-39","Declared non-disabled","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","North Yorkshire","SEO/HEO","245","235","34890","35900"
"In post","2021","30-39","Declared non-disabled","North Yorkshire","Unknown","40","35","29040","30210"
"In post","2021","30-39","Declared non-disabled","Northern Ireland","AA/AO","180","165","20670","20310"
"In post","2021","30-39","Declared non-disabled","Northern Ireland","EO","150","140","25700","25560"
"In post","2021","30-39","Declared non-disabled","Northern Ireland","G6/G7","45","40","53640","52580"
"In post","2021","30-39","Declared non-disabled","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Northern Ireland","SEO/HEO","150","150","33440","31810"
"In post","2021","30-39","Declared non-disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Northumberland and Tyne and Wear","AA/AO","945","815","20670","21010"
"In post","2021","30-39","Declared non-disabled","Northumberland and Tyne and Wear","EO","825","780","26140","25560"
"In post","2021","30-39","Declared non-disabled","Northumberland and Tyne and Wear","G6/G7","250","250","53290","52580"
"In post","2021","30-39","Declared non-disabled","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Northumberland and Tyne and Wear","SEO/HEO","825","795","33910","31990"
"In post","2021","30-39","Declared non-disabled","Northumberland and Tyne and Wear","Unknown","55","50","27650","23840"
"In post","2021","30-39","Declared non-disabled","Outer London - East and North East","AA/AO","185","180","28290","26830"
"In post","2021","30-39","Declared non-disabled","Outer London - East and North East","EO","235","225","31580","31060"
"In post","2021","30-39","Declared non-disabled","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Outer London - East and North East","SEO/HEO","50","50","39920","39030"
"In post","2021","30-39","Declared non-disabled","Outer London - East and North East","Unknown","45","45","32510","34100"
"In post","2021","30-39","Declared non-disabled","Outer London - South","AA/AO","190","170","24220","25110"
"In post","2021","30-39","Declared non-disabled","Outer London - South","EO","425","400","29540","29250"
"In post","2021","30-39","Declared non-disabled","Outer London - South","G6/G7","240","235","61830","59160"
"In post","2021","30-39","Declared non-disabled","Outer London - South","SCS level","5","5","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Outer London - South","SEO/HEO","545","530","38890","37290"
"In post","2021","30-39","Declared non-disabled","Outer London - South","Unknown","25","25","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Outer London - West and North West","AA/AO","255","240","26760","25630"
"In post","2021","30-39","Declared non-disabled","Outer London - West and North West","EO","625","600","29620","29080"
"In post","2021","30-39","Declared non-disabled","Outer London - West and North West","G6/G7","70","65","56520","53860"
"In post","2021","30-39","Declared non-disabled","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Outer London - West and North West","SEO/HEO","365","355","36690","35200"
"In post","2021","30-39","Declared non-disabled","Outer London - West and North West","Unknown","35","35","32450","32150"
"In post","2021","30-39","Declared non-disabled","Overseas","AA/AO","5","5","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Overseas","EO","35","35","26730","26670"
"In post","2021","30-39","Declared non-disabled","Overseas","G6/G7","290","290","56730","55360"
"In post","2021","30-39","Declared non-disabled","Overseas","SCS level","10","10","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Overseas","SEO/HEO","285","285","37070","34450"
"In post","2021","30-39","Declared non-disabled","Overseas","Unknown","65","65","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Shropshire and Staffordshire","AA/AO","395","370","23400","22850"
"In post","2021","30-39","Declared non-disabled","Shropshire and Staffordshire","EO","305","290","27550","27570"
"In post","2021","30-39","Declared non-disabled","Shropshire and Staffordshire","G6/G7","45","45","53190","52580"
"In post","2021","30-39","Declared non-disabled","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Shropshire and Staffordshire","SEO/HEO","245","240","36810","37280"
"In post","2021","30-39","Declared non-disabled","Shropshire and Staffordshire","Unknown","40","40","29530","30880"
"In post","2021","30-39","Declared non-disabled","South Yorkshire","AA/AO","465","410","22240","21430"
"In post","2021","30-39","Declared non-disabled","South Yorkshire","EO","465","430","26470","25310"
"In post","2021","30-39","Declared non-disabled","South Yorkshire","G6/G7","205","195","54440","52070"
"In post","2021","30-39","Declared non-disabled","South Yorkshire","SCS level","10","10","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","South Yorkshire","SEO/HEO","470","450","34220","33000"
"In post","2021","30-39","Declared non-disabled","South Yorkshire","Unknown","50","45","28810","30210"
"In post","2021","30-39","Declared non-disabled","Southern Scotland","AA/AO","165","145","21210","20140"
"In post","2021","30-39","Declared non-disabled","Southern Scotland","EO","235","225","26520","26550"
"In post","2021","30-39","Declared non-disabled","Southern Scotland","G6/G7","80","80","52820","52420"
"In post","2021","30-39","Declared non-disabled","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Southern Scotland","SEO/HEO","230","225","35400","33930"
"In post","2021","30-39","Declared non-disabled","Surrey, East and West Sussex","AA/AO","375","350","26280","24370"
"In post","2021","30-39","Declared non-disabled","Surrey, East and West Sussex","EO","360","330","27900","27570"
"In post","2021","30-39","Declared non-disabled","Surrey, East and West Sussex","G6/G7","35","35","57320","54030"
"In post","2021","30-39","Declared non-disabled","Surrey, East and West Sussex","SEO/HEO","190","180","36090","33790"
"In post","2021","30-39","Declared non-disabled","Surrey, East and West Sussex","Unknown","65","55","30660","31420"
"In post","2021","30-39","Declared non-disabled","Tees Valley and Durham","AA/AO","635","575","22840","21430"
"In post","2021","30-39","Declared non-disabled","Tees Valley and Durham","EO","320","295","27380","27570"
"In post","2021","30-39","Declared non-disabled","Tees Valley and Durham","G6/G7","45","40","53270","50630"
"In post","2021","30-39","Declared non-disabled","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Tees Valley and Durham","SEO/HEO","200","195","35790","36480"
"In post","2021","30-39","Declared non-disabled","Tees Valley and Durham","Unknown","70","65","28460","30210"
"In post","2021","30-39","Declared non-disabled","Unknown","AA/AO","20","20","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Unknown","EO","90","85","27670","27570"
"In post","2021","30-39","Declared non-disabled","Unknown","G6/G7","30","30","57200","54850"
"In post","2021","30-39","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Unknown","SEO/HEO","55","55","35770","34550"
"In post","2021","30-39","Declared non-disabled","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","West Central Scotland","AA/AO","740","670","22020","21010"
"In post","2021","30-39","Declared non-disabled","West Central Scotland","EO","595","565","26310","26180"
"In post","2021","30-39","Declared non-disabled","West Central Scotland","G6/G7","220","215","57190","55710"
"In post","2021","30-39","Declared non-disabled","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","West Central Scotland","SEO/HEO","710","695","35990","34000"
"In post","2021","30-39","Declared non-disabled","West Central Scotland","Unknown","10","10","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","West Midlands","AA/AO","725","645","20670","20420"
"In post","2021","30-39","Declared non-disabled","West Midlands","EO","885","825","26230","27570"
"In post","2021","30-39","Declared non-disabled","West Midlands","G6/G7","240","235","53760","52580"
"In post","2021","30-39","Declared non-disabled","West Midlands","SCS level","15","10","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","West Midlands","SEO/HEO","790","770","34450","31990"
"In post","2021","30-39","Declared non-disabled","West Midlands","Unknown","130","120","27270","26310"
"In post","2021","30-39","Declared non-disabled","West Wales and The Valleys","AA/AO","1255","1085","21190","21590"
"In post","2021","30-39","Declared non-disabled","West Wales and The Valleys","EO","735","695","27330","27570"
"In post","2021","30-39","Declared non-disabled","West Wales and The Valleys","G6/G7","65","60","57170","53740"
"In post","2021","30-39","Declared non-disabled","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","West Wales and The Valleys","SEO/HEO","570","550","36980","37410"
"In post","2021","30-39","Declared non-disabled","West Wales and The Valleys","Unknown","120","110","29370","30210"
"In post","2021","30-39","Declared non-disabled","West Yorkshire","AA/AO","625","545","22460","21010"
"In post","2021","30-39","Declared non-disabled","West Yorkshire","EO","735","685","26960","27570"
"In post","2021","30-39","Declared non-disabled","West Yorkshire","G6/G7","245","235","53870","52580"
"In post","2021","30-39","Declared non-disabled","West Yorkshire","SCS level","10","10","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","West Yorkshire","SEO/HEO","670","640","33940","31990"
"In post","2021","30-39","Declared non-disabled","West Yorkshire","Unknown","95","85","29730","31420"
"In post","2021","30-39","Undeclared","Bedfordshire and Hertfordshire","AA/AO","15","15","[c]","[c]"
"In post","2021","30-39","Undeclared","Bedfordshire and Hertfordshire","EO","10","10","[c]","[c]"
"In post","2021","30-39","Undeclared","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Bedfordshire and Hertfordshire","SEO/HEO","10","10","[c]","[c]"
"In post","2021","30-39","Undeclared","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","50","45","27410","25840"
"In post","2021","30-39","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","EO","30","30","31710","29290"
"In post","2021","30-39","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","40","35","36620","35300"
"In post","2021","30-39","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Cheshire","AA/AO","20","20","[c]","[c]"
"In post","2021","30-39","Undeclared","Cheshire","EO","15","15","[c]","[c]"
"In post","2021","30-39","Undeclared","Cheshire","G6/G7","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Cheshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Cornwall and Isles of Scilly","AA/AO","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Cornwall and Isles of Scilly","EO","10","10","[c]","[c]"
"In post","2021","30-39","Undeclared","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Derbyshire and Nottinghamshire","AA/AO","50","40","23220","21010"
"In post","2021","30-39","Undeclared","Derbyshire and Nottinghamshire","EO","35","35","26450","26470"
"In post","2021","30-39","Undeclared","Derbyshire and Nottinghamshire","G6/G7","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Derbyshire and Nottinghamshire","SEO/HEO","50","50","35080","31990"
"In post","2021","30-39","Undeclared","Derbyshire and Nottinghamshire","Unknown","10","10","[c]","[c]"
"In post","2021","30-39","Undeclared","Devon","AA/AO","20","20","[c]","[c]"
"In post","2021","30-39","Undeclared","Devon","EO","15","15","[c]","[c]"
"In post","2021","30-39","Undeclared","Devon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Devon","SEO/HEO","15","10","[c]","[c]"
"In post","2021","30-39","Undeclared","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Dorset and Somerset","AA/AO","20","15","[c]","[c]"
"In post","2021","30-39","Undeclared","Dorset and Somerset","EO","10","10","[c]","[c]"
"In post","2021","30-39","Undeclared","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Dorset and Somerset","SEO/HEO","20","20","[c]","[c]"
"In post","2021","30-39","Undeclared","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","East Anglia","AA/AO","80","75","25600","25300"
"In post","2021","30-39","Undeclared","East Anglia","EO","35","35","29060","27570"
"In post","2021","30-39","Undeclared","East Anglia","G6/G7","10","5","[c]","[c]"
"In post","2021","30-39","Undeclared","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","East Anglia","SEO/HEO","40","35","34470","33300"
"In post","2021","30-39","Undeclared","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","East Wales","AA/AO","45","45","21980","21010"
"In post","2021","30-39","Undeclared","East Wales","EO","65","60","27200","27460"
"In post","2021","30-39","Undeclared","East Wales","G6/G7","20","20","[c]","[c]"
"In post","2021","30-39","Undeclared","East Wales","SEO/HEO","60","60","35080","35310"
"In post","2021","30-39","Undeclared","East Wales","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","East Yorkshire and Northern Lincolnshire","AA/AO","30","25","[c]","[c]"
"In post","2021","30-39","Undeclared","East Yorkshire and Northern Lincolnshire","EO","20","20","[c]","[c]"
"In post","2021","30-39","Undeclared","East Yorkshire and Northern Lincolnshire","SEO/HEO","10","10","[c]","[c]"
"In post","2021","30-39","Undeclared","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Eastern Scotland","AA/AO","45","40","21780","21010"
"In post","2021","30-39","Undeclared","Eastern Scotland","EO","35","35","27230","27570"
"In post","2021","30-39","Undeclared","Eastern Scotland","G6/G7","20","20","[c]","[c]"
"In post","2021","30-39","Undeclared","Eastern Scotland","SEO/HEO","35","35","37530","35110"
"In post","2021","30-39","Undeclared","Essex","AA/AO","15","10","[c]","[c]"
"In post","2021","30-39","Undeclared","Essex","EO","15","15","[c]","[c]"
"In post","2021","30-39","Undeclared","Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Essex","SEO/HEO","10","10","[c]","[c]"
"In post","2021","30-39","Undeclared","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","40","35","23410","21130"
"In post","2021","30-39","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","EO","55","55","26640","27210"
"In post","2021","30-39","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","85","85","51200","48990"
"In post","2021","30-39","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","180","175","35990","37320"
"In post","2021","30-39","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","20","20","[c]","[c]"
"In post","2021","30-39","Undeclared","Greater Manchester","AA/AO","70","65","21940","21010"
"In post","2021","30-39","Undeclared","Greater Manchester","EO","70","65","26980","27570"
"In post","2021","30-39","Undeclared","Greater Manchester","G6/G7","20","20","[c]","[c]"
"In post","2021","30-39","Undeclared","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Greater Manchester","SEO/HEO","50","50","33340","31810"
"In post","2021","30-39","Undeclared","Greater Manchester","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Hampshire and Isle of Wight","AA/AO","35","35","24270","21010"
"In post","2021","30-39","Undeclared","Hampshire and Isle of Wight","EO","35","35","27580","27380"
"In post","2021","30-39","Undeclared","Hampshire and Isle of Wight","G6/G7","40","40","49670","46080"
"In post","2021","30-39","Undeclared","Hampshire and Isle of Wight","SEO/HEO","55","55","35990","36030"
"In post","2021","30-39","Undeclared","Hampshire and Isle of Wight","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Herefordshire, Worcestershire and Warwickshire","AA/AO","30","25","[c]","[c]"
"In post","2021","30-39","Undeclared","Herefordshire, Worcestershire and Warwickshire","EO","15","15","[c]","[c]"
"In post","2021","30-39","Undeclared","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Inner London - East","AA/AO","30","25","[c]","[c]"
"In post","2021","30-39","Undeclared","Inner London - East","EO","50","50","30130","31060"
"In post","2021","30-39","Undeclared","Inner London - East","G6/G7","55","50","59190","58950"
"In post","2021","30-39","Undeclared","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Inner London - East","SEO/HEO","60","55","38270","38280"
"In post","2021","30-39","Undeclared","Inner London - East","Unknown","10","10","[c]","[c]"
"In post","2021","30-39","Undeclared","Inner London - West","AA/AO","40","40","27800","25860"
"In post","2021","30-39","Undeclared","Inner London - West","EO","95","90","30000","29850"
"In post","2021","30-39","Undeclared","Inner London - West","G6/G7","410","405","59200","57460"
"In post","2021","30-39","Undeclared","Inner London - West","SCS level","45","40","78550","75640"
"In post","2021","30-39","Undeclared","Inner London - West","SEO/HEO","340","335","39200","40000"
"In post","2021","30-39","Undeclared","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Kent","AA/AO","50","45","26150","24180"
