"Status","Year","Parent_department","Region_ITL1","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Scotland","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","Kent","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","Surrey, East and West Sussex","Unknown","60","[c]","32780","24370"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Cornwall and Isles of Scilly","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Devon","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Dorset and Somerset","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","35","[c]","36200","35900"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Wales","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Wales","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Wales","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Wales","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Wales","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Wales","West Wales and The Valleys","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Shropshire and Staffordshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","North Yorkshire","Unknown","35","[c]","33770","29560"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","West Yorkshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","London","Inner London - West","Heterosexual / straight","40","[c]","52700","43250"
"Leaver CS","2021","Department for International Trade","London","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","London","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","London","Inner London - West","Unknown","90","[c]","29430","18200"
"Leaver CS","2021","Department for International Trade","North East (England)","Northumberland and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","North East (England)","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","North West (England)","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","North West (England)","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","North West (England)","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","North West (England)","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","East Midlands (England)","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","East Midlands (England)","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","East Midlands (England)","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","East of England","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","East of England","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","East of England","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","East of England","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","East of England","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","East of England","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","East of England","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","East of England","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","East of England","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","East of England","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","London","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","London","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","London","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","London","Inner London - West","Heterosexual / straight","45","[c]","42550","36340"
"Leaver CS","2021","Department for Transport","London","Inner London - West","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","London","Inner London - West","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","London","Inner London - West","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","London","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","London","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","London","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","London","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","London","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","London","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","London","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","London","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","London","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","London","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","London","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","North East (England)","Northumberland and Tyne and Wear","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","North East (England)","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","North East (England)","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","North East (England)","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","North East (England)","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","North East (England)","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","North East (England)","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","North West (England)","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","North West (England)","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","North West (England)","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","North West (England)","Greater Manchester","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","North West (England)","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","North West (England)","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","North West (England)","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","North West (England)","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","North West (England)","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","North West (England)","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","North West (England)","Merseyside","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","North West (England)","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","North West (England)","Merseyside","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","North West (England)","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Northern Ireland","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Northern Ireland","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Northern Ireland","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Scotland","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Scotland","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Scotland","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Scotland","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Scotland","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Scotland","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Scotland","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Scotland","North Eastern Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Scotland","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Scotland","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Scotland","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Scotland","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Scotland","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Scotland","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Scotland","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Scotland","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","35","[c]","40210","37010"
"Leaver CS","2021","Department for Transport","South East (England)","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","South East (England)","Hampshire and Isle of Wight","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","South East (England)","Hampshire and Isle of Wight","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","South East (England)","Kent","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","South East (England)","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","South East (England)","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","South East (England)","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","South East (England)","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","South East (England)","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","South West (England)","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","South West (England)","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","South West (England)","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","South West (England)","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","South West (England)","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","South West (England)","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","South West (England)","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Wales","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Wales","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Wales","West Wales and The Valleys","Heterosexual / straight","165","[c]","23060","21590"
"Leaver CS","2021","Department for Transport","Wales","West Wales and The Valleys","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Wales","West Wales and The Valleys","Undeclared","65","[c]","24340","21590"
"Leaver CS","2021","Department for Transport","Wales","West Wales and The Valleys","Unknown","65","[c]","24250","21590"
"Leaver CS","2021","Department for Transport","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","West Midlands (England)","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","West Midlands (England)","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","West Midlands (England)","Shropshire and Staffordshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","West Midlands (England)","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","West Midlands (England)","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","West Midlands (England)","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","West Midlands (England)","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Yorkshire and The Humber","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Yorkshire and The Humber","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Yorkshire and The Humber","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Yorkshire and The Humber","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Yorkshire and The Humber","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Yorkshire and The Humber","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","75","[c]","25480","25480"
"Leaver CS","2021","Department for Work and Pensions","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","45","[c]","25550","26120"
"Leaver CS","2021","Department for Work and Pensions","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","40","[c]","24930","21010"
"Leaver CS","2021","Department for Work and Pensions","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","40","[c]","24250","23050"
"Leaver CS","2021","Department for Work and Pensions","East Midlands (England)","Lincolnshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","East Midlands (England)","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","East Midlands (England)","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","East Midlands (England)","Lincolnshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","40","[c]","27950","24180"
"Leaver CS","2021","Department for Work and Pensions","East of England","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","East of England","Bedfordshire and Hertfordshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","East of England","Bedfordshire and Hertfordshire","Unknown","30","[c]","29800","28550"
"Leaver CS","2021","Department for Work and Pensions","East of England","East Anglia","Heterosexual / straight","55","[c]","24760","26890"
"Leaver CS","2021","Department for Work and Pensions","East of England","East Anglia","LGBO","[c]","[c]","[c]","[c]"
