"Status","Year","Function_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Security","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","SEO/HEO","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Security","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","SEO/HEO","HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Security","SEO/HEO","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA/AO","AA","Heterosexual / straight","250","[c]","19730","19560"
"Leaver CS","2021","Unknown","AA/AO","AA","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA/AO","AA","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA/AO","AA","Unknown","245","[c]","20910","21150"
"Leaver CS","2021","Unknown","AA/AO","AO","Heterosexual / straight","1780","[c]","21460","21010"
"Leaver CS","2021","Unknown","AA/AO","AO","LGBO","95","[c]","21740","21010"
"Leaver CS","2021","Unknown","AA/AO","AO","Undeclared","225","[c]","21410","21010"
"Leaver CS","2021","Unknown","AA/AO","AO","Unknown","3080","[c]","21160","21010"
"Leaver CS","2021","Unknown","EO","EO","Heterosexual / straight","1600","[c]","27910","27570"
"Leaver CS","2021","Unknown","EO","EO","LGBO","90","[c]","27600","27570"
"Leaver CS","2021","Unknown","EO","EO","Undeclared","245","[c]","27930","27570"
"Leaver CS","2021","Unknown","EO","EO","Unknown","2230","[c]","28080","27570"
"Leaver CS","2021","Unknown","G6/G7","G6","Heterosexual / straight","130","[c]","72550","70750"
"Leaver CS","2021","Unknown","G6/G7","G6","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6/G7","G6","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6/G7","G6","Unknown","195","[c]","72470","72630"
"Leaver CS","2021","Unknown","G6/G7","G7","Heterosexual / straight","220","[c]","55400","54890"
"Leaver CS","2021","Unknown","G6/G7","G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6/G7","G7","Undeclared","40","[c]","58340","57460"
"Leaver CS","2021","Unknown","G6/G7","G7","Unknown","395","[c]","55170","54160"
"Leaver CS","2021","Unknown","SCS level","SCS level","Heterosexual / straight","75","[c]","88340","81760"
"Leaver CS","2021","Unknown","SCS level","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","SCS level","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO/HEO","HEO","Heterosexual / straight","545","[c]","34230","34180"
"Leaver CS","2021","Unknown","SEO/HEO","HEO","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO/HEO","HEO","Undeclared","85","[c]","34480","34260"
"Leaver CS","2021","Unknown","SEO/HEO","HEO","Unknown","1060","[c]","33570","33450"
"Leaver CS","2021","Unknown","SEO/HEO","SEO","Heterosexual / straight","325","[c]","41300","40850"
"Leaver CS","2021","Unknown","SEO/HEO","SEO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO/HEO","SEO","Undeclared","40","[c]","42850","42260"
"Leaver CS","2021","Unknown","SEO/HEO","SEO","Unknown","520","[c]","40690","40300"
"Leaver CS","2021","Unknown","Unknown","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Unknown","510","[c]","35000","32400"
"Leaver Dept.","2021","Analysis","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","EO","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","EO","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","G6/G7","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","G6/G7","G7","Heterosexual / straight","45","[c]","56700","55580"
"Leaver Dept.","2021","Analysis","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","G6/G7","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","G6/G7","G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","SEO/HEO","HEO","Heterosexual / straight","75","[c]","33110","32970"
"Leaver Dept.","2021","Analysis","SEO/HEO","HEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","SEO/HEO","HEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","SEO/HEO","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","SEO/HEO","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","AA/AO","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","EO","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","G6/G7","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","G6/G7","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","G6/G7","G7","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","SEO/HEO","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","SEO/HEO","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","SEO/HEO","SEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","SEO/HEO","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","EO","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","EO","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","EO","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","G6/G7","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","G6/G7","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","G6/G7","G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","SCS level","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","SEO/HEO","HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","SEO/HEO","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","SEO/HEO","HEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","SEO/HEO","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","SEO/HEO","SEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","EO","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","SEO/HEO","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Debt","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Debt","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","AA/AO","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","EO","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","EO","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","EO","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","G6/G7","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","G6/G7","G6","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","G6/G7","G7","Heterosexual / straight","30","[c]","55950","54750"
"Leaver Dept.","2021","Digital, Data & Technology","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","G6/G7","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","G6/G7","G7","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","SEO/HEO","HEO","Heterosexual / straight","35","[c]","33240","32910"
"Leaver Dept.","2021","Digital, Data & Technology","SEO/HEO","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","SEO/HEO","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","SEO/HEO","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","SEO/HEO","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","SEO/HEO","SEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","EO","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","EO","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","G6/G7","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","G6/G7","G6","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","G6/G7","G7","Heterosexual / straight","35","[c]","57140","57440"
"Leaver Dept.","2021","Finance","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","G6/G7","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","G6/G7","G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","SCS level","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","SEO/HEO","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","SEO/HEO","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","SEO/HEO","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","SEO/HEO","SEO","Heterosexual / straight","35","[c]","42660","42430"
"Leaver Dept.","2021","Finance","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","SEO/HEO","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","SEO/HEO","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","AA/AO","AO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","EO","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","SEO/HEO","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","AA/AO","AO","Heterosexual / straight","40","[c]","21070","20800"
"Leaver Dept.","2021","Human Resources","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","AA/AO","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","AA/AO","AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","EO","EO","Heterosexual / straight","55","[c]","26280","26380"
"Leaver Dept.","2021","Human Resources","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","EO","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","EO","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","G6/G7","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","G6/G7","G6","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","G6/G7","G7","Heterosexual / straight","55","[c]","56570","57230"
"Leaver Dept.","2021","Human Resources","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","G6/G7","G7","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","SCS level","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","SEO/HEO","HEO","Heterosexual / straight","105","[c]","31960","32000"
"Leaver Dept.","2021","Human Resources","SEO/HEO","HEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","SEO/HEO","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","SEO/HEO","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","SEO/HEO","SEO","Heterosexual / straight","45","[c]","41790","40600"
"Leaver Dept.","2021","Human Resources","SEO/HEO","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","SEO/HEO","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","SEO/HEO","SEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","SEO/HEO","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","AA/AO","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","AA/AO","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","EO","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","EO","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","G6/G7","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
