"Status","Year","Parent_department","Region_ITL1","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Foreign, Commonwealth and Development Office","South East (England)","Female","LGBO","25","25","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","South East (England)","Female","Undeclared","40","40","34670","27550"
"In post","2021","Foreign, Commonwealth and Development Office","South East (England)","Female","Unknown","25","25","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","South East (England)","Male","Heterosexual / straight","510","495","38410","34280"
"In post","2021","Foreign, Commonwealth and Development Office","South East (England)","Male","LGBO","15","15","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","South East (England)","Male","Undeclared","45","45","40690","40670"
"In post","2021","Foreign, Commonwealth and Development Office","South East (England)","Male","Unknown","70","70","41740","42240"
"In post","2021","Foreign, Commonwealth and Development Office","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","East Midlands (England)","Female","Heterosexual / straight","305","275","32300","27130"
"In post","2021","HM Land Registry","East Midlands (England)","Female","LGBO","15","10","[c]","[c]"
"In post","2021","HM Land Registry","East Midlands (England)","Female","Undeclared","60","50","30200","27130"
"In post","2021","HM Land Registry","East Midlands (England)","Female","Unknown","160","140","28360","27130"
"In post","2021","HM Land Registry","East Midlands (England)","Male","Heterosexual / straight","190","185","32570","27130"
"In post","2021","HM Land Registry","East Midlands (England)","Male","LGBO","15","15","[c]","[c]"
"In post","2021","HM Land Registry","East Midlands (England)","Male","Undeclared","25","25","[c]","[c]"
"In post","2021","HM Land Registry","East Midlands (England)","Male","Unknown","100","95","29160","27130"
"In post","2021","HM Land Registry","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","East of England","Female","Heterosexual / straight","110","95","31900","27130"
"In post","2021","HM Land Registry","East of England","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","East of England","Female","Undeclared","35","30","29830","27130"
"In post","2021","HM Land Registry","East of England","Female","Unknown","30","30","26090","22350"
"In post","2021","HM Land Registry","East of England","Male","Heterosexual / straight","65","60","34250","33840"
"In post","2021","HM Land Registry","East of England","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","East of England","Male","Undeclared","15","15","[c]","[c]"
"In post","2021","HM Land Registry","East of England","Male","Unknown","25","25","[c]","[c]"
"In post","2021","HM Land Registry","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","London","Female","Heterosexual / straight","120","110","41590","37290"
"In post","2021","HM Land Registry","London","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","London","Female","Undeclared","25","20","[c]","[c]"
"In post","2021","HM Land Registry","London","Female","Unknown","60","60","35790","30600"
"In post","2021","HM Land Registry","London","Male","Heterosexual / straight","95","90","44400","37290"
"In post","2021","HM Land Registry","London","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","London","Male","Undeclared","25","25","[c]","[c]"
"In post","2021","HM Land Registry","London","Male","Unknown","55","50","43110","37290"
"In post","2021","HM Land Registry","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","North East (England)","Female","Heterosexual / straight","280","250","28430","27130"
"In post","2021","HM Land Registry","North East (England)","Female","LGBO","10","5","[c]","[c]"
"In post","2021","HM Land Registry","North East (England)","Female","Undeclared","50","45","30470","27130"
"In post","2021","HM Land Registry","North East (England)","Female","Unknown","120","110","25230","22350"
"In post","2021","HM Land Registry","North East (England)","Male","Heterosexual / straight","130","120","29630","27130"
"In post","2021","HM Land Registry","North East (England)","Male","LGBO","10","10","[c]","[c]"
"In post","2021","HM Land Registry","North East (England)","Male","Undeclared","30","30","31190","27130"
"In post","2021","HM Land Registry","North East (England)","Male","Unknown","75","70","27420","27130"
"In post","2021","HM Land Registry","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","North West (England)","Female","Heterosexual / straight","305","260","30370","27130"
"In post","2021","HM Land Registry","North West (England)","Female","LGBO","10","5","[c]","[c]"
"In post","2021","HM Land Registry","North West (England)","Female","Undeclared","55","45","33020","27130"
"In post","2021","HM Land Registry","North West (England)","Female","Unknown","200","175","26630","22350"
"In post","2021","HM Land Registry","North West (England)","Male","Heterosexual / straight","175","165","30970","27130"
"In post","2021","HM Land Registry","North West (England)","Male","LGBO","10","10","[c]","[c]"
"In post","2021","HM Land Registry","North West (England)","Male","Undeclared","30","25","[c]","[c]"
"In post","2021","HM Land Registry","North West (England)","Male","Unknown","125","120","26650","22350"
"In post","2021","HM Land Registry","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","South West (England)","Female","Heterosexual / straight","460","395","32350","30750"
"In post","2021","HM Land Registry","South West (England)","Female","LGBO","15","15","[c]","[c]"
"In post","2021","HM Land Registry","South West (England)","Female","Undeclared","95","80","33230","29430"
"In post","2021","HM Land Registry","South West (England)","Female","Unknown","295","260","28050","27130"
"In post","2021","HM Land Registry","South West (England)","Male","Heterosexual / straight","345","330","37090","38450"
"In post","2021","HM Land Registry","South West (England)","Male","LGBO","15","15","[c]","[c]"
"In post","2021","HM Land Registry","South West (England)","Male","Undeclared","70","65","36800","38450"
"In post","2021","HM Land Registry","South West (England)","Male","Unknown","255","250","32070","29760"
"In post","2021","HM Land Registry","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Wales","Female","Heterosexual / straight","260","230","28120","27130"
"In post","2021","HM Land Registry","Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Wales","Female","Undeclared","35","30","30930","27130"
"In post","2021","HM Land Registry","Wales","Female","Unknown","130","115","27820","27130"
"In post","2021","HM Land Registry","Wales","Male","Heterosexual / straight","160","150","30760","27130"
"In post","2021","HM Land Registry","Wales","Male","LGBO","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Wales","Male","Undeclared","25","25","[c]","[c]"
"In post","2021","HM Land Registry","Wales","Male","Unknown","95","85","29100","27130"
"In post","2021","HM Land Registry","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","West Midlands (England)","Female","Heterosexual / straight","225","200","29590","27130"
"In post","2021","HM Land Registry","West Midlands (England)","Female","LGBO","5","5","[c]","[c]"
"In post","2021","HM Land Registry","West Midlands (England)","Female","Undeclared","55","45","31050","27130"
"In post","2021","HM Land Registry","West Midlands (England)","Female","Unknown","100","90","27660","22350"
"In post","2021","HM Land Registry","West Midlands (England)","Male","Heterosexual / straight","120","115","31980","27130"
"In post","2021","HM Land Registry","West Midlands (England)","Male","LGBO","10","10","[c]","[c]"
"In post","2021","HM Land Registry","West Midlands (England)","Male","Undeclared","25","20","[c]","[c]"
"In post","2021","HM Land Registry","West Midlands (England)","Male","Unknown","65","60","26160","22350"
"In post","2021","HM Land Registry","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Yorkshire and The Humber","Female","Heterosexual / straight","115","100","29100","27130"
"In post","2021","HM Land Registry","Yorkshire and The Humber","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Yorkshire and The Humber","Female","Undeclared","25","25","[c]","[c]"
"In post","2021","HM Land Registry","Yorkshire and The Humber","Female","Unknown","50","45","28260","27130"
"In post","2021","HM Land Registry","Yorkshire and The Humber","Male","Heterosexual / straight","90","85","30130","27130"
"In post","2021","HM Land Registry","Yorkshire and The Humber","Male","LGBO","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Yorkshire and The Humber","Male","Undeclared","20","20","[c]","[c]"
"In post","2021","HM Land Registry","Yorkshire and The Humber","Male","Unknown","20","20","[c]","[c]"
"In post","2021","HM Land Registry","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","East Midlands (England)","Female","Heterosexual / straight","1115","1005","33590","31810"
"In post","2021","HM Revenue and Customs","East Midlands (England)","Female","LGBO","60","60","35410","31810"
"In post","2021","HM Revenue and Customs","East Midlands (England)","Female","Undeclared","155","135","32560","31810"
"In post","2021","HM Revenue and Customs","East Midlands (England)","Female","Unknown","695","620","27310","25560"
"In post","2021","HM Revenue and Customs","East Midlands (England)","Male","Heterosexual / straight","1030","995","34930","31810"
"In post","2021","HM Revenue and Customs","East Midlands (England)","Male","LGBO","75","75","32210","31810"
"In post","2021","HM Revenue and Customs","East Midlands (England)","Male","Undeclared","155","145","34230","31810"
"In post","2021","HM Revenue and Customs","East Midlands (England)","Male","Unknown","665","640","28830","25560"
"In post","2021","HM Revenue and Customs","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","East of England","Female","Heterosexual / straight","530","470","31090","28130"
"In post","2021","HM Revenue and Customs","East of England","Female","LGBO","25","25","[c]","[c]"
"In post","2021","HM Revenue and Customs","East of England","Female","Undeclared","115","105","31160","31810"
"In post","2021","HM Revenue and Customs","East of England","Female","Unknown","330","290","29240","25700"
"In post","2021","HM Revenue and Customs","East of England","Male","Heterosexual / straight","455","435","34980","31870"
"In post","2021","HM Revenue and Customs","East of England","Male","LGBO","25","25","[c]","[c]"
"In post","2021","HM Revenue and Customs","East of England","Male","Undeclared","105","105","34450","32030"
"In post","2021","HM Revenue and Customs","East of England","Male","Unknown","250","235","32580","31810"
"In post","2021","HM Revenue and Customs","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","London","Female","Heterosexual / straight","2450","2290","43200","36160"
"In post","2021","HM Revenue and Customs","London","Female","LGBO","130","120","43490","36160"
"In post","2021","HM Revenue and Customs","London","Female","Undeclared","380","350","41190","36160"
"In post","2021","HM Revenue and Customs","London","Female","Unknown","1315","1215","38830","36160"
"In post","2021","HM Revenue and Customs","London","Male","Heterosexual / straight","2450","2375","45440","39800"
"In post","2021","HM Revenue and Customs","London","Male","LGBO","205","200","47550","41760"
"In post","2021","HM Revenue and Customs","London","Male","Undeclared","435","415","46140","41760"
"In post","2021","HM Revenue and Customs","London","Male","Unknown","1360","1325","42090","36160"
"In post","2021","HM Revenue and Customs","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","North East (England)","Female","Heterosexual / straight","3675","3135","28110","25560"
"In post","2021","HM Revenue and Customs","North East (England)","Female","LGBO","140","130","26800","25560"
"In post","2021","HM Revenue and Customs","North East (England)","Female","Undeclared","330","275","26650","21440"
"In post","2021","HM Revenue and Customs","North East (England)","Female","Unknown","2415","1990","24020","21440"
"In post","2021","HM Revenue and Customs","North East (England)","Male","Heterosexual / straight","2505","2395","30580","25560"
"In post","2021","HM Revenue and Customs","North East (England)","Male","LGBO","185","180","29180","25560"
"In post","2021","HM Revenue and Customs","North East (England)","Male","Undeclared","330","310","30090","25560"
"In post","2021","HM Revenue and Customs","North East (England)","Male","Unknown","1705","1610","26970","21440"
"In post","2021","HM Revenue and Customs","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","North West (England)","Female","Heterosexual / straight","3830","3435","31410","28130"
"In post","2021","HM Revenue and Customs","North West (England)","Female","LGBO","170","165","30310","25860"
"In post","2021","HM Revenue and Customs","North West (England)","Female","Undeclared","435","375","31180","28130"
"In post","2021","HM Revenue and Customs","North West (England)","Female","Unknown","2310","2020","26270","21440"
"In post","2021","HM Revenue and Customs","North West (England)","Male","Heterosexual / straight","3345","3220","32390","31810"
"In post","2021","HM Revenue and Customs","North West (England)","Male","LGBO","260","255","31250","25860"
"In post","2021","HM Revenue and Customs","North West (England)","Male","Undeclared","440","425","33160","31810"
"In post","2021","HM Revenue and Customs","North West (England)","Male","Unknown","2095","2010","27760","25560"
"In post","2021","HM Revenue and Customs","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Northern Ireland","Female","Heterosexual / straight","625","560","29880","28130"
"In post","2021","HM Revenue and Customs","Northern Ireland","Female","LGBO","30","25","[c]","[c]"
"In post","2021","HM Revenue and Customs","Northern Ireland","Female","Undeclared","40","35","28640","25560"
"In post","2021","HM Revenue and Customs","Northern Ireland","Female","Unknown","325","285","24650","21440"
"In post","2021","HM Revenue and Customs","Northern Ireland","Male","Heterosexual / straight","545","525","31040","28130"
"In post","2021","HM Revenue and Customs","Northern Ireland","Male","LGBO","40","35","25310","21440"
"In post","2021","HM Revenue and Customs","Northern Ireland","Male","Undeclared","65","60","30340","28130"
"In post","2021","HM Revenue and Customs","Northern Ireland","Male","Unknown","330","325","25580","21440"
"In post","2021","HM Revenue and Customs","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Scotland","Female","Heterosexual / straight","2430","2100","27620","25560"
"In post","2021","HM Revenue and Customs","Scotland","Female","LGBO","95","90","27950","25560"
"In post","2021","HM Revenue and Customs","Scotland","Female","Undeclared","285","235","28220","25560"
"In post","2021","HM Revenue and Customs","Scotland","Female","Unknown","1510","1290","23780","20640"
"In post","2021","HM Revenue and Customs","Scotland","Male","Heterosexual / straight","1795","1705","29830","25560"
"In post","2021","HM Revenue and Customs","Scotland","Male","LGBO","175","170","26450","25560"
"In post","2021","HM Revenue and Customs","Scotland","Male","Undeclared","215","205","30890","28100"
"In post","2021","HM Revenue and Customs","Scotland","Male","Unknown","1270","1205","25150","20140"
"In post","2021","HM Revenue and Customs","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","South East (England)","Female","Heterosexual / straight","715","620","30410","28130"
"In post","2021","HM Revenue and Customs","South East (England)","Female","LGBO","25","25","[c]","[c]"
"In post","2021","HM Revenue and Customs","South East (England)","Female","Undeclared","135","120","30760","28130"
"In post","2021","HM Revenue and Customs","South East (England)","Female","Unknown","455","385","26330","25560"
"In post","2021","HM Revenue and Customs","South East (England)","Male","Heterosexual / straight","610","575","32700","31810"
"In post","2021","HM Revenue and Customs","South East (England)","Male","LGBO","45","40","31050","27110"
"In post","2021","HM Revenue and Customs","South East (England)","Male","Undeclared","140","130","33870","31810"
"In post","2021","HM Revenue and Customs","South East (England)","Male","Unknown","425","400","28810","25560"
"In post","2021","HM Revenue and Customs","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","South West (England)","Female","Heterosexual / straight","520","475","32490","31810"
"In post","2021","HM Revenue and Customs","South West (England)","Female","LGBO","40","40","31980","31810"
"In post","2021","HM Revenue and Customs","South West (England)","Female","Undeclared","65","55","33820","31810"
"In post","2021","HM Revenue and Customs","South West (England)","Female","Unknown","235","210","29020","25560"
"In post","2021","HM Revenue and Customs","South West (England)","Male","Heterosexual / straight","580","560","35580","31810"
"In post","2021","HM Revenue and Customs","South West (England)","Male","LGBO","40","40","31380","31810"
"In post","2021","HM Revenue and Customs","South West (England)","Male","Undeclared","85","80","37960","31840"
"In post","2021","HM Revenue and Customs","South West (England)","Male","Unknown","275","265","32560","31100"
"In post","2021","HM Revenue and Customs","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Wales","Female","Heterosexual / straight","1265","1125","28970","25560"
"In post","2021","HM Revenue and Customs","Wales","Female","LGBO","105","100","27790","25560"
"In post","2021","HM Revenue and Customs","Wales","Female","Undeclared","130","110","27910","25560"
"In post","2021","HM Revenue and Customs","Wales","Female","Unknown","725","635","25260","21440"
"In post","2021","HM Revenue and Customs","Wales","Male","Heterosexual / straight","1210","1170","29960","25560"
"In post","2021","HM Revenue and Customs","Wales","Male","LGBO","100","100","27790","25560"
"In post","2021","HM Revenue and Customs","Wales","Male","Undeclared","155","145","30720","28130"
"In post","2021","HM Revenue and Customs","Wales","Male","Unknown","730","700","26950","25560"
"In post","2021","HM Revenue and Customs","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Midlands (England)","Female","Heterosexual / straight","1180","1070","32910","31810"
"In post","2021","HM Revenue and Customs","West Midlands (England)","Female","LGBO","45","45","34120","31810"
"In post","2021","HM Revenue and Customs","West Midlands (England)","Female","Undeclared","185","160","32360","28130"
"In post","2021","HM Revenue and Customs","West Midlands (England)","Female","Unknown","675","610","28450","25560"
"In post","2021","HM Revenue and Customs","West Midlands (England)","Male","Heterosexual / straight","1140","1105","35610","31810"
"In post","2021","HM Revenue and Customs","West Midlands (England)","Male","LGBO","60","60","33840","28130"
"In post","2021","HM Revenue and Customs","West Midlands (England)","Male","Undeclared","155","145","37320","31810"
"In post","2021","HM Revenue and Customs","West Midlands (England)","Male","Unknown","655","630","31650","28130"
"In post","2021","HM Revenue and Customs","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Yorkshire and The Humber","Female","Heterosexual / straight","1445","1275","31470","28130"
"In post","2021","HM Revenue and Customs","Yorkshire and The Humber","Female","LGBO","60","55","30660","25560"
"In post","2021","HM Revenue and Customs","Yorkshire and The Humber","Female","Undeclared","195","165","29600","25630"
"In post","2021","HM Revenue and Customs","Yorkshire and The Humber","Female","Unknown","895","795","25910","25560"
"In post","2021","HM Revenue and Customs","Yorkshire and The Humber","Male","Heterosexual / straight","1250","1205","33020","31810"
"In post","2021","HM Revenue and Customs","Yorkshire and The Humber","Male","LGBO","85","85","31850","27750"
"In post","2021","HM Revenue and Customs","Yorkshire and The Humber","Male","Undeclared","200","185","33010","31810"
"In post","2021","HM Revenue and Customs","Yorkshire and The Humber","Male","Unknown","1000","965","26960","25560"
"In post","2021","HM Revenue and Customs","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Midlands (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Midlands (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Midlands (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Midlands (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East of England","Female","Heterosexual / straight","40","35","28490","23750"
"In post","2021","HM Treasury","East of England","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East of England","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","HM Treasury","East of England","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East of England","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","HM Treasury","East of England","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East of England","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East of England","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","London","Female","Heterosexual / straight","815","785","47810","48940"
"In post","2021","HM Treasury","London","Female","LGBO","70","70","48720","52500"
"In post","2021","HM Treasury","London","Female","Undeclared","115","115","41910","35000"
"In post","2021","HM Treasury","London","Female","Unknown","95","90","45710","39690"
"In post","2021","HM Treasury","London","Male","Heterosexual / straight","840","835","49920","52500"
"In post","2021","HM Treasury","London","Male","LGBO","90","85","49230","52500"
"In post","2021","HM Treasury","London","Male","Undeclared","160","160","47120","52500"
"In post","2021","HM Treasury","London","Male","Unknown","135","135","59640","57130"
"In post","2021","HM Treasury","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","North East (England)","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","HM Treasury","North East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","North East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","North East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","North East (England)","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","HM Treasury","North East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","North East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","North East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","North West (England)","Female","Heterosexual / straight","30","30","42870","40410"
"In post","2021","HM Treasury","North West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","North West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","North West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","North West (England)","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","HM Treasury","North West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","North West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","North West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Scotland","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","HM Treasury","Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","South East (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","South East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","South East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","South East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","South East (England)","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","HM Treasury","South East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","South East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","South East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","South West (England)","Female","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","HM Treasury","South West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","South West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","South West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","South West (England)","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","HM Treasury","South West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","South West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","South West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Wales","Female","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","HM Treasury","Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
