"Status","Year","Function_of_post","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Property","South East (England)","West Surrey","G6","5","5","[c]","[c]"
"In post","2021","Property","South East (England)","West Surrey","G7","15","15","55730","53870"
"In post","2021","Property","South East (England)","West Surrey","HEO","5","5","[c]","[c]"
"In post","2021","Property","South East (England)","West Surrey","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","South East (England)","West Surrey","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South East (England)","West Sussex (North East)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South East (England)","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South East (England)","West Sussex (North East)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South East (England)","West Sussex (North East)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South East (England)","West Sussex (South West)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","South East (England)","West Sussex (South West)","AO","5","5","[c]","[c]"
"In post","2021","Property","South East (England)","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South East (England)","West Sussex (South West)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","South East (England)","West Sussex (South West)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","South East (England)","West Sussex (South West)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South East (England)","West Sussex (South West)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","South East (England)","West Sussex (South West)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","35","30","22570","21260"
"In post","2021","Property","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","G6","20","20","68610","67150"
"In post","2021","Property","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","45","45","52220","53370"
"In post","2021","Property","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","85","85","31010","32680"
"In post","2021","Property","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","100","100","39220","40000"
"In post","2021","Property","South West (England)","Bournemouth and Poole","AA","5","5","[c]","[c]"
"In post","2021","Property","South West (England)","Bournemouth and Poole","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South West (England)","Bristol, City of","AA","10","10","[c]","[c]"
"In post","2021","Property","South West (England)","Bristol, City of","AO","10","10","21150","21100"
"In post","2021","Property","South West (England)","Bristol, City of","EO","45","35","25630","25930"
"In post","2021","Property","South West (England)","Bristol, City of","G6","15","15","63580","64670"
"In post","2021","Property","South West (England)","Bristol, City of","G7","30","25","51990","51890"
"In post","2021","Property","South West (England)","Bristol, City of","HEO","35","35","31230","31240"
"In post","2021","Property","South West (England)","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","South West (England)","Bristol, City of","SEO","45","40","41240","42000"
"In post","2021","Property","South West (England)","Cornwall and Isles of Scilly","AA","10","10","18790","18800"
"In post","2021","Property","South West (England)","Cornwall and Isles of Scilly","AO","15","15","21110","21130"
"In post","2021","Property","South West (England)","Cornwall and Isles of Scilly","EO","10","10","26560","26500"
"In post","2021","Property","South West (England)","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","South West (England)","Cornwall and Isles of Scilly","HEO","15","15","32160","33000"
"In post","2021","Property","South West (England)","Cornwall and Isles of Scilly","SEO","5","5","[c]","[c]"
"In post","2021","Property","South West (England)","Devon CC","AA","10","10","18600","18800"
"In post","2021","Property","South West (England)","Devon CC","AO","5","5","[c]","[c]"
"In post","2021","Property","South West (England)","Devon CC","EO","40","40","26040","26000"
"In post","2021","Property","South West (England)","Devon CC","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","South West (England)","Devon CC","G7","10","10","52080","53000"
"In post","2021","Property","South West (England)","Devon CC","HEO","25","25","32510","32730"
"In post","2021","Property","South West (England)","Devon CC","SEO","35","30","41880","42000"
"In post","2021","Property","South West (England)","Dorset CC","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","South West (England)","Dorset CC","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South West (England)","Dorset CC","EO","5","5","[c]","[c]"
"In post","2021","Property","South West (England)","Dorset CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","South West (England)","Dorset CC","HEO","15","15","33290","33300"
"In post","2021","Property","South West (England)","Dorset CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","South West (England)","Dorset CC","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South West (England)","Gloucestershire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","South West (England)","Gloucestershire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South West (England)","Gloucestershire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South West (England)","Gloucestershire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","South West (England)","Gloucestershire","HEO","20","20","32770","33300"
"In post","2021","Property","South West (England)","Gloucestershire","SEO","5","5","[c]","[c]"
"In post","2021","Property","South West (England)","Plymouth","AA","50","45","19580","19850"
"In post","2021","Property","South West (England)","Plymouth","AO","185","170","21050","21100"
"In post","2021","Property","South West (England)","Plymouth","EO","65","60","25640","25860"
"In post","2021","Property","South West (England)","Plymouth","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","South West (England)","Plymouth","G7","10","10","54320","54770"
"In post","2021","Property","South West (England)","Plymouth","HEO","45","40","32370","32480"
"In post","2021","Property","South West (England)","Plymouth","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","South West (England)","Plymouth","SEO","30","30","41730","41160"
"In post","2021","Property","South West (England)","Somerset","AA","5","5","[c]","[c]"
"In post","2021","Property","South West (England)","Somerset","AO","5","5","[c]","[c]"
"In post","2021","Property","South West (England)","Somerset","EO","5","5","[c]","[c]"
"In post","2021","Property","South West (England)","Somerset","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","South West (England)","Somerset","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","South West (England)","Somerset","HEO","10","10","33220","33300"
"In post","2021","Property","South West (England)","Somerset","SEO","10","10","[c]","[c]"
"In post","2021","Property","South West (England)","Swindon","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","South West (England)","Torbay","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","South West (England)","Torbay","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","South West (England)","Wiltshire","AA","5","5","[c]","[c]"
"In post","2021","Property","South West (England)","Wiltshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South West (England)","Wiltshire","EO","25","25","27140","26670"
"In post","2021","Property","South West (England)","Wiltshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","South West (England)","Wiltshire","G7","30","30","49340","46550"
"In post","2021","Property","South West (England)","Wiltshire","HEO","80","80","33490","33300"
"In post","2021","Property","South West (England)","Wiltshire","SEO","55","55","40520","40580"
"In post","2021","Property","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Unknown","Unknown","HEO","5","5","[c]","[c]"
"In post","2021","Property","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wales","Bridgend and Neath Port Talbot","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wales","Bridgend and Neath Port Talbot","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wales","Cardiff and Vale of Glamorgan","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wales","Cardiff and Vale of Glamorgan","AO","40","40","21000","20900"
"In post","2021","Property","Wales","Cardiff and Vale of Glamorgan","EO","30","25","26130","25900"
"In post","2021","Property","Wales","Cardiff and Vale of Glamorgan","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wales","Cardiff and Vale of Glamorgan","G7","15","15","51070","51000"
"In post","2021","Property","Wales","Cardiff and Vale of Glamorgan","HEO","35","30","31950","32100"
"In post","2021","Property","Wales","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wales","Cardiff and Vale of Glamorgan","SEO","30","30","40760","41560"
"In post","2021","Property","Wales","Central Valleys","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wales","Central Valleys","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wales","Conwy and Denbighshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wales","Conwy and Denbighshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wales","Conwy and Denbighshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wales","Flintshire and Wrexham","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wales","Flintshire and Wrexham","AO","10","10","21560","21170"
"In post","2021","Property","Wales","Flintshire and Wrexham","EO","15","15","26410","26000"
"In post","2021","Property","Wales","Flintshire and Wrexham","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wales","Flintshire and Wrexham","G7","10","10","54950","54990"
"In post","2021","Property","Wales","Flintshire and Wrexham","HEO","10","10","34540","32110"
"In post","2021","Property","Wales","Flintshire and Wrexham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wales","Flintshire and Wrexham","SEO","25","25","43380","42900"
"In post","2021","Property","Wales","Gwent Valleys","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wales","Gwynedd","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wales","Isle of Anglesey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wales","Isle of Anglesey","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wales","Isle of Anglesey","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wales","Monmouthshire and Newport","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wales","Monmouthshire and Newport","AO","20","15","20010","19100"
"In post","2021","Property","Wales","Monmouthshire and Newport","EO","10","10","25420","26630"
"In post","2021","Property","Wales","Monmouthshire and Newport","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wales","Monmouthshire and Newport","G7","5","5","[c]","[c]"
"In post","2021","Property","Wales","Monmouthshire and Newport","HEO","5","5","[c]","[c]"
"In post","2021","Property","Wales","Monmouthshire and Newport","SEO","5","5","[c]","[c]"
"In post","2021","Property","Wales","Powys","AA","5","5","[c]","[c]"
"In post","2021","Property","Wales","Powys","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wales","Powys","EO","5","5","[c]","[c]"
"In post","2021","Property","Wales","Powys","HEO","15","15","33560","33300"
"In post","2021","Property","Wales","Powys","SEO","10","10","[c]","[c]"
"In post","2021","Property","Wales","South West Wales","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wales","South West Wales","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wales","South West Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wales","South West Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wales","South West Wales","HEO","5","5","[c]","[c]"
"In post","2021","Property","Wales","South West Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wales","Swansea","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wales","Swansea","AO","25","20","21930","21590"
"In post","2021","Property","Wales","Swansea","EO","40","35","26270","26280"
"In post","2021","Property","Wales","Swansea","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wales","Swansea","G7","15","15","52860","54990"
"In post","2021","Property","Wales","Swansea","HEO","30","30","31550","31560"
"In post","2021","Property","Wales","Swansea","SEO","15","15","41000","39870"
"In post","2021","Property","West Midlands (England)","Birmingham","AA","10","10","18290","17230"
"In post","2021","Property","West Midlands (England)","Birmingham","AO","20","20","21370","21100"
"In post","2021","Property","West Midlands (England)","Birmingham","EO","65","55","26260","26000"
"In post","2021","Property","West Midlands (England)","Birmingham","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Birmingham","G7","25","25","55710","55930"
"In post","2021","Property","West Midlands (England)","Birmingham","HEO","65","60","31850","32100"
"In post","2021","Property","West Midlands (England)","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Birmingham","SEO","55","50","42330","42500"
"In post","2021","Property","West Midlands (England)","Coventry","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Coventry","EO","5","5","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Coventry","G6","10","10","64830","61960"
"In post","2021","Property","West Midlands (England)","Coventry","G7","10","10","50560","50130"
"In post","2021","Property","West Midlands (England)","Coventry","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Coventry","SEO","5","5","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Dudley","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Herefordshire, County of","AA","10","10","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Herefordshire, County of","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Herefordshire, County of","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Herefordshire, County of","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Sandwell","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Shropshire CC","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Shropshire CC","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Shropshire CC","EO","5","5","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Shropshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Shropshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Solihull","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Solihull","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Solihull","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Solihull","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Staffordshire CC","AA","5","5","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Staffordshire CC","AO","5","5","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Staffordshire CC","EO","15","15","26730","26670"
"In post","2021","Property","West Midlands (England)","Staffordshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Staffordshire CC","G7","15","15","54420","54540"
"In post","2021","Property","West Midlands (England)","Staffordshire CC","HEO","20","20","33050","33300"
"In post","2021","Property","West Midlands (England)","Staffordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Staffordshire CC","SEO","25","25","40580","40580"
"In post","2021","Property","West Midlands (England)","Stoke-on-Trent","AA","5","5","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Stoke-on-Trent","AO","15","10","21100","21100"
"In post","2021","Property","West Midlands (England)","Stoke-on-Trent","EO","10","10","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Stoke-on-Trent","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Stoke-on-Trent","G7","5","5","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Stoke-on-Trent","HEO","10","10","32360","32290"
"In post","2021","Property","West Midlands (England)","Stoke-on-Trent","SEO","10","10","43330","43790"
"In post","2021","Property","West Midlands (England)","Telford and Wrekin","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Telford and Wrekin","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Telford and Wrekin","EO","5","5","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Telford and Wrekin","G7","5","5","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Telford and Wrekin","HEO","15","15","33170","33300"
"In post","2021","Property","West Midlands (England)","Telford and Wrekin","SEO","15","15","40540","40580"
"In post","2021","Property","West Midlands (England)","Walsall","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Warwickshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Warwickshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Warwickshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Warwickshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Wolverhampton","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Wolverhampton","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Worcestershire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Worcestershire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Worcestershire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Worcestershire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Worcestershire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Worcestershire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Worcestershire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Yorkshire and The Humber","Bradford","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Yorkshire and The Humber","Calderdale and Kirklees","AA","15","15","19680","19850"
"In post","2021","Property","Yorkshire and The Humber","Calderdale and Kirklees","AO","60","50","21150","21100"
"In post","2021","Property","Yorkshire and The Humber","Calderdale and Kirklees","EO","30","25","26140","25930"
"In post","2021","Property","Yorkshire and The Humber","Calderdale and Kirklees","G7","5","5","[c]","[c]"
"In post","2021","Property","Yorkshire and The Humber","Calderdale and Kirklees","HEO","10","10","[c]","[c]"
"In post","2021","Property","Yorkshire and The Humber","Calderdale and Kirklees","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Yorkshire and The Humber","Calderdale and Kirklees","SEO","5","5","[c]","[c]"
"In post","2021","Property","Yorkshire and The Humber","East Riding of Yorkshire","AO","5","5","[c]","[c]"
"In post","2021","Property","Yorkshire and The Humber","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Yorkshire and The Humber","East Riding of Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Yorkshire and The Humber","East Riding of Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Yorkshire and The Humber","Kingston upon Hull, City of","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Yorkshire and The Humber","Kingston upon Hull, City of","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Yorkshire and The Humber","Kingston upon Hull, City of","EO","30","30","26340","25930"
"In post","2021","Property","Yorkshire and The Humber","Kingston upon Hull, City of","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Yorkshire and The Humber","Kingston upon Hull, City of","HEO","20","15","32240","32330"
"In post","2021","Property","Yorkshire and The Humber","Kingston upon Hull, City of","SEO","10","10","43300","45250"
"In post","2021","Property","Yorkshire and The Humber","Leeds","AA","15","10","19330","19850"
"In post","2021","Property","Yorkshire and The Humber","Leeds","AO","35","30","21080","21100"
"In post","2021","Property","Yorkshire and The Humber","Leeds","EO","55","50","25930","26000"
"In post","2021","Property","Yorkshire and The Humber","Leeds","G6","10","10","65130","65380"
"In post","2021","Property","Yorkshire and The Humber","Leeds","G7","45","40","52360","52920"
"In post","2021","Property","Yorkshire and The Humber","Leeds","HEO","70","70","31630","32100"
"In post","2021","Property","Yorkshire and The Humber","Leeds","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Yorkshire and The Humber","Leeds","SEO","40","35","40770","41380"
"In post","2021","Property","Yorkshire and The Humber","North and North East Lincolnshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Yorkshire and The Humber","North Yorkshire CC","AA","20","20","17620","17230"
"In post","2021","Property","Yorkshire and The Humber","North Yorkshire CC","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Yorkshire and The Humber","North Yorkshire CC","EO","30","30","26460","26670"
"In post","2021","Property","Yorkshire and The Humber","North Yorkshire CC","G7","10","5","[c]","[c]"
"In post","2021","Property","Yorkshire and The Humber","North Yorkshire CC","HEO","35","35","33740","33300"
"In post","2021","Property","Yorkshire and The Humber","North Yorkshire CC","SEO","30","30","41350","40580"
"In post","2021","Property","Yorkshire and The Humber","Sheffield","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Yorkshire and The Humber","Sheffield","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Yorkshire and The Humber","Sheffield","EO","25","20","25670","26000"
"In post","2021","Property","Yorkshire and The Humber","Sheffield","G6","10","10","62770","61960"
"In post","2021","Property","Yorkshire and The Humber","Sheffield","G7","20","20","53070","50630"
"In post","2021","Property","Yorkshire and The Humber","Sheffield","HEO","15","15","30880","30200"
"In post","2021","Property","Yorkshire and The Humber","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Yorkshire and The Humber","Sheffield","SEO","25","20","39810","41230"
"In post","2021","Property","Yorkshire and The Humber","Wakefield","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Yorkshire and The Humber","Wakefield","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Yorkshire and The Humber","York","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Yorkshire and The Humber","York","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Yorkshire and The Humber","York","EO","5","5","[c]","[c]"
"In post","2021","Property","Yorkshire and The Humber","York","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Yorkshire and The Humber","York","G7","10","10","[c]","[c]"
"In post","2021","Property","Yorkshire and The Humber","York","HEO","20","20","32930","33300"
"In post","2021","Property","Yorkshire and The Humber","York","SEO","15","15","39140","38120"
"In post","2021","Security","East Midlands (England)","Derby","AO","35","35","31480","28890"
"In post","2021","Security","East Midlands (England)","Derby","EO","5","5","[c]","[c]"
"In post","2021","Security","East Midlands (England)","Derby","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Midlands (England)","Derby","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Midlands (England)","Leicester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Midlands (England)","Leicester","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Midlands (England)","Leicester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Midlands (England)","Leicestershire CC and Rutland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Midlands (England)","Leicestershire CC and Rutland","HEO","5","5","[c]","[c]"
"In post","2021","Security","East Midlands (England)","Leicestershire CC and Rutland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Midlands (England)","Lincolnshire","AA","45","40","19580","19560"
"In post","2021","Security","East Midlands (England)","Lincolnshire","AO","5","5","[c]","[c]"
"In post","2021","Security","East Midlands (England)","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Midlands (England)","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Midlands (England)","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Midlands (England)","North Nottinghamshire","AA","10","10","[c]","[c]"
"In post","2021","Security","East Midlands (England)","North Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Midlands (England)","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Midlands (England)","North Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Midlands (England)","North Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Midlands (England)","Nottingham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Midlands (England)","Nottingham","G6","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Midlands (England)","Nottingham","G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Midlands (England)","Nottingham","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Midlands (England)","Nottingham","SEO","5","5","[c]","[c]"
"In post","2021","Security","East Midlands (England)","South and West Derbyshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Midlands (England)","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Midlands (England)","South Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Midlands (England)","West Northamptonshire","AO","10","10","35700","39070"
"In post","2021","Security","East Midlands (England)","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Midlands (England)","West Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East of England","Bedford","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East of England","Bedford","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","East of England","Breckland and South Norfolk","AA","[c]","[c]","[c]","[c]"
"In post","2021","Security","East of England","Breckland and South Norfolk","AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East of England","Breckland and South Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East of England","Cambridgeshire CC","AA","10","10","[c]","[c]"
"In post","2021","Security","East of England","Cambridgeshire CC","AO","20","20","33520","39070"
"In post","2021","Security","East of England","Cambridgeshire CC","EO","5","5","[c]","[c]"
"In post","2021","Security","East of England","Cambridgeshire CC","HEO","10","10","34530","33300"
"In post","2021","Security","East of England","Cambridgeshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East of England","Central Bedfordshire","AA","25","25","19560","19560"
"In post","2021","Security","East of England","Central Bedfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East of England","Central Bedfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East of England","Essex Haven Gateway","AA","20","20","20180","20060"
"In post","2021","Security","East of England","Essex Haven Gateway","AO","100","95","33320","39070"
"In post","2021","Security","East of England","Essex Haven Gateway","EO","50","50","42410","43920"
"In post","2021","Security","East of England","Essex Haven Gateway","G6","[c]","[c]","[c]","[c]"
"In post","2021","Security","East of England","Essex Haven Gateway","G7","[c]","[c]","[c]","[c]"
