"Status","Year","Profession_of_post","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Property","Essex Haven Gateway","Undeclared","10","10","[c]","[c]"
"In post","2021","Property","Essex Haven Gateway","Unknown","15","15","[c]","[c]"
"In post","2021","Property","Falkirk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Falkirk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Falkirk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Fermanagh and Omagh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Fermanagh and Omagh","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Fermanagh and Omagh","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Flintshire and Wrexham","Heterosexual / straight","35","35","41020","42780"
"In post","2021","Property","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Flintshire and Wrexham","Undeclared","15","15","[c]","[c]"
"In post","2021","Property","Flintshire and Wrexham","Unknown","5","5","[c]","[c]"
"In post","2021","Property","Glasgow City","Heterosexual / straight","35","35","31350","26610"
"In post","2021","Property","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Glasgow City","Undeclared","10","10","[c]","[c]"
"In post","2021","Property","Glasgow City","Unknown","10","10","[c]","[c]"
"In post","2021","Property","Gloucestershire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Property","Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Gloucestershire","Undeclared","5","5","[c]","[c]"
"In post","2021","Property","Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Greater Manchester North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Greater Manchester North East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Greater Manchester North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Greater Manchester North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Greater Manchester South East","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Property","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Greater Manchester South West","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Property","Greater Manchester South West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Gwent Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Gwent Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Gwynedd","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Hackney and Newham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Haringey and Islington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Harrow and Hillingdon","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Property","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Hartlepool and Stockton-on-Tees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Heart of Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Herefordshire, County of","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Property","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Hertfordshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Property","Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Hounslow and Richmond upon Thames","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Property","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Hounslow and Richmond upon Thames","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Hounslow and Richmond upon Thames","Unknown","5","5","[c]","[c]"
"In post","2021","Property","Inverclyde, East Renfrewshire and Renfrewshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Inverclyde, East Renfrewshire and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Inverclyde, East Renfrewshire and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Inverness and Nairn and Moray, Badenoch and Strathspey","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Property","Inverness and Nairn and Moray, Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Inverness and Nairn and Moray, Badenoch and Strathspey","Undeclared","5","5","[c]","[c]"
"In post","2021","Property","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","5","5","[c]","[c]"
"In post","2021","Property","Isle of Anglesey","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Property","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Kensington & Chelsea and Hammersmith & Fulham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Kingston upon Hull, City of","Heterosexual / straight","30","30","35080","32900"
"In post","2021","Property","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Kingston upon Hull, City of","Undeclared","5","5","[c]","[c]"
"In post","2021","Property","Kingston upon Hull, City of","Unknown","15","15","[c]","[c]"
"In post","2021","Property","Lambeth","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Property","Lambeth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Lambeth","Unknown","5","5","[c]","[c]"
"In post","2021","Property","Lancaster and Wyre","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Property","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Lancaster and Wyre","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Lancaster and Wyre","Unknown","10","5","[c]","[c]"
"In post","2021","Property","Leeds","Heterosexual / straight","120","115","38950","32550"
"In post","2021","Property","Leeds","LGBO","5","5","[c]","[c]"
"In post","2021","Property","Leeds","Undeclared","15","15","[c]","[c]"
"In post","2021","Property","Leeds","Unknown","35","35","38130","33250"
"In post","2021","Property","Leicester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Leicester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Leicestershire CC and Rutland","Heterosexual / straight","35","35","21270","18760"
"In post","2021","Property","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Leicestershire CC and Rutland","Undeclared","5","5","[c]","[c]"
"In post","2021","Property","Leicestershire CC and Rutland","Unknown","35","35","19290","18760"
"In post","2021","Property","Lewisham and Southwark","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Lewisham and Southwark","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Lincolnshire","Heterosexual / straight","55","55","27830","26670"
"In post","2021","Property","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Lincolnshire","Undeclared","10","10","[c]","[c]"
"In post","2021","Property","Lincolnshire","Unknown","5","5","[c]","[c]"
"In post","2021","Property","Lisburn and Castlereagh","Heterosexual / straight","40","40","37230","37210"
"In post","2021","Property","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Lisburn and Castlereagh","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Liverpool","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Property","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Liverpool","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Luton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Luton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Manchester","Heterosexual / straight","155","145","42670","42000"
"In post","2021","Property","Manchester","LGBO","10","10","[c]","[c]"
"In post","2021","Property","Manchester","Undeclared","20","20","[c]","[c]"
"In post","2021","Property","Manchester","Unknown","40","40","36400","32100"
"In post","2021","Property","Medway","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Property","Medway","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Mid and East Antrim","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Mid and East Antrim","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Mid Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Mid Lancashire","Heterosexual / straight","45","45","34840","32680"
"In post","2021","Property","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Mid Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Milton Keynes","Heterosexual / straight","130","130","34810","30910"
"In post","2021","Property","Milton Keynes","LGBO","10","10","[c]","[c]"
"In post","2021","Property","Milton Keynes","Undeclared","15","15","[c]","[c]"
"In post","2021","Property","Milton Keynes","Unknown","30","30","[c]","[c]"
"In post","2021","Property","Monmouthshire and Newport","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Property","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Monmouthshire and Newport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Newry, Mourne and Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Newry, Mourne and Down","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","North and North East Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","North and West Norfolk","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Property","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","North Hampshire","Heterosexual / straight","30","30","31490","33300"
"In post","2021","Property","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","North Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","North Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","North Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","North Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","North Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","North Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","North Yorkshire CC","Heterosexual / straight","95","90","32490","33300"
"In post","2021","Property","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","North Yorkshire CC","Undeclared","15","15","[c]","[c]"
"In post","2021","Property","North Yorkshire CC","Unknown","10","10","[c]","[c]"
"In post","2021","Property","Northumberland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Property","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Northumberland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Norwich and East Norfolk","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Property","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Norwich and East Norfolk","Undeclared","5","5","[c]","[c]"
"In post","2021","Property","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Nottingham","Heterosexual / straight","180","165","40700","38630"
"In post","2021","Property","Nottingham","LGBO","5","5","[c]","[c]"
"In post","2021","Property","Nottingham","Undeclared","20","20","[c]","[c]"
"In post","2021","Property","Nottingham","Unknown","75","70","36290","32100"
"In post","2021","Property","Orkney Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Orkney Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Orkney Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Overseas","Heterosexual / straight","135","135","38160","36100"
"In post","2021","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Overseas","Undeclared","25","25","[c]","[c]"
"In post","2021","Property","Overseas","Unknown","30","30","41360","40700"
"In post","2021","Property","Oxfordshire","Heterosexual / straight","70","70","33140","32470"
"In post","2021","Property","Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Oxfordshire","Undeclared","5","5","[c]","[c]"
"In post","2021","Property","Oxfordshire","Unknown","10","10","[c]","[c]"
"In post","2021","Property","Perth and Kinross and Stirling","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Perth and Kinross and Stirling","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Perth and Kinross and Stirling","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Perth and Kinross and Stirling","Unknown","5","5","[c]","[c]"
"In post","2021","Property","Peterborough","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Property","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Plymouth","Heterosexual / straight","80","75","34860","33300"
"In post","2021","Property","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Plymouth","Undeclared","10","10","[c]","[c]"
"In post","2021","Property","Plymouth","Unknown","10","10","[c]","[c]"
"In post","2021","Property","Portsmouth","Heterosexual / straight","85","80","34070","33300"
"In post","2021","Property","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Portsmouth","Undeclared","20","20","[c]","[c]"
"In post","2021","Property","Portsmouth","Unknown","5","5","[c]","[c]"
"In post","2021","Property","Powys","Heterosexual / straight","35","30","34460","33300"
"In post","2021","Property","Powys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Powys","Undeclared","5","5","[c]","[c]"
"In post","2021","Property","Redbridge and Waltham Forest","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Redbridge and Waltham Forest","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Redbridge and Waltham Forest","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Sandwell","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Sandwell","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Scottish Borders","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Scottish Borders","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Sefton","Heterosexual / straight","75","70","33630","30000"
"In post","2021","Property","Sefton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Sefton","Undeclared","10","10","[c]","[c]"
"In post","2021","Property","Sefton","Unknown","30","30","28680","26500"
"In post","2021","Property","Sheffield","Heterosexual / straight","100","95","42510","37460"
"In post","2021","Property","Sheffield","LGBO","5","5","[c]","[c]"
"In post","2021","Property","Sheffield","Undeclared","15","10","[c]","[c]"
"In post","2021","Property","Sheffield","Unknown","15","15","[c]","[c]"
"In post","2021","Property","Shropshire CC","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Property","Shropshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Solihull","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Property","Solihull","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Solihull","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Somerset","Heterosexual / straight","30","30","30440","31230"
"In post","2021","Property","Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","South and West Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","South and West Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Ayrshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Ayrshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Ayrshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Hampshire","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Property","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Nottinghamshire","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Property","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Teesside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Teesside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South West Wales","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Property","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South West Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Southampton","Heterosexual / straight","50","45","34550","28790"
"In post","2021","Property","Southampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Southampton","Undeclared","15","15","[c]","[c]"
"In post","2021","Property","Southampton","Unknown","10","10","[c]","[c]"
"In post","2021","Property","Southend-on-Sea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Staffordshire CC","Heterosexual / straight","80","75","36360","33300"
"In post","2021","Property","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Staffordshire CC","Undeclared","10","10","[c]","[c]"
"In post","2021","Property","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Stoke-on-Trent","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Property","Stoke-on-Trent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Stoke-on-Trent","Undeclared","5","5","[c]","[c]"
"In post","2021","Property","Stoke-on-Trent","Unknown","5","5","[c]","[c]"
"In post","2021","Property","Suffolk","Heterosexual / straight","70","70","29500","33300"
"In post","2021","Property","Suffolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Suffolk","Undeclared","10","10","[c]","[c]"
"In post","2021","Property","Suffolk","Unknown","10","10","[c]","[c]"
"In post","2021","Property","Sunderland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Sunderland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Swansea","Heterosexual / straight","80","75","33730","31040"
"In post","2021","Property","Swansea","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Swansea","Undeclared","15","15","[c]","[c]"
"In post","2021","Property","Swansea","Unknown","25","25","[c]","[c]"
"In post","2021","Property","Swindon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Swindon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Swindon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Telford and Wrekin","Heterosexual / straight","45","45","34660","33300"
"In post","2021","Property","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Telford and Wrekin","Undeclared","5","5","[c]","[c]"
"In post","2021","Property","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Torbay","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Torbay","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Torbay","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Tower Hamlets","Heterosexual / straight","120","115","42380","37410"
"In post","2021","Property","Tower Hamlets","LGBO","5","5","[c]","[c]"
"In post","2021","Property","Tower Hamlets","Undeclared","30","30","42090","38430"
"In post","2021","Property","Tower Hamlets","Unknown","60","60","39290","36150"
"In post","2021","Property","Tyneside","Heterosexual / straight","120","110","36810","32100"
"In post","2021","Property","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Tyneside","Undeclared","5","5","[c]","[c]"
"In post","2021","Property","Tyneside","Unknown","40","35","30840","25680"
"In post","2021","Property","Unknown","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wakefield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Walsall","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Walsall","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wandsworth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wandsworth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Warrington","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Property","Warrington","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Warrington","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Warrington","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Warwickshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Property","Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Essex","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Property","West Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Essex","Unknown","10","10","[c]","[c]"
"In post","2021","Property","West Kent","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Property","West Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Lothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Lothian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Northamptonshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Property","West Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Surrey","Heterosexual / straight","45","45","45860","42500"
"In post","2021","Property","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Surrey","Undeclared","5","5","[c]","[c]"
"In post","2021","Property","West Surrey","Unknown","5","5","[c]","[c]"
"In post","2021","Property","West Sussex (North East)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Sussex (North East)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Sussex (South West)","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Property","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Sussex (South West)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Westminster","Heterosexual / straight","340","330","52240","53420"
"In post","2021","Property","Westminster","LGBO","20","20","[c]","[c]"
