"Status","Year","Age","Disability","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Department for Work and Pensions","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","HM Revenue and Customs","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Department for Work and Pensions","40","[c]","29160","27570"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","HM Revenue and Customs","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Home Office","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Ministry of Defence","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Ministry of Justice","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Attorney General's Departments","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Department for Business, Energy and Industrial Strategy","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Department for Work and Pensions","35","[c]","28950","26120"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","HM Revenue and Customs","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Ministry of Justice","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","Attorney General's Departments","40","[c]","58860","56500"
"Leaver CS","2021","60-64","Declared non-disabled","White","Cabinet Office","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","Department for Business, Energy and Industrial Strategy","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","Department for Education","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","Department for International Trade","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","Department for Transport","65","[c]","33160","26780"
"Leaver CS","2021","60-64","Declared non-disabled","White","Department for Work and Pensions","605","[c]","28280","26890"
"Leaver CS","2021","60-64","Declared non-disabled","White","Department of Health and Social Care","35","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","Food Standards Agency","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","Foreign, Commonwealth and Development Office","35","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","HM Land Registry","45","[c]","33990","33180"
"Leaver CS","2021","60-64","Declared non-disabled","White","HM Revenue and Customs","590","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","HM Treasury","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","Home Office","110","[c]","31320","27370"
"Leaver CS","2021","60-64","Declared non-disabled","White","Ministry of Defence","400","[c]","35300","32430"
"Leaver CS","2021","60-64","Declared non-disabled","White","Ministry of Housing, Communities and Local Government","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","Ministry of Justice","375","[c]","28760","20690"
"Leaver CS","2021","60-64","Declared non-disabled","White","National Crime Agency","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","Office for Standards in Education","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","Scottish Government","90","[c]","42740","35330"
"Leaver CS","2021","60-64","Declared non-disabled","White","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","UK Export Finance","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","United Kingdom Statistics Authority","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","White","Welsh Government","35","[c]","56980","59350"
"Leaver CS","2021","60-64","Undeclared","Asian","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Asian","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","Cabinet Office","[c]","[c]","[c]","[c]"
