"Status","Year","Age","Parent_department","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","20-29","Charity Commission","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Charity Commission","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Charity Commission","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Competition and Markets Authority","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Competition and Markets Authority","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Competition and Markets Authority","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Competition and Markets Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Competition and Markets Authority","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy","London","EO","25","[c]","27460","27350"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy","London","G7","40","[c]","53020","53380"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy","London","HEO","80","[c]","32550","32830"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy","London","SEO","30","[c]","39750","39250"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy","Outside London","AO","10","[c]","20240","20880"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy","Outside London","EO","15","[c]","24620","24250"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy","Unknown","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy","Unknown","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Digital, Culture, Media and Sport","London","EO","25","[c]","25390","25110"
"Leaver Dept.","2021","20-29","Department for Digital, Culture, Media and Sport","London","G7","20","[c]","52890","51040"
"Leaver Dept.","2021","20-29","Department for Digital, Culture, Media and Sport","London","HEO","50","[c]","34820","32620"
"Leaver Dept.","2021","20-29","Department for Education","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Education","London","EO","15","[c]","28770","28500"
"Leaver Dept.","2021","20-29","Department for Education","London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Education","London","HEO","30","[c]","35000","33620"
"Leaver Dept.","2021","20-29","Department for Education","London","SEO","10","[c]","42130","40860"
"Leaver Dept.","2021","20-29","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Education","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Education","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Education","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Education","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Education","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Environment, Food and Rural Affairs","London","EO","30","[c]","29390","28170"
"Leaver Dept.","2021","20-29","Department for Environment, Food and Rural Affairs","London","G7","15","[c]","53580","53200"
"Leaver Dept.","2021","20-29","Department for Environment, Food and Rural Affairs","London","HEO","95","[c]","33730","33150"
"Leaver Dept.","2021","20-29","Department for Environment, Food and Rural Affairs","London","SEO","20","[c]","40280","39420"
"Leaver Dept.","2021","20-29","Department for Environment, Food and Rural Affairs","Outside London","AO","25","[c]","21470","21050"
"Leaver Dept.","2021","20-29","Department for Environment, Food and Rural Affairs","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Environment, Food and Rural Affairs","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Environment, Food and Rural Affairs","Outside London","HEO","20","[c]","31000","30040"
"Leaver Dept.","2021","20-29","Department for Environment, Food and Rural Affairs","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for International Trade","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for International Trade","London","EO","20","[c]","26220","25890"
"Leaver Dept.","2021","20-29","Department for International Trade","London","G7","20","[c]","51960","51970"
"Leaver Dept.","2021","20-29","Department for International Trade","London","HEO","45","[c]","31600","31180"
"Leaver Dept.","2021","20-29","Department for International Trade","London","SEO","25","[c]","38190","38540"
"Leaver Dept.","2021","20-29","Department for International Trade","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for International Trade","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for International Trade","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for International Trade","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for International Trade","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Transport","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Transport","London","EO","15","[c]","30880","29770"
"Leaver Dept.","2021","20-29","Department for Transport","London","G7","10","[c]","53540","53150"
"Leaver Dept.","2021","20-29","Department for Transport","London","HEO","45","[c]","35020","34700"
"Leaver Dept.","2021","20-29","Department for Transport","London","SEO","10","[c]","42590","42460"
"Leaver Dept.","2021","20-29","Department for Transport","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Transport","Outside London","AO","30","[c]","21440","21590"
"Leaver Dept.","2021","20-29","Department for Transport","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Transport","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Transport","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Work and Pensions","London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Work and Pensions","London","EO","35","[c]","30940","31060"
"Leaver Dept.","2021","20-29","Department for Work and Pensions","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Work and Pensions","London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Work and Pensions","London","HEO","25","[c]","34800","36560"
"Leaver Dept.","2021","20-29","Department for Work and Pensions","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Work and Pensions","Outside London","AO","110","[c]","21060","21010"
"Leaver Dept.","2021","20-29","Department for Work and Pensions","Outside London","EO","130","[c]","27560","27570"
"Leaver Dept.","2021","20-29","Department for Work and Pensions","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Work and Pensions","Outside London","HEO","25","[c]","31790","31990"
"Leaver Dept.","2021","20-29","Department for Work and Pensions","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Work and Pensions","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Work and Pensions","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department of Health and Social Care","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department of Health and Social Care","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department of Health and Social Care","London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department of Health and Social Care","London","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department of Health and Social Care","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department of Health and Social Care","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department of Health and Social Care","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department of Health and Social Care","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department of Health and Social Care","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department of Health and Social Care","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department of Health and Social Care","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Food Standards Agency","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Food Standards Agency","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Food Standards Agency","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Food Standards Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Food Standards Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Foreign, Commonwealth and Development Office","London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Foreign, Commonwealth and Development Office","London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Foreign, Commonwealth and Development Office","London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Foreign, Commonwealth and Development Office","London","HEO","60","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Foreign, Commonwealth and Development Office","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Foreign, Commonwealth and Development Office","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Foreign, Commonwealth and Development Office","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Foreign, Commonwealth and Development Office","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Foreign, Commonwealth and Development Office","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Foreign, Commonwealth and Development Office","Overseas","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Foreign, Commonwealth and Development Office","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Revenue and Customs","London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Revenue and Customs","London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Revenue and Customs","London","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Revenue and Customs","London","HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Revenue and Customs","London","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Revenue and Customs","London","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Revenue and Customs","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Revenue and Customs","Outside London","AO","280","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Revenue and Customs","Outside London","EO","90","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Revenue and Customs","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Revenue and Customs","Outside London","HEO","40","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Revenue and Customs","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Revenue and Customs","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Revenue and Customs","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Treasury","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Treasury","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Treasury","London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Treasury","London","HEO","50","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Treasury","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Treasury","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Home Office","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Home Office","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Home Office","London","EO","60","[c]","29020","28670"
"Leaver Dept.","2021","20-29","Home Office","London","G7","20","[c]","57150","57460"
"Leaver Dept.","2021","20-29","Home Office","London","HEO","110","[c]","34760","35050"
"Leaver Dept.","2021","20-29","Home Office","London","SEO","30","[c]","41750","41970"
"Leaver Dept.","2021","20-29","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Home Office","Outside London","AO","50","[c]","21230","21010"
"Leaver Dept.","2021","20-29","Home Office","Outside London","EO","60","[c]","24710","24510"
"Leaver Dept.","2021","20-29","Home Office","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Home Office","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Home Office","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Defence","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Defence","London","EO","15","[c]","30420","30020"
"Leaver Dept.","2021","20-29","Ministry of Defence","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Defence","London","HEO","15","[c]","35330","37180"
"Leaver Dept.","2021","20-29","Ministry of Defence","London","SEO","20","[c]","46420","45200"
"Leaver Dept.","2021","20-29","Ministry of Defence","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Defence","Outside London","AO","20","[c]","21640","20920"
"Leaver Dept.","2021","20-29","Ministry of Defence","Outside London","EO","70","[c]","23100","22780"
"Leaver Dept.","2021","20-29","Ministry of Defence","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Defence","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Defence","Outside London","HEO","105","[c]","28600","28650"
"Leaver Dept.","2021","20-29","Ministry of Defence","Outside London","SEO","15","[c]","38140","39490"
"Leaver Dept.","2021","20-29","Ministry of Defence","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Defence","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Housing, Communities and Local Government","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Housing, Communities and Local Government","London","EO","45","[c]","27370","27310"
"Leaver Dept.","2021","20-29","Ministry of Housing, Communities and Local Government","London","G7","15","[c]","52380","51580"
"Leaver Dept.","2021","20-29","Ministry of Housing, Communities and Local Government","London","HEO","70","[c]","32950","32970"
"Leaver Dept.","2021","20-29","Ministry of Housing, Communities and Local Government","London","SEO","15","[c]","39340","38820"
"Leaver Dept.","2021","20-29","Ministry of Housing, Communities and Local Government","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Housing, Communities and Local Government","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Housing, Communities and Local Government","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Housing, Communities and Local Government","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Housing, Communities and Local Government","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Justice","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Justice","London","AO","25","[c]","23080","22680"
"Leaver Dept.","2021","20-29","Ministry of Justice","London","EO","35","[c]","26450","26410"
"Leaver Dept.","2021","20-29","Ministry of Justice","London","G7","20","[c]","55750","58130"
"Leaver Dept.","2021","20-29","Ministry of Justice","London","HEO","55","[c]","31280","30850"
"Leaver Dept.","2021","20-29","Ministry of Justice","London","SEO","35","[c]","38350","36800"
"Leaver Dept.","2021","20-29","Ministry of Justice","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Justice","Outside London","AA","20","[c]","18160","16840"
"Leaver Dept.","2021","20-29","Ministry of Justice","Outside London","AO","130","[c]","19660","19930"
"Leaver Dept.","2021","20-29","Ministry of Justice","Outside London","EO","35","[c]","21710","21170"
"Leaver Dept.","2021","20-29","Ministry of Justice","Outside London","HEO","10","[c]","29230","28510"
"Leaver Dept.","2021","20-29","Ministry of Justice","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Justice","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","National Crime Agency","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","National Crime Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","National Crime Agency","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","National Crime Agency","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","National Crime Agency","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","National Crime Agency","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","National Crime Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","National Crime Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Northern Ireland Office","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Northern Ireland Office","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Northern Ireland Office","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office for Standards in Education","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office for Standards in Education","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office for Standards in Education","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office for Standards in Education","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office for Standards in Education","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office for Standards in Education","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office for Standards in Education","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Gas and Electricity Markets","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Gas and Electricity Markets","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Gas and Electricity Markets","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Gas and Electricity Markets","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Qualifications and Examinations Regulation","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Rail and Road","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other Cabinet Office Agencies","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland Office","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland Office","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland Office","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scottish Government","Outside London","AO","15","[c]","22480","22820"
"Leaver Dept.","2021","20-29","Scottish Government","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scottish Government","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scottish Government","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scottish Government","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","The National Archives","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","UK Export Finance","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","UK Export Finance","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","UK Export Finance","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","United Kingdom Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","United Kingdom Statistics Authority","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","United Kingdom Statistics Authority","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","United Kingdom Statistics Authority","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","United Kingdom Statistics Authority","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","United Kingdom Statistics Authority","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","United Kingdom Statistics Authority","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","United Kingdom Statistics Authority","Outside London","HEO","35","[c]","30250","29540"
"Leaver Dept.","2021","20-29","United Kingdom Statistics Authority","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales Office","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales Office","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales Office","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales Office","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Welsh Government","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Welsh Government","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Welsh Government","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Welsh Government","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Attorney General's Departments","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Attorney General's Departments","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Attorney General's Departments","London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Attorney General's Departments","London","G7","25","[c]","52330","51280"
"Leaver Dept.","2021","30-39","Attorney General's Departments","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Attorney General's Departments","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Attorney General's Departments","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Attorney General's Departments","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Attorney General's Departments","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Attorney General's Departments","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Attorney General's Departments","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cabinet Office","London","EO","15","[c]","27690","27600"
"Leaver Dept.","2021","30-39","Cabinet Office","London","G6","25","[c]","65850","65960"
"Leaver Dept.","2021","30-39","Cabinet Office","London","G7","100","[c]","55120","54700"
"Leaver Dept.","2021","30-39","Cabinet Office","London","HEO","55","[c]","34780","34550"
"Leaver Dept.","2021","30-39","Cabinet Office","London","SCS level","15","[c]","77370","75000"
"Leaver Dept.","2021","30-39","Cabinet Office","London","SEO","10","[c]","41480","41180"
"Leaver Dept.","2021","30-39","Cabinet Office","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cabinet Office","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cabinet Office","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cabinet Office","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cabinet Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cabinet Office","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cabinet Office","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cabinet Office","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cabinet Office","Unknown","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cabinet Office","Unknown","G7","15","[c]","55860","55170"
"Leaver Dept.","2021","30-39","Cabinet Office","Unknown","HEO","100","[c]","31770","32000"
"Leaver Dept.","2021","30-39","Cabinet Office","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cabinet Office","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chancellor's other departments","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chancellor's other departments","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Charity Commission","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Charity Commission","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Charity Commission","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Charity Commission","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Charity Commission","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Competition and Markets Authority","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Competition and Markets Authority","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Competition and Markets Authority","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Competition and Markets Authority","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Business, Energy and Industrial Strategy","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Business, Energy and Industrial Strategy","London","G6","15","[c]","64010","63420"
"Leaver Dept.","2021","30-39","Department for Business, Energy and Industrial Strategy","London","G7","65","[c]","53370","53380"
