"Status","Year","Disability","Region_ITL2","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","West Midlands","Outside London","Unknown","120","105","29470","27570"
"In post","2021","Undeclared","West Wales and The Valleys","Outside London","Heterosexual / straight","420","380","27470","23830"
"In post","2021","Undeclared","West Wales and The Valleys","Outside London","LGBO","30","30","[c]","[c]"
"In post","2021","Undeclared","West Wales and The Valleys","Outside London","Undeclared","405","370","30030","26740"
"In post","2021","Undeclared","West Wales and The Valleys","Outside London","Unknown","100","85","28750","27570"
"In post","2021","Undeclared","West Yorkshire","Outside London","Heterosexual / straight","380","355","29910","27570"
"In post","2021","Undeclared","West Yorkshire","Outside London","LGBO","45","45","28170","27570"
"In post","2021","Undeclared","West Yorkshire","Outside London","Undeclared","325","300","32210","30980"
"In post","2021","Undeclared","West Yorkshire","Outside London","Unknown","190","165","30510","31650"
"In post","2021","Unknown","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","225","220","36990","34140"
"In post","2021","Unknown","Bedfordshire and Hertfordshire","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Bedfordshire and Hertfordshire","Outside London","Undeclared","35","35","40770","41070"
"In post","2021","Unknown","Bedfordshire and Hertfordshire","Outside London","Unknown","385","370","31950","29290"
"In post","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","375","360","36110","33300"
"In post","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","20","20","[c]","[c]"
"In post","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","75","70","35500","33040"
"In post","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","1005","960","32930","29290"
"In post","2021","Unknown","Cheshire","Outside London","Heterosexual / straight","590","580","34380","32770"
"In post","2021","Unknown","Cheshire","Outside London","LGBO","45","45","35430","32770"
"In post","2021","Unknown","Cheshire","Outside London","Undeclared","50","50","33520","32770"
"In post","2021","Unknown","Cheshire","Outside London","Unknown","290","285","30710","27570"
"In post","2021","Unknown","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","60","55","25360","21130"
"In post","2021","Unknown","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cornwall and Isles of Scilly","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","Cornwall and Isles of Scilly","Outside London","Unknown","90","80","27880","26350"
"In post","2021","Unknown","Cumbria","Outside London","Heterosexual / straight","30","30","30700","31600"
"In post","2021","Unknown","Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cumbria","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Cumbria","Outside London","Unknown","70","65","32540","29180"
"In post","2021","Unknown","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","295","275","32140","28130"
"In post","2021","Unknown","Derbyshire and Nottinghamshire","Outside London","LGBO","30","30","27880","25560"
"In post","2021","Unknown","Derbyshire and Nottinghamshire","Outside London","Undeclared","40","40","35730","30950"
"In post","2021","Unknown","Derbyshire and Nottinghamshire","Outside London","Unknown","1545","1475","28240","25560"
"In post","2021","Unknown","Devon","Outside London","Heterosexual / straight","255","245","30480","26650"
"In post","2021","Unknown","Devon","Outside London","LGBO","20","20","[c]","[c]"
"In post","2021","Unknown","Devon","Outside London","Undeclared","30","30","31380","30190"
"In post","2021","Unknown","Devon","Outside London","Unknown","700","665","27370","22850"
"In post","2021","Unknown","Dorset and Somerset","Outside London","Heterosexual / straight","140","135","29820","26670"
"In post","2021","Unknown","Dorset and Somerset","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Dorset and Somerset","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2021","Unknown","Dorset and Somerset","Outside London","Unknown","500","470","30670","27130"
"In post","2021","Unknown","East Anglia","Outside London","Heterosexual / straight","330","310","32780","29270"
"In post","2021","Unknown","East Anglia","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","Unknown","East Anglia","Outside London","Undeclared","60","55","34320","33000"
"In post","2021","Unknown","East Anglia","Outside London","Unknown","1050","1000","31010","27130"
"In post","2021","Unknown","East Wales","Outside London","Heterosexual / straight","925","875","32560","29540"
"In post","2021","Unknown","East Wales","Outside London","LGBO","75","70","30310","29540"
"In post","2021","Unknown","East Wales","Outside London","Undeclared","155","140","36280","32360"
"In post","2021","Unknown","East Wales","Outside London","Unknown","2960","2805","28410","25560"
"In post","2021","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","95","95","26650","26630"
"In post","2021","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2021","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","325","310","25410","24440"
"In post","2021","Unknown","Eastern Scotland","Outside London","Heterosexual / straight","1865","1775","38630","33650"
"In post","2021","Unknown","Eastern Scotland","Outside London","LGBO","110","105","36960","33650"
"In post","2021","Unknown","Eastern Scotland","Outside London","Undeclared","1125","1040","29990","29350"
"In post","2021","Unknown","Eastern Scotland","Outside London","Unknown","4165","3940","32130","29190"
"In post","2021","Unknown","Essex","Outside London","Heterosexual / straight","145","140","32600","28130"
"In post","2021","Unknown","Essex","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Essex","Outside London","Undeclared","25","20","[c]","[c]"
"In post","2021","Unknown","Essex","Outside London","Unknown","495","465","30050","25850"
"In post","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","1270","1215","37610","34860"
"In post","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","60","55","34670","29420"
"In post","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","290","275","41130","39680"
"In post","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","2470","2365","36000","31810"
"In post","2021","Unknown","Greater Manchester","Outside London","Heterosexual / straight","480","450","33150","30260"
"In post","2021","Unknown","Greater Manchester","Outside London","LGBO","40","40","28740","25480"
"In post","2021","Unknown","Greater Manchester","Outside London","Undeclared","80","70","30880","29360"
"In post","2021","Unknown","Greater Manchester","Outside London","Unknown","2665","2560","29320","25560"
"In post","2021","Unknown","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","1035","930","30000","27570"
"In post","2021","Unknown","Hampshire and Isle of Wight","Outside London","LGBO","50","45","28360","29540"
"In post","2021","Unknown","Hampshire and Isle of Wight","Outside London","Undeclared","155","145","32810","29540"
"In post","2021","Unknown","Hampshire and Isle of Wight","Outside London","Unknown","1480","1345","31650","26670"
"In post","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","65","65","28530","26570"
"In post","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","200","195","25940","23970"
"In post","2021","Unknown","Highlands and Islands","Outside London","Heterosexual / straight","115","110","31240","29190"
"In post","2021","Unknown","Highlands and Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Highlands and Islands","Outside London","Undeclared","90","75","25930","22820"
"In post","2021","Unknown","Highlands and Islands","Outside London","Unknown","140","130","28470","26920"
"In post","2021","Unknown","Inner London - East","London","Heterosexual / straight","1250","1215","43920","39840"
"In post","2021","Unknown","Inner London - East","London","LGBO","70","65","39350","36850"
"In post","2021","Unknown","Inner London - East","London","Undeclared","165","160","44120","40170"
"In post","2021","Unknown","Inner London - East","London","Unknown","2135","2060","43000","36160"
"In post","2021","Unknown","Inner London - West","London","Heterosexual / straight","2370","2320","45220","40650"
"In post","2021","Unknown","Inner London - West","London","LGBO","255","255","45030","40650"
"In post","2021","Unknown","Inner London - West","London","Undeclared","410","400","47500","43360"
"In post","2021","Unknown","Inner London - West","London","Unknown","9800","9615","45550","39420"
"In post","2021","Unknown","Kent","Outside London","Heterosexual / straight","185","180","32890","30420"
"In post","2021","Unknown","Kent","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Kent","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2021","Unknown","Kent","Outside London","Unknown","645","620","28990","27850"
"In post","2021","Unknown","Lancashire","Outside London","Heterosexual / straight","280","260","28770","25990"
"In post","2021","Unknown","Lancashire","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Lancashire","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2021","Unknown","Lancashire","Outside London","Unknown","1050","970","25930","22350"
"In post","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","135","130","30020","26670"
"In post","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","660","615","24990","22350"
"In post","2021","Unknown","Lincolnshire","Outside London","Heterosexual / straight","80","75","27350","21580"
"In post","2021","Unknown","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Lincolnshire","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2021","Unknown","Lincolnshire","Outside London","Unknown","110","105","26530","24440"
"In post","2021","Unknown","Merseyside","Outside London","Heterosexual / straight","580","550","32590","27770"
"In post","2021","Unknown","Merseyside","Outside London","LGBO","35","30","30640","22350"
"In post","2021","Unknown","Merseyside","Outside London","Undeclared","45","40","36920","28130"
"In post","2021","Unknown","Merseyside","Outside London","Unknown","2240","2080","27380","22350"
"In post","2021","Unknown","North Eastern Scotland","Outside London","Heterosexual / straight","190","180","34530","33650"
"In post","2021","Unknown","North Eastern Scotland","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","North Eastern Scotland","Outside London","Undeclared","85","75","26320","22820"
"In post","2021","Unknown","North Eastern Scotland","Outside London","Unknown","340","320","32230","30650"
"In post","2021","Unknown","North Yorkshire","Outside London","Heterosexual / straight","135","130","32600","28720"
"In post","2021","Unknown","North Yorkshire","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","North Yorkshire","Outside London","Undeclared","30","25","[c]","[c]"
"In post","2021","Unknown","North Yorkshire","Outside London","Unknown","440","415","30960","26670"
"In post","2021","Unknown","Northern Ireland","Outside London","Heterosexual / straight","230","220","29250","25560"
"In post","2021","Unknown","Northern Ireland","Outside London","LGBO","10","5","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Outside London","Unknown","700","665","25500","21440"
"In post","2021","Unknown","Northumberland and Tyne and Wear","Outside London","Heterosexual / straight","625","550","28830","25560"
"In post","2021","Unknown","Northumberland and Tyne and Wear","Outside London","LGBO","20","20","[c]","[c]"
"In post","2021","Unknown","Northumberland and Tyne and Wear","Outside London","Undeclared","100","85","29810","24910"
"In post","2021","Unknown","Northumberland and Tyne and Wear","Outside London","Unknown","3370","3035","26150","21440"
"In post","2021","Unknown","Outer London - East and North East","London","Heterosexual / straight","50","50","28910","30870"
"In post","2021","Unknown","Outer London - East and North East","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outer London - East and North East","London","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Outer London - East and North East","London","Unknown","315","310","28890","30470"
"In post","2021","Unknown","Outer London - South","London","Heterosexual / straight","200","195","39690","36220"
"In post","2021","Unknown","Outer London - South","London","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Outer London - South","London","Undeclared","25","25","[c]","[c]"
"In post","2021","Unknown","Outer London - South","London","Unknown","1155","1120","35760","31210"
"In post","2021","Unknown","Outer London - West and North West","London","Heterosexual / straight","240","225","38550","32520"
"In post","2021","Unknown","Outer London - West and North West","London","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Outer London - West and North West","London","Undeclared","35","30","42060","32520"
"In post","2021","Unknown","Outer London - West and North West","London","Unknown","850","815","36690","31060"
"In post","2021","Unknown","Overseas","Overseas","Heterosexual / straight","185","185","55300","54540"
"In post","2021","Unknown","Overseas","Overseas","LGBO","15","15","[c]","[c]"
"In post","2021","Unknown","Overseas","Overseas","Undeclared","15","15","[c]","[c]"
"In post","2021","Unknown","Overseas","Overseas","Unknown","580","580","51670","51500"
"In post","2021","Unknown","Shropshire and Staffordshire","Outside London","Heterosexual / straight","205","195","32950","27130"
"In post","2021","Unknown","Shropshire and Staffordshire","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Shropshire and Staffordshire","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2021","Unknown","Shropshire and Staffordshire","Outside London","Unknown","735","700","29060","24620"
"In post","2021","Unknown","South Yorkshire","Outside London","Heterosexual / straight","205","200","33110","31540"
"In post","2021","Unknown","South Yorkshire","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","Unknown","South Yorkshire","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2021","Unknown","South Yorkshire","Outside London","Unknown","590","570","30990","25790"
"In post","2021","Unknown","Southern Scotland","Outside London","Heterosexual / straight","330","290","30030","26570"
"In post","2021","Unknown","Southern Scotland","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Southern Scotland","Outside London","Undeclared","190","170","25540","22820"
"In post","2021","Unknown","Southern Scotland","Outside London","Unknown","1350","1235","27700","23230"
"In post","2021","Unknown","Surrey, East and West Sussex","Outside London","Heterosexual / straight","145","140","34510","30720"
"In post","2021","Unknown","Surrey, East and West Sussex","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Surrey, East and West Sussex","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2021","Unknown","Surrey, East and West Sussex","Outside London","Unknown","670","630","30050","27850"
"In post","2021","Unknown","Tees Valley and Durham","Outside London","Heterosexual / straight","195","185","27050","22350"
"In post","2021","Unknown","Tees Valley and Durham","Outside London","LGBO","20","15","[c]","[c]"
"In post","2021","Unknown","Tees Valley and Durham","Outside London","Undeclared","20","15","[c]","[c]"
"In post","2021","Unknown","Tees Valley and Durham","Outside London","Unknown","755","725","24830","22350"
"In post","2021","Unknown","Unknown","Unknown","Heterosexual / straight","50","50","42680","42080"
"In post","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","Unknown","2410","2400","37080","32700"
"In post","2021","Unknown","West Central Scotland","Outside London","Heterosexual / straight","1360","1280","36330","33650"
"In post","2021","Unknown","West Central Scotland","Outside London","LGBO","50","50","33380","31370"
"In post","2021","Unknown","West Central Scotland","Outside London","Undeclared","455","405","29390","26550"
"In post","2021","Unknown","West Central Scotland","Outside London","Unknown","2740","2595","30230","26700"
"In post","2021","Unknown","West Midlands","Outside London","Heterosexual / straight","670","645","34070","31810"
"In post","2021","Unknown","West Midlands","Outside London","LGBO","35","35","34890","32770"
"In post","2021","Unknown","West Midlands","Outside London","Undeclared","75","70","34680","32290"
"In post","2021","Unknown","West Midlands","Outside London","Unknown","2105","2005","30340","25560"
"In post","2021","Unknown","West Wales and The Valleys","Outside London","Heterosexual / straight","275","260","27130","22500"
"In post","2021","Unknown","West Wales and The Valleys","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","Unknown","West Wales and The Valleys","Outside London","Undeclared","40","40","31200","28850"
"In post","2021","Unknown","West Wales and The Valleys","Outside London","Unknown","1190","1105","26460","21590"
"In post","2021","Unknown","West Yorkshire","Outside London","Heterosexual / straight","520","490","36330","32770"
"In post","2021","Unknown","West Yorkshire","Outside London","LGBO","45","45","32830","28970"
"In post","2021","Unknown","West Yorkshire","Outside London","Undeclared","70","65","34510","30950"
"In post","2021","Unknown","West Yorkshire","Outside London","Unknown","2830","2720","29900","25560"
"Leaver CS","2021","Declared disabled","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bedfordshire and Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bedfordshire and Hertfordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bedfordshire and Hertfordshire","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","55","[c]","28050","27570"
"Leaver CS","2021","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cheshire","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cheshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cheshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cheshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cornwall and Isles of Scilly","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cumbria","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cumbria","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","50","[c]","28710","27130"
"Leaver CS","2021","Declared disabled","Derbyshire and Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Derbyshire and Nottinghamshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Derbyshire and Nottinghamshire","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Devon","Outside London","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Devon","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Devon","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Devon","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Dorset and Somerset","Outside London","Heterosexual / straight","45","[c]","27230","26380"
"Leaver CS","2021","Declared disabled","Dorset and Somerset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Dorset and Somerset","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Dorset and Somerset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Anglia","Outside London","Heterosexual / straight","60","[c]","27160","27130"
"Leaver CS","2021","Declared disabled","East Anglia","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Anglia","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Anglia","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Wales","Outside London","Heterosexual / straight","60","[c]","29980","23470"
"Leaver CS","2021","Declared disabled","East Wales","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Wales","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Wales","Outside London","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Eastern Scotland","Outside London","Heterosexual / straight","45","[c]","29160","27570"
"Leaver CS","2021","Declared disabled","Eastern Scotland","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Eastern Scotland","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Eastern Scotland","Outside London","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Essex","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Essex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Essex","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","120","[c]","30950","26720"
"Leaver CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Greater Manchester","Outside London","Heterosexual / straight","65","[c]","28870","23160"
"Leaver CS","2021","Declared disabled","Greater Manchester","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Greater Manchester","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Greater Manchester","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","75","[c]","26060","25970"
"Leaver CS","2021","Declared disabled","Hampshire and Isle of Wight","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Hampshire and Isle of Wight","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Hampshire and Isle of Wight","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Highlands and Islands","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Highlands and Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Highlands and Islands","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Highlands and Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inner London - East","London","Heterosexual / straight","50","[c]","35450","31880"
"Leaver CS","2021","Declared disabled","Inner London - East","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inner London - East","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inner London - East","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inner London - West","London","Heterosexual / straight","125","[c]","42780","36080"
"Leaver CS","2021","Declared disabled","Inner London - West","London","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inner London - West","London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inner London - West","London","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Kent","Outside London","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Kent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Kent","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Lancashire","Outside London","Heterosexual / straight","50","[c]","33940","27570"
"Leaver CS","2021","Declared disabled","Lancashire","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Lancashire","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Lancashire","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Lincolnshire","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Lincolnshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Lincolnshire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Merseyside","Outside London","Heterosexual / straight","60","[c]","26660","24890"
"Leaver CS","2021","Declared disabled","Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Merseyside","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Merseyside","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Eastern Scotland","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Eastern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
