"Status","Year","Age","Organisation","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","60-64","HM Courts and Tribunals Service","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Courts and Tribunals Service","Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Courts and Tribunals Service","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Courts and Tribunals Service","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Courts and Tribunals Service","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Courts and Tribunals Service","Wirral","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Land Registry","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Land Registry","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Land Registry","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Land Registry","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Land Registry","Wirral","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Bedford","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Croydon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Darlington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Dorset CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Durham CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","East Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Leeds","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Leicester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Medway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Shropshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Suffolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Swansea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Walsall","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Wandsworth","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Warrington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","Worcestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs (excl. agencies)","Belfast","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs (excl. agencies)","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs (excl. agencies)","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs (excl. agencies)","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs (excl. agencies)","Croydon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs (excl. agencies)","Durham CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs (excl. agencies)","Greater Manchester South West","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs (excl. agencies)","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs (excl. agencies)","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs (excl. agencies)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs (excl. agencies)","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs (excl. agencies)","South Lanarkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs (excl. agencies)","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs (excl. agencies)","Sunderland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs (excl. agencies)","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs (excl. agencies)","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs (excl. agencies)","Tyneside","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Treasury (excl. agencies)","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office (incl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office (incl. agencies)","Croydon","London","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office (incl. agencies)","East Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office (incl. agencies)","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office (incl. agencies)","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office (incl. agencies)","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office (incl. agencies)","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office (incl. agencies)","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office (incl. agencies)","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office (incl. agencies)","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office (incl. agencies)","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office (incl. agencies)","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office (incl. agencies)","Southampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office (incl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office (incl. agencies)","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office (incl. agencies)","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Insolvency Service","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Insolvency Service","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Institute for Apprenticeships and Technical Education","Coventry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Maritime and Coastguard Agency","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Maritime and Coastguard Agency","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Maritime and Coastguard Agency","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Maritime and Coastguard Agency","Southampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Met Office","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","Buckinghamshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","Dorset CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","North Yorkshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","Oxfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","Portsmouth","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","Shropshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","Wiltshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Housing, Communities and Local Government (excl. agencies)","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Housing, Communities and Local Government (excl. agencies)","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Housing, Communities and Local Government (excl. agencies)","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice (excl. agencies)","Croydon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice (excl. agencies)","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","Lambeth","London","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","Warrington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Records of Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Records of Scotland","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office for Standards in Education, Children's Services and Skills","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office of Gas and Electricity Markets","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office of Gas and Electricity Markets","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office of Qualifications and Examinations Regulation","Coventry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Public Health England","Barnet","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Public Health England","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Public Health England","Bristol, City of","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Public Health England","Cambridgeshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Public Health England","Camden and City of London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Public Health England","Lambeth","London","30","[c]","53680","41030"
"New entrant CS","2021","60-64","Public Health England","Leeds","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Public Health England","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Public Health England","Manchester","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Public Health England","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Public Health England","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Public Health England","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Public Health England","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Public Health England","Solihull","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Public Health England","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Public Health England","Wiltshire","Outside London","10","[c]","51350","39790"
"New entrant CS","2021","60-64","Public Health England","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Rural Payments Agency","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Courts and Tribunals Service","City of Edinburgh","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Forestry","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government (excl. agencies)","City of Edinburgh","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Prison Service","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Prison Service","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Prison Service","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Prison Service","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Prison Service","Perth and Kinross and Stirling","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Social Security Scotland","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Social Security Scotland","Glasgow City","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Social Security Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Student Awards Agency for Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Submarine Delivery Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Submarine Delivery Agency","Derby","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Submarine Delivery Agency","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Submarine Delivery Agency","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","The National Archives","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","UK Export Finance","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","UK Intellectual Property Office","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","South Hampshire","Outside London","15","[c]","23970","19130"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Valuation Office Agency","Durham CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Valuation Office Agency","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Vehicle Certification Agency","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Welsh Government (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Welsh Government (excl. agencies)","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Welsh Government (excl. agencies)","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Welsh Government (excl. agencies)","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Welsh Government (excl. agencies)","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Welsh Government (excl. agencies)","Swansea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Advisory, Conciliation and Arbitration Service","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Animal and Plant Health Agency","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Animal and Plant Health Agency","Worcestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Cabinet Office (excl. agencies)","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Cabinet Office (excl. agencies)","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Crown Office and Procurator Fiscal Service","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Crown Prosecution Service","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Crown Prosecution Service","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Defence Equipment and Support","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Defence Equipment and Support","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Digital, Culture, Media and Sport","Belfast","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","West Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
