"Status","Year","Age","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","65+","North West (England)","Greater Manchester","SEO/HEO","15","[c]","35590","34000"
"Leaver CS","2021","65+","North West (England)","Greater Manchester","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Lancashire","AA/AO","80","[c]","20320","20650"
"Leaver CS","2021","65+","North West (England)","Lancashire","EO","25","[c]","27240","27570"
"Leaver CS","2021","65+","North West (England)","Lancashire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Lancashire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Merseyside","AA/AO","90","[c]","20530","21010"
"Leaver CS","2021","65+","North West (England)","Merseyside","EO","40","[c]","26840","27570"
"Leaver CS","2021","65+","North West (England)","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Merseyside","SEO/HEO","15","[c]","39830","36100"
"Leaver CS","2021","65+","North West (England)","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Northern Ireland","Northern Ireland","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Northern Ireland","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Northern Ireland","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Northern Ireland","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","Eastern Scotland","AA/AO","65","[c]","21890","21010"
"Leaver CS","2021","65+","Scotland","Eastern Scotland","EO","35","[c]","28950","27570"
"Leaver CS","2021","65+","Scotland","Eastern Scotland","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","Eastern Scotland","SEO/HEO","30","[c]","41200","39920"
"Leaver CS","2021","65+","Scotland","Highlands and Islands","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","North Eastern Scotland","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","Southern Scotland","AA/AO","35","[c]","21330","20650"
"Leaver CS","2021","65+","Scotland","Southern Scotland","EO","15","[c]","26870","27570"
"Leaver CS","2021","65+","Scotland","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","West Central Scotland","AA/AO","70","[c]","21220","21010"
"Leaver CS","2021","65+","Scotland","West Central Scotland","EO","30","[c]","27710","27570"
"Leaver CS","2021","65+","Scotland","West Central Scotland","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","West Central Scotland","SEO/HEO","25","[c]","38400","35890"
"Leaver CS","2021","65+","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","50","[c]","22250","20980"
"Leaver CS","2021","65+","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","10","[c]","30400","28810"
"Leaver CS","2021","65+","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","15","[c]","39730","42200"
"Leaver CS","2021","65+","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","South East (England)","Hampshire and Isle of Wight","AA/AO","80","[c]","19890","19520"
"Leaver CS","2021","65+","South East (England)","Hampshire and Isle of Wight","EO","35","[c]","26730","26930"
"Leaver CS","2021","65+","South East (England)","Hampshire and Isle of Wight","G6/G7","10","[c]","65060","62590"
"Leaver CS","2021","65+","South East (England)","Hampshire and Isle of Wight","SEO/HEO","35","[c]","36800","36460"
"Leaver CS","2021","65+","South East (England)","Kent","AA/AO","30","[c]","21800","21580"
"Leaver CS","2021","65+","South East (England)","Kent","EO","15","[c]","29960","29910"
"Leaver CS","2021","65+","South East (England)","Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South East (England)","Kent","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","South East (England)","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South East (England)","Surrey, East and West Sussex","AA/AO","50","[c]","20940","20610"
"Leaver CS","2021","65+","South East (England)","Surrey, East and West Sussex","EO","25","[c]","27870","27570"
"Leaver CS","2021","65+","South East (England)","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South East (England)","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South East (England)","Surrey, East and West Sussex","SEO/HEO","10","[c]","35590","33650"
"Leaver CS","2021","65+","South East (England)","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South West (England)","Cornwall and Isles of Scilly","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","South West (England)","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South West (England)","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South West (England)","Devon","AA/AO","40","[c]","20850","20500"
"Leaver CS","2021","65+","South West (England)","Devon","EO","30","[c]","25870","26890"
"Leaver CS","2021","65+","South West (England)","Devon","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","South West (England)","Devon","SEO/HEO","15","[c]","34090","33690"
"Leaver CS","2021","65+","South West (England)","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South West (England)","Dorset and Somerset","AA/AO","15","[c]","21040","21010"
"Leaver CS","2021","65+","South West (England)","Dorset and Somerset","EO","20","[c]","25510","26740"
"Leaver CS","2021","65+","South West (England)","Dorset and Somerset","SEO/HEO","20","[c]","35310","35340"
"Leaver CS","2021","65+","South West (England)","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","50","[c]","20920","20500"
"Leaver CS","2021","65+","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","30","[c]","26900","27530"
"Leaver CS","2021","65+","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","20","[c]","58650","56950"
"Leaver CS","2021","65+","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","65","[c]","37900","37270"
"Leaver CS","2021","65+","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Wales","East Wales","AA/AO","65","[c]","20650","20720"
"Leaver CS","2021","65+","Wales","East Wales","EO","35","[c]","28060","27570"
"Leaver CS","2021","65+","Wales","East Wales","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Wales","East Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Wales","East Wales","SEO/HEO","30","[c]","39720","39420"
"Leaver CS","2021","65+","Wales","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Wales","West Wales and The Valleys","AA/AO","75","[c]","20150","20500"
"Leaver CS","2021","65+","Wales","West Wales and The Valleys","EO","20","[c]","26820","26890"
"Leaver CS","2021","65+","Wales","West Wales and The Valleys","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Wales","West Wales and The Valleys","SEO/HEO","20","[c]","36740","36500"
"Leaver CS","2021","65+","Wales","West Wales and The Valleys","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","20","[c]","21100","20100"
"Leaver CS","2021","65+","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","15","[c]","25960","26380"
"Leaver CS","2021","65+","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Midlands (England)","Shropshire and Staffordshire","AA/AO","25","[c]","20320","21010"
"Leaver CS","2021","65+","West Midlands (England)","Shropshire and Staffordshire","EO","15","[c]","27990","26780"
"Leaver CS","2021","65+","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Midlands (England)","Shropshire and Staffordshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Midlands (England)","West Midlands","AA/AO","75","[c]","20030","20500"
"Leaver CS","2021","65+","West Midlands (England)","West Midlands","EO","35","[c]","27140","27570"
"Leaver CS","2021","65+","West Midlands (England)","West Midlands","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Midlands (England)","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Midlands (England)","West Midlands","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Midlands (England)","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA/AO","25","[c]","22200","21010"
"Leaver CS","2021","65+","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","15","[c]","27350","27130"
"Leaver CS","2021","65+","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Yorkshire and The Humber","North Yorkshire","AA/AO","20","[c]","19850","20140"
"Leaver CS","2021","65+","Yorkshire and The Humber","North Yorkshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Yorkshire and The Humber","North Yorkshire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Yorkshire and The Humber","North Yorkshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Yorkshire and The Humber","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Yorkshire and The Humber","South Yorkshire","AA/AO","40","[c]","20170","20770"
"Leaver CS","2021","65+","Yorkshire and The Humber","South Yorkshire","EO","20","[c]","26300","26890"
"Leaver CS","2021","65+","Yorkshire and The Humber","South Yorkshire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Yorkshire and The Humber","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Yorkshire and The Humber","South Yorkshire","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Yorkshire and The Humber","South Yorkshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Yorkshire and The Humber","West Yorkshire","AA/AO","40","[c]","19860","20170"
"Leaver CS","2021","65+","Yorkshire and The Humber","West Yorkshire","EO","35","[c]","26880","26890"
"Leaver CS","2021","65+","Yorkshire and The Humber","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Yorkshire and The Humber","West Yorkshire","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Yorkshire and The Humber","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East of England","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Inner London - West","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Inner London - West","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Inner London - West","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Inner London - West","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Inner London - West","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South East (England)","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","West Yorkshire","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","East Midlands (England)","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","London","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","London","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","North East (England)","Northumberland and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","North East (England)","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","North West (England)","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Scotland","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Wales","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Midlands (England)","Derbyshire and Nottinghamshire","AA/AO","35","[c]","20010","18890"
"Leaver Dept.","2021","20-29","East Midlands (England)","Derbyshire and Nottinghamshire","EO","15","[c]","23090","21170"
"Leaver Dept.","2021","20-29","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA/AO","15","[c]","19420","19410"
"Leaver Dept.","2021","20-29","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East of England","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East of England","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East of England","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East of England","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East of England","East Anglia","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East of England","East Anglia","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East of England","East Anglia","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East of England","Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East of England","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East of England","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East of England","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","Inner London - East","AA/AO","15","[c]","23590","22860"
"Leaver Dept.","2021","20-29","London","Inner London - East","EO","45","[c]","29090","27930"
"Leaver Dept.","2021","20-29","London","Inner London - East","G6/G7","25","[c]","56550","58130"
"Leaver Dept.","2021","20-29","London","Inner London - East","SEO/HEO","70","[c]","35990","34750"
"Leaver Dept.","2021","20-29","London","Inner London - East","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","Inner London - West","AA/AO","65","[c]","23340","23520"
"Leaver Dept.","2021","20-29","London","Inner London - West","EO","390","[c]","27910","27500"
"Leaver Dept.","2021","20-29","London","Inner London - West","G6/G7","260","[c]","54040","53350"
"Leaver Dept.","2021","20-29","London","Inner London - West","SEO/HEO","1140","[c]","35340","34140"
"Leaver Dept.","2021","20-29","London","Inner London - West","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","Outer London - East and North East","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","Outer London - East and North East","EO","10","[c]","30740","31060"
"Leaver Dept.","2021","20-29","London","Outer London - South","AA/AO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","Outer London - South","EO","35","[c]","29260","28670"
"Leaver Dept.","2021","20-29","London","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","Outer London - South","SEO/HEO","30","[c]","35860","35130"
"Leaver Dept.","2021","20-29","London","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","Outer London - West and North West","EO","25","[c]","28570","28670"
"Leaver Dept.","2021","20-29","London","Outer London - West and North West","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North East (England)","Northumberland and Tyne and Wear","AA/AO","85","[c]","20860","21010"
"Leaver Dept.","2021","20-29","North East (England)","Northumberland and Tyne and Wear","EO","35","[c]","26620","27570"
"Leaver Dept.","2021","20-29","North East (England)","Northumberland and Tyne and Wear","SEO/HEO","15","[c]","31440","31990"
"Leaver Dept.","2021","20-29","North East (England)","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North East (England)","Tees Valley and Durham","AA/AO","35","[c]","21100","21010"
"Leaver Dept.","2021","20-29","North East (England)","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North East (England)","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North East (England)","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North West (England)","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North West (England)","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North West (England)","Cumbria","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North West (England)","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North West (England)","Greater Manchester","AA/AO","60","[c]","20840","21010"
"Leaver Dept.","2021","20-29","North West (England)","Greater Manchester","EO","35","[c]","25690","25360"
"Leaver Dept.","2021","20-29","North West (England)","Greater Manchester","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North West (England)","Greater Manchester","SEO/HEO","25","[c]","31210","31990"
"Leaver Dept.","2021","20-29","North West (England)","Greater Manchester","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North West (England)","Lancashire","AA/AO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North West (England)","Lancashire","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North West (England)","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North West (England)","Merseyside","AA/AO","40","[c]","21110","21010"
"Leaver Dept.","2021","20-29","North West (England)","Merseyside","EO","40","[c]","24940","24890"
"Leaver Dept.","2021","20-29","North West (England)","Merseyside","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North West (England)","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Northern Ireland","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Northern Ireland","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Northern Ireland","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","Overseas","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","Overseas","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","Eastern Scotland","AA/AO","35","[c]","21700","21010"
"Leaver Dept.","2021","20-29","Scotland","Eastern Scotland","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","Eastern Scotland","SEO/HEO","15","[c]","35300","34430"
"Leaver Dept.","2021","20-29","Scotland","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","Southern Scotland","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","Southern Scotland","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","West Central Scotland","AA/AO","35","[c]","19870","20430"
"Leaver Dept.","2021","20-29","Scotland","West Central Scotland","EO","20","[c]","25660","25040"
"Leaver Dept.","2021","20-29","Scotland","West Central Scotland","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","Hampshire and Isle of Wight","AA/AO","15","[c]","20120","19130"
"Leaver Dept.","2021","20-29","South East (England)","Hampshire and Isle of Wight","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","Hampshire and Isle of Wight","SEO/HEO","25","[c]","30140","29250"
"Leaver Dept.","2021","20-29","South East (England)","Kent","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","Kent","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","Surrey, East and West Sussex","AA/AO","20","[c]","21860","21160"
"Leaver Dept.","2021","20-29","South East (England)","Surrey, East and West Sussex","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","Surrey, East and West Sussex","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","Devon","AA/AO","10","[c]","20740","21010"
"Leaver Dept.","2021","20-29","South West (England)","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","Devon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
