"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Finance","Inner London - West","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Inner London - West","G6/G7","G7","15","[c]","61940","59730"
"Leaver CS","2021","Finance","Inner London - West","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Inner London - West","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Inner London - West","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Kent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Leicestershire, Rutland and Northamptonshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Lincolnshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Merseyside","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Merseyside","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Merseyside","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Merseyside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","North Yorkshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","North Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","North Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","North Yorkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Northern Ireland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Northumberland and Tyne and Wear","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Northumberland and Tyne and Wear","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Northumberland and Tyne and Wear","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Outer London - South","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Outer London - South","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Outer London - South","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Outer London - South","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Outer London - West and North West","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South Yorkshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Surrey, East and West Sussex","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Surrey, East and West Sussex","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Surrey, East and West Sussex","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Tees Valley and Durham","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Tees Valley and Durham","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Tees Valley and Durham","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Tees Valley and Durham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Tees Valley and Durham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Central Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Midlands","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Midlands","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Midlands","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Midlands","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Midlands","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Wales and The Valleys","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Wales and The Valleys","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Wales and The Valleys","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Wales and The Valleys","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Wales and The Valleys","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Yorkshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Yorkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Bedfordshire and Hertfordshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Bedfordshire and Hertfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Bedfordshire and Hertfordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cheshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Derbyshire and Nottinghamshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Derbyshire and Nottinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Derbyshire and Nottinghamshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Devon","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Dorset and Somerset","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Dorset and Somerset","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Anglia","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Anglia","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Anglia","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Anglia","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Wales","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Wales","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Wales","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Wales","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Wales","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Eastern Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Eastern Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Eastern Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Eastern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Eastern Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Eastern Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Essex","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Greater Manchester","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Greater Manchester","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Greater Manchester","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Greater Manchester","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Greater Manchester","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Hampshire and Isle of Wight","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Hampshire and Isle of Wight","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Hampshire and Isle of Wight","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Hampshire and Isle of Wight","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Hampshire and Isle of Wight","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Herefordshire, Worcestershire and Warwickshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - East","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - East","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - East","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - East","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - East","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - East","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - East","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - East","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - West","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - West","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - West","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - West","G6/G7","G7","15","[c]","57910","56300"
"Leaver CS","2021","Human Resources","Inner London - West","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - West","SEO/HEO","HEO","15","[c]","35030","35020"
"Leaver CS","2021","Human Resources","Inner London - West","SEO/HEO","SEO","10","[c]","45120","45090"
"Leaver CS","2021","Human Resources","Kent","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Lancashire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Lancashire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Lancashire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Lancashire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Lincolnshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Merseyside","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Merseyside","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Merseyside","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Merseyside","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Merseyside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North Yorkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Northumberland and Tyne and Wear","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Outer London - South","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Outer London - South","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Outer London - South","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Outer London - West and North West","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Outer London - West and North West","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Overseas","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Shropshire and Staffordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Shropshire and Staffordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South Yorkshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South Yorkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Southern Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Southern Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Southern Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Surrey, East and West Sussex","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Surrey, East and West Sussex","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Tees Valley and Durham","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Central Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Central Scotland","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Central Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Central Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Central Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Midlands","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Midlands","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Midlands","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Midlands","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Midlands","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Wales and The Valleys","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Wales and The Valleys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Yorkshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Yorkshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Yorkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Derbyshire and Nottinghamshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","East Anglia","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","East Anglia","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","East Anglia","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","East Anglia","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","East Wales","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Greater Manchester","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Greater Manchester","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Greater Manchester","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Inner London - West","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Inner London - West","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Inner London - West","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","North Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","North Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","North Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","West Midlands","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","West Midlands","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","West Midlands","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Cheshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Derbyshire and Nottinghamshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Devon","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","East Anglia","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","East Anglia","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","East Anglia","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","East Wales","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Greater Manchester","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Greater Manchester","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Hampshire and Isle of Wight","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Herefordshire, Worcestershire and Warwickshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Inner London - East","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Inner London - East","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Inner London - East","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Inner London - West","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Inner London - West","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Inner London - West","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Inner London - West","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Kent","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Kent","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Lincolnshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Merseyside","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Northern Ireland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Outer London - South","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Outer London - West and North West","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Outer London - West and North West","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Overseas","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","South Yorkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Tees Valley and Durham","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","West Midlands","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","West Wales and The Valleys","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","West Yorkshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Cheshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Derbyshire and Nottinghamshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Dorset and Somerset","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","East Anglia","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","East Wales","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","East Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Eastern Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Eastern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Greater Manchester","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Hampshire and Isle of Wight","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Hampshire and Isle of Wight","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Inner London - West","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Inner London - West","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Inner London - West","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Lancashire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Merseyside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","North Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","North Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Northumberland and Tyne and Wear","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","South Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","West Midlands","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","West Wales and The Valleys","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","West Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Berkshire, Buckinghamshire and Oxfordshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Greater Manchester","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Inner London - West","AA/AO","AO","15","[c]","18650","18200"
"Leaver CS","2021","International Trade","Inner London - West","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Inner London - West","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Inner London - West","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Inner London - West","SCS level","SCS level","[c]","[c]","[c]","[c]"
