"Status","Year","Age","Function_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","50-59","No function","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Lancashire","Lancaster and Wyre","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Lancashire","Mid Lancashire","20","[c]","27310","27130"
"Leaver CS","2021","50-59","No function","Leicestershire, Rutland and Northamptonshire","Leicester","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Lincolnshire","Lincolnshire","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Merseyside","East Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Merseyside","Liverpool","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Merseyside","Sefton","15","[c]","47220","50950"
"Leaver CS","2021","50-59","No function","Merseyside","Wirral","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","North Eastern Scotland","Aberdeen City and Aberdeenshire","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","North Yorkshire","York","20","[c]","47510","50910"
"Leaver CS","2021","50-59","No function","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Northumberland and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Northumberland and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Northumberland and Tyne and Wear","Tyneside","20","[c]","28740","23250"
"Leaver CS","2021","50-59","No function","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Outer London - East and North East","Bexley and Greenwich","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Outer London - South","Croydon","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Outer London - West and North West","Barnet","15","[c]","49010","37120"
"Leaver CS","2021","50-59","No function","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Outer London - West and North West","Hounslow and Richmond upon Thames","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Shropshire and Staffordshire","Shropshire CC","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Shropshire and Staffordshire","Staffordshire CC","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Shropshire and Staffordshire","Stoke-on-Trent","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","South Yorkshire","Barnsley, Doncaster and Rotherham","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","South Yorkshire","Sheffield","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Surrey, East and West Sussex","East Surrey","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Surrey, East and West Sussex","East Sussex CC","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Surrey, East and West Sussex","West Surrey","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Surrey, East and West Sussex","West Sussex (South West)","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Tees Valley and Durham","Durham CC","35","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","West Central Scotland","Glasgow City","25","[c]","33740","33650"
"Leaver CS","2021","50-59","No function","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","West Midlands","Birmingham","40","[c]","37760","25450"
"Leaver CS","2021","50-59","No function","West Midlands","Coventry","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","West Midlands","Wolverhampton","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","West Wales and The Valleys","Bridgend and Neath Port Talbot","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","West Wales and The Valleys","Swansea","40","[c]","22810","21590"
"Leaver CS","2021","50-59","No function","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","No function","West Yorkshire","Leeds","35","[c]","31780","20100"
"Leaver CS","2021","50-59","No function","West Yorkshire","Wakefield","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Cumbria","East Cumbria","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Devon","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Devon","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Dorset and Somerset","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Dorset and Somerset","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","East Anglia","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Eastern Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","55","[c]","44900","41670"
"Leaver CS","2021","50-59","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","10","[c]","41700","39710"
"Leaver CS","2021","50-59","Project Delivery","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Inner London - West","Westminster","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Kent","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Lincolnshire","Lincolnshire","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Northumberland and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Shropshire and Staffordshire","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Southern Scotland","South Lanarkshire","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Devon","Plymouth","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Dorset and Somerset","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","East Anglia","Cambridgeshire CC","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","East Anglia","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Eastern Scotland","Clackmannanshire and Fife","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Eastern Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Essex","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","10","[c]","33800","26500"
"Leaver CS","2021","50-59","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Inner London - West","Westminster","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Kent","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Lincolnshire","Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Shropshire and Staffordshire","Shropshire CC","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Bedfordshire and Hertfordshire","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Devon","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Dorset and Somerset","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Dorset and Somerset","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","East Anglia","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","East Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Eastern Scotland","Clackmannanshire and Fife","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Hampshire and Isle of Wight","Portsmouth","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Inner London - West","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Kent","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Kent","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","15","[c]","38120","39070"
"Leaver CS","2021","50-59","Security","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Bedfordshire and Hertfordshire","Hertfordshire","55","[c]","34200","29290"
"Leaver CS","2021","50-59","Unknown","Bedfordshire and Hertfordshire","Luton","50","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","15","[c]","25610","24650"
"Leaver CS","2021","50-59","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","20","[c]","30240","29930"
"Leaver CS","2021","50-59","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","15","[c]","31830","23670"
"Leaver CS","2021","50-59","Unknown","Cheshire","Cheshire East","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Cheshire","Cheshire West and Chester","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Cheshire","Warrington","10","[c]","21650","20500"
"Leaver CS","2021","50-59","Unknown","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","15","[c]","22740","21130"
"Leaver CS","2021","50-59","Unknown","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Derbyshire and Nottinghamshire","Derby","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Derbyshire and Nottinghamshire","East Derbyshire","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Derbyshire and Nottinghamshire","Nottingham","40","[c]","26260","21300"
"Leaver CS","2021","50-59","Unknown","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Devon","Devon CC","90","[c]","23720","21580"
"Leaver CS","2021","50-59","Unknown","Devon","Plymouth","15","[c]","31180","31300"
"Leaver CS","2021","50-59","Unknown","Devon","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Dorset and Somerset","Bournemouth and Poole","10","[c]","26650","27570"
"Leaver CS","2021","50-59","Unknown","Dorset and Somerset","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Dorset and Somerset","Somerset","15","[c]","26550","21720"
"Leaver CS","2021","50-59","Unknown","East Anglia","Cambridgeshire CC","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","East Anglia","North and West Norfolk","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","East Anglia","Norwich and East Norfolk","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","East Anglia","Peterborough","75","[c]","21600","21010"
"Leaver CS","2021","50-59","Unknown","East Anglia","Suffolk","40","[c]","25050","26560"
"Leaver CS","2021","50-59","Unknown","East Wales","Cardiff and Vale of Glamorgan","110","[c]","34110","28210"
"Leaver CS","2021","50-59","Unknown","East Wales","Flintshire and Wrexham","120","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","East Wales","Monmouthshire and Newport","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","East Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","15","[c]","25500","26670"
"Leaver CS","2021","50-59","Unknown","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","85","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","40","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Eastern Scotland","Angus and Dundee City","15","[c]","25710","26890"
"Leaver CS","2021","50-59","Unknown","Eastern Scotland","City of Edinburgh","100","[c]","45930","42190"
"Leaver CS","2021","50-59","Unknown","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Eastern Scotland","Falkirk","5","[c]","[c]","[c]"
