"Status","Year","Age","Profession_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","Science and Engineering","Dorset and Somerset","Somerset","35","30","36860","36450"
"In post","2021","60-64","Science and Engineering","East Anglia","Cambridgeshire CC","10","10","37390","34660"
"In post","2021","60-64","Science and Engineering","East Anglia","North and West Norfolk","15","15","33420","33740"
"In post","2021","60-64","Science and Engineering","East Anglia","Peterborough","5","5","[c]","[c]"
"In post","2021","60-64","Science and Engineering","East Anglia","Suffolk","30","30","32400","27440"
"In post","2021","60-64","Science and Engineering","East Wales","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2021","60-64","Science and Engineering","East Wales","Flintshire and Wrexham","30","25","28510","28750"
"In post","2021","60-64","Science and Engineering","East Wales","Monmouthshire and Newport","10","5","[c]","[c]"
"In post","2021","60-64","Science and Engineering","East Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Eastern Scotland","Clackmannanshire and Fife","5","5","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Eastern Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Essex","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","195","175","45440","42460"
"In post","2021","60-64","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","15","15","47470","40250"
"In post","2021","60-64","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","100","95","43300","40800"
"In post","2021","60-64","Science and Engineering","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Greater Manchester","Manchester","5","5","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Hampshire and Isle of Wight","Central Hampshire","65","60","47090","46130"
"In post","2021","60-64","Science and Engineering","Hampshire and Isle of Wight","Portsmouth","20","15","33220","33750"
"In post","2021","60-64","Science and Engineering","Hampshire and Isle of Wight","South Hampshire","20","15","32220","29160"
"In post","2021","60-64","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","5","5","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","10","10","22360","22500"
"In post","2021","60-64","Science and Engineering","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Inner London - East","Lambeth","10","10","56350","48860"
"In post","2021","60-64","Science and Engineering","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Inner London - East","Tower Hamlets","5","5","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Inner London - West","Westminster","20","20","55010","53640"
"In post","2021","60-64","Science and Engineering","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Kent","West Kent","10","5","42380","46090"
"In post","2021","60-64","Science and Engineering","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Lancashire","Mid Lancashire","10","5","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","5","5","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Lincolnshire","Lincolnshire","20","20","35030","36080"
"In post","2021","60-64","Science and Engineering","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","North Yorkshire","North Yorkshire CC","20","20","30890","28190"
"In post","2021","60-64","Science and Engineering","North Yorkshire","York","5","5","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Northumberland and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Outer London - West and North West","Barnet","25","25","50420","46000"
"In post","2021","60-64","Science and Engineering","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Overseas","Overseas","15","15","44980","42950"
"In post","2021","60-64","Science and Engineering","Shropshire and Staffordshire","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Surrey, East and West Sussex","West Surrey","40","35","32770","29680"
"In post","2021","60-64","Science and Engineering","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","60-64","Science and Engineering","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","10","5","[c]","[c]"
"In post","2021","60-64","Science and Engineering","West Central Scotland","Glasgow City","5","5","[c]","[c]"
"In post","2021","60-64","Science and Engineering","West Midlands","Birmingham","15","15","45280","41920"
"In post","2021","60-64","Science and Engineering","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Bedfordshire and Hertfordshire","Central Bedfordshire","10","10","[c]","[c]"
"In post","2021","60-64","Security","Bedfordshire and Hertfordshire","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","20","20","36760","39070"
"In post","2021","60-64","Security","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","25","20","35110","33390"
"In post","2021","60-64","Security","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","15","15","25240","19560"
"In post","2021","60-64","Security","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2021","60-64","Security","Cumbria","East Cumbria","10","5","[c]","[c]"
"In post","2021","60-64","Security","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Devon","Devon CC","20","20","19770","19120"
"In post","2021","60-64","Security","Devon","Plymouth","40","35","25060","19560"
"In post","2021","60-64","Security","Dorset and Somerset","Dorset CC","10","10","21930","20060"
"In post","2021","60-64","Security","Dorset and Somerset","Somerset","10","10","23200","19560"
"In post","2021","60-64","Security","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","East Anglia","North and West Norfolk","10","10","34980","39070"
"In post","2021","60-64","Security","East Anglia","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","East Wales","Cardiff and Vale of Glamorgan","10","10","[c]","[c]"
"In post","2021","60-64","Security","East Wales","Flintshire and Wrexham","10","10","[c]","[c]"
"In post","2021","60-64","Security","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","East Wales","Powys","5","5","[c]","[c]"
"In post","2021","60-64","Security","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Eastern Scotland","City of Edinburgh","5","5","[c]","[c]"
"In post","2021","60-64","Security","Eastern Scotland","Clackmannanshire and Fife","10","10","24650","20060"
"In post","2021","60-64","Security","Eastern Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Essex","Essex Haven Gateway","25","20","34690","39070"
"In post","2021","60-64","Security","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","5","5","[c]","[c]"
"In post","2021","60-64","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","10","5","[c]","[c]"
"In post","2021","60-64","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","45","40","26570","20060"
"In post","2021","60-64","Security","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Hampshire and Isle of Wight","Central Hampshire","10","10","[c]","[c]"
"In post","2021","60-64","Security","Hampshire and Isle of Wight","North Hampshire","5","5","[c]","[c]"
"In post","2021","60-64","Security","Hampshire and Isle of Wight","Portsmouth","40","35","24850","19560"
"In post","2021","60-64","Security","Hampshire and Isle of Wight","South Hampshire","15","15","21050","19560"
"In post","2021","60-64","Security","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Herefordshire, Worcestershire and Warwickshire","Warwickshire","5","5","[c]","[c]"
"In post","2021","60-64","Security","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Inner London - West","Camden and City of London","5","5","[c]","[c]"
"In post","2021","60-64","Security","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Inner London - West","Westminster","60","60","41790","39090"
"In post","2021","60-64","Security","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Lancashire","Mid Lancashire","5","5","[c]","[c]"
"In post","2021","60-64","Security","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Lincolnshire","Lincolnshire","10","10","20360","19560"
"In post","2021","60-64","Security","Merseyside","Liverpool","5","5","[c]","[c]"
"In post","2021","60-64","Security","Merseyside","Sefton","5","5","[c]","[c]"
"In post","2021","60-64","Security","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","North Yorkshire","North Yorkshire CC","25","25","22810","19560"
"In post","2021","60-64","Security","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Northern Ireland","Ards and North Down","10","10","20290","20310"
"In post","2021","60-64","Security","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Northern Ireland","Causeway Coast and Glens","5","5","[c]","[c]"
"In post","2021","60-64","Security","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Northern Ireland","Lisburn and Castlereagh","5","5","[c]","[c]"
"In post","2021","60-64","Security","Northern Ireland","Newry, Mourne and Down","5","5","[c]","[c]"
"In post","2021","60-64","Security","Northumberland and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Outer London - South","Croydon","15","15","27880","25630"
"In post","2021","60-64","Security","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Outer London - West and North West","Hounslow and Richmond upon Thames","5","5","[c]","[c]"
"In post","2021","60-64","Security","Overseas","Overseas","10","10","35770","34350"
"In post","2021","60-64","Security","Shropshire and Staffordshire","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Shropshire and Staffordshire","Staffordshire CC","5","5","[c]","[c]"
"In post","2021","60-64","Security","Shropshire and Staffordshire","Telford and Wrekin","15","15","30140","28130"
"In post","2021","60-64","Security","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Surrey, East and West Sussex","West Surrey","5","5","[c]","[c]"
"In post","2021","60-64","Security","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","65","50","28090","21600"
"In post","2021","60-64","Security","West Central Scotland","Glasgow City","5","5","[c]","[c]"
"In post","2021","60-64","Security","West Midlands","Birmingham","10","10","[c]","[c]"
"In post","2021","60-64","Security","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","West Wales and The Valleys","Swansea","10","5","[c]","[c]"
"In post","2021","60-64","Security","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Social Research","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Social Research","East Wales","Monmouthshire and Newport","5","5","[c]","[c]"
"In post","2021","60-64","Social Research","East Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Social Research","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Social Research","Hampshire and Isle of Wight","South Hampshire","5","5","[c]","[c]"
"In post","2021","60-64","Social Research","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Social Research","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Social Research","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Social Research","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Social Research","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Statistics","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Statistics","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Statistics","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Statistics","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Statistics","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Statistics","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Statistics","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Statistics","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Statistics","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Statistics","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Statistics","Inner London - West","Westminster","15","15","52950","54060"
"In post","2021","60-64","Statistics","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Statistics","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Statistics","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Statistics","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Statistics","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Statistics","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Tax","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Tax","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","25","20","35720","34870"
"In post","2021","60-64","Tax","Derbyshire and Nottinghamshire","Nottingham","70","55","35710","31810"
"In post","2021","60-64","Tax","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Tax","East Anglia","Suffolk","15","10","33330","32100"
"In post","2021","60-64","Tax","East Wales","Cardiff and Vale of Glamorgan","60","45","32820","31810"
"In post","2021","60-64","Tax","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Tax","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Tax","Eastern Scotland","Angus and Dundee City","5","5","[c]","[c]"
"In post","2021","60-64","Tax","Eastern Scotland","City of Edinburgh","70","50","33450","31810"
"In post","2021","60-64","Tax","Essex","Southend-on-Sea","15","10","30290","28130"
"In post","2021","60-64","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","35","25","40250","31870"
"In post","2021","60-64","Tax","Greater Manchester","Greater Manchester South West","60","45","35580","31870"
"In post","2021","60-64","Tax","Greater Manchester","Manchester","35","30","39380","35000"
"In post","2021","60-64","Tax","Hampshire and Isle of Wight","Portsmouth","50","35","32540","31810"
"In post","2021","60-64","Tax","Inner London - East","Hackney and Newham","75","60","42670","39800"
"In post","2021","60-64","Tax","Inner London - East","Tower Hamlets","15","10","44370","39800"
"In post","2021","60-64","Tax","Inner London - West","Camden and City of London","35","30","45740","39800"
"In post","2021","60-64","Tax","Inner London - West","Westminster","35","25","63100","65400"
"In post","2021","60-64","Tax","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Tax","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Tax","Lancashire","Mid Lancashire","15","10","40570","38270"
"In post","2021","60-64","Tax","Leicestershire, Rutland and Northamptonshire","Leicester","10","10","33570","33550"
"In post","2021","60-64","Tax","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Tax","Merseyside","Liverpool","30","25","32250","31810"
"In post","2021","60-64","Tax","Merseyside","Sefton","70","50","31790","28130"
"In post","2021","60-64","Tax","Northern Ireland","Belfast","35","25","36330","31810"
"In post","2021","60-64","Tax","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Tax","Northumberland and Tyne and Wear","Sunderland","20","15","28960","28130"
"In post","2021","60-64","Tax","Northumberland and Tyne and Wear","Tyneside","50","40","33180","28130"
"In post","2021","60-64","Tax","Outer London - South","Croydon","100","80","43010","39800"
"In post","2021","60-64","Tax","Outer London - West and North West","Ealing","5","5","[c]","[c]"
"In post","2021","60-64","Tax","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Tax","Shropshire and Staffordshire","Telford and Wrekin","10","5","[c]","[c]"
"In post","2021","60-64","Tax","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Tax","Southern Scotland","South Lanarkshire","40","30","30880","28130"
"In post","2021","60-64","Tax","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Tax","Tees Valley and Durham","Durham CC","10","5","32320","30000"
"In post","2021","60-64","Tax","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Tax","West Central Scotland","Glasgow City","65","50","37470","33140"
"In post","2021","60-64","Tax","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Tax","West Midlands","Birmingham","80","65","37750","35000"
"In post","2021","60-64","Tax","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Tax","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Tax","West Yorkshire","Bradford","20","15","33340","31810"
"In post","2021","60-64","Tax","West Yorkshire","Leeds","45","35","40960","35000"
"In post","2021","60-64","Unknown","Bedfordshire and Hertfordshire","Bedford","20","15","27140","27570"
"In post","2021","60-64","Unknown","Bedfordshire and Hertfordshire","Central Bedfordshire","10","10","[c]","[c]"
"In post","2021","60-64","Unknown","Bedfordshire and Hertfordshire","Hertfordshire","90","75","31330","30150"
"In post","2021","60-64","Unknown","Bedfordshire and Hertfordshire","Luton","20","20","27320","27570"
"In post","2021","60-64","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","50","45","30450","29290"
"In post","2021","60-64","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","35","30","27350","27570"
"In post","2021","60-64","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","50","40","27690","27570"
"In post","2021","60-64","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","35","30","28480","27570"
"In post","2021","60-64","Unknown","Cheshire","Cheshire East","15","15","26550","27570"
"In post","2021","60-64","Unknown","Cheshire","Cheshire West and Chester","20","15","26300","27570"
"In post","2021","60-64","Unknown","Cheshire","Warrington","55","45","24140","21010"
"In post","2021","60-64","Unknown","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","90","70","25310","27570"
"In post","2021","60-64","Unknown","Cumbria","East Cumbria","10","5","[c]","[c]"
"In post","2021","60-64","Unknown","Cumbria","West Cumbria","15","10","26680","27570"
"In post","2021","60-64","Unknown","Derbyshire and Nottinghamshire","Derby","60","45","23120","21010"
"In post","2021","60-64","Unknown","Derbyshire and Nottinghamshire","East Derbyshire","25","20","24880","27570"
"In post","2021","60-64","Unknown","Derbyshire and Nottinghamshire","North Nottinghamshire","30","20","27430","27570"
"In post","2021","60-64","Unknown","Derbyshire and Nottinghamshire","Nottingham","75","60","26170","27570"
"In post","2021","60-64","Unknown","Derbyshire and Nottinghamshire","South and West Derbyshire","35","25","27500","27570"
"In post","2021","60-64","Unknown","Derbyshire and Nottinghamshire","South Nottinghamshire","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Devon","Devon CC","165","120","24170","21010"
"In post","2021","60-64","Unknown","Devon","Plymouth","30","25","26530","27570"
"In post","2021","60-64","Unknown","Devon","Torbay","30","25","23500","21010"
"In post","2021","60-64","Unknown","Dorset and Somerset","Bournemouth and Poole","35","25","26400","27570"
"In post","2021","60-64","Unknown","Dorset and Somerset","Dorset CC","10","5","[c]","[c]"
"In post","2021","60-64","Unknown","Dorset and Somerset","Somerset","70","60","26560","27570"
"In post","2021","60-64","Unknown","East Anglia","Breckland and South Norfolk","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","East Anglia","Cambridgeshire CC","20","20","27790","27570"
"In post","2021","60-64","Unknown","East Anglia","North and West Norfolk","10","5","[c]","[c]"
"In post","2021","60-64","Unknown","East Anglia","Norwich and East Norfolk","85","60","27080","27570"
"In post","2021","60-64","Unknown","East Anglia","Peterborough","25","20","26670","27570"
"In post","2021","60-64","Unknown","East Anglia","Suffolk","65","55","26790","27570"
"In post","2021","60-64","Unknown","East Wales","Cardiff and Vale of Glamorgan","105","80","26490","27570"
"In post","2021","60-64","Unknown","East Wales","Flintshire and Wrexham","70","50","23710","21010"
"In post","2021","60-64","Unknown","East Wales","Monmouthshire and Newport","25","20","25390","27570"
