"Status","Year","Profession_of_post","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Property","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outside London","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outside London","Male","Unknown","55","[c]","27770","25500"
"Leaver CS","2021","Property","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","London","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Outside London","Female","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Outside London","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Outside London","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","London","Female","Heterosexual / straight","50","[c]","37710","39370"
"Leaver CS","2021","Science and Engineering","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","London","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","London","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Outside London","Female","Heterosexual / straight","130","[c]","29140","25260"
"Leaver CS","2021","Science and Engineering","Outside London","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Outside London","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Outside London","Female","Unknown","90","[c]","31500","28960"
"Leaver CS","2021","Science and Engineering","Outside London","Male","Heterosexual / straight","290","[c]","32560","29200"
"Leaver CS","2021","Science and Engineering","Outside London","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Outside London","Male","Undeclared","40","[c]","39000","37280"
"Leaver CS","2021","Science and Engineering","Outside London","Male","Unknown","100","[c]","31730","28660"
"Leaver CS","2021","Science and Engineering","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","London","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","London","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Security","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","London","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Outside London","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Security","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","Outside London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","Outside London","Male","Heterosexual / straight","205","[c]","29630","26390"
"Leaver CS","2021","Security","Outside London","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","Outside London","Male","Undeclared","35","[c]","37110","39070"
"Leaver CS","2021","Security","Outside London","Male","Unknown","65","[c]","27870","25540"
"Leaver CS","2021","Security","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","London","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Outside London","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Outside London","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Outside London","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","London","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","London","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","London","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Outside London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Outside London","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Outside London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Outside London","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Female","Heterosexual / straight","330","[c]","35490","31060"
"Leaver CS","2021","Unknown","London","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Female","Unknown","605","[c]","34630","31060"
"Leaver CS","2021","Unknown","London","Male","Heterosexual / straight","275","[c]","40150","31060"
"Leaver CS","2021","Unknown","London","Male","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Male","Undeclared","45","[c]","50230","47080"
"Leaver CS","2021","Unknown","London","Male","Unknown","555","[c]","41110","31060"
"Leaver CS","2021","Unknown","London","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","Female","Heterosexual / straight","1670","[c]","26430","24910"
"Leaver CS","2021","Unknown","Outside London","Female","LGBO","80","[c]","25700","24110"
"Leaver CS","2021","Unknown","Outside London","Female","Undeclared","205","[c]","26340","26120"
"Leaver CS","2021","Unknown","Outside London","Female","Unknown","3960","[c]","26820","26120"
"Leaver CS","2021","Unknown","Outside London","Male","Heterosexual / straight","1090","[c]","28330","25600"
"Leaver CS","2021","Unknown","Outside London","Male","LGBO","85","[c]","26000","26780"
"Leaver CS","2021","Unknown","Outside London","Male","Undeclared","160","[c]","27980","26890"
"Leaver CS","2021","Unknown","Outside London","Male","Unknown","2505","[c]","29510","27570"
"Leaver CS","2021","Unknown","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","Unknown","290","[c]","42460","29250"
"Leaver CS","2021","Unknown","Unknown","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Male","Unknown","180","[c]","53280","33300"
"Leaver CS","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Outside London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Outside London","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Outside London","Female","Heterosexual / straight","55","[c]","37610","37190"
"Leaver Dept.","2021","Commercial","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Outside London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Outside London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Outside London","Male","Heterosexual / straight","40","[c]","35190","32430"
"Leaver Dept.","2021","Commercial","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Outside London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Outside London","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","Female","Heterosexual / straight","45","[c]","44350","43560"
"Leaver Dept.","2021","Communications","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","Female","Unknown","35","[c]","41890","39980"
"Leaver Dept.","2021","Communications","London","Male","Heterosexual / straight","35","[c]","48140","43980"
"Leaver Dept.","2021","Communications","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Outside London","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Outside London","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Outside London","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","London","Male","LGBO","[c]","[c]","[c]","[c]"
