"Status","Year","Organisation","Profession_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","South East (England)","Portsmouth","240","240","40620","40580"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","South East (England)","South Hampshire","35","35","35940","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","South East (England)","West Surrey","20","20","36320","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","495","475","42380","40580"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","South West (England)","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","South West (England)","Cornwall and Isles of Scilly","20","20","30650","33000"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","South West (England)","Devon CC","20","20","35570","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","South West (England)","Dorset CC","45","45","30840","26930"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","South West (England)","Gloucestershire","25","25","35890","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","South West (England)","Plymouth","65","65","37920","40000"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","South West (England)","Somerset","15","15","36540","35480"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","South West (England)","Swindon","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","South West (England)","Wiltshire","795","765","38680","33630"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Unknown","Unknown","25","25","39740","39530"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Wales","Cardiff and Vale of Glamorgan","20","20","31730","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Wales","Isle of Anglesey","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Wales","Powys","10","10","29620","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","West Midlands (England)","Birmingham","55","50","42940","40580"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","West Midlands (England)","Shropshire CC","50","45","29620","26930"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","West Midlands (England)","Staffordshire CC","150","145","39450","33460"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","West Midlands (England)","Telford and Wrekin","25","25","33950","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","West Midlands (England)","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Yorkshire and The Humber","North Yorkshire CC","80","80","35290","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Yorkshire and The Humber","York","15","15","35240","34880"
"In post","2021","Ministry of Defence (excl. agencies)","Property","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","East Midlands (England)","Leicestershire CC and Rutland","75","75","20020","18760"
"In post","2021","Ministry of Defence (excl. agencies)","Property","East Midlands (England)","Lincolnshire","60","60","27080","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Property","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","East Midlands (England)","South Nottinghamshire","10","10","29260","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","East Midlands (England)","West Northamptonshire","15","15","34050","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","East of England","Breckland and South Norfolk","10","10","30990","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","East of England","Cambridgeshire CC","150","145","37360","34610"
"In post","2021","Ministry of Defence (excl. agencies)","Property","East of England","Central Bedfordshire","10","10","27880","26930"
"In post","2021","Ministry of Defence (excl. agencies)","Property","East of England","Essex Haven Gateway","15","15","33500","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","East of England","Hertfordshire","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","East of England","Luton","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","East of England","North and West Norfolk","15","15","24870","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Property","East of England","Peterborough","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","East of England","Suffolk","85","80","28700","33000"
"In post","2021","Ministry of Defence (excl. agencies)","Property","East of England","West Essex","30","30","19000","18730"
"In post","2021","Ministry of Defence (excl. agencies)","Property","London","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","London","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","London","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","London","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","London","Harrow and Hillingdon","20","20","33950","36140"
"In post","2021","Ministry of Defence (excl. agencies)","Property","London","Hounslow and Richmond upon Thames","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","London","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","London","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","London","Westminster","35","35","44410","37000"
"In post","2021","Ministry of Defence (excl. agencies)","Property","North East (England)","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","North East (England)","Northumberland","15","10","29040","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","North East (England)","Tyneside","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","North West (England)","East Cumbria","10","10","30140","30120"
"In post","2021","Ministry of Defence (excl. agencies)","Property","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","North West (England)","Greater Manchester South East","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","North West (England)","Lancaster and Wyre","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","North West (England)","Liverpool","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","North West (England)","Mid Lancashire","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Northern Ireland","Antrim and Newtownabbey","10","10","20260","17980"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Northern Ireland","Ards and North Down","10","10","18320","17980"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Northern Ireland","Belfast","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Northern Ireland","Derry City and Strabane","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Northern Ireland","Lisburn and Castlereagh","45","45","37630","37210"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Overseas","Overseas","60","60","36300","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Scotland","Angus and Dundee City","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Scotland","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Scotland","City of Edinburgh","15","15","25370","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Scotland","Clackmannanshire and Fife","85","85","35350","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Scotland","East Ayrshire and North Ayrshire mainland","10","10","32870","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","35","35","28190","23900"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Scotland","Glasgow City","30","30","21690","20920"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","30","30","31720","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Scotland","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Scotland","Perth and Kinross and Stirling","10","10","21400","17230"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","South East (England)","Berkshire","40","40","30520","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","South East (England)","Buckinghamshire CC","30","30","31960","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","South East (England)","Central Hampshire","155","150","38930","35150"
"In post","2021","Ministry of Defence (excl. agencies)","Property","South East (England)","East Kent","25","25","30180","33000"
"In post","2021","Ministry of Defence (excl. agencies)","Property","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","South East (England)","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","South East (England)","Medway","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","South East (England)","North Hampshire","35","35","31700","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","South East (England)","Oxfordshire","55","50","25910","21030"
"In post","2021","Ministry of Defence (excl. agencies)","Property","South East (England)","Portsmouth","110","105","33780","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","South East (England)","South Hampshire","20","15","27360","26930"
"In post","2021","Ministry of Defence (excl. agencies)","Property","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","South East (England)","West Surrey","20","20","22570","18780"
"In post","2021","Ministry of Defence (excl. agencies)","Property","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","70","70","38000","38230"
"In post","2021","Ministry of Defence (excl. agencies)","Property","South West (England)","Bournemouth and Poole","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","South West (England)","Bristol, City of","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","South West (England)","Cornwall and Isles of Scilly","30","25","24620","21130"
"In post","2021","Ministry of Defence (excl. agencies)","Property","South West (England)","Devon CC","25","25","27490","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Property","South West (England)","Dorset CC","25","25","33420","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","South West (England)","Gloucestershire","25","25","34080","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","South West (England)","Plymouth","55","55","34400","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","South West (England)","Somerset","25","25","27060","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Property","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","South West (England)","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","South West (England)","Wiltshire","175","170","35180","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Wales","Cardiff and Vale of Glamorgan","10","10","29550","31100"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Wales","Isle of Anglesey","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Wales","Powys","35","35","31830","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Wales","South West Wales","10","10","28180","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","West Midlands (England)","Birmingham","35","30","35730","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","West Midlands (England)","Herefordshire, County of","10","10","20010","18760"
"In post","2021","Ministry of Defence (excl. agencies)","Property","West Midlands (England)","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","West Midlands (England)","Shropshire CC","10","10","27100","26930"
"In post","2021","Ministry of Defence (excl. agencies)","Property","West Midlands (England)","Staffordshire CC","70","70","37520","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","West Midlands (England)","Telford and Wrekin","45","40","34960","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","West Midlands (England)","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","West Midlands (England)","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","West Midlands (England)","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Yorkshire and The Humber","East Riding of Yorkshire","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Yorkshire and The Humber","North Yorkshire CC","120","115","31750","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Yorkshire and The Humber","York","25","25","33890","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Psychology","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Psychology","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Psychology","East of England","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Psychology","London","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Psychology","South East (England)","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Psychology","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Psychology","South East (England)","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Psychology","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Psychology","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Psychology","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","East Midlands (England)","Lincolnshire","40","40","24350","22500"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","East Midlands (England)","South Nottinghamshire","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","East of England","Cambridgeshire CC","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","East of England","Central Bedfordshire","15","15","32160","29840"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","East of England","Hertfordshire","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","East of England","North and West Norfolk","20","15","22750","22500"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","East of England","Peterborough","20","20","28720","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","East of England","Suffolk","65","65","25290","25150"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","East of England","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","London","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","London","Bexley and Greenwich","30","30","31540","33950"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","London","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","London","Ealing","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","London","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","London","Westminster","75","70","60580","59140"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","North East (England)","Northumberland","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","North East (England)","Tyneside","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","North West (England)","Mid Lancashire","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","North West (England)","Warrington","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","Northern Ireland","Antrim and Newtownabbey","10","10","23530","23250"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","Northern Ireland","Ards and North Down","5","5","[c]","[c]"
