"Status","Year","Profession_of_post","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Operational Delivery","Essex Haven Gateway","SEO/HEO","HEO","25","25","31700","31100"
"In post","2021","Operational Delivery","Essex Haven Gateway","SEO/HEO","SEO","15","15","49000","41340"
"In post","2021","Operational Delivery","Essex Haven Gateway","Unknown","Unknown","30","30","28280","26500"
"In post","2021","Operational Delivery","Essex Thames Gateway","AA/AO","AA","10","10","16860","16840"
"In post","2021","Operational Delivery","Essex Thames Gateway","AA/AO","AO","30","30","20090","19830"
"In post","2021","Operational Delivery","Essex Thames Gateway","EO","EO","45","40","25420","25310"
"In post","2021","Operational Delivery","Essex Thames Gateway","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Essex Thames Gateway","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Essex Thames Gateway","Unknown","Unknown","115","100","26780","22920"
"In post","2021","Operational Delivery","Falkirk","AA/AO","AA","15","15","20350","20070"
"In post","2021","Operational Delivery","Falkirk","AA/AO","AO","150","135","23570","22820"
"In post","2021","Operational Delivery","Falkirk","EO","EO","250","235","32450","33650"
"In post","2021","Operational Delivery","Falkirk","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Falkirk","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Falkirk","SEO/HEO","HEO","40","35","38580","39500"
"In post","2021","Operational Delivery","Falkirk","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","Operational Delivery","Flintshire and Wrexham","AA/AO","AA","110","105","20300","20600"
"In post","2021","Operational Delivery","Flintshire and Wrexham","AA/AO","AO","510","500","24050","23970"
"In post","2021","Operational Delivery","Flintshire and Wrexham","EO","EO","160","155","28780","28750"
"In post","2021","Operational Delivery","Flintshire and Wrexham","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Flintshire and Wrexham","G6/G7","G7","10","10","56860","54990"
"In post","2021","Operational Delivery","Flintshire and Wrexham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Flintshire and Wrexham","SEO/HEO","HEO","65","65","35090","36410"
"In post","2021","Operational Delivery","Flintshire and Wrexham","SEO/HEO","SEO","30","30","48170","46320"
"In post","2021","Operational Delivery","Flintshire and Wrexham","Unknown","Unknown","105","100","28660","28200"
"In post","2021","Operational Delivery","Glasgow City","AA/AO","AA","85","70","19090","20070"
"In post","2021","Operational Delivery","Glasgow City","AA/AO","AO","1285","1150","21390","21430"
"In post","2021","Operational Delivery","Glasgow City","EO","EO","1220","1145","27610","26160"
"In post","2021","Operational Delivery","Glasgow City","G6/G7","G6","20","20","68340","65830"
"In post","2021","Operational Delivery","Glasgow City","G6/G7","G7","65","60","53980","53360"
"In post","2021","Operational Delivery","Glasgow City","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Glasgow City","SEO/HEO","HEO","575","535","32480","31810"
"In post","2021","Operational Delivery","Glasgow City","SEO/HEO","SEO","185","170","40700","38640"
"In post","2021","Operational Delivery","Gloucestershire","AA/AO","AA","10","10","16920","16930"
"In post","2021","Operational Delivery","Gloucestershire","AA/AO","AO","155","145","21770","22350"
"In post","2021","Operational Delivery","Gloucestershire","EO","EO","165","140","26820","27130"
"In post","2021","Operational Delivery","Gloucestershire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Gloucestershire","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Gloucestershire","SEO/HEO","HEO","90","75","33720","33840"
"In post","2021","Operational Delivery","Gloucestershire","SEO/HEO","SEO","35","35","39460","39230"
"In post","2021","Operational Delivery","Gloucestershire","Unknown","Unknown","85","75","28260","24800"
"In post","2021","Operational Delivery","Greater Manchester North East","AA/AO","AA","30","30","20820","20600"
"In post","2021","Operational Delivery","Greater Manchester North East","AA/AO","AO","140","130","26550","25790"
"In post","2021","Operational Delivery","Greater Manchester North East","EO","EO","70","70","28940","27380"
"In post","2021","Operational Delivery","Greater Manchester North East","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Greater Manchester North East","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Greater Manchester North East","SEO/HEO","HEO","30","25","35340","36570"
"In post","2021","Operational Delivery","Greater Manchester North East","SEO/HEO","SEO","10","10","49670","51330"
"In post","2021","Operational Delivery","Greater Manchester North East","Unknown","Unknown","130","120","29070","30210"
"In post","2021","Operational Delivery","Greater Manchester North West","AA/AO","AA","70","60","20000","20600"
"In post","2021","Operational Delivery","Greater Manchester North West","AA/AO","AO","245","230","24760","24440"
"In post","2021","Operational Delivery","Greater Manchester North West","EO","EO","65","60","28430","26780"
"In post","2021","Operational Delivery","Greater Manchester North West","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Greater Manchester North West","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Greater Manchester North West","SEO/HEO","HEO","35","35","34580","35370"
"In post","2021","Operational Delivery","Greater Manchester North West","SEO/HEO","SEO","15","15","45070","43200"
"In post","2021","Operational Delivery","Greater Manchester North West","Unknown","Unknown","115","105","29780","30210"
"In post","2021","Operational Delivery","Greater Manchester South East","AA/AO","AA","10","10","17160","16930"
"In post","2021","Operational Delivery","Greater Manchester South East","AA/AO","AO","100","85","21570","20920"
"In post","2021","Operational Delivery","Greater Manchester South East","EO","EO","35","35","26180","26700"
"In post","2021","Operational Delivery","Greater Manchester South East","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Greater Manchester South East","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Greater Manchester South East","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Greater Manchester South East","Unknown","Unknown","110","105","29790","30210"
"In post","2021","Operational Delivery","Greater Manchester South West","AA/AO","AA","75","65","18920","20070"
"In post","2021","Operational Delivery","Greater Manchester South West","AA/AO","AO","900","790","20660","20140"
"In post","2021","Operational Delivery","Greater Manchester South West","EO","EO","760","715","25390","25560"
"In post","2021","Operational Delivery","Greater Manchester South West","G6/G7","G6","20","20","63470","64670"
"In post","2021","Operational Delivery","Greater Manchester South West","G6/G7","G7","45","45","51610","52580"
"In post","2021","Operational Delivery","Greater Manchester South West","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Greater Manchester South West","SEO/HEO","HEO","370","350","31230","31810"
"In post","2021","Operational Delivery","Greater Manchester South West","SEO/HEO","SEO","165","160","37890","38630"
"In post","2021","Operational Delivery","Greater Manchester South West","Unknown","Unknown","245","230","30700","30210"
"In post","2021","Operational Delivery","Gwent Valleys","AA/AO","AO","85","75","20700","19970"
"In post","2021","Operational Delivery","Gwent Valleys","EO","EO","25","25","25780","28850"
"In post","2021","Operational Delivery","Gwent Valleys","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Gwent Valleys","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Gwent Valleys","SEO/HEO","HEO","25","25","36090","37410"
"In post","2021","Operational Delivery","Gwent Valleys","SEO/HEO","SEO","10","10","45810","47000"
"In post","2021","Operational Delivery","Gwent Valleys","Unknown","Unknown","80","70","29120","28300"
"In post","2021","Operational Delivery","Gwynedd","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Gwynedd","AA/AO","AO","115","100","21800","21050"
"In post","2021","Operational Delivery","Gwynedd","EO","EO","55","50","27320","28130"
"In post","2021","Operational Delivery","Gwynedd","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Gwynedd","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Gwynedd","SEO/HEO","HEO","20","20","32390","31630"
"In post","2021","Operational Delivery","Gwynedd","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Gwynedd","Unknown","Unknown","60","60","27640","24320"
"In post","2021","Operational Delivery","Hackney and Newham","AA/AO","AA","10","10","21220","21790"
"In post","2021","Operational Delivery","Hackney and Newham","AA/AO","AO","275","240","24820","25630"
"In post","2021","Operational Delivery","Hackney and Newham","EO","EO","155","140","29840","29570"
"In post","2021","Operational Delivery","Hackney and Newham","G6/G7","G6","10","10","74330","74190"
"In post","2021","Operational Delivery","Hackney and Newham","G6/G7","G7","15","10","57750","59160"
"In post","2021","Operational Delivery","Hackney and Newham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Hackney and Newham","SEO/HEO","HEO","75","70","36960","36160"
"In post","2021","Operational Delivery","Hackney and Newham","SEO/HEO","SEO","45","45","43810","43050"
"In post","2021","Operational Delivery","Hackney and Newham","Unknown","Unknown","125","120","29930","26810"
"In post","2021","Operational Delivery","Haringey and Islington","AA/AO","AA","115","105","22770","24920"
"In post","2021","Operational Delivery","Haringey and Islington","AA/AO","AO","530","510","29430","30220"
"In post","2021","Operational Delivery","Haringey and Islington","EO","EO","120","115","31300","30340"
"In post","2021","Operational Delivery","Haringey and Islington","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Haringey and Islington","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Haringey and Islington","SEO/HEO","HEO","70","65","36870","35320"
"In post","2021","Operational Delivery","Haringey and Islington","SEO/HEO","SEO","25","25","53270","55300"
"In post","2021","Operational Delivery","Haringey and Islington","Unknown","Unknown","130","125","32840","34100"
"In post","2021","Operational Delivery","Harrow and Hillingdon","AA/AO","AA","30","25","20750","22210"
"In post","2021","Operational Delivery","Harrow and Hillingdon","AA/AO","AO","385","355","25510","25630"
"In post","2021","Operational Delivery","Harrow and Hillingdon","EO","EO","1290","1125","29680","29080"
"In post","2021","Operational Delivery","Harrow and Hillingdon","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Harrow and Hillingdon","G6/G7","G7","35","35","57530","57680"
"In post","2021","Operational Delivery","Harrow and Hillingdon","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Harrow and Hillingdon","SEO/HEO","HEO","275","255","35620","35200"
"In post","2021","Operational Delivery","Harrow and Hillingdon","SEO/HEO","SEO","105","100","42690","42410"
"In post","2021","Operational Delivery","Harrow and Hillingdon","Unknown","Unknown","50","45","33140","29430"
"In post","2021","Operational Delivery","Hartlepool and Stockton-on-Tees","AA/AO","AA","95","90","20820","20600"
"In post","2021","Operational Delivery","Hartlepool and Stockton-on-Tees","AA/AO","AO","375","355","26340","24920"
"In post","2021","Operational Delivery","Hartlepool and Stockton-on-Tees","EO","EO","90","85","30870","31610"
"In post","2021","Operational Delivery","Hartlepool and Stockton-on-Tees","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Hartlepool and Stockton-on-Tees","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Hartlepool and Stockton-on-Tees","SEO/HEO","HEO","50","50","34960","36880"
"In post","2021","Operational Delivery","Hartlepool and Stockton-on-Tees","SEO/HEO","SEO","25","25","52620","51330"
"In post","2021","Operational Delivery","Hartlepool and Stockton-on-Tees","Unknown","Unknown","60","55","31620","32390"
"In post","2021","Operational Delivery","Heart of Essex","AA/AO","AA","80","70","19800","20600"
"In post","2021","Operational Delivery","Heart of Essex","AA/AO","AO","350","325","26690","25850"
"In post","2021","Operational Delivery","Heart of Essex","EO","EO","180","170","28620","28620"
"In post","2021","Operational Delivery","Heart of Essex","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Heart of Essex","G6/G7","G7","15","10","60620","53430"
"In post","2021","Operational Delivery","Heart of Essex","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Heart of Essex","SEO/HEO","HEO","65","60","33380","32740"
"In post","2021","Operational Delivery","Heart of Essex","SEO/HEO","SEO","40","40","47190","46320"
"In post","2021","Operational Delivery","Heart of Essex","Unknown","Unknown","70","65","29050","30210"
"In post","2021","Operational Delivery","Herefordshire, County of","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Herefordshire, County of","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Herefordshire, County of","EO","EO","10","10","28290","26750"
"In post","2021","Operational Delivery","Herefordshire, County of","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Herefordshire, County of","Unknown","Unknown","20","20","29420","31420"
"In post","2021","Operational Delivery","Hertfordshire","AA/AO","AA","90","80","20340","20600"
"In post","2021","Operational Delivery","Hertfordshire","AA/AO","AO","385","365","27280","27850"
"In post","2021","Operational Delivery","Hertfordshire","EO","EO","265","250","30140","29620"
"In post","2021","Operational Delivery","Hertfordshire","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Hertfordshire","G6/G7","G7","40","35","54850","53850"
"In post","2021","Operational Delivery","Hertfordshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Hertfordshire","SEO/HEO","HEO","115","110","36380","34730"
"In post","2021","Operational Delivery","Hertfordshire","SEO/HEO","SEO","45","45","44910","41990"
"In post","2021","Operational Delivery","Hertfordshire","Unknown","Unknown","130","125","29360","28200"
"In post","2021","Operational Delivery","Hounslow and Richmond upon Thames","AA/AO","AA","170","155","23030","24660"
"In post","2021","Operational Delivery","Hounslow and Richmond upon Thames","AA/AO","AO","615","580","28840","30720"
"In post","2021","Operational Delivery","Hounslow and Richmond upon Thames","EO","EO","470","450","30030","29080"
"In post","2021","Operational Delivery","Hounslow and Richmond upon Thames","G6/G7","G6","10","10","[c]","[c]"
"In post","2021","Operational Delivery","Hounslow and Richmond upon Thames","G6/G7","G7","25","25","54610","53600"
"In post","2021","Operational Delivery","Hounslow and Richmond upon Thames","SEO/HEO","HEO","250","240","35250","35200"
"In post","2021","Operational Delivery","Hounslow and Richmond upon Thames","SEO/HEO","SEO","100","100","42950","41970"
"In post","2021","Operational Delivery","Hounslow and Richmond upon Thames","Unknown","Unknown","50","50","32000","30370"
"In post","2021","Operational Delivery","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","AA","20","15","20450","20070"
"In post","2021","Operational Delivery","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","AO","140","125","23000","22220"
"In post","2021","Operational Delivery","Inverclyde, East Renfrewshire and Renfrewshire","EO","EO","230","215","29870","29350"
"In post","2021","Operational Delivery","Inverclyde, East Renfrewshire and Renfrewshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Inverclyde, East Renfrewshire and Renfrewshire","G6/G7","G7","15","15","61370","59930"
"In post","2021","Operational Delivery","Inverclyde, East Renfrewshire and Renfrewshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Inverclyde, East Renfrewshire and Renfrewshire","SEO/HEO","HEO","75","75","36350","36460"
"In post","2021","Operational Delivery","Inverclyde, East Renfrewshire and Renfrewshire","SEO/HEO","SEO","30","30","47220","46740"
"In post","2021","Operational Delivery","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","AA","10","10","20130","20070"
"In post","2021","Operational Delivery","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","AO","80","75","22840","22220"
"In post","2021","Operational Delivery","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","EO","100","95","30340","29350"
"In post","2021","Operational Delivery","Inverness and Nairn and Moray, Badenoch and Strathspey","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Inverness and Nairn and Moray, Badenoch and Strathspey","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","HEO","25","25","35920","35380"
"In post","2021","Operational Delivery","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","SEO","10","10","44460","45760"
"In post","2021","Operational Delivery","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Isle of Anglesey","AA/AO","AO","25","20","24650","26590"
"In post","2021","Operational Delivery","Isle of Anglesey","EO","EO","45","45","27110","25260"
"In post","2021","Operational Delivery","Isle of Anglesey","SEO/HEO","HEO","15","15","33800","33900"
"In post","2021","Operational Delivery","Isle of Anglesey","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Isle of Anglesey","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Isle of Wight","AA/AO","AA","105","100","20630","20600"
"In post","2021","Operational Delivery","Isle of Wight","AA/AO","AO","370","345","27040","26050"
"In post","2021","Operational Delivery","Isle of Wight","EO","EO","70","65","29950","27760"
"In post","2021","Operational Delivery","Isle of Wight","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Isle of Wight","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Isle of Wight","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Isle of Wight","SEO/HEO","HEO","35","35","36240","37280"
"In post","2021","Operational Delivery","Isle of Wight","SEO/HEO","SEO","15","15","50940","51240"
"In post","2021","Operational Delivery","Isle of Wight","Unknown","Unknown","25","25","33560","37170"
"In post","2021","Operational Delivery","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","AA","85","80","25780","25450"
"In post","2021","Operational Delivery","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","AO","315","300","32020","33260"
"In post","2021","Operational Delivery","Kensington & Chelsea and Hammersmith & Fulham","EO","EO","65","60","35410","36890"
"In post","2021","Operational Delivery","Kensington & Chelsea and Hammersmith & Fulham","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Kensington & Chelsea and Hammersmith & Fulham","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","HEO","35","35","41160","41780"
"In post","2021","Operational Delivery","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","SEO","15","10","54330","56180"
"In post","2021","Operational Delivery","Kensington & Chelsea and Hammersmith & Fulham","Unknown","Unknown","55","55","34350","34100"
"In post","2021","Operational Delivery","Kent Thames Gateway","AA/AO","AA","165","155","20990","21500"
"In post","2021","Operational Delivery","Kent Thames Gateway","AA/AO","AO","740","710","29190","30400"
"In post","2021","Operational Delivery","Kent Thames Gateway","EO","EO","145","140","31810","33520"
"In post","2021","Operational Delivery","Kent Thames Gateway","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Kent Thames Gateway","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Kent Thames Gateway","SEO/HEO","HEO","85","80","35920","36710"
"In post","2021","Operational Delivery","Kent Thames Gateway","SEO/HEO","SEO","35","35","50860","51170"
"In post","2021","Operational Delivery","Kent Thames Gateway","Unknown","Unknown","40","35","33880","35020"
"In post","2021","Operational Delivery","Kingston upon Hull, City of","AA/AO","AA","75","70","20300","20600"
"In post","2021","Operational Delivery","Kingston upon Hull, City of","AA/AO","AO","540","500","24880","23720"
"In post","2021","Operational Delivery","Kingston upon Hull, City of","EO","EO","295","270","27510","27130"
"In post","2021","Operational Delivery","Kingston upon Hull, City of","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Kingston upon Hull, City of","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Kingston upon Hull, City of","SEO/HEO","HEO","115","105","33940","33840"
"In post","2021","Operational Delivery","Kingston upon Hull, City of","SEO/HEO","SEO","40","35","43370","40860"
"In post","2021","Operational Delivery","Kingston upon Hull, City of","Unknown","Unknown","120","110","29660","28200"
"In post","2021","Operational Delivery","Lambeth","AA/AO","AA","50","50","24830","25450"
"In post","2021","Operational Delivery","Lambeth","AA/AO","AO","305","295","29870","30220"
"In post","2021","Operational Delivery","Lambeth","EO","EO","740","700","33100","33700"
"In post","2021","Operational Delivery","Lambeth","G6/G7","G6","170","160","71910","68580"
"In post","2021","Operational Delivery","Lambeth","G6/G7","G7","350","335","56370","54290"
"In post","2021","Operational Delivery","Lambeth","SCS level","SCS level","55","55","100770","93480"
"In post","2021","Operational Delivery","Lambeth","SEO/HEO","HEO","605","580","39740","40170"
"In post","2021","Operational Delivery","Lambeth","SEO/HEO","SEO","435","410","44740","42480"
"In post","2021","Operational Delivery","Lambeth","Unknown","Unknown","65","60","32600","32090"
"In post","2021","Operational Delivery","Lancaster and Wyre","AA/AO","AA","65","60","20700","20600"
"In post","2021","Operational Delivery","Lancaster and Wyre","AA/AO","AO","200","190","25750","25300"
"In post","2021","Operational Delivery","Lancaster and Wyre","EO","EO","50","50","29720","29200"
"In post","2021","Operational Delivery","Lancaster and Wyre","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Lancaster and Wyre","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Lancaster and Wyre","SEO/HEO","HEO","30","30","36650","38160"
"In post","2021","Operational Delivery","Lancaster and Wyre","SEO/HEO","SEO","10","10","49700","51160"
"In post","2021","Operational Delivery","Lancaster and Wyre","Unknown","Unknown","25","25","30960","34930"
"In post","2021","Operational Delivery","Leeds","AA/AO","AA","260","235","19810","20600"
"In post","2021","Operational Delivery","Leeds","AA/AO","AO","1605","1475","22950","21590"
"In post","2021","Operational Delivery","Leeds","EO","EO","1085","1015","26460","25560"
"In post","2021","Operational Delivery","Leeds","G6/G7","G6","35","35","66160","64670"
"In post","2021","Operational Delivery","Leeds","G6/G7","G7","155","150","52500","52280"
"In post","2021","Operational Delivery","Leeds","SCS level","SCS level","10","10","85860","84780"
"In post","2021","Operational Delivery","Leeds","SEO/HEO","HEO","655","620","32150","31810"
"In post","2021","Operational Delivery","Leeds","SEO/HEO","SEO","345","335","41180","38630"
"In post","2021","Operational Delivery","Leeds","Unknown","Unknown","220","200","30490","30210"
"In post","2021","Operational Delivery","Leicester","AA/AO","AA","60","55","18320","16930"
"In post","2021","Operational Delivery","Leicester","AA/AO","AO","685","610","21650","21440"
"In post","2021","Operational Delivery","Leicester","EO","EO","270","245","26370","27130"
"In post","2021","Operational Delivery","Leicester","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Leicester","G6/G7","G7","15","15","51210","51730"
"In post","2021","Operational Delivery","Leicester","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Leicester","SEO/HEO","HEO","120","110","32440","33840"
"In post","2021","Operational Delivery","Leicester","SEO/HEO","SEO","70","65","40030","38670"
"In post","2021","Operational Delivery","Leicester","Unknown","Unknown","165","150","29000","28200"
"In post","2021","Operational Delivery","Leicestershire CC and Rutland","AA/AO","AA","120","110","20330","20600"
"In post","2021","Operational Delivery","Leicestershire CC and Rutland","AA/AO","AO","605","555","24890","24440"
"In post","2021","Operational Delivery","Leicestershire CC and Rutland","EO","EO","320","300","27880","27370"
"In post","2021","Operational Delivery","Leicestershire CC and Rutland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Leicestershire CC and Rutland","G6/G7","G7","10","10","56980","53890"
"In post","2021","Operational Delivery","Leicestershire CC and Rutland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Leicestershire CC and Rutland","SEO/HEO","HEO","125","120","34730","34860"
"In post","2021","Operational Delivery","Leicestershire CC and Rutland","SEO/HEO","SEO","45","45","47970","48150"
"In post","2021","Operational Delivery","Leicestershire CC and Rutland","Unknown","Unknown","45","40","33460","33030"
"In post","2021","Operational Delivery","Lewisham and Southwark","AA/AO","AA","35","35","19690","19060"
"In post","2021","Operational Delivery","Lewisham and Southwark","AA/AO","AO","105","100","24340","24590"
"In post","2021","Operational Delivery","Lewisham and Southwark","EO","EO","205","205","28630","28820"
"In post","2021","Operational Delivery","Lewisham and Southwark","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Lewisham and Southwark","G6/G7","G7","20","20","57900","57680"
"In post","2021","Operational Delivery","Lewisham and Southwark","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Lewisham and Southwark","SEO/HEO","HEO","60","60","34270","35200"
"In post","2021","Operational Delivery","Lewisham and Southwark","SEO/HEO","SEO","30","30","42920","42170"
"In post","2021","Operational Delivery","Lewisham and Southwark","Unknown","Unknown","305","295","35020","34100"
"In post","2021","Operational Delivery","Lincolnshire","AA/AO","AA","135","130","20310","20600"
"In post","2021","Operational Delivery","Lincolnshire","AA/AO","AO","455","430","25490","25790"
"In post","2021","Operational Delivery","Lincolnshire","EO","EO","185","175","28870","27380"
"In post","2021","Operational Delivery","Lincolnshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Lincolnshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Lincolnshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Lincolnshire","SEO/HEO","HEO","90","80","34450","34760"
"In post","2021","Operational Delivery","Lincolnshire","SEO/HEO","SEO","45","45","47250","46870"
"In post","2021","Operational Delivery","Lincolnshire","Unknown","Unknown","130","125","30520","30210"
"In post","2021","Operational Delivery","Lisburn and Castlereagh","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Lisburn and Castlereagh","EO","EO","50","50","26210","25310"
"In post","2021","Operational Delivery","Lisburn and Castlereagh","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Lisburn and Castlereagh","SEO/HEO","HEO","10","10","31960","31370"
"In post","2021","Operational Delivery","Lisburn and Castlereagh","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Liverpool","AA/AO","AA","245","215","18900","17990"
"In post","2021","Operational Delivery","Liverpool","AA/AO","AO","2730","2430","21900","21430"
"In post","2021","Operational Delivery","Liverpool","EO","EO","2170","2000","25430","25040"
"In post","2021","Operational Delivery","Liverpool","G6/G7","G6","45","45","65910","63660"
"In post","2021","Operational Delivery","Liverpool","G6/G7","G7","135","130","52070","52280"
"In post","2021","Operational Delivery","Liverpool","SCS level","SCS level","10","10","93610","85600"
"In post","2021","Operational Delivery","Liverpool","SEO/HEO","HEO","655","630","31300","30980"
"In post","2021","Operational Delivery","Liverpool","SEO/HEO","SEO","270","260","38540","37660"
"In post","2021","Operational Delivery","Liverpool","Unknown","Unknown","205","190","29430","28200"
"In post","2021","Operational Delivery","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA/AO","AA","5","0","[c]","[c]"
"In post","2021","Operational Delivery","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA/AO","AO","15","10","22360","22520"
"In post","2021","Operational Delivery","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","EO","EO","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Luton","AA/AO","AA","20","15","17200","16900"
