"Status","Year","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Work and Pensions","Southampton","Outside London","270","235","26150","27570"
"In post","2021","Department for Work and Pensions","Southend-on-Sea","Outside London","220","195","28800","29290"
"In post","2021","Department for Work and Pensions","Staffordshire CC","Outside London","485","425","27560","27570"
"In post","2021","Department for Work and Pensions","Stoke-on-Trent","Outside London","495","425","25650","27570"
"In post","2021","Department for Work and Pensions","Suffolk","Outside London","615","550","26980","27570"
"In post","2021","Department for Work and Pensions","Sunderland","Outside London","1755","1520","25750","27570"
"In post","2021","Department for Work and Pensions","Swansea","Outside London","590","520","24740","26120"
"In post","2021","Department for Work and Pensions","Swindon","Outside London","175","155","27540","27570"
"In post","2021","Department for Work and Pensions","Telford and Wrekin","Outside London","410","360","26060","27570"
"In post","2021","Department for Work and Pensions","Thurrock","Outside London","85","75","29720","29290"
"In post","2021","Department for Work and Pensions","Torbay","Outside London","265","225","24720","26120"
"In post","2021","Department for Work and Pensions","Tower Hamlets","London","400","375","35650","31060"
"In post","2021","Department for Work and Pensions","Tyneside","Outside London","5325","4780","28650","27570"
"In post","2021","Department for Work and Pensions","Unknown","Unknown","900","835","30410","27570"
"In post","2021","Department for Work and Pensions","Wakefield","Outside London","275","240","27510","27570"
"In post","2021","Department for Work and Pensions","Walsall","Outside London","490","425","24650","26120"
"In post","2021","Department for Work and Pensions","Wandsworth","London","155","135","28860","31060"
"In post","2021","Department for Work and Pensions","Warrington","Outside London","495","440","25150","27570"
"In post","2021","Department for Work and Pensions","Warwickshire","Outside London","505","435","24820","26120"
"In post","2021","Department for Work and Pensions","West Cumbria","Outside London","170","145","26010","27570"
"In post","2021","Department for Work and Pensions","West Essex","Outside London","135","125","29720","29290"
"In post","2021","Department for Work and Pensions","West Kent","Outside London","80","80","29810","29290"
"In post","2021","Department for Work and Pensions","West Lothian","Outside London","205","190","25980","27570"
"In post","2021","Department for Work and Pensions","West Northamptonshire","Outside London","180","165","27890","27570"
"In post","2021","Department for Work and Pensions","West Surrey","Outside London","265","245","30650","29290"
"In post","2021","Department for Work and Pensions","West Sussex (North East)","Outside London","190","180","26930","27570"
"In post","2021","Department for Work and Pensions","West Sussex (South West)","Outside London","335","300","25860","27570"
"In post","2021","Department for Work and Pensions","Westminster","London","2245","2160","45280","39890"
"In post","2021","Department for Work and Pensions","Wiltshire","Outside London","240","220","27530","27570"
"In post","2021","Department for Work and Pensions","Wirral","Outside London","1410","1210","24430","21010"
"In post","2021","Department for Work and Pensions","Wolverhampton","Outside London","630","545","25070","27570"
"In post","2021","Department for Work and Pensions","Worcestershire","Outside London","340","300","25970","27570"
"In post","2021","Department for Work and Pensions","York","Outside London","345","315","31140","27570"
"In post","2021","Department of Health and Social Care","Barnet","London","1100","1035","43010","39110"
"In post","2021","Department of Health and Social Care","Barnsley, Doncaster and Rotherham","Outside London","10","10","59850","43110"
"In post","2021","Department of Health and Social Care","Berkshire","Outside London","5","5","[c]","[c]"
"In post","2021","Department of Health and Social Care","Birmingham","Outside London","455","410","41950","35160"
"In post","2021","Department of Health and Social Care","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Bristol, City of","Outside London","360","325","40130","34660"
"In post","2021","Department of Health and Social Care","Cambridgeshire CC","Outside London","315","280","42540","34620"
"In post","2021","Department of Health and Social Care","Cardiff and Vale of Glamorgan","Outside London","10","10","56580","42300"
"In post","2021","Department of Health and Social Care","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Darlington","Outside London","5","5","[c]","[c]"
"In post","2021","Department of Health and Social Care","Devon CC","Outside London","40","35","51840","47310"
"In post","2021","Department of Health and Social Care","East Kent","Outside London","10","5","[c]","[c]"
"In post","2021","Department of Health and Social Care","East Lancashire","Outside London","20","20","31760","27940"
"In post","2021","Department of Health and Social Care","East Merseyside","Outside London","15","10","42140","38670"
"In post","2021","Department of Health and Social Care","East Surrey","Outside London","10","10","49990","46290"
"In post","2021","Department of Health and Social Care","East Sussex CC","Outside London","10","10","37050","39400"
"In post","2021","Department of Health and Social Care","Glasgow City","Outside London","15","15","36690","35400"
"In post","2021","Department of Health and Social Care","Gloucestershire","Outside London","15","15","38030","29270"
"In post","2021","Department of Health and Social Care","Harrow and Hillingdon","London","15","15","57840","48790"
"In post","2021","Department of Health and Social Care","Heart of Essex","Outside London","10","10","50310","41640"
"In post","2021","Department of Health and Social Care","Hertfordshire","Outside London","335","325","44700","41010"
"In post","2021","Department of Health and Social Care","Lambeth","London","1785","1620","49420","41500"
"In post","2021","Department of Health and Social Care","Leeds","Outside London","1300","1240","42960","37490"
"In post","2021","Department of Health and Social Care","Leicestershire CC and Rutland","Outside London","20","20","48340","42530"
"In post","2021","Department of Health and Social Care","Lewisham and Southwark","London","75","70","53610","49010"
"In post","2021","Department of Health and Social Care","Liverpool","Outside London","110","100","45870","37860"
"In post","2021","Department of Health and Social Care","Manchester","Outside London","390","355","34000","28200"
"In post","2021","Department of Health and Social Care","Mid Kent","Outside London","35","35","48430","40280"
"In post","2021","Department of Health and Social Care","Mid Lancashire","Outside London","50","45","45140","37120"
"In post","2021","Department of Health and Social Care","North Nottinghamshire","Outside London","10","10","[c]","[c]"
"In post","2021","Department of Health and Social Care","North Yorkshire CC","Outside London","20","20","36730","27900"
"In post","2021","Department of Health and Social Care","Nottingham","Outside London","160","150","43540","36330"
"In post","2021","Department of Health and Social Care","Oxfordshire","Outside London","365","325","44390","40030"
"In post","2021","Department of Health and Social Care","Sheffield","Outside London","50","45","33230","29270"
"In post","2021","Department of Health and Social Care","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Somerset","Outside London","10","10","[c]","[c]"
"In post","2021","Department of Health and Social Care","South Hampshire","Outside London","30","25","54760","49340"
"In post","2021","Department of Health and Social Care","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Staffordshire CC","Outside London","5","5","[c]","[c]"
"In post","2021","Department of Health and Social Care","Suffolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Tower Hamlets","London","1005","970","49410","41770"
"In post","2021","Department of Health and Social Care","Tyneside","Outside London","140","120","45510","38690"
"In post","2021","Department of Health and Social Care","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","West Essex","Outside London","70","60","46180","36160"
"In post","2021","Department of Health and Social Care","West Sussex (North East)","Outside London","50","45","52000","50770"
"In post","2021","Department of Health and Social Care","Westminster","London","2445","2395","48400","41890"
"In post","2021","Department of Health and Social Care","Wiltshire","Outside London","795","740","37250","34530"
"In post","2021","Department of Health and Social Care","York","Outside London","75","70","46470","40560"
"In post","2021","ESTYN","Cardiff and Vale of Glamorgan","Outside London","115","105","58000","74730"
"In post","2021","Food Standards Agency","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","10","10","26300","26750"
"In post","2021","Food Standards Agency","Bedford","Outside London","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Belfast","Outside London","80","80","38880","37910"
"In post","2021","Food Standards Agency","Birmingham","Outside London","70","70","39260","37910"
"In post","2021","Food Standards Agency","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Breckland and South Norfolk","Outside London","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","Calderdale and Kirklees","Outside London","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Cardiff and Vale of Glamorgan","Outside London","105","105","39860","37910"
"In post","2021","Food Standards Agency","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Central Valleys","Outside London","15","15","26860","26750"
"In post","2021","Food Standards Agency","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Cornwall and Isles of Scilly","Outside London","10","10","27050","26750"
"In post","2021","Food Standards Agency","Devon CC","Outside London","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Dorset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Dudley","Outside London","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Durham CC","Outside London","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","East Lancashire","Outside London","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Essex Haven Gateway","Outside London","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Flintshire and Wrexham","Outside London","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Gloucestershire","Outside London","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Greater Manchester South East","Outside London","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Heart of Essex","Outside London","10","10","29180","29090"
"In post","2021","Food Standards Agency","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Lincolnshire","Outside London","20","15","27210","26750"
"In post","2021","Food Standards Agency","Mid Lancashire","Outside London","20","20","26820","26750"
"In post","2021","Food Standards Agency","North and North East Lincolnshire","Outside London","10","10","26750","26750"
"In post","2021","Food Standards Agency","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","North Yorkshire CC","Outside London","10","10","27760","27710"
"In post","2021","Food Standards Agency","Norwich and East Norfolk","Outside London","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Shropshire CC","Outside London","10","10","26830","26750"
"In post","2021","Food Standards Agency","Somerset","Outside London","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","South and West Derbyshire","Outside London","15","10","27180","26750"
"In post","2021","Food Standards Agency","South West Wales","Outside London","10","10","27430","26750"
"In post","2021","Food Standards Agency","Staffordshire CC","Outside London","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Suffolk","Outside London","20","20","26990","26750"
"In post","2021","Food Standards Agency","Telford and Wrekin","Outside London","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Warwickshire","Outside London","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","West Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Westminster","London","465","460","42540","40350"
"In post","2021","Food Standards Agency","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","York","Outside London","255","250","38340","37350"
"In post","2021","Foreign, Commonwealth and Development Office","Milton Keynes","Outside London","1045","1005","36870","31800"
"In post","2021","Foreign, Commonwealth and Development Office","Overseas","Overseas","2280","2275","52030","53470"
"In post","2021","Foreign, Commonwealth and Development Office","South Lanarkshire","Outside London","965","930","40570","34530"
"In post","2021","Foreign, Commonwealth and Development Office","West Sussex (North East)","Outside London","85","80","34080","29410"
"In post","2021","Foreign, Commonwealth and Development Office","Westminster","London","4260","4155","49350","44880"
"In post","2021","HM Land Registry","Coventry","Outside London","265","240","30880","27130"
"In post","2021","HM Land Registry","Croydon","London","375","355","41430","37290"
"In post","2021","HM Land Registry","Dorset CC","Outside London","285","255","29180","27130"
"In post","2021","HM Land Registry","Durham CC","Outside London","710","645","28370","27130"
"In post","2021","HM Land Registry","Gloucestershire","Outside London","345","300","30310","27130"
"In post","2021","HM Land Registry","Kingston upon Hull, City of","Outside London","335","305","29120","27130"
"In post","2021","HM Land Registry","Leicester","Outside London","310","285","29170","27130"
"In post","2021","HM Land Registry","Mid Lancashire","Outside London","410","370","29070","27130"
"In post","2021","HM Land Registry","Nottingham","Outside London","560","510","31980","27130"
"In post","2021","HM Land Registry","Peterborough","Outside London","285","260","31050","27130"
"In post","2021","HM Land Registry","Plymouth","Outside London","920","850","34820","33840"
"In post","2021","HM Land Registry","Swansea","Outside London","720","645","29080","27130"
"In post","2021","HM Land Registry","Telford and Wrekin","Outside London","340","310","28790","27130"
"In post","2021","HM Land Registry","Wirral","Outside London","495","440","29650","27130"
"In post","2021","HM Revenue and Customs","Aberdeen City and Aberdeenshire","Outside London","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Angus and Dundee City","Outside London","300","275","23610","21400"
"In post","2021","HM Revenue and Customs","Belfast","Outside London","1990","1850","28520","25560"
"In post","2021","HM Revenue and Customs","Berkshire","Outside London","315","285","34710","32520"
"In post","2021","HM Revenue and Customs","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Birmingham","Outside London","2985","2790","31300","28130"
"In post","2021","HM Revenue and Customs","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Bradford","Outside London","1845","1635","28530","25560"
"In post","2021","HM Revenue and Customs","Brent","London","140","130","37220","33750"
"In post","2021","HM Revenue and Customs","Bristol, City of","Outside London","1400","1315","35240","31810"
"In post","2021","HM Revenue and Customs","Calderdale and Kirklees","Outside London","125","110","26270","21100"
"In post","2021","HM Revenue and Customs","Cambridgeshire CC","Outside London","45","45","36210","33250"
"In post","2021","HM Revenue and Customs","Camden and City of London","London","1510","1445","38460","36160"
"In post","2021","HM Revenue and Customs","Cardiff and Vale of Glamorgan","Outside London","4210","3890","27960","25560"
"In post","2021","HM Revenue and Customs","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","City of Edinburgh","Outside London","2055","1940","28350","25560"
"In post","2021","HM Revenue and Customs","Cornwall and Isles of Scilly","Outside London","25","20","35840","32290"
"In post","2021","HM Revenue and Customs","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Croydon","London","2425","2295","39040","36160"
"In post","2021","HM Revenue and Customs","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Derry City and Strabane","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Devon CC","Outside London","70","65","35250","32110"
"In post","2021","HM Revenue and Customs","Dudley","Outside London","55","55","23530","20140"
"In post","2021","HM Revenue and Customs","Durham CC","Outside London","810","735","23830","21100"
"In post","2021","HM Revenue and Customs","Ealing","London","65","55","31010","32520"
"In post","2021","HM Revenue and Customs","East Kent","Outside London","225","210","30150","28130"
"In post","2021","HM Revenue and Customs","East Sussex CC","Outside London","40","35","32220","27530"
"In post","2021","HM Revenue and Customs","Essex Haven Gateway","Outside London","70","70","32490","28990"
"In post","2021","HM Revenue and Customs","Flintshire and Wrexham","Outside London","85","80","39050","40010"
"In post","2021","HM Revenue and Customs","Glasgow City","Outside London","1600","1465","30150","25880"
"In post","2021","HM Revenue and Customs","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Greater Manchester South West","Outside London","3860","3635","30830","25560"
"In post","2021","HM Revenue and Customs","Gwynedd","Outside London","15","15","22530","21440"
"In post","2021","HM Revenue and Customs","Hackney and Newham","London","1295","1205","39280","36160"
"In post","2021","HM Revenue and Customs","Harrow and Hillingdon","London","40","35","29380","24120"
"In post","2021","HM Revenue and Customs","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Hertfordshire","Outside London","50","45","31110","29570"
"In post","2021","HM Revenue and Customs","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Kingston upon Hull, City of","Outside London","80","70","31660","28780"
"In post","2021","HM Revenue and Customs","Lancaster and Wyre","Outside London","30","25","34750","29320"
"In post","2021","HM Revenue and Customs","Leeds","Outside London","2985","2835","30790","26880"
"In post","2021","HM Revenue and Customs","Leicester","Outside London","430","375","26360","21440"
"In post","2021","HM Revenue and Customs","Lincolnshire","Outside London","25","25","29750","25560"
"In post","2021","HM Revenue and Customs","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Liverpool","Outside London","2525","2345","31330","28130"
"In post","2021","HM Revenue and Customs","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Manchester","Outside London","1925","1825","34110","31810"
"In post","2021","HM Revenue and Customs","Medway","Outside London","15","15","29680","31810"
"In post","2021","HM Revenue and Customs","Mid Kent","Outside London","30","30","28740","28130"
"In post","2021","HM Revenue and Customs","Mid Lancashire","Outside London","1940","1720","27260","21440"
"In post","2021","HM Revenue and Customs","Milton Keynes","Outside London","135","135","23190","20140"
"In post","2021","HM Revenue and Customs","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","North Lanarkshire","Outside London","1555","1355","25230","21440"
"In post","2021","HM Revenue and Customs","Norwich and East Norfolk","Outside London","40","40","32550","27640"
"In post","2021","HM Revenue and Customs","Nottingham","Outside London","3475","3270","32740","31810"
"In post","2021","HM Revenue and Customs","Oxfordshire","Outside London","30","30","42100","43830"
"In post","2021","HM Revenue and Customs","Peterborough","Outside London","45","40","34860","31840"
"In post","2021","HM Revenue and Customs","Plymouth","Outside London","350","325","24970","21100"
"In post","2021","HM Revenue and Customs","Portsmouth","Outside London","1000","880","27510","25560"
"In post","2021","HM Revenue and Customs","Sefton","Outside London","2610","2340","27330","25560"
"In post","2021","HM Revenue and Customs","Sheffield","Outside London","100","85","36270","32030"
"In post","2021","HM Revenue and Customs","Shropshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Solihull","Outside London","150","140","32590","31810"
"In post","2021","HM Revenue and Customs","South Lanarkshire","Outside London","2235","1940","25280","21440"
"In post","2021","HM Revenue and Customs","South West Wales","Outside London","10","10","35860","32680"
"In post","2021","HM Revenue and Customs","Southampton","Outside London","95","90","33980","32100"
"In post","2021","HM Revenue and Customs","Southend-on-Sea","Outside London","1030","930","33360","31810"
"In post","2021","HM Revenue and Customs","Stoke-on-Trent","Outside London","60","55","33600","32100"
"In post","2021","HM Revenue and Customs","Suffolk","Outside London","550","510","29360","28130"
"In post","2021","HM Revenue and Customs","Sunderland","Outside London","2485","2055","24100","21440"
"In post","2021","HM Revenue and Customs","Swansea","Outside London","95","90","32290","27080"
"In post","2021","HM Revenue and Customs","Telford and Wrekin","Outside London","815","755","39420","38630"
"In post","2021","HM Revenue and Customs","Tower Hamlets","London","1510","1445","47230","41760"
"In post","2021","HM Revenue and Customs","Tyneside","Outside London","7985","7230","29110","25560"
"In post","2021","HM Revenue and Customs","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Lothian","Outside London","15","15","34550","31810"
"In post","2021","HM Revenue and Customs","West Northamptonshire","Outside London","10","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Sussex (South West)","Outside London","655","585","32500","28130"
"In post","2021","HM Revenue and Customs","Westminster","London","1745","1680","53540","59160"
"In post","2021","HM Revenue and Customs","Wolverhampton","Outside London","25","20","29870","28130"
"In post","2021","HM Treasury","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","5","[c]","[c]"
"In post","2021","HM Treasury","Berkshire","Outside London","15","15","40650","40550"
"In post","2021","HM Treasury","Birmingham","Outside London","20","20","48480","44590"
"In post","2021","HM Treasury","Blackpool","Outside London","15","15","46810","44580"
"In post","2021","HM Treasury","Bristol, City of","Outside London","10","10","47550","42000"
"In post","2021","HM Treasury","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Camden and City of London","London","155","150","57370","51980"
"In post","2021","HM Treasury","Cardiff and Vale of Glamorgan","Outside London","5","5","[c]","[c]"
"In post","2021","HM Treasury","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Coventry","Outside London","10","10","60920","51680"
"In post","2021","HM Treasury","Croydon","London","5","5","[c]","[c]"
"In post","2021","HM Treasury","Darlington","Outside London","5","5","[c]","[c]"
"In post","2021","HM Treasury","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Glasgow City","Outside London","10","10","[c]","[c]"
"In post","2021","HM Treasury","Leeds","Outside London","40","40","43460","39980"
"In post","2021","HM Treasury","Liverpool","Outside London","10","10","[c]","[c]"
"In post","2021","HM Treasury","Manchester","Outside London","5","5","[c]","[c]"
"In post","2021","HM Treasury","Norwich and East Norfolk","Outside London","70","70","29680","23780"
"In post","2021","HM Treasury","Nottingham","Outside London","5","5","[c]","[c]"
"In post","2021","HM Treasury","Plymouth","Outside London","5","5","[c]","[c]"
"In post","2021","HM Treasury","Sefton","Outside London","15","15","46360","40700"
"In post","2021","HM Treasury","Sheffield","Outside London","20","15","49840","49270"
"In post","2021","HM Treasury","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Swansea","Outside London","20","20","49280","49220"
"In post","2021","HM Treasury","Swindon","Outside London","15","15","48520","45680"
"In post","2021","HM Treasury","Tyneside","Outside London","20","20","45630","44530"
"In post","2021","HM Treasury","Westminster","London","2160","2115","48270","52500"
"In post","2021","HM Treasury","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","York","Outside London","10","10","41440","40460"
"In post","2021","Home Office","Aberdeen City and Aberdeenshire","Outside London","40","35","26800","25310"
"In post","2021","Home Office","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Barnet","London","150","150","44640","42170"
"In post","2021","Home Office","Barnsley, Doncaster and Rotherham","Outside London","35","35","27600","26160"
"In post","2021","Home Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","195","185","26800","25260"
"In post","2021","Home Office","Bedford","Outside London","120","115","28790","26160"
"In post","2021","Home Office","Belfast","Outside London","455","410","24980","24880"
"In post","2021","Home Office","Berkshire","Outside London","45","45","29570","25630"
"In post","2021","Home Office","Birmingham","Outside London","125","120","29970","25310"
"In post","2021","Home Office","Bournemouth and Poole","Outside London","80","75","28110","27260"
"In post","2021","Home Office","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Cambridgeshire CC","Outside London","5","5","[c]","[c]"
"In post","2021","Home Office","Camden and City of London","London","345","325","34220","30600"
"In post","2021","Home Office","Cardiff and Vale of Glamorgan","Outside London","335","320","29050","25360"
"In post","2021","Home Office","City of Edinburgh","Outside London","165","160","28180","25410"
"In post","2021","Home Office","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Croydon","London","5310","5035","38510","35070"
"In post","2021","Home Office","Darlington","Outside London","10","10","26980","24890"
"In post","2021","Home Office","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Dorset CC","Outside London","10","10","[c]","[c]"
"In post","2021","Home Office","Durham CC","Outside London","925","775","24360","21430"
"In post","2021","Home Office","East Kent","Outside London","2375","2155","27210","25310"
"In post","2021","Home Office","East Sussex CC","Outside London","50","50","26310","26120"
"In post","2021","Home Office","Essex Haven Gateway","Outside London","140","135","25780","25220"
"In post","2021","Home Office","Essex Thames Gateway","Outside London","35","30","27140","27370"
"In post","2021","Home Office","Glasgow City","Outside London","675","620","26630","24890"
"In post","2021","Home Office","Greater Manchester South West","Outside London","845","815","32870","29870"
"In post","2021","Home Office","Hackney and Newham","London","130","120","32350","30460"
"In post","2021","Home Office","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Harrow and Hillingdon","London","2240","1980","31280","29080"
"In post","2021","Home Office","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2021","Home Office","Hounslow and Richmond upon Thames","London","620","585","31190","29080"
"In post","2021","Home Office","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","135","130","28320","26410"
"In post","2021","Home Office","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Isle of Anglesey","Outside London","50","50","26150","25040"
"In post","2021","Home Office","Kensington & Chelsea and Hammersmith & Fulham","London","10","10","[c]","[c]"
"In post","2021","Home Office","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Kingston upon Hull, City of","Outside London","135","130","26760","25310"
"In post","2021","Home Office","Lambeth","London","110","105","44870","39270"
"In post","2021","Home Office","Leeds","Outside London","810","765","28520","25310"
"In post","2021","Home Office","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Leicestershire CC and Rutland","Outside London","200","190","28150","26160"
"In post","2021","Home Office","Lewisham and Southwark","London","270","260","32430","29080"
"In post","2021","Home Office","Lincolnshire","Outside London","15","15","25730","24890"
"In post","2021","Home Office","Lisburn and Castlereagh","Outside London","80","75","27710","25340"
"In post","2021","Home Office","Liverpool","Outside London","4360","4015","26350","24890"
"In post","2021","Home Office","Luton","Outside London","155","125","28720","27370"
"In post","2021","Home Office","Manchester","Outside London","725","695","27940","25310"
"In post","2021","Home Office","Mid Kent","Outside London","10","10","28540","27370"
"In post","2021","Home Office","Milton Keynes","Outside London","20","20","24400","21430"
"In post","2021","Home Office","Monmouthshire and Newport","Outside London","200","170","24980","21430"
"In post","2021","Home Office","North and North East Lincolnshire","Outside London","140","135","25750","24890"
"In post","2021","Home Office","North Hampshire","Outside London","15","15","28420","26820"
"In post","2021","Home Office","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
