"Status","Year","Parent_department","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Ministry of Defence","Cardiff and Vale of Glamorgan","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Cardiff and Vale of Glamorgan","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Causeway Coast and Glens","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Central Bedfordshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Central Bedfordshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Central Bedfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Central Hampshire","AA/AO","45","[c]","20000","20370"
"Leaver CS","2021","Ministry of Defence","Central Hampshire","EO","25","[c]","25830","26670"
"Leaver CS","2021","Ministry of Defence","Central Hampshire","G6/G7","20","[c]","56150","56230"
"Leaver CS","2021","Ministry of Defence","Central Hampshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Central Hampshire","SEO/HEO","65","[c]","34420","33300"
"Leaver CS","2021","Ministry of Defence","Cheshire West and Chester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Cheshire West and Chester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","City of Edinburgh","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Clackmannanshire and Fife","AA/AO","15","[c]","23720","20060"
"Leaver CS","2021","Ministry of Defence","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Clackmannanshire and Fife","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Clackmannanshire and Fife","SEO/HEO","15","[c]","37730","35020"
"Leaver CS","2021","Ministry of Defence","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Conwy and Denbighshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Cornwall and Isles of Scilly","AA/AO","20","[c]","20650","20920"
"Leaver CS","2021","Ministry of Defence","Cornwall and Isles of Scilly","EO","15","[c]","26580","26670"
"Leaver CS","2021","Ministry of Defence","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Derby","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Derby","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Devon CC","AA/AO","35","[c]","20320","20920"
"Leaver CS","2021","Ministry of Defence","Devon CC","EO","10","[c]","23420","22890"
"Leaver CS","2021","Ministry of Defence","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Dorset CC","AA/AO","10","[c]","21160","21130"
"Leaver CS","2021","Ministry of Defence","Dorset CC","EO","20","[c]","28190","26800"
"Leaver CS","2021","Ministry of Defence","Dorset CC","SEO/HEO","15","[c]","38940","38860"
"Leaver CS","2021","Ministry of Defence","Dorset CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Dudley","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Ayrshire and North Ayrshire mainland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Ayrshire and North Ayrshire mainland","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Ayrshire and North Ayrshire mainland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Cumbria","EO","20","[c]","18680","18330"
"Leaver CS","2021","Ministry of Defence","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","45","[c]","30030","30700"
"Leaver CS","2021","Ministry of Defence","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","10","[c]","33980","28740"
"Leaver CS","2021","Ministry of Defence","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO/HEO","15","[c]","39720","38010"
"Leaver CS","2021","Ministry of Defence","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Kent","AA/AO","10","[c]","20130","20060"
"Leaver CS","2021","Ministry of Defence","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Riding of Yorkshire","AA/AO","15","[c]","30950","38120"
"Leaver CS","2021","Ministry of Defence","East Riding of Yorkshire","EO","20","[c]","27440","26930"
"Leaver CS","2021","Ministry of Defence","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Surrey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Sussex CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Essex Haven Gateway","AA/AO","20","[c]","26550","21580"
"Leaver CS","2021","Ministry of Defence","Essex Haven Gateway","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Essex Haven Gateway","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Falkirk","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Flintshire and Wrexham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Flintshire and Wrexham","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Glasgow City","AA/AO","15","[c]","20860","21130"
"Leaver CS","2021","Ministry of Defence","Glasgow City","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Glasgow City","SEO/HEO","10","[c]","36160","35040"
"Leaver CS","2021","Ministry of Defence","Gloucestershire","AA/AO","10","[c]","24230","20370"
"Leaver CS","2021","Ministry of Defence","Gloucestershire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Gloucestershire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Greater Manchester South East","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Greater Manchester South East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Greater Manchester South East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Harrow and Hillingdon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Harrow and Hillingdon","EO","10","[c]","21340","19180"
"Leaver CS","2021","Ministry of Defence","Harrow and Hillingdon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Harrow and Hillingdon","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Harrow and Hillingdon","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Herefordshire, County of","AA/AO","15","[c]","24730","20920"
"Leaver CS","2021","Ministry of Defence","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Herefordshire, County of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Hertfordshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Hertfordshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Hertfordshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Hounslow and Richmond upon Thames","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Hounslow and Richmond upon Thames","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Hounslow and Richmond upon Thames","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","10","[c]","20060","19560"
"Leaver CS","2021","Ministry of Defence","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Inverness and Nairn and Moray, Badenoch and Strathspey","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Isle of Anglesey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Isle of Anglesey","EO","35","[c]","31180","30690"
"Leaver CS","2021","Ministry of Defence","Kingston upon Hull, City of","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Lancaster and Wyre","AA/AO","10","[c]","20740","21020"
"Leaver CS","2021","Ministry of Defence","Lancaster and Wyre","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Lancaster and Wyre","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Leeds","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Leicestershire CC and Rutland","AA/AO","20","[c]","19600","19050"
"Leaver CS","2021","Ministry of Defence","Leicestershire CC and Rutland","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Leicestershire CC and Rutland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Leicestershire CC and Rutland","SEO/HEO","10","[c]","37430","36600"
"Leaver CS","2021","Ministry of Defence","Lewisham and Southwark","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Lincolnshire","AA/AO","30","[c]","20280","20540"
"Leaver CS","2021","Ministry of Defence","Lincolnshire","EO","60","[c]","29930","29930"
"Leaver CS","2021","Ministry of Defence","Lincolnshire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Lincolnshire","SEO/HEO","20","[c]","34060","34410"
"Leaver CS","2021","Ministry of Defence","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Lisburn and Castlereagh","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Lisburn and Castlereagh","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Lisburn and Castlereagh","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Lisburn and Castlereagh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Liverpool","AA/AO","10","[c]","20760","21130"
"Leaver CS","2021","Ministry of Defence","Liverpool","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medway","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medway","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Mid Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Mid Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Monmouthshire and Newport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Newry, Mourne and Down","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North and West Norfolk","AA/AO","15","[c]","22660","20720"
"Leaver CS","2021","Ministry of Defence","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North and West Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North Hampshire","AA/AO","15","[c]","21820","21130"
"Leaver CS","2021","Ministry of Defence","North Hampshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North Hampshire","SEO/HEO","10","[c]","37220","36460"
"Leaver CS","2021","Ministry of Defence","North Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North Yorkshire CC","AA/AO","45","[c]","22080","20920"
"Leaver CS","2021","Ministry of Defence","North Yorkshire CC","EO","10","[c]","28170","28360"
"Leaver CS","2021","Ministry of Defence","North Yorkshire CC","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North Yorkshire CC","SEO/HEO","20","[c]","37520","34870"
"Leaver CS","2021","Ministry of Defence","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northumberland","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northumberland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northumberland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Nottingham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","G6/G7","10","[c]","62150","62150"
"Leaver CS","2021","Ministry of Defence","Overseas","SEO/HEO","70","[c]","36420","36960"
"Leaver CS","2021","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Oxfordshire","AA/AO","35","[c]","20500","19560"
"Leaver CS","2021","Ministry of Defence","Oxfordshire","EO","20","[c]","17960","13000"
"Leaver CS","2021","Ministry of Defence","Oxfordshire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Oxfordshire","SEO/HEO","15","[c]","38290","37300"
"Leaver CS","2021","Ministry of Defence","Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Perth and Kinross and Stirling","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Perth and Kinross and Stirling","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Perth and Kinross and Stirling","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Peterborough","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Peterborough","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Plymouth","AA/AO","30","[c]","22280","21020"
"Leaver CS","2021","Ministry of Defence","Plymouth","EO","20","[c]","27460","26670"
"Leaver CS","2021","Ministry of Defence","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Plymouth","SEO/HEO","20","[c]","35160","33530"
"Leaver CS","2021","Ministry of Defence","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Portsmouth","AA/AO","50","[c]","23990","20920"
"Leaver CS","2021","Ministry of Defence","Portsmouth","EO","20","[c]","28170","26930"
"Leaver CS","2021","Ministry of Defence","Portsmouth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Portsmouth","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Portsmouth","SEO/HEO","30","[c]","36260","33630"
"Leaver CS","2021","Ministry of Defence","Powys","AA/AO","15","[c]","19970","19560"
"Leaver CS","2021","Ministry of Defence","Powys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Powys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Sefton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Sheffield","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Shropshire CC","AA/AO","10","[c]","20820","20920"
"Leaver CS","2021","Ministry of Defence","Shropshire CC","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Shropshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Shropshire CC","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Shropshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Somerset","AA/AO","15","[c]","20490","20170"
"Leaver CS","2021","Ministry of Defence","Somerset","EO","25","[c]","25560","26740"
"Leaver CS","2021","Ministry of Defence","Somerset","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Somerset","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Somerset","SEO/HEO","45","[c]","36990","35340"
"Leaver CS","2021","Ministry of Defence","Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South Ayrshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South Hampshire","AA/AO","10","[c]","24990","21020"
"Leaver CS","2021","Ministry of Defence","South Hampshire","EO","45","[c]","28480","30290"
"Leaver CS","2021","Ministry of Defence","South Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South Hampshire","SEO/HEO","10","[c]","37030","37790"
"Leaver CS","2021","Ministry of Defence","South Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South West Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South West Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South West Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Staffordshire CC","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Staffordshire CC","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Staffordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Staffordshire CC","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Suffolk","AA/AO","25","[c]","21410","20720"
"Leaver CS","2021","Ministry of Defence","Suffolk","EO","15","[c]","27490","26930"
"Leaver CS","2021","Ministry of Defence","Suffolk","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Suffolk","SEO/HEO","10","[c]","37050","35210"
"Leaver CS","2021","Ministry of Defence","Swansea","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Swindon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Swindon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Telford and Wrekin","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Telford and Wrekin","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Tyneside","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Tyneside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","Unknown","150","[c]","34870","32400"
"Leaver CS","2021","Ministry of Defence","Wakefield","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Wandsworth","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Warrington","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Warwickshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Warwickshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Cumbria","Unknown","15","[c]","41280","37900"
"Leaver CS","2021","Ministry of Defence","West Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Kent","AA/AO","20","[c]","17200","17180"
"Leaver CS","2021","Ministry of Defence","West Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Kent","SEO/HEO","10","[c]","30170","28670"
"Leaver CS","2021","Ministry of Defence","West Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Surrey","AA/AO","10","[c]","20350","20470"
"Leaver CS","2021","Ministry of Defence","West Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Surrey","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Sussex (South West)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Westminster","AA/AO","25","[c]","27590","25520"
"Leaver CS","2021","Ministry of Defence","Westminster","EO","10","[c]","31440","30750"
"Leaver CS","2021","Ministry of Defence","Westminster","G6/G7","15","[c]","65130","59730"
"Leaver CS","2021","Ministry of Defence","Westminster","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Westminster","SEO/HEO","40","[c]","42520","41010"
"Leaver CS","2021","Ministry of Defence","Wiltshire","AA/AO","85","[c]","20850","20370"
"Leaver CS","2021","Ministry of Defence","Wiltshire","EO","35","[c]","27410","26670"
"Leaver CS","2021","Ministry of Defence","Wiltshire","G6/G7","40","[c]","56660","54090"
"Leaver CS","2021","Ministry of Defence","Wiltshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Wiltshire","SEO/HEO","110","[c]","35880","34800"
"Leaver CS","2021","Ministry of Defence","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Wirral","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","York","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","York","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","York","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","York","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Birmingham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Bristol, City of","AA/AO","10","[c]","20890","21270"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Bristol, City of","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Bristol, City of","G6/G7","25","[c]","53570","56030"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Bristol, City of","SEO/HEO","10","[c]","34740","32780"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
