"Status","Year","Age","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","30-39","Other","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","North West (England)","Outside London","10","[c]","29170","24880"
"New entrant CS","2021","30-39","Other","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","Overseas","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","Scotland","Outside London","65","[c]","26350","23450"
"New entrant CS","2021","30-39","Other","South East (England)","Outside London","50","[c]","26340","22140"
"New entrant CS","2021","30-39","Other","South West (England)","Outside London","55","[c]","25000","20920"
"New entrant CS","2021","30-39","Other","Wales","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","West Midlands (England)","Outside London","20","[c]","25090","22900"
"New entrant CS","2021","30-39","Other","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Planning","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Planning","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Planning","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Planning","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Planning Inspectors","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","London","London","505","[c]","43820","40050"
"New entrant CS","2021","30-39","Policy","North East (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","North West (England)","Outside London","40","[c]","37340","36500"
"New entrant CS","2021","30-39","Policy","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","South East (England)","Outside London","10","[c]","38200","39040"
"New entrant CS","2021","30-39","Policy","South West (England)","Outside London","45","[c]","35000","31540"
"New entrant CS","2021","30-39","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Wales","Outside London","15","[c]","33010","30600"
"New entrant CS","2021","30-39","Policy","West Midlands (England)","Outside London","20","[c]","43170","33620"
"New entrant CS","2021","30-39","Policy","Yorkshire and The Humber","Outside London","65","[c]","35940","35900"
"New entrant CS","2021","30-39","Project Delivery","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","East of England","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","London","London","95","[c]","46660","42100"
"New entrant CS","2021","30-39","Project Delivery","North East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","North West (England)","Outside London","25","[c]","34080","26680"
"New entrant CS","2021","30-39","Project Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Scotland","Outside London","10","[c]","37630","36500"
"New entrant CS","2021","30-39","Project Delivery","South East (England)","Outside London","40","[c]","36170","36030"
"New entrant CS","2021","30-39","Project Delivery","South West (England)","Outside London","110","[c]","34980","33000"
"New entrant CS","2021","30-39","Project Delivery","Wales","Outside London","10","[c]","38990","39310"
"New entrant CS","2021","30-39","Project Delivery","West Midlands (England)","Outside London","25","[c]","35450","36340"
"New entrant CS","2021","30-39","Project Delivery","Yorkshire and The Humber","Outside London","25","[c]","37980","38550"
"New entrant CS","2021","30-39","Property","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","East of England","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","London","London","10","[c]","42380","42470"
"New entrant CS","2021","30-39","Property","North East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","North West (England)","Outside London","10","[c]","34510","30000"
"New entrant CS","2021","30-39","Property","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","South East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","South West (England)","Outside London","10","[c]","34100","30000"
"New entrant CS","2021","30-39","Property","Wales","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","Yorkshire and The Humber","Outside London","10","[c]","35560","33250"
"New entrant CS","2021","30-39","Psychology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Psychology","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Psychology","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Psychology","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Psychology","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Psychology","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Psychology","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Psychology","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Psychology","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Psychology","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Science and Engineering","East Midlands (England)","Outside London","10","[c]","37120","35370"
"New entrant CS","2021","30-39","Science and Engineering","East of England","Outside London","15","[c]","32760","31370"
"New entrant CS","2021","30-39","Science and Engineering","London","London","60","[c]","41380","38890"
"New entrant CS","2021","30-39","Science and Engineering","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Science and Engineering","North West (England)","Outside London","20","[c]","28010","28590"
"New entrant CS","2021","30-39","Science and Engineering","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Science and Engineering","Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Science and Engineering","South East (England)","Outside London","25","[c]","33370","33390"
"New entrant CS","2021","30-39","Science and Engineering","South West (England)","Outside London","105","[c]","33740","32530"
"New entrant CS","2021","30-39","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Science and Engineering","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Science and Engineering","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Science and Engineering","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","East of England","Outside London","15","[c]","25010","22650"
"New entrant CS","2021","30-39","Security","London","London","30","[c]","33610","31530"
"New entrant CS","2021","30-39","Security","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","North West (England)","Outside London","15","[c]","28700","26160"
"New entrant CS","2021","30-39","Security","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","Scotland","Outside London","20","[c]","23260","23540"
"New entrant CS","2021","30-39","Security","South East (England)","Outside London","50","[c]","28670","25540"
"New entrant CS","2021","30-39","Security","South West (England)","Outside London","20","[c]","27580","23540"
"New entrant CS","2021","30-39","Security","Wales","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Social Research","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Social Research","London","London","15","[c]","41190","40020"
"New entrant CS","2021","30-39","Social Research","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Social Research","South East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Social Research","Wales","Outside London","20","[c]","33950","37020"
"New entrant CS","2021","30-39","Statistics","London","London","35","[c]","38500","34880"
"New entrant CS","2021","30-39","Statistics","North West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Statistics","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Statistics","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Statistics","South West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Statistics","Wales","Outside London","20","[c]","33560","34120"
"New entrant CS","2021","30-39","Statistics","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Statistics","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Tax","East Midlands (England)","Outside London","60","[c]","26180","25560"
"New entrant CS","2021","30-39","Tax","London","London","20","[c]","31120","29570"
"New entrant CS","2021","30-39","Tax","North East (England)","Outside London","200","[c]","23130","20140"
"New entrant CS","2021","30-39","Tax","North West (England)","Outside London","155","[c]","23500","20140"
"New entrant CS","2021","30-39","Tax","Northern Ireland","Outside London","35","[c]","21730","20140"
"New entrant CS","2021","30-39","Tax","Scotland","Outside London","100","[c]","20870","20140"
"New entrant CS","2021","30-39","Tax","South East (England)","Outside London","20","[c]","20140","20140"
"New entrant CS","2021","30-39","Tax","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Tax","Wales","Outside London","70","[c]","21950","20140"
"New entrant CS","2021","30-39","Tax","West Midlands (England)","Outside London","55","[c]","22410","20140"
"New entrant CS","2021","30-39","Tax","Yorkshire and The Humber","Outside London","75","[c]","22990","20140"
"New entrant CS","2021","30-39","Unknown","East Midlands (England)","Outside London","220","[c]","26600","27570"
"New entrant CS","2021","30-39","Unknown","East of England","Outside London","285","[c]","27560","27570"
"New entrant CS","2021","30-39","Unknown","London","London","1130","[c]","35460","31060"
"New entrant CS","2021","30-39","Unknown","North East (England)","Outside London","350","[c]","25730","21010"
"New entrant CS","2021","30-39","Unknown","North West (England)","Outside London","615","[c]","26360","27570"
"New entrant CS","2021","30-39","Unknown","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Scotland","Outside London","730","[c]","31140","27570"
"New entrant CS","2021","30-39","Unknown","South East (England)","Outside London","440","[c]","27750","27570"
"New entrant CS","2021","30-39","Unknown","South West (England)","Outside London","280","[c]","26270","27570"
"New entrant CS","2021","30-39","Unknown","Unknown","Unknown","175","[c]","33150","27570"
"New entrant CS","2021","30-39","Unknown","Wales","Outside London","155","[c]","25420","27570"
"New entrant CS","2021","30-39","Unknown","West Midlands (England)","Outside London","275","[c]","26650","27570"
"New entrant CS","2021","30-39","Unknown","Yorkshire and The Humber","Outside London","410","[c]","27830","27570"
"New entrant CS","2021","30-39","Veterinarian","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Veterinarian","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Veterinarian","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Veterinarian","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Veterinarian","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Veterinarian","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","London","London","25","[c]","54290","45580"
"New entrant CS","2021","40-49","Commercial","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","North West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","South East (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","South West (England)","Outside London","25","[c]","44200","44000"
"New entrant CS","2021","40-49","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Yorkshire and The Humber","Outside London","10","[c]","38540","36910"
"New entrant CS","2021","40-49","Communications","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","London","London","40","[c]","49470","49220"
"New entrant CS","2021","40-49","Communications","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","South West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Corporate Finance","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Corporate Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data and Technology","East Midlands (England)","Outside London","15","[c]","37220","36500"
"New entrant CS","2021","40-49","Digital, Data and Technology","East of England","Outside London","15","[c]","36110","31400"
"New entrant CS","2021","40-49","Digital, Data and Technology","London","London","145","[c]","53510","51750"
"New entrant CS","2021","40-49","Digital, Data and Technology","North East (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data and Technology","North West (England)","Outside London","40","[c]","44560","43710"
"New entrant CS","2021","40-49","Digital, Data and Technology","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data and Technology","Scotland","Outside London","15","[c]","49540","52580"
"New entrant CS","2021","40-49","Digital, Data and Technology","South East (England)","Outside London","35","[c]","46010","39810"
"New entrant CS","2021","40-49","Digital, Data and Technology","South West (England)","Outside London","70","[c]","39590","38630"
"New entrant CS","2021","40-49","Digital, Data and Technology","Wales","Outside London","45","[c]","41210","43030"
"New entrant CS","2021","40-49","Digital, Data and Technology","West Midlands (England)","Outside London","25","[c]","46030","41870"
"New entrant CS","2021","40-49","Digital, Data and Technology","Yorkshire and The Humber","Outside London","40","[c]","45920","41090"
"New entrant CS","2021","40-49","Economics","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Economics","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Economics","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Economics","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","London","London","50","[c]","50170","42470"
"New entrant CS","2021","40-49","Finance","North East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","North West (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","South East (England)","Outside London","10","[c]","40980","30830"
"New entrant CS","2021","40-49","Finance","South West (England)","Outside London","25","[c]","40000","40000"
"New entrant CS","2021","40-49","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Wales","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","West Midlands (England)","Outside London","15","[c]","44020","39000"
"New entrant CS","2021","40-49","Finance","Yorkshire and The Humber","Outside London","15","[c]","41970","39000"
"New entrant CS","2021","40-49","Human Resources","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","London","London","35","[c]","45390","43110"
"New entrant CS","2021","40-49","Human Resources","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","North West (England)","Outside London","35","[c]","34990","31810"
"New entrant CS","2021","40-49","Human Resources","Scotland","Outside London","10","[c]","29350","28500"
"New entrant CS","2021","40-49","Human Resources","South East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","South West (England)","Outside London","25","[c]","39750","30830"
"New entrant CS","2021","40-49","Human Resources","Wales","Outside London","10","[c]","43770","39310"
"New entrant CS","2021","40-49","Human Resources","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Yorkshire and The Humber","Outside London","15","[c]","41230","37910"
"New entrant CS","2021","40-49","Inspector of Education and Training","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Inspector of Education and Training","East of England","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Inspector of Education and Training","London","London","15","[c]","61940","70500"
"New entrant CS","2021","40-49","Inspector of Education and Training","North West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Inspector of Education and Training","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Inspector of Education and Training","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Inspector of Education and Training","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Intelligence Analysis","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Intelligence Analysis","London","London","15","[c]","62680","66230"
"New entrant CS","2021","40-49","Intelligence Analysis","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Intelligence Analysis","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Intelligence Analysis","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Intelligence Analysis","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","London","London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","International Trade","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","International Trade","London","London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","International Trade","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","International Trade","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","International Trade","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Knowledge and Information Management","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Knowledge and Information Management","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Knowledge and Information Management","London","London","15","[c]","41630","39030"
"New entrant CS","2021","40-49","Knowledge and Information Management","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Knowledge and Information Management","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Knowledge and Information Management","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Knowledge and Information Management","South West (England)","Outside London","10","[c]","32580","32000"
"New entrant CS","2021","40-49","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Knowledge and Information Management","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Knowledge and Information Management","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Knowledge and Information Management","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","East Midlands (England)","Outside London","10","[c]","42250","48080"
"New entrant CS","2021","40-49","Legal","East of England","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","London","London","70","[c]","52340","50520"
"New entrant CS","2021","40-49","Legal","North East (England)","Outside London","10","[c]","40060","48080"
"New entrant CS","2021","40-49","Legal","North West (England)","Outside London","20","[c]","45430","48080"
"New entrant CS","2021","40-49","Legal","Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","South East (England)","Outside London","20","[c]","45570","50520"
"New entrant CS","2021","40-49","Legal","South West (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","West Midlands (England)","Outside London","10","[c]","49500","48080"
"New entrant CS","2021","40-49","Legal","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","East of England","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","London","London","10","[c]","77230","83380"
"New entrant CS","2021","40-49","Medicine","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","North West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","South East (England)","Outside London","25","[c]","55810","38890"
"New entrant CS","2021","40-49","Medicine","South West (England)","Outside London","20","[c]","44770","37890"
"New entrant CS","2021","40-49","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","West Midlands (England)","Outside London","10","[c]","61760","50260"
"New entrant CS","2021","40-49","Medicine","Yorkshire and The Humber","Outside London","15","[c]","47760","37890"
"New entrant CS","2021","40-49","Operational Delivery","East Midlands (England)","Outside London","135","[c]","25140","22850"
"New entrant CS","2021","40-49","Operational Delivery","East of England","Outside London","185","[c]","24090","22850"
"New entrant CS","2021","40-49","Operational Delivery","London","London","440","[c]","35330","30220"
"New entrant CS","2021","40-49","Operational Delivery","North East (England)","Outside London","100","[c]","24380","22850"
"New entrant CS","2021","40-49","Operational Delivery","North West (England)","Outside London","235","[c]","27500","22920"
"New entrant CS","2021","40-49","Operational Delivery","Northern Ireland","Outside London","30","[c]","25130","21430"
"New entrant CS","2021","40-49","Operational Delivery","Scotland","Outside London","105","[c]","24410","20810"
"New entrant CS","2021","40-49","Operational Delivery","South East (England)","Outside London","280","[c]","26530","24880"
"New entrant CS","2021","40-49","Operational Delivery","South West (England)","Outside London","200","[c]","28800","22850"
"New entrant CS","2021","40-49","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Operational Delivery","Wales","Outside London","155","[c]","24430","21590"
"New entrant CS","2021","40-49","Operational Delivery","West Midlands (England)","Outside London","225","[c]","26570","22850"
"New entrant CS","2021","40-49","Operational Delivery","Yorkshire and The Humber","Outside London","160","[c]","25400","22850"
"New entrant CS","2021","40-49","Operational Research","London","London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Operational Research","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Operational Research","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","East of England","Outside London","20","[c]","25440","20920"
"New entrant CS","2021","40-49","Other","London","London","65","[c]","44530","38830"
"New entrant CS","2021","40-49","Other","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","North West (England)","Outside London","15","[c]","35160","30820"
"New entrant CS","2021","40-49","Other","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","Overseas","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","Scotland","Outside London","50","[c]","29280","23450"
"New entrant CS","2021","40-49","Other","South East (England)","Outside London","45","[c]","29250","26350"
"New entrant CS","2021","40-49","Other","South West (England)","Outside London","70","[c]","27130","20920"
"New entrant CS","2021","40-49","Other","Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","West Midlands (England)","Outside London","15","[c]","26750","23160"
"New entrant CS","2021","40-49","Other","Yorkshire and The Humber","Outside London","25","[c]","24180","20920"
"New entrant CS","2021","40-49","Planning","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Planning","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Planning Inspectors","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","London","London","195","[c]","52920","52290"
"New entrant CS","2021","40-49","Policy","North East (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","North West (England)","Outside London","15","[c]","41660","36500"
"New entrant CS","2021","40-49","Policy","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
