"Status","Year","Ethnicity","Parent_department","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Other ethnicity","Department for Transport","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Devon","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Dorset and Somerset","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Dorset and Somerset","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Dorset and Somerset","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","East Anglia","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","East Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Eastern Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Essex","Thurrock","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Essex","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Hampshire and Isle of Wight","Southampton","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Highlands and Islands","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Inner London - West","Westminster","25","25","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Northumberland and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Northumberland and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Shropshire and Staffordshire","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Tees Valley and Durham","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","West Wales and The Valleys","Swansea","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Bedfordshire and Hertfordshire","Hertfordshire","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Devon","Devon CC","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Devon","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Dorset and Somerset","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Dorset and Somerset","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Dorset and Somerset","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","East Anglia","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","East Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Eastern Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Essex","Thurrock","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Essex","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Greater Manchester","Greater Manchester South East","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Greater Manchester","Manchester","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
