"Status","Year","Disability","Ethnicity","Function_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Black","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Debt","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Debt","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Digital, Data & Technology","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Digital, Data & Technology","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Human Resources","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Legal","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Legal","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Legal","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","No function","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","No function","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","No function","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","No function","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","No function","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Analysis","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Debt","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Debt","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","No function","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","No function","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","No function","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","No function","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","No function","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Analysis","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Analysis","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Debt","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Debt","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Legal","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Legal","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","No function","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","No function","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","No function","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","No function","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","No function","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Unknown","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Unknown","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Analysis","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Debt","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Debt","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
